D. Cousins,PF,Kings,false,39,8,17,1,5,9,14,3,13,5,0,1,6,5,-12,26,false
K. Koufos,C,Kings,false,28,4,6,0,0,1,4,2,10,0,0,0,1,3,12,9,false
D. Collison,PG,Kings,false,46,10,17,4,6,2,2,1,3,5,3,0,3,3,4,26,false
A. Afflalo,SG,Kings,false,34,6,9,3,5,0,0,0,1,0,0,0,1,5,-12,15,false
G. Temple,SG,Kings,false,33,0,4,0,1,2,2,0,0,3,2,0,4,4,-18,2,false
A. Tolliver,PF,Kings,false,26,3,5,2,3,2,2,2,3,0,0,0,2,2,2,10,true
M. Barnes,SF,Kings,false,21,0,3,0,2,2,2,0,2,1,1,0,0,4,9,2,true
W. Cauley-Stein,C,Kings,false,12,0,1,0,0,2,2,1,0,2,0,0,0,2,-8,2,true
T. Lawson,PG,Kings,false,23,3,7,2,3,8,8,1,1,6,1,0,2,1,6,16,true
M. Richardson,SG,Kings,false,4,1,2,1,1,0,0,0,0,0,0,0,0,1,-3,3,true
T. Young,PF,Pacers,true,29,3,9,0,4,2,2,1,4,1,4,0,0,3,-13,8,false
P. George,SF,Pacers,true,45,8,18,1,5,16,17,1,3,3,2,0,4,2,10,33,false
C.J. Miles,SF,Pacers,true,40,6,9,6,9,0,0,0,2,1,1,0,2,2,13,18,false
M. Turner,C,Pacers,true,35,6,9,1,2,1,2,1,1,4,3,1,0,5,14,14,false
J. Teague,PG,Pacers,true,43,5,11,1,3,6,6,1,7,8,1,0,1,3,4,17,false
L. Allen,PF,Pacers,true,16,2,4,0,0,0,0,2,2,0,1,1,0,3,13,4,true
A. Jefferson,C,Pacers,true,12,4,9,0,0,1,1,0,1,1,0,0,2,2,-10,9,true
A. Brooks,PG,Pacers,true,11,0,4,0,3,0,0,0,1,0,0,0,0,2,0,0,true
M. Ellis,SG,Pacers,true,16,3,3,1,1,1,1,0,0,1,0,1,1,1,-15,8,true
G. Robinson III,SG,Pacers,true,19,1,2,0,1,2,4,1,1,0,2,1,0,1,4,4,true
R. Hollis-Jefferson,SF,Nets,false,25,3,9,1,3,1,2,0,3,4,2,0,1,1,-15,8,false
J. Hamilton,C,Nets,false,23,6,11,0,1,0,0,1,4,0,1,1,0,1,-22,12,false
S. Dinwiddie,PG,Nets,false,26,3,5,2,2,2,2,0,1,1,0,0,0,2,-21,10,false
R. Foye,SG,Nets,false,30,6,12,4,8,0,0,0,8,5,0,0,2,1,-7,16,false
B. Bogdanovic,SG,Nets,false,30,7,13,1,6,2,2,0,2,3,1,0,1,2,-17,17,false
C. McCullough,PF,Nets,false,5,2,2,0,0,0,0,1,0,0,1,0,0,0,12,4,true
L. Scola,PF,Nets,false,25,2,5,2,5,2,2,2,5,4,2,0,3,4,14,8,true
Q. Acy,SF,Nets,false,18,3,4,1,1,0,0,0,5,0,0,1,1,2,-5,7,true
I. Whitehead,PG,Nets,false,24,4,9,2,2,6,6,0,3,3,0,0,0,0,15,16,true
S. Kilpatrick,SG,Nets,false,34,7,17,3,5,1,2,0,2,3,2,0,2,2,6,18,true
K. Love,PF,Cavaliers,true,28,5,13,3,6,0,0,2,12,2,1,1,2,1,13,13,false
L. James,SF,Cavaliers,true,34,13,18,1,3,4,7,0,5,11,0,0,5,1,22,31,false
T. Thompson,C,Cavaliers,true,28,5,5,0,0,0,2,2,8,2,0,1,0,2,12,10,false
K. Irving,PG,Cavaliers,true,31,10,17,3,5,5,5,0,4,6,0,2,3,3,16,28,false
I. Shumpert,SG,Cavaliers,true,24,2,8,0,5,2,3,0,1,1,3,0,0,1,17,6,false
C. Frye,PF,Cavaliers,true,18,2,7,1,5,0,0,3,5,0,0,1,0,1,-10,5,true
R. Jefferson,SF,Cavaliers,true,25,3,6,1,4,1,2,0,1,2,0,0,1,4,-4,8,true
K. Felder,PG,Cavaliers,true,17,4,7,1,2,0,0,1,1,1,0,1,1,1,-8,9,true
D. Liggins,SG,Cavaliers,true,3,0,0,0,0,0,0,0,0,1,0,0,0,0,-8,0,true
J. McRae,SG,Cavaliers,true,10,0,0,0,0,0,0,0,0,0,0,0,1,0,-9,0,true
K. Korver,SG,Cavaliers,true,22,5,11,3,6,1,1,1,1,0,0,0,1,0,-1,14,true
S. Ibaka,PF,Magic,false,21,2,8,0,2,0,0,0,0,1,1,0,0,2,-18,4,false
A. Gordon,PF,Magic,false,23,4,13,1,3,4,4,3,2,0,1,0,2,0,-23,13,false
N. Vucevic,C,Magic,false,23,7,10,0,1,0,0,0,7,2,1,0,1,2,-19,14,false
C.J. Watson,PG,Magic,false,32,3,7,1,3,2,2,0,1,4,1,0,1,1,-8,9,false
E. Payton,PG,Magic,false,24,4,10,1,1,3,3,1,4,7,1,0,2,1,-19,12,false
J. Green,SF,Magic,false,16,0,5,0,2,2,2,2,2,0,0,0,2,1,-23,2,true
D. Rudez,SF,Magic,false,24,5,5,4,4,0,0,0,0,1,2,1,0,1,-7,14,true
A. Brown,SF,Magic,false,12,3,7,1,3,0,0,0,4,2,0,0,1,1,9,7,true
B. Biyombo,C,Magic,false,25,5,8,0,0,0,1,0,7,3,0,0,1,2,-9,10,true
D.J. Augustin,PG,Magic,false,18,2,6,0,2,2,6,0,1,4,0,0,1,2,-24,6,true
M. Hezonja,SG,Magic,false,23,3,8,1,4,0,0,0,3,5,0,1,0,2,-9,7,true
A. Johnson,PF,Celtics,true,22,5,6,0,0,0,0,0,4,3,0,1,0,0,23,10,false
J. Jerebko,PF,Celtics,true,27,2,6,1,3,2,2,1,7,4,1,1,2,3,22,7,false
J. Crowder,SF,Celtics,true,27,7,11,5,7,0,0,2,4,4,2,1,1,1,28,19,false
J. Brown,SF,Celtics,true,30,6,13,2,5,6,8,1,7,2,0,0,1,5,14,20,false
I. Thomas,PG,Celtics,true,25,9,15,3,8,0,0,0,3,8,2,0,2,4,21,21,false
J. Mickey,PF,Celtics,true,6,2,3,0,1,0,0,0,2,0,0,0,0,0,-6,4,true
G. Green,SF,Celtics,true,15,1,5,0,1,0,0,1,2,1,0,0,0,2,-2,2,true
T. Zeller,C,Celtics,true,20,5,9,0,0,0,0,1,2,2,1,1,0,1,3,10,true
K. Olynyk,C,Celtics,true,17,7,7,2,2,0,0,0,5,1,0,0,2,1,15,16,true
M. Smart,PG,Celtics,true,23,3,7,2,3,0,0,0,2,11,1,0,2,0,36,8,true
T. Rozier,PG,Celtics,true,20,2,5,0,3,2,2,1,1,2,1,0,0,0,6,6,true
J. Young,SG,Celtics,true,9,1,2,1,1,2,3,0,1,1,0,0,0,0,-10,5,true
J. Parker,PF,Bucks,false,37,8,17,0,3,5,6,2,11,2,0,0,3,2,-19,21,false
G. Antetokounmpo,SF,Bucks,false,33,7,15,0,0,5,8,0,6,8,1,3,3,5,-8,19,false
M. Plumlee,C,Bucks,false,15,1,5,0,0,0,2,3,1,0,0,0,0,2,-5,2,false
M. Dellavedova,PG,Bucks,false,23,3,9,3,6,2,2,1,1,2,1,0,2,2,-8,11,false
T. Snell,SG,Bucks,false,27,2,4,2,4,0,0,0,2,1,0,2,1,3,-21,6,false
T. Maker,PF,Bucks,false,8,3,5,0,0,2,2,2,0,0,0,1,1,3,7,8,true
M. Teletovic,PF,Bucks,false,6,0,2,0,1,0,0,1,0,0,0,0,0,0,8,0,true
M. Beasley,SF,Bucks,false,7,0,2,0,1,0,0,0,1,0,0,0,2,0,-15,0,true
G. Monroe,C,Bucks,false,17,3,5,0,0,0,0,1,1,1,1,1,2,0,-15,6,true
R. Vaughn,SG,Bucks,false,30,1,8,1,6,1,2,1,5,1,2,0,2,1,-2,4,true
M. Brogdon,SG,Bucks,false,25,2,5,0,0,0,0,0,2,3,0,0,2,3,-8,4,true
J. Terry,SG,Bucks,false,11,1,3,1,2,2,2,1,1,1,1,0,1,1,6,5,true
