LeBron James,55.6,50.7,41.0,60.3,54.8,54.8
Karl-Anthony Towns,47.5,45.9,35.8,56.0,51.5,51.5
Anthony Davis,51.5,52.2,38.4,66.0,51.5,51.5
Kawhi Leonard,45.1,43.0,33.0,52.9,42.5,42.5
DeMarcus Cousins,39.5,50.2,37.9,62.4,41.3,41.3
Kyrie Irving,38.5,39.5,29.0,50.0,41.3,41.3
Hassan Whiteside,42.7,38.8,27.5,50.2,40.5,40.5
DeMar DeRozan,34.6,39.5,29.6,49.5,39.8,39.8
Goran Dragic,40.4,35.9,27.5,44.2,39.5,39.5
Dario Saric,38.0,24.0,13.2,34.9,39.5,39.5
Ricky Rubio,40.9,30.4,20.0,40.8,38.4,38.4
Damian Lillard,43.4,42.4,33.1,51.8,36.3,36.3
Andre Drummond,33.4,36.8,26.0,47.5,36.3,36.3
Paul George,41.9,37.5,29.1,45.8,35.9,35.9
Tyler Ulis,25.5,10.6,-0.3,21.4,34.9,34.9
Jrue Holiday,30.0,33.3,22.6,44.0,33.7,33.7
Andrew Wiggins,26.9,33.0,22.3,43.7,33.6,33.6
Harrison Barnes,27.6,30.0,22.4,37.6,33.6,33.6
Jusuf Nurkic,27.9,21.4,7.2,35.6,33.4,33.4
Dirk Nowitzki,26.8,27.3,18.6,36.1,32.7,32.7
Al Horford,33.8,33.0,23.8,42.2,32.3,32.3
Brook Lopez,36.6,34.5,25.3,43.8,32.0,32.0
Robert Covington,32.5,28.1,17.4,38.7,31.8,31.8
T.J. Warren,34.2,24.5,13.3,35.8,31.8,31.8
Avery Bradley,27.1,30.8,22.3,39.3,30.9,30.9
Jeff Teague,25.2,33.3,23.2,43.5,30.9,30.9
Julius Randle,32.5,29.6,18.9,40.4,30.9,30.9
LaMarcus Aldridge,31.9,31.8,23.1,40.5,30.6,30.6
Jordan Clarkson,32.9,23.1,14.8,31.5,30.6,30.6
C.J. McCollum,36.2,35.9,25.5,46.3,30.2,30.2
Tyler Johnson,25.6,27.5,19.5,35.6,28.8,28.8
Tobias Harris,30.1,27.6,19.1,36.2,28.5,28.5
Alan Williams,28.3,15.7,0.9,30.6,28.4,28.4
James Johnson,26.4,26.0,16.7,35.2,28.2,28.2
Jae Crowder,25.4,26.5,18.6,34.5,27.9,27.9
Marquese Chriss,27.8,16.7,7.9,25.5,27.7,27.7
Serge Ibaka,19.3,28.9,19.3,38.6,27.5,27.5
Jeremy Lin,31.2,27.0,18.7,35.3,27.3,27.3
Myles Turner,29.7,30.8,22.2,39.3,27.1,27.1
Marcus Morris,17.9,25.1,15.0,35.1,26.9,26.9
Reggie Jackson,25.1,25.9,16.8,35.0,26.6,26.6
Kevin Love,36.9,38.7,28.6,48.9,26.5,26.5
T.J. McConnell,24.8,21.3,12.8,29.9,26.3,26.3
Tristan Thompson,22.4,23.7,15.1,32.2,25.7,25.7
Seth Curry,17.0,22.8,13.6,31.9,25.4,25.4
Nerlens Noel,27.0,21.2,11.1,31.4,25.4,25.4
Jonas Valanciunas,25.2,26.3,17.9,34.8,25.4,25.4
Willie Cauley-Stein,30.0,14.1,3.3,24.9,25.3,25.3
Jahlil Okafor,26.5,21.4,12.9,29.9,25.3,25.3
Gorgui Dieng,19.7,25.6,17.8,33.4,25.2,25.2
Wesley Matthews,19.0,25.2,16.9,33.4,25.1,25.1
Cory Joseph,22.6,18.1,10.1,26.1,25.0,25.0
Marcus Smart,22.5,24.6,16.8,32.4,24.3,24.3
D'Angelo Russell,23.6,28.4,16.8,39.9,24.0,24.0
Pau Gasol,25.7,27.4,18.2,36.7,23.8,23.8
Jon Leuer,18.1,21.5,13.8,29.3,23.2,23.2
Yogi Ferrell,18.7,19.8,10.3,29.3,23.2,23.2
Richaun Holmes,27.5,17.7,8.4,27.0,22.8,22.8
Kentavious Caldwell-Pope,17.7,25.1,13.7,36.4,22.7,22.7
Brandon Ingram,25.1,18.0,10.6,25.4,22.7,22.7
Darren Collison,24.9,24.1,15.4,32.8,21.8,21.8
Josh Richardson,16.8,20.4,11.4,29.5,21.7,21.7
Skal Labissiere,23.8,13.5,1.9,25.2,21.6,21.6
Trevor Booker,22.7,25.2,17.4,33.1,21.5,21.5
Alex Len,21.8,18.1,9.8,26.4,21.1,21.1
Patty Mills,23.3,18.6,10.1,27.1,20.6,20.6
Al-Farouq Aminu,18.1,22.7,15.0,30.4,20.6,20.6
Ivica Zubac,24.5,14.7,2.9,26.5,20.3,20.3
Tim Frazier,17.0,19.1,5.2,33.1,19.9,19.9
Thaddeus Young,19.2,23.9,15.2,32.5,19.9,19.9
Shabazz Muhammad,15.2,14.4,6.9,22.0,19.9,19.9
Nick Young,15.7,20.2,11.3,29.1,19.6,19.6
Kosta Koufos,22.8,16.1,8.7,23.5,19.6,19.6
Rondae Hollis-Jefferson,21.6,19.5,11.5,27.5,19.5,19.5
Danny Green,16.2,18.0,12.0,24.0,19.2,19.2
Buddy Hield,21.4,16.2,8.5,23.9,19.1,19.1
Amir Johnson,14.5,17.0,8.7,25.2,18.6,18.6
Kelly Olynyk,20.5,18.8,9.5,28.0,18.3,18.3
Ish Smith,18.6,20.4,11.5,29.2,18.2,18.2
C.J. Miles,14.0,18.2,10.3,26.0,18.1,18.1
Larry Nance,23.2,19.0,10.5,27.5,17.9,17.9
J.R. Smith,17.3,17.0,9.8,24.2,17.8,17.8
Ty Lawson,17.0,20.5,12.5,28.6,17.8,17.8
J.J. Barea,16.4,21.7,13.1,30.2,17.7,17.7
DeMarre Carroll,18.2,18.8,9.9,27.7,17.6,17.6
Noah Vonleh,18.7,10.2,4.0,16.4,17.6,17.6
Iman Shumpert,20.3,15.8,9.1,22.6,17.4,17.4
Caris LeVert,20.6,16.0,7.9,24.2,17.2,17.2
Solomon Hill,23.0,16.2,7.5,25.0,17.2,17.2
Channing Frye,16.2,17.1,8.9,25.3,17.1,17.1
Tony Parker,19.7,19.9,12.3,27.6,16.7,16.7
Moe Harkless,14.3,21.5,13.3,29.8,16.7,16.7
Wayne Ellington,19.1,18.2,9.8,26.6,16.7,16.7
Garrett Temple,18.4,18.0,11.0,24.9,16.6,16.6
Randy Foye,14.3,12.0,5.4,18.6,16.5,16.5
Dewayne Dedmon,15.0,16.1,7.6,24.6,16.3,16.3
Nik Stauskas,13.6,16.9,9.8,24.1,16.3,16.3
E'Twaun Moore,18.5,17.8,11.2,24.5,16.0,16.0
Gerald Henderson,16.6,16.8,9.9,23.7,15.8,15.8
Brandon Rush,13.7,10.1,2.4,17.7,15.8,15.8
Spencer Dinwiddie,14.2,16.2,8.1,24.4,15.6,15.6
Timothe Luwawu-Cabarrot,18.3,8.2,2.0,14.5,15.6,15.6
Quincy Acy,19.0,11.7,3.4,20.0,15.5,15.5
Terry Rozier,10.6,13.3,6.6,20.0,15.5,15.5
Norman Powell,19.4,13.8,3.5,24.0,15.3,15.3
Dante Cunningham,19.8,15.4,8.6,22.1,15.0,15.0
Monta Ellis,17.9,17.7,9.2,26.2,14.9,14.9
Allen Crabbe,18.4,17.2,9.2,25.1,14.9,14.9
Richard Jefferson,17.5,11.3,5.3,17.2,14.7,14.7
Sergio Rodriguez,16.0,18.7,9.6,27.7,14.6,14.6
Derrick Jones Jr.,8.5,6.6,1.9,11.3,14.4,14.4
P.J. Tucker,13.3,19.1,10.4,27.8,14.4,14.4
Jordan Crawford,20.3,22.0,14.8,29.1,14.3,14.3
Evan Turner,18.6,20.6,13.7,27.5,14.2,14.2
Isaiah Whitehead,15.1,15.1,8.7,21.6,14.2,14.2
David Lee,16.1,17.4,9.8,25.0,13.8,13.8
Rodney McGruder,10.0,14.2,7.4,20.9,13.8,13.8
Devin Harris,12.6,13.0,6.4,19.6,13.6,13.6
Jared Dudley,10.1,14.6,7.3,21.9,13.4,13.4
Delon Wright,14.3,12.6,4.4,20.9,12.9,12.9
Jonathon Simmons,15.5,12.7,5.8,19.6,12.9,12.9
Patrick Patterson,12.2,17.3,10.5,24.1,12.9,12.9
Deron Williams,17.5,24.5,15.4,33.6,12.8,12.8
Rodney Stuckey,10.3,14.1,5.3,22.8,12.2,12.2
Willie Reed,12.9,12.8,3.5,22.1,12.2,12.2
Jaylen Brown,11.4,11.9,3.5,20.2,12.1,12.1
Gerald Green,8.8,9.6,3.2,16.0,11.1,11.1
Tyus Jones,6.7,9.3,0.8,17.8,10.6,10.6
Luke Babbitt,9.6,9.5,3.0,16.0,10.5,10.5
Aron Baynes,14.5,11.0,4.2,17.8,10.4,10.4
Kris Dunn,7.5,11.1,3.1,19.1,10.3,10.3
David Nwaba,9.5,7.4,3.2,11.5,9.7,9.7
Davis Bertans,14.2,8.7,0.9,16.5,9.6,9.6
K.J. McDaniels,8.0,5.2,-0.2,10.6,9.2,9.2
Jakob Poeltl,9.9,6.7,1.5,11.9,9.2,9.2
Corey Brewer,9.3,9.5,4.1,14.9,8.8,8.8
Dorian Finney-Smith,10.1,11.2,4.3,18.1,8.8,8.8
Glenn Robinson III,12.2,13.5,5.6,21.4,8.8,8.8
Tarik Black,10.8,14.1,7.8,20.5,8.6,8.6
Anthony Tolliver,15.1,15.5,7.8,23.1,8.5,8.5
Lavoy Allen,12.0,9.0,1.9,16.2,8.4,8.4
Kyle Anderson,13.0,9.5,0.8,18.3,8.0,8.0
Stanley Johnson,11.8,11.1,3.9,18.2,7.9,7.9
Alexis Ajinca,8.3,11.3,3.1,19.5,7.6,7.6
Rakeem Christmas,7.2,6.1,1.3,10.9,7.5,7.5
Cole Aldrich,2.6,6.9,0.5,13.2,6.5,6.5
Reggie Bullock,6.8,8.3,1.0,15.5,5.2,5.2
Meyers Leonard,11.6,12.0,4.1,19.9,5.2,5.2
Jonas Jerebko,9.0,10.6,4.8,16.5,5.1,5.1
Tyler Zeller,2.8,8.6,0.5,16.7,5.0,5.0
Tyler Ennis,9.8,5.1,0.2,10.0,4.5,4.5
Salah Mejri,8.9,10.4,2.0,18.9,4.5,4.5
Joel Anthony,2.6,3.6,0.0,7.2,1.0,1.0
Bryn Forbes,5.2,2.7,-0.7,6.0,0.9,0.9
Al Jefferson,11.3,15.7,9.0,22.5,0.0,0.0
Manu Ginobili,20.6,17.1,9.8,24.5,0.0,0.0
Wayne Selden Jr.,0.0,0.0,0.0,0.0,0.0,0.0
Justin Hamilton,11.5,15.7,8.1,23.3,0.0,0.0
James Young,3.1,4.7,-1.4,10.8,0.0,0.0
Shabazz Napier,9.0,7.7,0.9,14.4,0.0,0.0
Josh McRoberts,10.2,12.8,6.8,18.8,0.0,0.0
Derrick Williams,8.4,12.5,6.4,18.6,0.0,0.0
Ed Davis,15.2,12.6,5.4,19.8,0.0,0.0
Festus Ezeli,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Brooks,6.1,10.2,3.3,17.0,0.0,0.0
Jordan Mickey,2.4,4.0,0.4,7.5,0.0,0.0
Jordan Hill,3.8,4.1,-0.6,8.8,0.0,0.0
Georges Niang,2.9,2.2,-0.3,4.8,0.0,0.0
Joseph Young,1.9,3.8,-2.1,9.8,0.0,0.0
Andrew Nicholson,9.1,5.8,-0.1,11.7,0.0,0.0
Kyle Lowry,35.3,41.8,33.0,50.7,0.0,0.0
Henry Ellenson,3.4,2.7,0.1,5.4,0.0,0.0
Michael Gbinije,1.2,1.2,0.1,2.2,0.0,0.0
DeAndre Liggins,4.0,7.8,0.9,14.6,0.0,0.0
Boban Marjanovic,7.5,8.8,0.4,17.1,0.0,0.0
Lance Stephenson,5.0,12.9,2.2,23.7,0.0,0.0
Darrun Hilliard,3.1,5.5,0.7,10.3,0.0,0.0
Kay Felder,3.9,7.9,0.7,15.0,0.0,0.0
Lucas Nogueira,5.3,16.0,7.6,24.4,0.0,0.0
Justise Winslow,27.7,25.5,16.9,34.2,0.0,0.0
Ben Simmons,0.0,0.0,0.0,0.0,0.0,0.0
Metta World Peace,2.5,2.6,-0.8,6.0,0.0,0.0
Beno Udrih,4.0,11.6,4.4,18.7,0.0,0.0
Rudy Gay,35.9,33.8,24.6,43.1,0.0,0.0
Fred VanVleet,8.0,6.6,-0.5,13.8,0.0,0.0
Luol Deng,9.1,18.2,9.3,27.1,0.0,0.0
Arron Afflalo,15.1,13.9,7.7,20.0,0.0,0.0
Tyreke Evans,24.0,21.3,11.8,30.8,0.0,0.0
