Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3954,Ian,Mahinmi,C,WAS,BOS,WAS@BOS,8:00PM EDT,10,15,INJ
nba.p.3983,Marcin,Gortat,C,WAS,BOS,WAS@BOS,8:00PM EDT,19,26.6, 
nba.p.4298,Jason,Smith,PF,WAS,BOS,WAS@BOS,8:00PM EDT,10,11.8, 
nba.p.4615,Brandon,Jennings,PG,WAS,BOS,WAS@BOS,8:00PM EDT,10,17.4, 
nba.p.4716,John,Wall,PG,WAS,BOS,WAS@BOS,8:00PM EDT,50,46.3, 
nba.p.4894,Markieff,Morris,PF,WAS,BOS,WAS@BOS,8:00PM EDT,21,26,GTD
nba.p.4913,Bojan,Bogdanovic,SG,WAS,BOS,WAS@BOS,8:00PM EDT,10,20, 
nba.p.5009,Bradley,Beal,SG,WAS,BOS,WAS@BOS,8:00PM EDT,34,34.6, 
nba.p.5066,Tomas,Satoransky,PG,WAS,BOS,WAS@BOS,8:00PM EDT,10,6.7, 
nba.p.5154,Otto,Porter,SF,WAS,BOS,WAS@BOS,8:00PM EDT,21,27.5, 
nba.p.5160,Trey,Burke,PG,WAS,BOS,WAS@BOS,8:00PM EDT,10,8.6, 
nba.p.5475,Kelly,Oubre Jr.,SF,WAS,BOS,WAS@BOS,8:00PM EDT,10,12.9, 
nba.p.5489,Chris,McCullough,PF,WAS,BOS,WAS@BOS,8:00PM EDT,10,4.2, 
nba.p.5729,Sheldon,McClellan,SG,WAS,BOS,WAS@BOS,8:00PM EDT,10,5.3, 
nba.p.5730,Daniel,Ochefu,C,WAS,BOS,WAS@BOS,8:00PM EDT,10,2.4, 
nba.p.3944,Gerald,Green,SF,BOS,WAS,WAS@BOS,8:00PM EDT,10,9.5, 
nba.p.3982,Amir,Johnson,PF,BOS,WAS,WAS@BOS,8:00PM EDT,10,16.1, 
nba.p.4245,Al,Horford,C,BOS,WAS,WAS@BOS,8:00PM EDT,29,33.3, 
nba.p.4644,Jonas,Jerebko,PF,BOS,WAS,WAS@BOS,8:00PM EDT,10,10.1, 
nba.p.4750,Avery,Bradley,SG,BOS,WAS,WAS@BOS,8:00PM EDT,23,29.2, 
nba.p.4942,Isaiah,Thomas,PG,BOS,WAS,WAS@BOS,8:00PM EDT,45,41.7, 
nba.p.5023,Tyler,Zeller,C,BOS,WAS,WAS@BOS,8:00PM EDT,10,8.1, 
nba.p.5068,Jae,Crowder,PF,BOS,WAS,WAS@BOS,8:00PM EDT,23,26.5, 
nba.p.5164,Kelly,Olynyk,C,BOS,WAS,WAS@BOS,8:00PM EDT,11,18.9, 
nba.p.5317,Marcus,Smart,SG,BOS,WAS,WAS@BOS,8:00PM EDT,16,24.8, 
nba.p.5328,James,Young,SG,BOS,WAS,WAS@BOS,8:00PM EDT,10,4.1, 
nba.p.5476,Terry,Rozier,PG,BOS,WAS,WAS@BOS,8:00PM EDT,10,13, 
nba.p.5493,Jordan,Mickey,PF,BOS,WAS,WAS@BOS,8:00PM EDT,10,3.9, 
nba.p.5602,Jaylen,Brown,SG,BOS,WAS,WAS@BOS,8:00PM EDT,10,11.5, 
nba.p.5676,Demetrius,Jackson,PG,BOS,WAS,WAS@BOS,8:00PM EDT,10,4, 
nba.p.3520,Joe,Johnson,SF,UTA,GS,UTA@GS,10:30PM EDT,19,17.6, 
nba.p.3724,Boris,Diaw,PF,UTA,GS,UTA@GS,10:30PM EDT,10,10.6, 
nba.p.4488,George,Hill,PG,UTA,GS,UTA@GS,10:30PM EDT,23,28.7, 
nba.p.4718,Derrick,Favors,PF,UTA,GS,UTA@GS,10:30PM EDT,18,20.9,GTD
nba.p.4724,Gordon,Hayward,SF,UTA,GS,UTA@GS,10:30PM EDT,39,35.4, 
nba.p.4893,Alec,Burks,SG,UTA,GS,UTA@GS,10:30PM EDT,10,11.8,GTD
nba.p.4916,Shelvin,Mack,PG,UTA,GS,UTA@GS,10:30PM EDT,10,14.2, 
nba.p.5197,Rudy,Gobert,C,UTA,GS,UTA@GS,10:30PM EDT,36,35.1, 
nba.p.5209,Jeff,Withey,C,UTA,GS,UTA@GS,10:30PM EDT,10,7.4, 
nba.p.5217,Raul,Neto,PG,UTA,GS,UTA@GS,10:30PM EDT,10,5.6, 
nba.p.5316,Dante,Exum,PG,UTA,GS,UTA@GS,10:30PM EDT,10,11, 
nba.p.5334,Rodney,Hood,SG,UTA,GS,UTA@GS,10:30PM EDT,11,20.2, 
nba.p.5393,Joe,Ingles,SG,UTA,GS,UTA@GS,10:30PM EDT,13,17.4, 
nba.p.5472,Trey,Lyles,PF,UTA,GS,UTA@GS,10:30PM EDT,10,12.5, 
nba.p.5683,Joel,Bolomboy,PF,UTA,GS,UTA@GS,10:30PM EDT,10,4.4, 
nba.p.3643,Matt,Barnes,SF,GS,UTA,UTA@GS,10:30PM EDT,10,18.4,INJ
nba.p.3721,David,West,PF,GS,UTA,UTA@GS,10:30PM EDT,10,13.2, 
nba.p.3745,Zaza,Pachulia,C,GS,UTA,UTA@GS,10:30PM EDT,10,17, 
nba.p.3821,Shaun,Livingston,PG,GS,UTA,UTA@GS,10:30PM EDT,10,10.9,INJ
nba.p.3826,Andre,Iguodala,SG,GS,UTA,UTA@GS,10:30PM EDT,16,20.3, 
nba.p.4244,Kevin,Durant,SF,GS,UTA,UTA@GS,10:30PM EDT,48,46, 
nba.p.4480,JaVale,McGee,C,GS,UTA,UTA@GS,10:30PM EDT,11,12.4, 
nba.p.4612,Stephen,Curry,PG,GS,UTA,UTA@GS,10:30PM EDT,47,44.1, 
nba.p.4892,Klay,Thompson,SG,GS,UTA,UTA@GS,10:30PM EDT,32,32.2, 
nba.p.5069,Draymond,Green,PF,GS,UTA,UTA@GS,10:30PM EDT,38,35.8, 
nba.p.5237,Ian,Clark,PG,GS,UTA,UTA@GS,10:30PM EDT,10,11.5, 
nba.p.5385,James Michael,McAdoo,PF,GS,UTA,UTA@GS,10:30PM EDT,10,6.9, 
nba.p.5490,Kevon,Looney,PF,GS,UTA,UTA@GS,10:30PM EDT,10,7,INJ
nba.p.5661,Damian,Jones,C,GS,UTA,UTA@GS,10:30PM EDT,10,4.9, 
nba.p.5669,Patrick,McCaw,SG,GS,UTA,UTA@GS,10:30PM EDT,10,8.7, 
