Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3832,Al,Jefferson,C,IND,CLE,IND@CLE,7:00PM EDT,10,15, 
nba.p.3960,C.J.,Miles,SG,IND,CLE,IND@CLE,7:00PM EDT,10,17.6, 
nba.p.3966,Monta,Ellis,SG,IND,CLE,IND@CLE,7:00PM EDT,10,17.9, 
nba.p.4290,Thaddeus,Young,PF,IND,CLE,IND@CLE,7:00PM EDT,19,23.5, 
nba.p.4304,Aaron,Brooks,PG,IND,CLE,IND@CLE,7:00PM EDT,10,9.5, 
nba.p.4624,Jeff,Teague,PG,IND,CLE,IND@CLE,7:00PM EDT,28,32.9, 
nba.p.4725,Paul,George,SF,IND,CLE,IND@CLE,7:00PM EDT,48,39, 
nba.p.4748,Kevin,Seraphin,C,IND,CLE,IND@CLE,7:00PM EDT,10,9.4, 
nba.p.4771,Lance,Stephenson,SF,IND,CLE,IND@CLE,7:00PM EDT,11,15.6, 
nba.p.4932,Lavoy,Allen,PF,IND,CLE,IND@CLE,7:00PM EDT,10,9.5, 
nba.p.5351,Glenn,Robinson III,SG,IND,CLE,IND@CLE,7:00PM EDT,10,13, 
nba.p.5471,Myles,Turner,C,IND,CLE,IND@CLE,7:00PM EDT,24,30.2, 
nba.p.5496,Rakeem,Christmas,PF,IND,CLE,IND@CLE,7:00PM EDT,10,5.1, 
nba.p.5503,Joe,Young,SG,IND,CLE,IND@CLE,7:00PM EDT,10,3.5, 
nba.p.5681,Georges,Niang,PF,IND,CLE,IND@CLE,7:00PM EDT,10,2.2, 
nba.p.3523,Richard,Jefferson,SF,CLE,IND,IND@CLE,7:00PM EDT,10,10.8, 
nba.p.3704,LeBron,James,SF,CLE,IND,IND@CLE,7:00PM EDT,58,50.4, 
nba.p.3723,Dahntay,Jones,SG,CLE,IND,IND@CLE,7:00PM EDT,10,11.9, 
nba.p.3752,James,Jones,SG,CLE,IND,IND@CLE,7:00PM EDT,10,5, 
nba.p.3754,Kyle,Korver,SG,CLE,IND,IND@CLE,7:00PM EDT,10,17.6, 
nba.p.3835,J.R.,Smith,SG,CLE,IND,IND@CLE,7:00PM EDT,11,16.9, 
nba.p.3929,Deron,Williams,PG,CLE,IND,IND@CLE,7:00PM EDT,10,21.7, 
nba.p.3934,Channing,Frye,PF,CLE,IND,IND@CLE,7:00PM EDT,12,16.9, 
nba.p.4391,Kevin,Love,PF,CLE,IND,IND@CLE,7:00PM EDT,36,36.8, 
nba.p.4840,Kyrie,Irving,PG,CLE,IND,IND@CLE,7:00PM EDT,40,39.5, 
nba.p.4883,Derrick,Williams,SF,CLE,IND,IND@CLE,7:00PM EDT,10,10.6, 
nba.p.4884,Tristan,Thompson,C,CLE,IND,IND@CLE,7:00PM EDT,14,23, 
nba.p.4898,Iman,Shumpert,SF,CLE,IND,IND@CLE,7:00PM EDT,10,15, 
nba.p.5354,Edy,Tavares,C,CLE,IND,IND@CLE,7:00PM EDT,10,16.4, 
nba.p.5685,Kay,Felder,PG,CLE,IND,IND@CLE,7:00PM EDT,10,7.7, 
nba.p.3248,Vince,Carter,SF,MEM,SA,MEM@SA,9:30PM EDT,11,17.1, 
nba.p.3531,Zach,Randolph,PF,MEM,SA,MEM@SA,9:30PM EDT,23,26.3, 
nba.p.3842,Tony,Allen,SG,MEM,SA,MEM@SA,9:30PM EDT,10,20.5,O
nba.p.4246,Mike,Conley,PG,MEM,SA,MEM@SA,9:30PM EDT,36,36.4, 
nba.p.4286,Brandan,Wright,C,MEM,SA,MEM@SA,9:30PM EDT,10,12.5, 
nba.p.4325,Marc,Gasol,C,MEM,SA,MEM@SA,9:30PM EDT,28,37, 
nba.p.4920,Chandler,Parsons,SF,MEM,SA,MEM@SA,9:30PM EDT,10,12.8,INJ
nba.p.5220,James,Ennis III,SF,MEM,SA,MEM@SA,9:30PM EDT,10,14.6, 
nba.p.5262,JaMychal,Green,PF,MEM,SA,MEM@SA,9:30PM EDT,11,20.1, 
nba.p.5282,Troy,Daniels,SG,MEM,SA,MEM@SA,9:30PM EDT,10,11.9, 
nba.p.5485,Jarell,Martin,PF,MEM,SA,MEM@SA,9:30PM EDT,10,9.4, 
nba.p.5504,Andrew,Harrison,PG,MEM,SA,MEM@SA,9:30PM EDT,10,13.5, 
nba.p.5648,Wade,Baldwin IV,PG,MEM,SA,MEM@SA,9:30PM EDT,10,8, 
nba.p.5662,Deyonta,Davis,PF,MEM,SA,MEM@SA,9:30PM EDT,10,4.8, 
nba.p.5708,Wayne,Selden Jr.,SG,MEM,SA,MEM@SA,9:30PM EDT,10,8.4, 
nba.p.3380,Manu,Ginobili,SG,SA,MEM,MEM@SA,9:30PM EDT,10,16.1, 
nba.p.3513,Pau,Gasol,C,SA,MEM,MEM@SA,9:30PM EDT,19,27.2, 
nba.p.3527,Tony,Parker,PG,SA,MEM,MEM@SA,9:30PM EDT,15,19.1, 
nba.p.3956,David,Lee,PF,SA,MEM,MEM@SA,9:30PM EDT,10,17, 
nba.p.4130,LaMarcus,Aldridge,PF,SA,MEM,MEM@SA,9:30PM EDT,29,31.4, 
nba.p.4339,Joel,Anthony,PF,SA,MEM,MEM@SA,9:30PM EDT,10,4.1, 
nba.p.4651,Danny,Green,SG,SA,MEM,MEM@SA,9:30PM EDT,10,17.5, 
nba.p.4660,Patty,Mills,PG,SA,MEM,MEM@SA,9:30PM EDT,10,18.1, 
nba.p.4896,Kawhi,Leonard,SF,SA,MEM,MEM@SA,9:30PM EDT,48,41.7, 
nba.p.4926,Davis,Bertans,PF,SA,MEM,MEM@SA,9:30PM EDT,10,8.7, 
nba.p.5256,Dewayne,Dedmon,C,SA,MEM,MEM@SA,9:30PM EDT,10,15.7, 
nba.p.5341,Kyle,Anderson,SF,SA,MEM,MEM@SA,9:30PM EDT,10,10.5, 
nba.p.5526,Jonathon,Simmons,SG,SA,MEM,MEM@SA,9:30PM EDT,10,12.1, 
nba.p.5660,Dejounte,Murray,PG,SA,MEM,MEM@SA,9:30PM EDT,10,6.5, 
nba.p.5726,Bryn,Forbes,PG,SA,MEM,MEM@SA,9:30PM EDT,10,4.4, 
