L. Deng,SF,Lakers,false,32,6,11,3,7,2,2,3,3,0,0,1,1,1,-11,17,false
T. Mozgov,C,Lakers,false,17,0,1,0,0,0,0,0,1,1,0,2,3,3,-1,0,false
T. Black,C,Lakers,false,26,5,6,0,0,3,5,2,9,1,0,0,3,4,2,13,false
D. Russell,PG,Lakers,false,31,5,15,4,10,3,6,1,6,11,2,1,7,3,-4,17,false
N. Young,SG,Lakers,false,24,3,10,1,8,0,0,0,1,0,0,0,0,3,1,7,false
L. Nance Jr.,PF,Lakers,false,20,4,8,0,0,0,0,3,3,1,3,0,1,2,-1,8,true
J. Randle,PF,Lakers,false,6,1,4,0,0,0,0,1,1,0,0,0,1,1,-12,2,true
B. Ingram,SF,Lakers,false,21,1,3,0,0,3,4,1,5,0,1,2,0,3,-1,5,true
I. Zubac,C,Lakers,false,11,2,4,0,0,0,0,1,2,0,0,1,1,0,-4,4,true
J. Clarkson,PG,Lakers,false,29,9,13,2,6,0,0,0,2,1,0,0,0,1,-4,20,true
L. Williams,SG,Lakers,false,23,4,12,2,8,5,5,0,2,4,0,1,3,2,-5,15,true
M. Morris,PF,Wizards,true,35,3,14,0,5,6,8,2,9,2,3,2,2,4,5,12,false
O. Porter Jr.,SF,Wizards,true,38,4,9,3,6,0,0,0,6,3,2,0,0,1,6,11,false
M. Gortat,C,Wizards,true,33,10,13,0,0,1,1,6,8,3,1,0,1,3,8,21,false
J. Wall,PG,Wizards,true,41,11,23,3,7,8,10,1,2,11,3,1,3,2,8,33,false
B. Beal,SG,Wizards,true,34,9,17,5,9,0,0,0,1,4,2,1,1,4,12,23,false
J. Smith,PF,Wizards,true,15,2,5,0,1,0,0,1,4,0,0,1,1,1,-2,4,true
K. Oubre Jr.,SF,Wizards,true,24,2,5,0,3,0,0,1,0,0,0,0,1,3,7,4,true
T. Burke,PG,Wizards,true,12,2,8,0,1,1,2,0,1,3,0,1,0,1,-1,5,true
T. Satoransky,SG,Wizards,true,9,1,2,1,1,0,0,1,2,1,0,0,1,0,-3,3,true
P. Millsap,PF,Hawks,false,29,4,8,1,4,7,8,0,4,3,2,0,4,4,-19,16,false
K. Bazemore,SF,Hawks,false,31,3,7,1,3,0,0,0,3,6,2,0,2,0,9,7,false
D. Howard,C,Hawks,false,37,11,13,0,0,2,3,5,18,3,1,2,5,1,9,24,false
D. Schroder,PG,Hawks,false,21,2,12,0,3,1,1,0,2,3,0,0,3,3,-16,5,false
T. Hardaway Jr.,SG,Hawks,false,33,12,18,4,9,5,7,0,6,3,0,1,3,2,15,33,false
M. Muscala,PF,Hawks,false,20,4,7,0,3,1,2,2,6,0,0,2,0,3,-4,9,true
D. Bembry,SF,Hawks,false,21,5,6,0,1,0,0,1,3,2,0,0,1,4,16,10,true
M. Delaney,PG,Hawks,false,25,1,10,0,3,0,0,0,5,4,2,0,2,1,22,2,true
M. Dunleavy,SG,Hawks,false,22,2,4,2,4,1,2,0,1,2,1,0,0,2,-7,7,true
R. Anderson,PF,Rockets,true,34,4,12,3,9,0,0,0,2,2,0,0,0,3,4,11,false
T. Ariza,SF,Rockets,true,37,1,12,1,10,0,0,0,5,3,2,0,0,1,5,3,false
C. Capela,C,Rockets,true,31,9,11,0,0,4,5,5,4,0,2,1,2,2,5,22,false
P. Beverley,PG,Rockets,true,31,3,8,2,6,1,2,0,6,1,1,0,0,1,-14,9,false
J. Harden,SG,Rockets,true,39,10,23,5,12,16,21,2,6,8,4,0,4,3,1,41,false
S. Dekker,SF,Rockets,true,12,1,5,0,2,0,0,0,1,0,0,0,1,2,1,2,true
C. Brewer,SF,Rockets,true,11,1,4,0,2,1,1,0,1,1,0,0,1,1,-6,3,true
N. Hilario,C,Rockets,true,17,2,4,0,0,0,0,0,3,1,1,2,0,4,-10,4,true
E. Gordon,SG,Rockets,true,30,4,14,2,10,3,4,0,3,3,1,0,1,3,-11,13,true
E. Ilyasova,PF,76ers,false,39,8,17,2,6,7,8,3,7,2,4,1,4,5,-15,25,false
D. Saric,PF,76ers,false,36,5,17,2,7,2,2,4,5,1,1,0,7,3,-17,14,false
J. Okafor,C,76ers,false,25,4,12,0,0,1,1,3,6,3,0,0,1,3,-13,9,false
T. McConnell,PG,76ers,false,32,2,5,0,1,0,0,0,5,7,2,1,3,3,-14,4,false
N. Stauskas,SG,76ers,false,28,2,10,2,5,2,2,1,3,1,1,1,1,3,-18,8,false
R. Holmes,PF,76ers,false,19,1,4,0,0,2,6,2,4,1,0,1,0,1,4,4,true
C. Randle,PG,76ers,false,15,2,6,1,2,0,0,0,1,1,0,0,0,2,1,5,true
S. Rodriguez,PG,76ers,false,17,3,7,1,1,1,2,0,2,4,2,0,4,2,0,8,true
T. Luwawu-Cabarrot,SG,76ers,false,30,3,10,1,3,2,2,1,1,1,0,1,3,1,-8,9,true
D. Bertans,SF,Spurs,true,30,5,14,2,8,0,0,2,4,3,2,0,2,2,19,12,false
K. Leonard,SF,Spurs,true,25,8,17,0,2,3,5,4,4,5,2,2,4,1,8,19,false
D. Dedmon,C,Spurs,true,22,5,7,0,0,3,3,2,8,1,1,2,2,4,17,13,false
T. Parker,PG,Spurs,true,26,0,5,0,0,1,2,0,3,6,1,0,0,1,7,1,false
D. Green,SG,Spurs,true,29,5,10,2,5,0,0,1,3,0,2,0,0,3,6,12,false
D. Lee,PF,Spurs,true,17,4,7,0,0,4,6,3,6,1,2,2,3,1,4,12,true
J. Anthony,C,Spurs,true,13,2,3,0,0,0,0,2,2,0,1,1,0,1,-5,4,true
D. Murray,PG,Spurs,true,5,0,2,0,1,0,0,0,0,1,0,0,2,1,-4,0,true
P. Mills,PG,Spurs,true,18,5,9,2,3,0,0,0,2,4,0,0,1,1,6,12,true
J. Simmons,SG,Spurs,true,19,3,8,0,1,5,6,0,3,0,0,1,0,2,11,11,true
M. Ginobili,SG,Spurs,true,9,0,3,0,1,2,3,0,3,2,1,0,2,2,-4,2,true
K. Anderson,SG,Spurs,true,24,1,3,0,0,2,2,0,5,3,3,1,3,1,15,4,true
B. Forbes,SG,Spurs,true,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,true
K. Durant,SF,Warriors,false,37,8,18,2,7,8,8,0,8,10,1,0,0,3,13,26,false
J. McGee,C,Warriors,false,15,5,6,0,0,1,2,4,4,0,1,1,1,4,8,11,false
S. Curry,PG,Warriors,false,37,11,23,3,10,4,4,1,2,11,3,0,4,1,13,29,false
P. McCaw,PG,Warriors,false,28,3,7,2,5,0,2,0,1,6,2,0,1,3,5,8,false
K. Thompson,SG,Warriors,false,33,9,19,3,6,0,0,3,4,2,0,0,2,2,15,21,false
K. Looney,SF,Warriors,false,13,1,1,0,0,2,2,2,1,1,0,0,0,3,2,4,true
A. Iguodala,SF,Warriors,false,30,5,9,3,4,0,0,1,3,4,3,0,3,1,6,13,true
J. McAdoo,SF,Warriors,false,17,5,6,0,0,0,0,4,5,0,0,1,0,4,0,10,true
A. Varejao,C,Warriors,false,8,0,1,0,0,0,0,0,2,0,0,0,0,3,2,0,true
I. Clark,SG,Warriors,false,21,5,9,1,2,0,0,0,1,4,0,0,0,2,1,11,true
B. Griffin,PF,Clippers,true,30,10,19,0,0,11,13,5,3,2,3,1,3,2,-11,31,false
D. Jordan,C,Clippers,true,25,2,2,0,0,5,8,0,7,1,0,2,1,2,-13,9,false
R. Felton,PG,Clippers,true,33,3,6,0,1,3,4,1,3,5,1,1,2,2,-12,9,false
A. Rivers,PG,Clippers,true,36,7,15,0,3,4,6,1,3,6,0,1,2,4,-9,18,false
J.J. Redick,SG,Clippers,true,37,6,14,4,10,1,1,0,2,3,2,1,2,1,-7,17,false
B. Bass,PF,Clippers,true,16,3,5,0,0,1,1,0,2,0,0,0,1,2,0,7,true
L. Mbah a Moute,PF,Clippers,true,4,0,0,0,0,0,0,0,2,0,0,0,0,1,-8,0,true
W. Johnson,SF,Clippers,true,7,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,true
M. Speights,C,Clippers,true,17,2,7,1,3,3,3,2,4,3,0,0,0,2,-3,8,true
J. Crawford,SG,Clippers,true,34,7,11,5,8,2,3,0,2,4,0,1,4,2,-4,21,true
