Robin Lopez,23.99
Tyler Ulis,35.54
Vince Carter,22.07
Spencer Dinwiddie,22.1
Rondae Hollis-Jefferson,23.41
Josh Richardson,21.04
Jamal Crawford,20.55
Ivica Zubac,26.69
J.J. Barea,22.4
Matt Barnes,24.44
Solomon Hill,20.17
Caris LeVert,21.83
Tim Frazier,19.83
Marquese Chriss,21.79
Austin Rivers,19.67
JaMychal Green,19.72
Noah Vonleh,19.27
Alex Len,19.16
James Ennis,18.96
Nikola Mirotic,24.63
Quincy Acy,18.92
Allen Crabbe,18.55
J.J. Redick,22.33
Matthew Dellavedova,18.47
E'Twaun Moore,18.47
Denzel Valentine,18.54
Ish Smith,20.29
Shabazz Muhammad,18.32
Danny Green,17.94
Tyler Johnson,26.88
Cory Joseph,25.02
Manu Ginobili,17.7
Tony Parker,19.17
Jon Leuer,22.67
Dewayne Dedmon,17.29
Wayne Ellington,17.24
James Johnson,34.42
Aron Baynes,16.91
John Henson,16.85
Isaiah Whitehead,16.63
Troy Daniels,16.52
Michael Carter-Williams,16.37
Brandon Ingram,23
Tony Snell,16.36
Jordan Clarkson,29.17
Delon Wright,16.24
Archie Goodwin,16.06
P.J. Tucker,16.08
Rajon Rondo,29
Zaza Pachulia,15.97
Brandon Rush,15.8
Randy Foye,15.75
Greg Monroe,27.9
Dwight Powell,15.37
Larry Nance,15.24
Bobby Portis,16.74
Alan Williams,29.9
Patty Mills,20.91
DeMarre Carroll,14.65
Norman Powell,14.54
Willie Reed,14.51
Jordan Crawford,20.31
DeAndre Jordan,39.24
Al-Farouq Aminu,23.11
Malcolm Brogdon,24.46
Marreese Speights,17.15
Jonas Valanciunas,22.91
Marcus Morris,25.64
Raymond Felton,14.24
Pau Gasol,26.94
Tobias Harris,29.34
Patrick McCaw,13.99
Jusuf Nurkic,37.2
Andrew Harrison,13.74
Reggie Jackson,27.17
Brook Lopez,33.99
Jared Dudley,13.54
Gorgui Dieng,25.42
Cristiano Da Silva Felicio,13.4
Yogi Ferrell,18.72
Rodney McGruder,13.28
Dante Cunningham,13.17
Kentavious Caldwell-Pope,24.83
David Lee,19.15
Andre Drummond,38.05
Khris Middleton,32.69
Paul Zipser,12.63
Patrick Patterson,12.59
Mirza Teletovic,12.5
Nick Young,12.46
Moe Harkless,18.76
Luke Babbitt,12.28
K.J. McDaniels,12.34
Brandon Bass,12.24
LaMarcus Aldridge,33.01
Evan Turner,18.32
Dirk Nowitzki,26.68
D'Angelo Russell,35.05
T.J. Warren,28.57
Harrison Barnes,30.96
Goran Dragic,39.23
Ian Clark,11.83
Marc Gasol,35.27
Omri Casspi,11.67
Stanley Johnson,11.63
C.J. McCollum,38.25
Wesley Matthews,20.84
Serge Ibaka,28.47
Devin Harris,11.39
Corey Brewer,11.29
David West,11.34
Hassan Whiteside,41.47
Jrue Holiday,33.31
Nerlens Noel,19.75
Shaun Livingston,11.03
Zach Randolph,21.9
Andrew Nicholson,10.93
Julius Randle,32.59
Klay Thompson,33.28
Mike Conley,37.6
Nicolas Brussino,10.29
Jason Terry,10.17
Devin Booker,30.42
Blake Griffin,40.1
Jarell Eddie,9.73
Damian Lillard,40.24
Jonathon Simmons,9.57
Luc Richard Mbah a Moute,9.6
Reggie Bullock,9.58
Brandan Wright,9.53
Meyers Leonard,9.47
Dorian Finney-Smith,9.41
Draymond Green,37.72
Andrew Wiggins,31.45
Anthony Davis,51.24
DeMar DeRozan,38.97
Chris Paul,40.53
Paul Pierce,9.13
Jimmy Butler,43.78
Jakob Poeltl,9.09
David Nwaba,8.96
Ricky Rubio,31.56
Karl-Anthony Towns,44.87
Seth Curry,23.3
Thon Maker,8.89
Kawhi Leonard,44.25
Kris Dunn,8.84
Tarik Black,8.76
Fred VanVleet,8.84
Davis Bertans,8.71
Giannis Antetokounmpo,45.73
DeMarcus Cousins,44.34
Tyus Jones,7.9
Derrick Jones,7.93
Stephen Curry,41.75
Alexis Ajinca,7.48
JaVale McGee,7.28
Leandro Barbosa,7.06
Tyler Ennis,5.75
Rashad Vaughn,5.2
Trevor Booker,7.43
