Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.4152,Kyle,Lowry,PG,TOR,MIL,TOR@MIL,3:00PM EDT,38,40.3, 
nba.p.4163,P.J.,Tucker,SF,TOR,MIL,TOR@MIL,3:00PM EDT,12,18.2, 
nba.p.4486,Serge,Ibaka,PF,TOR,MIL,TOR@MIL,3:00PM EDT,26,28.1, 
nba.p.4614,DeMar,DeRozan,SG,TOR,MIL,TOR@MIL,3:00PM EDT,41,39.1, 
nba.p.4632,DeMarre,Carroll,SF,TOR,MIL,TOR@MIL,3:00PM EDT,10,17.8, 
nba.p.4729,Patrick,Patterson,PF,TOR,MIL,TOR@MIL,3:00PM EDT,10,16, 
nba.p.4886,Jonas,Valanciunas,C,TOR,MIL,TOR@MIL,3:00PM EDT,18,25.5, 
nba.p.4911,Cory,Joseph,PG,TOR,MIL,TOR@MIL,3:00PM EDT,11,18.3, 
nba.p.5186,Lucas,Nogueira,PF,TOR,MIL,TOR@MIL,3:00PM EDT,10,14.4, 
nba.p.5331,Bruno,Caboclo,SF,TOR,MIL,TOR@MIL,3:00PM EDT,10,4.1, 
nba.p.5480,Delon,Wright,PG,TOR,MIL,TOR@MIL,3:00PM EDT,10,12.7, 
nba.p.5506,Norman,Powell,SG,TOR,MIL,TOR@MIL,3:00PM EDT,10,13.7, 
nba.p.5640,Jakob,Poeltl,C,TOR,MIL,TOR@MIL,3:00PM EDT,10,7.8, 
nba.p.5658,Pascal,Siakam,PF,TOR,MIL,TOR@MIL,3:00PM EDT,10,10.6, 
nba.p.5727,Fred,VanVleet,PG,TOR,MIL,TOR@MIL,3:00PM EDT,10,6.1, 
nba.p.3333,Jason,Terry,SG,MIL,TOR,TOR@MIL,3:00PM EDT,10,9.4, 
nba.p.4288,Spencer,Hawes,C,MIL,TOR,TOR@MIL,3:00PM EDT,10,13.2, 
nba.p.4388,Michael,Beasley,PF,MIL,TOR,TOR@MIL,3:00PM EDT,11,15.9, 
nba.p.4722,Greg,Monroe,C,MIL,TOR,TOR@MIL,3:00PM EDT,18,24.7, 
nba.p.5020,John,Henson,PF,MIL,TOR,TOR@MIL,3:00PM EDT,10,17.2, 
nba.p.5073,Khris,Middleton,SF,MIL,TOR,TOR@MIL,3:00PM EDT,28,27.2, 
nba.p.5095,Mirza,Teletovic,PF,MIL,TOR,TOR@MIL,3:00PM EDT,10,10.9, 
nba.p.5185,Giannis,Antetokounmpo,PF,MIL,TOR,TOR@MIL,3:00PM EDT,52,46, 
nba.p.5190,Tony,Snell,SG,MIL,TOR,TOR@MIL,3:00PM EDT,13,16, 
nba.p.5249,Matthew,Dellavedova,SG,MIL,TOR,TOR@MIL,3:00PM EDT,10,17, 
nba.p.5293,Jabari,Parker,SF,MIL,TOR,TOR@MIL,3:00PM EDT,10,33.3,INJ
nba.p.5477,Rashad,Vaughn,SG,MIL,TOR,TOR@MIL,3:00PM EDT,10,7.1, 
nba.p.5641,Thon,Maker,C,MIL,TOR,TOR@MIL,3:00PM EDT,10,8.6, 
nba.p.5667,Malcolm,Brogdon,PG,MIL,TOR,TOR@MIL,3:00PM EDT,19,21.6, 
nba.p.5739,Gary,Payton II,SG,MIL,TOR,TOR@MIL,3:00PM EDT,10,9.7, 
nba.p.3954,Ian,Mahinmi,C,WAS,ATL,WAS@ATL,5:30PM EDT,10,15,INJ
nba.p.3983,Marcin,Gortat,C,WAS,ATL,WAS@ATL,5:30PM EDT,17,26.7, 
nba.p.4298,Jason,Smith,PF,WAS,ATL,WAS@ATL,5:30PM EDT,10,12.1, 
nba.p.4615,Brandon,Jennings,PG,WAS,ATL,WAS@ATL,5:30PM EDT,10,17.9, 
nba.p.4716,John,Wall,PG,WAS,ATL,WAS@ATL,5:30PM EDT,50,46.2, 
nba.p.4894,Markieff,Morris,PF,WAS,ATL,WAS@ATL,5:30PM EDT,21,26.4, 
nba.p.4913,Bojan,Bogdanovic,SG,WAS,ATL,WAS@ATL,5:30PM EDT,10,20, 
nba.p.5009,Bradley,Beal,SG,WAS,ATL,WAS@ATL,5:30PM EDT,32,34.3, 
nba.p.5066,Tomas,Satoransky,PG,WAS,ATL,WAS@ATL,5:30PM EDT,10,7.2, 
nba.p.5154,Otto,Porter,SF,WAS,ATL,WAS@ATL,5:30PM EDT,23,27.6, 
nba.p.5160,Trey,Burke,PG,WAS,ATL,WAS@ATL,5:30PM EDT,10,8.6, 
nba.p.5475,Kelly,Oubre Jr.,SF,WAS,ATL,WAS@ATL,5:30PM EDT,10,12.9, 
nba.p.5489,Chris,McCullough,PF,WAS,ATL,WAS@ATL,5:30PM EDT,10,4.2, 
nba.p.5729,Sheldon,McClellan,SG,WAS,ATL,WAS@ATL,5:30PM EDT,10,5.7, 
nba.p.5730,Daniel,Ochefu,C,WAS,ATL,WAS@ATL,5:30PM EDT,10,2.9, 
nba.p.3601,Mike,Dunleavy,SG,ATL,WAS,WAS@ATL,5:30PM EDT,10,9.8, 
nba.p.3818,Dwight,Howard,C,ATL,WAS,WAS@ATL,5:30PM EDT,29,32.5, 
nba.p.3831,Kris,Humphries,C,ATL,WAS,WAS@ATL,5:30PM EDT,10,10.7, 
nba.p.3962,Ersan,Ilyasova,PF,ATL,WAS,WAS@ATL,5:30PM EDT,16,23.9, 
nba.p.3989,Jose,Calderon,PG,ATL,WAS,WAS@ATL,5:30PM EDT,10,8.5, 
nba.p.4141,Thabo,Sefolosha,SF,ATL,WAS,WAS@ATL,5:30PM EDT,10,18, 
nba.p.4175,Paul,Millsap,PF,ATL,WAS,WAS@ATL,5:30PM EDT,34,35.3, 
nba.p.5102,Kent,Bazemore,SF,ATL,WAS,WAS@ATL,5:30PM EDT,11,21.2, 
nba.p.5187,Dennis,Schroder,PG,ATL,WAS,WAS@ATL,5:30PM EDT,30,31.1, 
nba.p.5194,Tim,Hardaway Jr.,SG,ATL,WAS,WAS@ATL,5:30PM EDT,19,22.6, 
nba.p.5214,Mike,Muscala,C,ATL,WAS,WAS@ATL,5:30PM EDT,10,14, 
nba.p.5218,Ryan,Kelly,SF,ATL,WAS,WAS@ATL,5:30PM EDT,10,4.7, 
nba.p.5643,Taurean,Prince,SF,ATL,WAS,WAS@ATL,5:30PM EDT,17,12.1, 
nba.p.5652,DeAndre',Bembry,SF,ATL,WAS,WAS@ATL,5:30PM EDT,10,5.9, 
nba.p.5696,Malcolm,Delaney,PG,ATL,WAS,WAS@ATL,5:30PM EDT,10,11.4, 
nba.p.3643,Matt,Barnes,SF,GS,POR,GS@POR,10:30PM EDT,10,18.4,INJ
nba.p.3721,David,West,PF,GS,POR,GS@POR,10:30PM EDT,10,13, 
nba.p.3745,Zaza,Pachulia,C,GS,POR,GS@POR,10:30PM EDT,10,17, 
nba.p.3821,Shaun,Livingston,PG,GS,POR,GS@POR,10:30PM EDT,10,10.9,GTD
nba.p.3826,Andre,Iguodala,SG,GS,POR,GS@POR,10:30PM EDT,14,20.2, 
nba.p.4244,Kevin,Durant,SF,GS,POR,GS@POR,10:30PM EDT,50,46.4,GTD
nba.p.4480,JaVale,McGee,C,GS,POR,GS@POR,10:30PM EDT,10,12.3, 
nba.p.4612,Stephen,Curry,PG,GS,POR,GS@POR,10:30PM EDT,47,43.7, 
nba.p.4892,Klay,Thompson,SG,GS,POR,GS@POR,10:30PM EDT,34,32.3, 
nba.p.5069,Draymond,Green,PF,GS,POR,GS@POR,10:30PM EDT,36,35.6, 
nba.p.5237,Ian,Clark,PG,GS,POR,GS@POR,10:30PM EDT,10,11.6, 
nba.p.5385,James Michael,McAdoo,PF,GS,POR,GS@POR,10:30PM EDT,10,6.9, 
nba.p.5490,Kevon,Looney,PF,GS,POR,GS@POR,10:30PM EDT,10,7,INJ
nba.p.5661,Damian,Jones,C,GS,POR,GS@POR,10:30PM EDT,10,4.9, 
nba.p.5669,Patrick,McCaw,SG,GS,POR,GS@POR,10:30PM EDT,10,8.5, 
nba.p.4717,Evan,Turner,SF,POR,GS,GS@POR,10:30PM EDT,13,19.6, 
nba.p.4723,Al-Farouq,Aminu,PF,POR,GS,GS@POR,10:30PM EDT,16,22.2, 
nba.p.4728,Ed,Davis,PF,POR,GS,GS@POR,10:30PM EDT,10,12.4,INJ
nba.p.5012,Damian,Lillard,PG,POR,GS,GS@POR,10:30PM EDT,46,42.5, 
nba.p.5017,Meyers,Leonard,C,POR,GS,GS@POR,10:30PM EDT,10,11.5, 
nba.p.5021,Maurice,Harkless,PF,POR,GS,GS@POR,10:30PM EDT,11,20.5, 
nba.p.5064,Festus,Ezeli,C,POR,GS,GS@POR,10:30PM EDT,10,13.9,INJ
nba.p.5161,C.J.,McCollum,SG,POR,GS,GS@POR,10:30PM EDT,31,34.7, 
nba.p.5201,Allen,Crabbe,SG,POR,GS,GS@POR,10:30PM EDT,10,17.6, 
nba.p.5320,Noah,Vonleh,C,POR,GS,GS@POR,10:30PM EDT,10,12.1, 
nba.p.5327,Jusuf,Nurkic,C,POR,GS,GS@POR,10:30PM EDT,32,23.1,INJ
nba.p.5335,Shabazz,Napier,PG,POR,GS,GS@POR,10:30PM EDT,10,8.3, 
nba.p.5501,Pat,Connaughton,SG,POR,GS,GS@POR,10:30PM EDT,10,5.5, 
nba.p.5678,Jake,Layman,PF,POR,GS,GS@POR,10:30PM EDT,10,4.1, 
nba.p.5703,Tim,Quarterman,PG,POR,GS,GS@POR,10:30PM EDT,10,4.1, 
nba.p.3380,Manu,Ginobili,SG,SA,MEM,SA@MEM,8:00PM EDT,10,15.9, 
nba.p.3513,Pau,Gasol,C,SA,MEM,SA@MEM,8:00PM EDT,19,27.1, 
nba.p.3527,Tony,Parker,PG,SA,MEM,SA@MEM,8:00PM EDT,15,18.8, 
nba.p.3956,David,Lee,PF,SA,MEM,SA@MEM,8:00PM EDT,10,16.7, 
nba.p.4130,LaMarcus,Aldridge,PF,SA,MEM,SA@MEM,8:00PM EDT,29,31.3, 
nba.p.4339,Joel,Anthony,PF,SA,MEM,SA@MEM,8:00PM EDT,10,4.1, 
nba.p.4651,Danny,Green,SG,SA,MEM,SA@MEM,8:00PM EDT,11,17.4, 
nba.p.4660,Patty,Mills,PG,SA,MEM,SA@MEM,8:00PM EDT,10,18, 
nba.p.4896,Kawhi,Leonard,SF,SA,MEM,SA@MEM,8:00PM EDT,48,41.6, 
nba.p.4926,Davis,Bertans,PF,SA,MEM,SA@MEM,8:00PM EDT,10,8.7, 
nba.p.5256,Dewayne,Dedmon,C,SA,MEM,SA@MEM,8:00PM EDT,10,15.5, 
nba.p.5341,Kyle,Anderson,SF,SA,MEM,SA@MEM,8:00PM EDT,10,10.5, 
nba.p.5526,Jonathon,Simmons,SG,SA,MEM,SA@MEM,8:00PM EDT,10,12.2, 
nba.p.5660,Dejounte,Murray,PG,SA,MEM,SA@MEM,8:00PM EDT,10,6.5, 
nba.p.5726,Bryn,Forbes,PG,SA,MEM,SA@MEM,8:00PM EDT,10,4.4, 
nba.p.3248,Vince,Carter,SF,MEM,SA,SA@MEM,8:00PM EDT,10,17, 
nba.p.3531,Zach,Randolph,PF,MEM,SA,SA@MEM,8:00PM EDT,22,26.5, 
nba.p.3842,Tony,Allen,SG,MEM,SA,SA@MEM,8:00PM EDT,10,20.5,INJ
nba.p.4246,Mike,Conley,PG,MEM,SA,SA@MEM,8:00PM EDT,36,36.4, 
nba.p.4286,Brandan,Wright,C,MEM,SA,SA@MEM,8:00PM EDT,10,12.2, 
nba.p.4325,Marc,Gasol,C,MEM,SA,SA@MEM,8:00PM EDT,29,36.8, 
nba.p.4920,Chandler,Parsons,SF,MEM,SA,SA@MEM,8:00PM EDT,10,12.8,INJ
nba.p.5220,James,Ennis III,SF,MEM,SA,SA@MEM,8:00PM EDT,10,14.7, 
nba.p.5262,JaMychal,Green,PF,MEM,SA,SA@MEM,8:00PM EDT,11,19.9, 
nba.p.5282,Troy,Daniels,SG,MEM,SA,SA@MEM,8:00PM EDT,10,11.5, 
nba.p.5485,Jarell,Martin,PF,MEM,SA,SA@MEM,8:00PM EDT,10,9.2, 
nba.p.5504,Andrew,Harrison,PG,MEM,SA,SA@MEM,8:00PM EDT,10,13.5, 
nba.p.5648,Wade,Baldwin IV,PG,MEM,SA,SA@MEM,8:00PM EDT,10,7.8, 
nba.p.5662,Deyonta,Davis,PF,MEM,SA,SA@MEM,8:00PM EDT,10,4.7, 
nba.p.5708,Wayne,Selden Jr.,SG,MEM,SA,SA@MEM,8:00PM EDT,10,8.7, 
