Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3954,Ian,Mahinmi,C,WAS,CLE,WAS@CLE,7:30PM EDT,10,14.5, 
nba.p.3983,Marcin,Gortat,C,WAS,CLE,WAS@CLE,7:30PM EDT,17,27.2, 
nba.p.4298,Jason,Smith,PF,WAS,CLE,WAS@CLE,7:30PM EDT,10,11.8, 
nba.p.4615,Brandon,Jennings,PG,WAS,CLE,WAS@CLE,7:30PM EDT,10,18.8, 
nba.p.4716,John,Wall,PG,WAS,CLE,WAS@CLE,7:30PM EDT,50,45.8, 
nba.p.4894,Markieff,Morris,PF,WAS,CLE,WAS@CLE,7:30PM EDT,21,26.8, 
nba.p.4913,Bojan,Bogdanovic,SG,WAS,CLE,WAS@CLE,7:30PM EDT,15,21, 
nba.p.5009,Bradley,Beal,SG,WAS,CLE,WAS@CLE,7:30PM EDT,34,34.3, 
nba.p.5066,Tomas,Satoransky,PG,WAS,CLE,WAS@CLE,7:30PM EDT,10,7.2, 
nba.p.5154,Otto,Porter,SF,WAS,CLE,WAS@CLE,7:30PM EDT,27,28.6, 
nba.p.5160,Trey,Burke,PG,WAS,CLE,WAS@CLE,7:30PM EDT,10,8.3, 
nba.p.5475,Kelly,Oubre Jr.,SF,WAS,CLE,WAS@CLE,7:30PM EDT,10,11.7, 
nba.p.5489,Chris,McCullough,PF,WAS,CLE,WAS@CLE,7:30PM EDT,10,4.3, 
nba.p.5729,Sheldon,McClellan,SG,WAS,CLE,WAS@CLE,7:30PM EDT,10,5.4, 
nba.p.5730,Daniel,Ochefu,C,WAS,CLE,WAS@CLE,7:30PM EDT,10,2.5, 
nba.p.3523,Richard,Jefferson,SF,CLE,WAS,WAS@CLE,7:30PM EDT,10,11, 
nba.p.3704,LeBron,James,SF,CLE,WAS,WAS@CLE,7:30PM EDT,57,49.7,GTD
nba.p.3752,James,Jones,SG,CLE,WAS,WAS@CLE,7:30PM EDT,10,4.9, 
nba.p.3754,Kyle,Korver,SF,CLE,WAS,WAS@CLE,7:30PM EDT,11,18, 
nba.p.3835,J.R.,Smith,SG,CLE,WAS,WAS@CLE,7:30PM EDT,11,16.1, 
nba.p.3929,Deron,Williams,PG,CLE,WAS,WAS@CLE,7:30PM EDT,10,23.4, 
nba.p.3934,Channing,Frye,PF,CLE,WAS,WAS@CLE,7:30PM EDT,10,16.6, 
nba.p.4391,Kevin,Love,PF,CLE,WAS,WAS@CLE,7:30PM EDT,38,37.3, 
nba.p.4730,Larry,Sanders,C,CLE,WAS,WAS@CLE,7:30PM EDT,10,0, 
nba.p.4840,Kyrie,Irving,PG,CLE,WAS,WAS@CLE,7:30PM EDT,43,39.8, 
nba.p.4883,Derrick,Williams,SF,CLE,WAS,WAS@CLE,7:30PM EDT,10,11.7, 
nba.p.4884,Tristan,Thompson,C,CLE,WAS,WAS@CLE,7:30PM EDT,14,23.3, 
nba.p.4898,Iman,Shumpert,SG,CLE,WAS,WAS@CLE,7:30PM EDT,10,15.7, 
nba.p.4935,DeAndre,Liggins,SG,CLE,WAS,WAS@CLE,7:30PM EDT,10,7.7, 
nba.p.5685,Kay,Felder,PG,CLE,WAS,WAS@CLE,7:30PM EDT,10,7.8, 
nba.p.4152,Kyle,Lowry,PG,TOR,DAL,TOR@DAL,8:30PM EDT,40,41.2,INJ
nba.p.4163,P.J.,Tucker,SF,TOR,DAL,TOR@DAL,8:30PM EDT,10,18.5, 
nba.p.4486,Serge,Ibaka,PF,TOR,DAL,TOR@DAL,8:30PM EDT,25,28.3, 
nba.p.4614,DeMar,DeRozan,SG,TOR,DAL,TOR@DAL,8:30PM EDT,40,39.6, 
nba.p.4632,DeMarre,Carroll,SF,TOR,DAL,TOR@DAL,8:30PM EDT,10,18.8, 
nba.p.4729,Patrick,Patterson,PF,TOR,DAL,TOR@DAL,8:30PM EDT,10,16.8, 
nba.p.4886,Jonas,Valanciunas,C,TOR,DAL,TOR@DAL,8:30PM EDT,16,25.4, 
nba.p.4911,Cory,Joseph,PG,TOR,DAL,TOR@DAL,8:30PM EDT,14,18, 
nba.p.5186,Lucas,Nogueira,PF,TOR,DAL,TOR@DAL,8:30PM EDT,10,15.4, 
nba.p.5331,Bruno,Caboclo,SF,TOR,DAL,TOR@DAL,8:30PM EDT,10,2.2, 
nba.p.5480,Delon,Wright,PG,TOR,DAL,TOR@DAL,8:30PM EDT,10,13, 
nba.p.5506,Norman,Powell,SG,TOR,DAL,TOR@DAL,8:30PM EDT,10,13.9, 
