James Harden ,52.6
Giannis Antetokounmpo ,49.9
Karl-Anthony Towns ,46.2
John Wall ,46.0
Jimmy Butler ,45.1
Stephen Curry ,44.9
Isaiah Thomas ,42.5
DeMar DeRozan ,39.6
Kemba Walker ,39.3
Draymond Green ,39.0
Paul Millsap ,38.5
Bradley Beal ,35.5
Paul George ,35.2
Nicolas Batum ,34.3
Andrew Wiggins ,33.0
Dwyane Wade ,33.0
Klay Thompson ,32.9
Jeff Teague ,32.9
Serge Ibaka ,32.8
Dennis Schroder ,32.4
Greg Monroe ,32.2
Khris Middleton ,32.1
Cody Zeller ,32.0
Myles Turner ,31.8
Dwight Howard ,31.7
Wilson Chandler ,30.9
Dirk Nowitzki ,30.4
Ricky Rubio ,30.2
Harrison Barnes ,30.1
Al Horford ,30.1
Elfrid Payton ,29.9
Mason Plumlee ,29.6
Marvin Williams ,29.3
Otto Porter ,28.9
Jeremy Lin ,28.8
Avery Bradley ,28.4
Tyreke Evans ,28.3
Clint Capela ,28.3
Gary Harris ,28.2
Aaron Gordon ,28.0
Bismack Biyombo ,28.0
Danilo Gallinari ,27.8
Evan Fournier ,27.5
Patrick Beverley ,27.4
Tim Hardaway Jr. ,27.3
Eric Gordon ,27.2
Jae Crowder ,27.0
Markieff Morris ,26.9
Seth Curry ,26.9
Willie Cauley-Stein ,26.4
Trevor Ariza ,25.9
Gorgui Dieng ,25.8
Trevor Booker ,25.6
Terrence Ross ,25.1
Ersan Ilyasova ,24.6
Wesley Matthews ,24.6
Louis Williams ,24.5
Michael Kidd-Gilchrist ,24.4
Darren Collison ,24.3
Marcin Gortat ,24.0
Sean Kilpatrick ,23.9
Malcolm Brogdon ,23.6
Robin Lopez ,23.4
Will Barton ,23.3
Cory Joseph ,22.9
Rondae Hollis-Jefferson ,22.7
Jameer Nelson ,22.2
Marcus Smart ,21.9
Yogi Ferrell ,21.8
Justin Hamilton ,21.8
Kent Bazemore ,21.7
Andre Iguodala ,21.3
Thaddeus Young ,21.0
Kosta Koufos ,20.8
Quincy Acy ,20.7
Thabo Sefolosha ,20.6
C.J. Miles ,20.6
Jeremy Lamb ,20.4
Bojan Bogdanovic ,20.1
Ty Lawson ,19.9
Jonas Valanciunas ,19.7
Ryan Anderson ,19.6
Nene Hilario ,19.3
Matt Barnes ,19.2
Kelly Olynyk ,19.1
Bobby Portis ,19.1
DeMarre Carroll ,18.7
Rajon Rondo ,18.6
Zaza Pachulia ,18.4
Matthew Dellavedova ,18.2
Caris LeVert ,18.1
Monta Ellis ,18.0
Patrick McCaw ,18.0
Norman Powell ,17.7
Joffrey Lauvergne ,17.7
Ian Mahinmi ,17.7
Buddy Hield ,17.4
P.J. Tucker ,17.3
Spencer Dinwiddie ,17.1
Tony Snell ,17.1
Marco Belinelli ,17.1
Amir Johnson ,16.6
Isaiah Whitehead ,16.5
Nemanja Bjelica ,16.1
Jeff Green ,15.8
Jamal Murray ,15.7
Anthony Tolliver ,15.6
Brandon Jennings ,15.5
Salah Mejri ,15.2
Rodney Stuckey ,15.1
Jose Juan Barea ,14.9
Garrett Temple ,14.5
Darrell Arthur ,14.4
Arron Afflalo ,14.2
Jaylen Brown ,14.1
JaVale McGee ,13.9
Tyus Jones ,13.7
Patrick Patterson ,13.6
Jason Terry ,13.6
Skal Labissiere ,13.6
Brandon Rush ,12.9
Dorian Finney-Smith ,12.8
Shabazz Muhammad ,12.8
Sam Dekker ,12.7
Dwight Powell ,12.5
Devin Harris ,12.4
Mario Hezonja ,12.2
Thon Maker ,12.2
Cristiano Felicio ,12.1
Al Jefferson ,11.9
Glenn Robinson III ,11.9
Juan Hernangomez ,11.9
David West ,11.8
Jerian Grant ,11.8
Delon Wright ,11.4
Lavoy Allen ,11.3
Paul Zipser ,11.2
D.J. Augustin ,10.7
Kris Dunn ,10.5
Cameron Payne ,10.3
Randy Foye ,10.0
Denzel Valentine ,9.9
Jonas Jerebko ,9.6
C.J. Watson ,9.6
Taurean Prince ,9.4
Spencer Hawes ,8.7
Stephen Zimmerman Jr. ,8.5
Terry Rozier ,8.2
Christian Wood ,7.8
Mirza Teletovic ,7.7
Jose Calderon ,7.3
K.J. McDaniels ,7.2
Lance Stephenson ,7.1
Ian Clark ,6.7
Brian Roberts ,6.5
Kelly Oubre ,6.2
James Michael McAdoo ,6.0
Cole Aldrich ,5.1
Quinn Cook ,5.0
Mike Tobey ,4.9
Tomas Satoransky ,4.8
Fred VanVleet ,4.7
Andrew Nicholson ,3.6
Lamar Patterson ,3.0
James Young ,2.8
Damjan Rudez ,2.8
Jakob Poeltl ,2.8
Jordan Hill ,2.7
Luis Scola ,2.5
Terrence Jones ,2.4
Kris Humphries ,2.3
C.J. Wilcox ,2.1
Daniel Ochefu ,2.0
Nikola Mirotic ,2.0
John Henson ,1.9
Michael Carter-Williams ,1.8
Montrezl Harrell ,1.7
Ben Bentil ,1.7
Mike Miller ,1.6
Treveon Graham ,1.6
Bobby Brown ,1.6
Langston Galloway ,1.3
Malcolm Delaney ,1.3
Danuel House Jr. ,1.3
Lucas Nogueira ,1.1
Emmanuel Mudiay ,1.0
Jason Smith ,1.0
Ben McLemore ,0.9
Gerald Green ,0.8
Aaron Brooks ,0.8
Trey Burke ,0.8
Mike Muscala ,0.7
Tyler Zeller ,0.7
Kevin Seraphin ,0.7
Kevon Looney ,0.5
Pascal Siakam ,0.4
Roy Hibbert ,0.4
Rashad Vaughn ,0.4
Kyle Wiltjer ,0.0
Chinanu Onuaku ,0.0
Troy Williams ,0.0
Michael Beasley ,0.0
