DeMarcus Cousins,SAC,PF,34.93,8.66,1.35,10.93,4.50,1.58,1.50,3.83,28.83
DeMar DeRozan,TOR,SG,33.79,8.58,0.24,4.76,3.65,1.20,0.19,2.13,24.96
Kyrie Irving,CLE,PG,36.32,7.12,2.23,3.04,4.98,1.58,0.30,3.10,24.86
LeBron James,CLE,SF,36.28,7.23,1.23,7.11,7.54,1.49,0.52,4.25,23.16
Karl-Anthony Towns,MIN,C,32.08,8.11,0.75,10.09,2.62,0.69,1.18,2.46,22.46
Jimmy Butler,CHI,SF,36.91,5.62,1.01,5.97,5.20,1.66,0.41,2.57,21.64
Andrew Wiggins,MIN,SG,34.09,6.67,1.02,3.65,2.40,0.95,0.35,2.37,21.22
Kyle Lowry,TOR,PG,35.56,2.67,3.31,4.31,6.31,1.49,0.31,2.71,18.88
Nick Young,LAL,SG,25.99,1.44,3.66,2.40,1.05,0.66,0.24,0.77,15.65
Lou Williams,LAL,PG,20.76,1.88,2.25,1.95,2.52,0.75,0.21,1.78,15.43
Darren Collison,SAC,PG,33.89,4.44,1.20,2.58,5.12,1.15,0.10,1.90,14.48
D'Angelo Russell,LAL,PG,25.99,2.68,2.13,3.13,4.32,1.09,0.25,2.86,13.91
Jordan Clarkson,LAL,PG,23.48,3.34,1.31,2.64,2.03,0.97,0.09,1.59,12.47
Julius Randle,LAL,PF,26.52,4.65,0.04,7.78,2.91,0.71,0.35,2.31,12.46
Jonas Valanciunas,TOR,C,25.98,4.85,0.00,8.25,0.69,0.53,0.86,1.33,11.96
Robin Lopez,CHI,C,27.58,5.19,0.00,7.06,0.95,0.20,1.58,1.47,11.83
Taj Gibson,CHI,PF,27.99,4.93,0.00,6.69,1.14,0.62,0.99,1.58,11.71
Terrence Ross,TOR,SF,21.52,1.94,2.01,2.66,0.80,0.83,0.32,0.64,10.72
Gorgui Dieng,MIN,PF,27.93,4.06,0.04,6.91,1.82,1.02,0.90,1.38,10.23
Ivica Zubac,LAL,C,15.20,4.19,0.00,4.26,0.74,0.29,0.99,1.01,9.93
Shabazz Muhammad,MIN,SG,19.50,2.62,0.79,2.84,0.70,0.27,0.07,0.81,9.83
Doug McDermott,CHI,SF,20.90,1.92,1.41,2.34,0.86,0.18,0.09,0.85,9.34
DeMarre Carroll,TOR,SF,28.20,1.47,1.80,4.13,0.97,1.19,0.33,0.93,9.31
Arron Afflalo,SAC,SF,28.96,2.24,1.11,2.66,1.95,0.46,0.15,1.03,9.16
Kyle Korver,CLE,SG,27.10,0.86,2.30,2.65,1.79,0.62,0.32,1.21,9.05
Kosta Koufos,SAC,C,20.45,4.09,0.00,5.56,0.69,0.54,0.78,0.96,8.94
Lance Stephenson,MIN,SG,20.66,3.12,0.32,2.99,2.40,0.46,0.14,1.50,8.84
Michael Carter-Williams,CHI,PG,23.51,3.26,0.17,4.22,3.31,0.76,0.61,2.47,8.84
Anthony Tolliver,SAC,SF,25.37,0.70,2.23,4.51,1.12,0.63,0.28,0.95,8.76
Matt Barnes,SAC,SG,25.81,1.61,1.54,5.40,2.71,0.74,0.52,1.67,8.56
Jordan Hill,MIN,PF,15.79,3.03,0.44,3.83,1.65,0.44,0.14,1.84,8.30
Jordan McRae,CLE,PG,16.40,1.92,0.82,1.84,1.35,0.39,0.20,0.99,8.18
Willie Cauley-Stein,SAC,PF,16.20,3.56,0.00,3.58,0.62,0.40,0.60,0.61,8.12
Ben McLemore,SAC,PG,20.60,1.96,1.02,1.96,1.17,0.65,0.14,1.27,7.74
Tarik Black,LAL,C,18.76,3.08,0.00,5.80,0.80,0.48,0.69,1.28,7.65
Luol Deng,LAL,SF,24.88,1.81,0.86,4.96,1.52,0.80,0.34,1.02,7.56
Jerian Grant,CHI,PG,22.04,1.64,0.87,2.32,2.71,0.80,0.19,1.56,7.52
Isaiah Canaan,CHI,PG,16.63,0.58,1.66,1.49,1.14,0.39,0.09,0.83,7.31
Iman Shumpert,CLE,PG,28.15,1.13,1.40,3.69,1.73,1.30,0.29,1.35,7.26
Ricky Rubio,MIN,PG,30.52,1.42,0.93,3.58,8.88,1.73,0.13,2.76,7.14
Derrick Williams,CLE,SF,17.33,1.80,0.40,3.06,0.89,0.37,0.08,0.79,7.12
Brandon Ingram,LAL,SF,27.64,1.89,0.64,4.06,2.08,0.40,0.50,1.55,7.08
Norman Powell,TOR,SG,19.02,1.83,0.72,2.53,1.17,0.75,0.22,0.96,7.04
Cory Joseph,TOR,PG,19.69,2.57,0.24,2.18,2.55,0.57,0.10,1.00,7.01
Denzel Valentine,CHI,PG,18.21,0.64,1.76,2.82,1.30,0.62,0.17,1.33,6.80
Kay Felder,CLE,PG,12.31,2.30,0.17,1.34,1.79,0.53,0.21,1.03,6.76
Brandon Rush,MIN,SF,19.24,0.56,1.73,2.82,0.99,0.40,0.39,0.71,6.69
Ty Lawson,SAC,PG,21.23,2.04,0.40,2.08,4.39,0.83,0.10,1.72,6.65
Channing Frye,CLE,C,15.25,0.91,1.44,2.81,0.72,0.37,0.32,0.58,6.59
Delon Wright,TOR,PG,15.54,1.95,0.24,2.55,2.45,0.59,0.19,1.26,6.34
Bobby Portis,CHI,PF,13.88,2.35,0.18,3.81,0.61,0.23,0.25,0.75,6.06
Fred VanVleet,TOR,PG,11.24,1.75,0.60,1.58,1.43,0.62,0.09,0.39,6.04
Nemanja Bjelica,MIN,SF,16.15,1.16,1.00,3.02,1.25,0.45,0.28,0.93,5.99
Larry Nance Jr.,LAL,PF,21.65,2.38,0.01,5.51,1.32,0.94,0.59,0.93,5.63
Richard Jefferson,CLE,SG,20.12,0.98,0.83,2.60,0.86,0.38,0.15,0.83,5.33
