Joe Ingles,23,UTA,SG,@ LAC,36.77,5,195.0,140,96,-0.5,24.0,94.33,13.73,32.25,33.35,12.65,2.09
Jamal Crawford,20.52,LAC,SG,UTA,33.49,1,195.0,-160,99,-1,25.9,99.86,21.94,27.58,30.99,10.05,2.05
Steven Adams,25.37,OKC,C,@ HOU,50.87,28,223.5,290,108.25,0.5,29.4,102.86,15.82,31.20,36.79,13.95,1.95
Eric Gordon,27.31,HOU,SG,OKC,39.23,19,223.5,-350,115.25,0,30.6,103.47,22.03,32.81,38.78,15.84,1.95
Patty Mills,19.26,SAS,PG,MEM,42.83,7,188.0,-700,99,0.75,21.5,97.88,19.68,22.26,28.70,9.82,1.93
Nene Hilario,22.7,HOU,C,OKC,47.23,11,223.5,-350,115.25,0,17.5,103.47,19.75,21.40,33.14,12.26,1.89
Vince Carter,17.6,MEM,SG,@ SAS,37.09,7,188.0,535,89,0.75,24.6,97.74,14.13,28.40,24.46,10.74,1.76
Rodney Hood,19.17,UTA,SG,@ LAC,36.77,5,195.0,140,96,-0.5,26.4,94.33,20.56,24.71,31.63,6.71,1.74
Marreese Speights,19.14,LAC,PF,UTA,39.45,1,195.0,-160,99,-1,15.2,99.86,22.22,18.21,28.14,10.14,1.74
Danny Green,18.72,SAS,SG,MEM,36.97,6,188.0,-700,99,0.75,26.0,97.88,12.96,27.90,28.45,8.99,1.7
James Ennis,16.55,MEM,SF,@ SAS,33.27,2,188.0,535,89,0.75,23.4,97.74,12.41,27.76,23.00,10.10,1.66
David Lee,16.2,SAS,PF,MEM,40.01,2,188.0,-700,99,0.75,18.3,97.88,16.10,21.28,23.33,9.07,1.62
Taj Gibson,18.81,OKC,PF,@ HOU,46.22,26,223.5,290,108.25,0.5,24.9,102.86,18.52,24.11,26.52,11.10,1.57
Andre Roberson,26.63,OKC,SF,@ HOU,39.43,20,223.5,290,108.25,0.5,29.9,102.86,10.35,35.62,38.61,14.65,1.57
Clint Capela,26.08,HOU,C,OKC,47.23,11,223.5,-350,115.25,0,23.3,103.47,19.49,22.64,33.12,19.04,1.53
Louis Williams,27.4,HOU,PG,OKC,43.31,13,223.5,-350,115.25,0,24.3,103.47,29.15,28.18,41.10,13.70,1.52
Joe Johnson,22.43,UTA,SF,@ LAC,39.97,25,195.0,140,96,-0.5,23.5,94.33,17.52,28.81,33.65,11.21,1.5
Luc Richard Mbah a Moute,17.47,LAC,SF,UTA,33.01,1,195.0,-160,99,-1,22.5,99.86,10.82,33.76,22.54,12.40,1.46
JaMychal Green,14.55,MEM,PF,@ SAS,40.84,3,188.0,535,89,0.75,26.4,97.74,13.45,23.10,20.22,8.88,1.46
Manu Ginobili,14.27,SAS,SG,MEM,36.97,6,188.0,-700,99,0.75,18.0,97.88,20.19,17.28,21.26,7.28,1.43
Zach Randolph,33.53,MEM,PF,@ SAS,40.84,3,188.0,535,89,0.75,24.4,97.74,26.79,34.19,44.93,22.13,1.4
J.J. Redick,19.41,LAC,SG,UTA,33.49,1,195.0,-160,99,-1,27.9,99.86,20.25,30.54,27.56,11.26,1.39
