Ben McLemore,SAC,PG,18.92,1.79,0.83,1.84,1.04,0.52,0.11,1.34,7.04
JaVale McGee,GSW,C,11.63,3.11,0.00,3.39,0.22,0.25,0.76,0.59,7.04
Joe Johnson,UTA,SG,18.64,1.64,1.00,2.36,1.78,0.33,0.09,0.97,7.02
Amir Johnson,BOS,PF,20.30,2.80,0.09,4.97,1.62,0.56,0.77,1.06,7.01
Ricky Rubio,MIN,PG,31.42,1.35,0.87,3.61,8.54,1.56,0.12,3.02,7.00
Davis Bertans,SA,PF,16.48,0.78,1.48,2.53,1.23,0.49,0.72,0.70,7.00
Marcus Georges-Hunt,MIA,SG,12.74,1.51,0.97,1.40,1.09,0.39,0.13,0.75,7.00
Manu Ginobili,SA,SG,16.75,1.07,1.15,2.29,2.24,1.00,0.24,1.52,6.98
Isaiah Whitehead,BKN,PG,19.34,2.24,0.50,2.39,2.72,0.50,0.40,2.28,6.96
Tony Snell,MIL,SF,27.47,0.93,1.54,3.50,1.26,0.43,0.25,0.77,6.91
Joe Ingles,UTA,SG,23.57,0.57,1.75,3.50,2.57,1.15,0.07,1.51,6.89
Dewayne Dedmon,SA,PF,19.19,2.60,0.00,6.20,0.56,0.67,0.87,0.93,6.86
Channing Frye,CLE,C,15.91,0.85,1.49,3.11,0.67,0.33,0.39,0.70,6.85
E'Twaun Moore,NO,SG,19.54,1.87,0.82,1.83,1.70,0.64,0.27,0.76,6.76
Alec Burks,UTA,PG,15.35,1.62,0.53,2.12,1.07,0.28,0.11,0.96,6.73
Trey Lyles,UTA,PF,15.42,1.48,0.98,3.27,0.87,0.33,0.22,0.92,6.67
Mirza Teletovic,MIL,PF,13.81,0.85,1.41,2.35,0.67,0.17,0.14,0.72,6.66
Gerald Henderson,PHI,SG,19.58,2.03,0.42,2.40,1.37,0.53,0.19,1.02,6.62
Trey Burke,WAS,PG,11.54,1.70,0.72,0.98,1.72,0.29,0.11,0.77,6.60
Ty Lawson,SAC,PG,21.46,1.89,0.42,2.27,4.17,0.75,0.10,1.97,6.60
Shelvin Mack,UTA,PG,18.64,1.93,0.60,2.15,2.70,0.52,0.02,1.77,6.60
Marcus Smart,BOS,PG,20.77,1.08,0.91,2.58,2.85,1.05,0.24,1.35,6.58
Tyson Chandler,PHX,C,30.11,2.43,0.00,10.54,0.90,0.65,0.57,1.99,6.53
Rondae Hollis-Jefferson,BKN,SG,21.33,2.28,0.08,4.89,2.03,0.92,0.50,1.70,6.51
Tyler Zeller,BOS,C,11.96,2.36,0.00,2.47,0.64,0.17,0.38,0.62,6.43
Mindaugas Kuzminskas,NY,SG,15.10,1.32,0.94,2.21,1.10,0.40,0.16,0.85,6.37
Solomon Hill,NO,SF,30.00,1.24,1.04,4.49,2.30,1.01,0.41,1.28,6.30
Jared Sullinger,TOR,PF,14.87,2.48,0.11,3.90,1.24,0.49,0.28,0.76,6.25
Jerian Grant,CHI,PG,19.21,1.53,0.64,2.03,2.41,0.82,0.10,1.43,6.24
Jonathon Simmons,SA,SG,15.99,1.93,0.21,2.27,1.37,0.64,0.31,1.18,6.22
Malcolm Delaney,ATL,PG,16.48,1.83,0.43,2.06,2.83,0.52,0.01,1.37,6.20
Brandon Rush,MIN,SF,17.90,0.47,1.68,2.65,0.96,0.31,0.43,0.78,6.19
Tristan Thompson,CLE,C,31.32,2.32,0.00,9.48,0.87,0.63,0.99,1.04,6.10
James Michael McAdoo,GSW,SF,12.62,1.51,0.64,2.33,1.05,0.47,0.23,0.60,6.08
Monta Ellis,IND,SG,19.55,1.79,0.43,2.22,2.79,0.80,0.26,1.41,6.07
Spencer Dinwiddie,BKN,PG,20.44,1.66,0.37,2.63,3.06,0.42,0.32,1.53,6.06
Jordan McRae,CLE,PG,12.62,1.45,0.51,1.54,1.03,0.29,0.17,0.81,6.05
Alexis Ajinca,NO,C,14.62,2.61,0.00,3.97,0.43,0.28,0.49,0.89,6.04
Brandon Jennings,NY,PG,21.47,0.84,1.11,2.37,4.30,0.66,0.09,1.69,6.02
Ian Clark,GSW,PG,13.43,1.55,0.66,1.69,1.48,0.54,0.16,0.68,6.00
Randy Foye,BKN,PG,18.94,0.87,1.23,2.35,2.23,0.46,0.24,1.64,5.91
Ish Smith,DET,PG,13.33,2.24,0.24,1.66,3.10,0.37,0.22,0.86,5.91
Paul Zipser,CHI,SF,21.47,0.99,1.01,3.25,0.70,0.39,0.28,1.34,5.90
Rodney Stuckey,IND,PG,16.12,1.69,0.22,2.00,1.96,0.46,0.08,1.18,5.85
Nemanja Bjelica,MIN,SF,16.78,1.06,1.04,3.16,1.17,0.38,0.33,1.03,5.84
Brandon Bass,LAC,SF,13.43,1.95,0.00,2.89,0.79,0.34,0.39,0.60,5.82
Larry Nance Jr.,LAL,PF,21.57,2.54,0.01,5.43,1.10,0.86,0.44,0.86,5.80
Cristiano Felicio,CHI,C,16.65,2.29,0.00,5.39,0.92,0.37,0.28,0.82,5.78
Kay Felder,CLE,PG,10.92,1.92,0.16,1.21,1.54,0.43,0.20,0.89,5.71
Kevin Seraphin,IND,C,12.41,2.62,0.00,3.17,0.99,0.15,0.59,0.76,5.65
Malcolm Brogdon,MIL,PG,19.38,1.53,0.50,2.21,3.39,0.79,0.11,1.31,5.65
Okara White,MIA,SF,17.60,0.86,0.99,3.02,0.71,0.36,0.54,1.10,5.64
Jared Dudley,PHX,SF,17.46,0.91,1.11,2.43,1.27,0.54,0.15,0.99,5.61
Malik Beasley,DEN,SG,7.04,1.38,0.75,0.76,0.60,0.36,0.01,0.28,5.60
Denzel Valentine,CHI,PG,15.41,0.58,1.38,2.39,1.11,0.61,0.11,1.07,5.56
Mike Scott,ATL,PF,12.00,1.28,0.75,2.50,1.04,0.23,0.22,0.47,5.51
P.J. Tucker,PHX,SF,29.04,1.21,0.70,5.54,1.78,1.49,0.24,1.26,5.50
Aron Baynes,DET,C,12.21,2.18,0.00,3.41,0.36,0.19,0.54,0.63,5.50
Rodney McGruder,MIA,PG,23.01,0.98,0.91,2.95,1.49,0.71,0.19,0.77,5.41
Matthew Dellavedova,MIL,PG,22.85,1.05,0.93,1.92,4.44,0.57,0.05,1.77,5.39
Timothe Luwawu-Cabarrot,PHI,SG,15.93,1.42,0.34,2.14,1.26,0.28,0.22,1.43,5.38
Boris Diaw,UTA,PF,17.14,1.97,0.24,2.46,2.03,0.22,0.13,1.43,5.26
Sergio Rodriguez,PHI,PG,15.58,1.14,0.90,1.72,3.57,0.51,0.05,1.73,5.20
Jonas Jerebko,BOS,PF,19.14,1.13,0.76,3.98,1.10,0.43,0.34,0.92,5.19
Langston Galloway,NO,PG,12.91,0.78,0.98,1.54,1.07,0.55,0.09,0.38,5.18
Justin Holiday,NY,PG,16.17,0.88,0.92,2.32,1.11,0.49,0.26,0.75,5.17
Gerald Green,BOS,SG,11.37,1.04,0.78,1.41,0.54,0.30,0.12,0.39,5.12
Leandro Barbosa,PHX,SG,12.44,1.53,0.45,1.32,0.87,0.40,0.10,0.68,5.12
Dejounte Murray,SA,PG,10.46,1.56,0.30,1.31,1.49,0.29,0.18,1.54,5.10
Cory Joseph,TOR,PG,14.14,1.74,0.14,1.59,1.87,0.46,0.05,0.75,5.05
Aaron Brooks,IND,PG,12.16,1.19,0.67,1.04,2.08,0.38,0.11,0.98,4.99
Andre Iguodala,GSW,SF,27.38,1.26,0.51,4.72,3.87,1.04,0.35,0.95,4.97
Ian Mahinmi,WAS,PF,14.40,1.97,0.00,3.64,0.85,0.60,0.60,0.84,4.96
DeAndre' Bembry,ATL,SG,13.49,1.92,0.09,2.45,1.25,0.29,0.10,0.62,4.87
Pascal Siakam,TOR,PF,15.45,2.20,0.00,3.34,0.33,0.54,0.83,0.74,4.86
Richard Jefferson,CLE,SG,19.92,0.84,0.75,2.49,0.99,0.37,0.16,0.85,4.86
Chasson Randle,PHI,PG,7.93,0.74,0.77,0.71,0.92,0.26,0.10,0.48,4.86
Dante Cunningham,NO,SF,22.92,1.11,0.71,3.14,0.80,0.48,0.37,0.47,4.85
Alex Len,PHX,C,13.85,1.65,0.00,3.74,0.51,0.21,0.54,1.16,4.85
Dante Exum,UTA,PG,12.83,1.18,0.52,1.36,1.17,0.24,0.14,0.79,4.75
Reggie Bullock,DET,SG,13.66,0.78,0.92,2.31,1.16,0.39,0.13,0.36,4.72
Lucas Nogueira,TOR,C,21.87,1.82,0.02,4.53,0.86,1.02,1.57,1.00,4.71
Stanley Johnson,DET,SG,15.35,1.22,0.50,2.57,1.38,0.52,0.27,1.04,4.62
Andrew Harrison,MEM,PG,16.18,0.70,0.54,1.75,2.49,0.58,0.34,1.19,4.59
Terry Rozier,BOS,PG,13.54,0.99,0.56,2.41,1.42,0.46,0.07,0.61,4.56
Rajon Rondo,CHI,PG,19.04,1.69,0.28,3.18,5.30,0.83,0.07,2.50,4.56
James Jones,CLE,SF,9.29,0.42,1.07,1.19,0.35,0.21,0.29,0.37,4.55
Beno Udrih,DET,PG,11.51,1.63,0.20,1.24,2.56,0.22,0.01,0.76,4.54
Skal Labissiere,SAC,PF,8.18,1.86,0.01,3.03,0.24,0.32,0.07,0.74,4.53
Taurean Prince,ATL,SF,9.99,0.94,0.41,2.19,1.08,0.37,0.39,0.80,4.47
Jarell Martin,MEM,PF,10.95,1.51,0.06,2.92,0.30,0.27,0.21,0.71,4.46
Fred VanVleet,TOR,PG,8.15,1.20,0.41,1.06,1.10,0.55,0.06,0.29,4.41
Donatas Motiejunas,NO,PF,13.83,1.36,0.32,2.63,0.99,0.33,0.14,1.02,4.32
Lavoy Allen,IND,PF,18.04,1.89,0.00,4.35,1.09,0.36,0.40,0.70,4.26
Glenn Robinson III,IND,SG,17.79,0.86,0.54,3.16,0.77,0.45,0.28,0.64,4.23
Tim Frazier,NO,PG,13.91,1.18,0.30,1.81,3.26,0.58,0.07,1.17,4.20
Juancho Hernangomez,DEN,SF,15.35,0.81,0.63,4.03,0.68,0.51,0.50,0.64,4.18
Andrew Nicholson,WAS,PF,8.14,1.19,0.36,2.06,0.32,0.19,0.26,0.44,4.11
Kevon Looney,GSW,SF,9.98,1.54,0.03,3.32,0.89,0.32,0.49,0.44,3.84
Sheldon McClellan,WAS,PG,9.83,0.73,0.38,1.51,0.94,0.45,0.10,0.16,3.82
Wesley Johnson,LAC,SF,12.32,0.74,0.65,2.46,0.41,0.52,0.39,0.40,3.81
Alan Anderson,LAC,SG,10.08,0.50,0.63,1.24,0.58,0.20,0.02,0.20,3.70
Udonis Haslem,MIA,PF,10.37,1.41,0.04,2.83,0.64,0.25,0.08,0.54,3.62
Patrick McCaw,GSW,PG,12.60,0.50,0.66,1.47,1.31,0.39,0.24,0.59,3.52
Wade Baldwin IV,MEM,PG,10.44,0.88,0.12,1.37,2.16,0.60,0.27,1.39,3.28
Jose Calderon,LAL,PG,11.93,0.82,0.44,1.40,1.92,0.34,0.03,0.68,3.26
Jason Terry,MIL,PG,11.74,0.19,0.79,0.90,1.11,0.34,0.18,0.44,3.13
Tyus Jones,MIN,PG,11.61,0.55,0.49,1.07,2.36,0.53,0.07,0.86,3.09
Kris Dunn,MIN,PG,11.94,0.95,0.21,1.67,1.91,0.48,0.39,1.33,3.05
Tyler Ulis,PHX,PG,7.08,1.12,0.12,0.66,0.85,0.31,0.03,0.84,2.99
Tomas Satoransky,WAS,SG,12.26,0.84,0.14,1.73,1.85,0.51,0.07,0.84,2.97
Ron Baker,NY,PG,9.82,0.58,0.42,1.47,1.11,0.34,0.09,0.84,2.86
Luc Mbah a Moute,LAC,SF,17.18,0.77,0.21,2.15,0.40,0.74,0.33,0.63,2.82
Mike Miller,DEN,SF,10.02,0.16,0.62,1.54,1.30,0.31,0.12,0.77,2.25
DeAndre Liggins,CLE,PG,11.68,0.41,0.19,1.38,0.84,0.64,0.22,0.76,1.76
Marshall Plumlee,NY,C,10.88,0.57,0.00,3.22,0.74,0.15,0.32,0.93,1.66
