Nene Hilario,21.71,HOU,C,@ SAS,43.01,2,216.5,210,105.5,0.75,17.5,103.47,19.71,23.22,29.74,13.68,1.97
P.J. Tucker,19.05,TOR,SF,@ CLE,40.75,26,214.0,305,103.5,0,27.0,98.46,11.16,28.81,27.24,10.86,1.91
Patty Mills,18,SAS,PG,HOU,46.34,24,216.5,-250,111,0.75,21.4,97.88,19.68,22.65,25.20,10.80,1.8
Tristan Thompson,25.18,CLE,C,TOR,47.08,10,214.0,-365,110.5,0,29.6,101.29,10.85,33.18,33.49,16.87,1.8
Danny Green,16.95,SAS,SG,HOU,40.01,24,216.5,-250,111,0.75,25.9,97.88,13.14,27.51,24.41,9.49,1.7
J.R. Smith,17.47,CLE,SG,TOR,35.30,3,214.0,-365,110.5,0,28.3,101.29,13.53,28.87,24.63,10.31,1.59
David Lee,17.23,SAS,C,HOU,50.86,28,216.5,-250,111,0.75,18.4,97.88,15.95,18.61,22.74,11.72,1.57
Eric Gordon,24.83,HOU,SG,@ SAS,37.41,7,216.5,210,105.5,0.75,30.5,103.47,21.99,33.64,33.02,16.64,1.55
Louis Williams,26.06,HOU,PG,@ SAS,42.90,8,216.5,210,105.5,0.75,24.2,103.47,29.08,29.45,33.88,18.24,1.45
Deron Williams,14.25,CLE,PG,TOR,42.31,5,214.0,-365,110.5,0,24.7,101.29,21.83,15.23,23.37,5.13,1.43
Pau Gasol,24.04,SAS,C,HOU,50.86,28,216.5,-250,111,0.75,24.9,97.88,19.94,20.60,34.62,13.46,1.41
Clint Capela,23.91,HOU,C,@ SAS,43.01,2,216.5,210,105.5,0.75,23.3,103.47,19.53,22.64,34.43,13.39,1.41
Norman Powell,18.23,TOR,SF,@ CLE,40.75,26,214.0,305,103.5,0,17.8,98.46,20.32,24.66,26.25,10.21,1.4
Channing Frye,13.36,CLE,PF,TOR,42.58,7,214.0,-365,110.5,0,18.1,101.29,18.17,13.76,20.31,6.41,1.34
Manu Ginobili,13.18,SAS,SG,HOU,40.01,24,216.5,-250,111,0.75,17.9,97.88,20.28,17.68,20.56,5.80,1.32
Patrick Patterson,12.63,TOR,PF,@ CLE,42.75,8,214.0,305,103.5,0,23.6,98.46,12.16,21.95,21.47,3.79,1.26
Tony Parker,21.24,SAS,PG,HOU,46.34,24,216.5,-250,111,0.75,24.6,97.88,20.92,27.10,29.74,12.74,1.25
LaMarcus Aldridge,34.89,SAS,PF,HOU,45.88,25,216.5,-250,111,0.75,32.0,97.88,22.41,37.99,45.71,24.07,1.25
Patrick Beverley,23.75,HOU,PG,@ SAS,42.90,8,216.5,210,105.5,0.75,30.0,103.47,15.64,28.70,34.67,12.82,1.25
Jonas Valanciunas,16.97,TOR,C,@ CLE,47.31,14,214.0,305,103.5,0,25.0,98.46,18.31,18.12,22.40,11.54,1.21
Kyle Korver,12.06,CLE,SG,TOR,35.30,3,214.0,-365,110.5,0,25.1,101.29,14.69,17.52,20.14,3.98,1.21
DeMarre Carroll,11.22,TOR,PF,@ CLE,42.75,8,214.0,305,103.5,0,25.0,98.46,14.55,15.50,17.62,4.82,1.12
Trevor Ariza,22.15,HOU,SF,@ SAS,33.47,2,216.5,210,105.5,0.75,34.4,103.47,14.20,35.50,27.69,16.61,1.11
Serge Ibaka,28.83,TOR,C,@ CLE,47.31,14,214.0,305,103.5,0,30.1,98.46,19.70,34.24,40.94,16.72,1.11
DeMar DeRozan,42.74,TOR,SG,@ CLE,42.21,30,214.0,305,103.5,0,34.9,98.46,32.21,39.49,58.13,27.35,1.1
Kawhi Leonard,52.01,SAS,SF,HOU,39.66,23,216.5,-250,111,0.75,33.1,97.88,29.13,38.70,68.13,35.89,1.08
Dewayne Dedmon,10.71,SAS,C,HOU,50.86,28,216.5,-250,111,0.75,16.7,97.88,11.60,12.13,14.57,6.85,1.07
Kevin Love,37.6,CLE,PF,TOR,42.58,7,214.0,-365,110.5,0,31.0,101.29,24.57,34.36,53.77,21.43,1.04
Kyle Lowry,37.33,TOR,PG,@ CLE,45.21,21,214.0,305,103.5,0,36.9,98.46,24.54,39.54,53.38,21.28,1.04
Iman Shumpert,10.27,CLE,PG,TOR,42.31,5,214.0,-365,110.5,0,24.6,101.29,13.37,15.65,14.69,5.85,1.03
Kyrie Irving,40.66,CLE,PG,TOR,42.31,5,214.0,-365,110.5,0,34.5,101.29,30.42,36.66,55.70,25.62,1.02
Ryan Anderson,17.89,HOU,PF,@ SAS,40.84,3,216.5,210,105.5,0.75,29.1,103.47,17.40,27.48,24.51,11.27,0.94
LeBron James,53.89,CLE,SF,TOR,38.73,10,214.0,-365,110.5,0,37.6,101.29,30.41,39.12,85.69,22.09,0.93
Jonathon Simmons,9.05,SAS,SF,HOU,39.66,23,216.5,-250,111,0.75,17.4,97.88,17.73,13.19,15.02,3.08,0.91
James Harden,54.24,HOU,SG,@ SAS,37.41,7,216.5,210,105.5,0.75,35.8,103.47,36.90,37.26,85.16,23.32,0.9
Cory Joseph,8.13,TOR,PG,@ CLE,45.21,21,214.0,305,103.5,0,24.0,98.46,18.53,11.81,13.09,3.17,0.81
Delon Wright,7.08,TOR,PG,@ CLE,45.21,21,214.0,305,103.5,0,14.8,98.46,16.46,6.13,10.76,3.40,0.71
Davis Bertans,4.06,SAS,PF,HOU,45.88,25,216.5,-250,111,0.75,11.8,97.88,15.12,5.39,5.28,2.84,0.41
Kyle Anderson,2.84,SAS,SF,HOU,39.66,23,216.5,-250,111,0.75,13.9,97.88,12.65,6.51,5.06,0.62,0.28
