D. Carroll,SF,Raptors,false,26,3,8,3,4,0,0,2,1,1,2,0,0,5,2,9,false
J. Valanciunas,C,Raptors,false,29,3,7,0,0,1,2,1,9,0,1,0,2,3,1,7,false
L. Nogueira,C,Raptors,false,7,1,2,1,1,0,0,1,1,0,0,0,0,1,3,3,false
C. Joseph,PG,Raptors,false,37,15,22,1,4,2,2,2,2,4,0,0,1,0,16,33,false
D. DeRozan,SG,Raptors,false,37,13,28,0,0,10,10,2,9,6,1,0,3,2,3,36,false
P. Siakam,PF,Raptors,false,15,2,5,0,0,0,0,2,0,0,1,3,0,0,14,4,true
T. Ross,SF,Raptors,false,30,6,11,3,7,0,0,0,4,2,1,2,1,0,2,15,true
J. Poeltl,C,Raptors,false,15,1,1,0,0,0,0,0,2,1,0,1,1,2,5,2,true
F. VanVleet,PG,Raptors,false,25,4,6,2,3,0,2,0,4,2,2,0,0,4,4,10,true
N. Powell,SG,Raptors,false,18,0,2,0,0,0,0,0,2,2,0,0,1,2,0,0,true
T. Booker,PF,Nets,true,22,4,8,0,1,0,0,2,5,2,0,1,0,3,-15,8,false
J. Harris,SF,Nets,true,18,0,3,0,1,0,0,0,0,0,1,0,0,2,-5,0,false
B. Lopez,C,Nets,true,32,11,23,0,3,6,6,5,4,2,0,2,3,2,-10,28,false
S. Dinwiddie,PG,Nets,true,24,1,3,0,0,3,4,0,1,3,0,1,4,2,-5,5,false
B. Bogdanovic,SG,Nets,true,21,3,7,2,5,3,3,0,3,0,1,0,0,2,-22,11,false
R. Hollis-Jefferson,SF,Nets,true,26,5,8,0,0,4,4,0,8,3,1,1,1,0,5,14,true
Q. Acy,SF,Nets,true,3,2,4,0,0,1,1,1,0,0,0,0,0,0,5,5,true
J. Hamilton,C,Nets,true,13,4,8,1,4,0,0,2,3,1,0,0,1,0,-5,9,true
I. Whitehead,PG,Nets,true,13,2,5,1,3,0,0,0,1,2,0,0,0,3,4,5,true
C. LeVert,SG,Nets,true,23,6,8,2,3,0,0,0,3,4,2,0,1,3,7,14,true
S. Kilpatrick,SG,Nets,true,26,1,7,1,3,4,4,0,1,3,0,0,1,2,-10,7,true
R. Foye,SG,Nets,true,18,1,5,0,3,1,2,1,1,0,2,1,2,0,1,3,true
T. Ariza,SF,Rockets,false,39,5,11,1,5,0,0,0,7,1,1,0,3,3,0,11,false
C. Brewer,SF,Rockets,false,26,2,5,2,3,2,2,1,0,1,2,0,2,1,-8,8,false
C. Capela,C,Rockets,false,9,0,3,0,0,0,0,2,3,1,0,1,0,0,-5,0,false
P. Beverley,PG,Rockets,false,33,5,9,0,3,2,2,0,7,3,2,0,1,3,-11,12,false
J. Harden,SG,Rockets,false,39,12,30,4,15,12,13,1,11,10,2,0,6,3,0,40,false
M. Harrell,PF,Rockets,false,16,5,6,0,0,3,5,1,0,0,0,0,0,4,-5,13,true
S. Dekker,SF,Rockets,false,25,3,8,1,3,1,2,5,2,2,0,0,0,0,5,8,true
N. Hilario,C,Rockets,false,24,1,1,0,0,2,4,1,6,2,1,1,2,2,4,4,true
E. Gordon,SG,Rockets,false,30,3,17,1,10,0,0,0,1,1,0,1,3,0,-10,7,true
L. Babbitt,SF,Heat,true,17,0,3,0,3,0,0,0,4,0,0,0,0,1,11,0,false
H. Whiteside,C,Heat,true,33,5,8,0,0,4,6,4,11,0,1,1,1,4,2,14,false
G. Dragic,PG,Heat,true,37,8,15,1,5,4,5,2,6,8,1,0,6,3,5,21,false
R. McGruder,SG,Heat,true,16,3,4,0,0,0,2,0,0,0,1,0,1,4,-9,6,false
D. Waiters,SG,Heat,true,28,7,15,1,4,2,3,2,3,3,1,0,2,3,-5,17,false
W. Reed,PF,Heat,true,16,1,3,0,0,0,0,1,5,0,0,0,0,2,4,2,true
J. Johnson,PF,Heat,true,31,6,14,1,4,2,2,1,7,6,3,0,5,4,-5,15,true
T. Johnson,SG,Heat,true,34,6,17,1,4,3,5,1,1,3,3,0,0,1,10,16,true
W. Ellington,SG,Heat,true,28,6,11,5,9,1,1,0,4,1,1,0,0,2,17,18,true
D. Nowitzki,PF,Mavericks,false,27,3,9,0,3,4,6,0,10,2,1,0,0,2,-4,10,false
H. Barnes,SF,Mavericks,false,38,8,17,2,3,2,2,1,3,1,0,0,2,2,0,20,false
D. Williams,PG,Mavericks,false,30,5,11,1,5,0,0,0,6,9,1,0,4,3,6,11,false
W. Matthews,SG,Mavericks,false,40,4,10,3,5,0,0,0,4,2,0,0,1,3,-10,11,false
S. Curry,SG,Mavericks,false,30,7,10,3,5,1,2,0,2,2,2,0,1,1,6,18,false
D. Powell,PF,Mavericks,false,12,3,4,0,1,0,0,0,1,1,0,0,0,0,5,6,true
D. Finney-Smith,SF,Mavericks,false,8,0,0,0,0,0,0,0,1,0,0,0,0,2,11,0,true
S. Mejri,C,Mavericks,false,19,1,2,0,0,1,2,3,2,1,0,0,1,5,1,3,true
J.J. Barea,PG,Mavericks,false,18,5,8,2,4,0,0,0,1,6,0,0,1,1,-5,12,true
D. Harris,PG,Mavericks,false,18,1,7,0,2,6,6,2,0,3,1,2,2,2,-5,8,true
J. Butler,SF,Bulls,true,40,5,12,0,1,14,16,2,7,12,1,0,3,1,10,24,false
P. Zipser,SF,Bulls,true,19,2,5,1,2,0,0,0,3,0,0,0,0,0,6,5,false
R. Lopez,C,Bulls,true,36,10,15,0,0,1,1,5,0,0,0,1,3,2,7,21,false
M. Carter-Williams,PG,Bulls,true,21,4,6,2,2,0,0,0,5,1,2,0,2,2,-6,10,false
D. Wade,SG,Bulls,true,35,8,21,0,1,1,3,1,4,2,0,1,4,3,-19,17,false
B. Portis,PF,Bulls,true,7,0,1,0,0,0,0,0,1,0,0,0,0,1,-10,0,true
C. Felicio,PF,Bulls,true,12,3,3,0,0,2,2,1,0,1,1,0,0,4,-8,8,true
N. Mirotic,PF,Bulls,true,22,2,4,2,3,0,0,2,3,0,1,1,0,4,3,6,true
D. McDermott,SF,Bulls,true,22,3,10,1,4,0,0,0,6,2,0,0,0,4,6,7,true
R. Rondo,PG,Bulls,true,23,0,4,0,0,0,0,0,3,5,1,0,1,0,3,0,true
J. Grant,PG,Bulls,true,4,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0,true
G. Dieng,PF,Timberwolves,false,29,6,12,0,0,5,6,1,5,3,1,4,1,2,5,17,false
A. Wiggins,SF,Timberwolves,false,38,3,8,0,1,4,6,0,3,3,1,0,3,3,-8,10,false
K. Towns,C,Timberwolves,false,43,10,18,2,2,5,5,4,12,0,0,1,5,4,-7,27,false
R. Rubio,PG,Timberwolves,false,39,4,9,0,1,13,14,0,2,14,2,0,3,2,-4,21,false
Z. LaVine,PG,Timberwolves,false,35,8,14,2,5,0,0,0,4,2,0,0,1,3,1,18,false
N. Bjelica,PF,Timberwolves,false,25,1,4,0,1,4,5,0,4,3,1,1,2,2,-14,6,true
S. Muhammad,SF,Timberwolves,false,23,4,6,2,3,5,5,1,3,0,0,0,2,3,-9,15,true
K. Dunn,PG,Timberwolves,false,9,0,2,0,0,0,0,0,0,1,0,0,1,3,-4,0,true
L. Aldridge,PF,Spurs,true,36,12,20,0,1,5,6,1,3,3,0,2,1,3,-4,29,false
K. Leonard,SF,Spurs,true,39,12,17,2,3,8,9,1,6,5,1,0,1,4,7,34,false
P. Gasol,C,Spurs,true,17,1,2,0,0,1,2,1,4,1,0,0,1,2,-6,3,false
T. Parker,PG,Spurs,true,29,6,13,0,0,2,3,0,0,5,0,0,1,5,-3,14,false
D. Green,SG,Spurs,true,27,1,8,1,5,2,2,0,4,1,4,1,1,1,4,5,false
D. Lee,PF,Spurs,true,15,1,4,0,0,3,4,1,3,4,0,0,0,2,20,5,true
D. Bertans,SF,Spurs,true,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,true
D. Dedmon,C,Spurs,true,19,2,4,0,0,1,2,2,6,0,1,0,0,3,15,5,true
P. Mills,PG,Spurs,true,19,4,10,3,5,0,0,0,0,4,1,0,1,1,11,11,true
M. Ginobili,SG,Spurs,true,20,3,5,2,4,1,1,0,2,2,1,0,1,4,13,9,true
J. Simmons,SG,Spurs,true,12,1,1,0,0,5,6,0,0,1,1,0,0,2,-4,7,true
K. Anderson,SG,Spurs,true,4,0,0,0,0,0,0,0,0,1,0,0,0,1,-4,0,true
B. Forbes,SG,Spurs,true,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,true
N. Jokic,PF,Nuggets,false,34,12,22,1,5,4,6,7,8,1,0,3,2,3,21,29,false
K. Faried,PF,Nuggets,false,30,9,10,0,0,2,4,1,6,2,1,0,1,1,11,20,false
D. Gallinari,SF,Nuggets,false,39,6,13,2,6,0,1,0,5,6,1,0,1,1,16,14,false
E. Mudiay,PG,Nuggets,false,28,5,7,2,3,2,3,0,2,6,2,0,3,0,11,14,false
W. Barton,SG,Nuggets,false,35,9,16,5,5,3,5,1,3,8,0,0,1,3,21,26,false
J. Hernangomez,PF,Nuggets,false,7,0,1,0,1,0,0,1,0,0,0,1,0,1,-9,0,true
W. Chandler,SF,Nuggets,false,26,5,11,0,2,4,5,2,4,1,0,4,2,3,-12,14,true
J. Nurkic,C,Nuggets,false,8,1,1,0,0,1,2,0,3,1,0,0,1,1,-7,3,true
J. Nelson,PG,Nuggets,false,20,1,2,0,1,0,0,1,0,4,1,0,3,2,-7,2,true
