Kelly Olynyk,BOS,PF,20th,4.4,34.8,20.2,18.70,17.43,52
T.J. Warren,PHX,SF,21st,0,43.9,28.9,27.84,18.65,43
Darren Collison,SAC,PG,15th,12.6,40.2,29.3,30.16,24.43,66
Jamal Crawford,LAC,SG,15th,4.5,35.9,25.9,25.20,17.94,52
Kris Dunn,MIN,PG,30th,0,27.6,16.4,15.10,11.02,30
Matthew Dellavedova,MIL,SG,22nd,10,36.7,26.1,31.50,21.45,59
Joe Ingles,UTA,SG,7th,1.4,34.2,20.5,24.00,15.46,38
Ty Lawson,SAC,PG,15th,7.6,37.5,24.2,23.00,20.40,56
Jameer Nelson,DEN,PG,25th,14,47.6,24.8,34.98,28.40,48
Frank Kaminsky,CHA,PF,12th,4.5,33.2,23.6,21.10,16.84,59
Jared Dudley,PHX,SF,14th,0,23.3,22.1,10.30,8.01,52
P.J. Tucker,PHX,SF,21st,9.1,41.9,27.6,33.28,23.13,48
Wayne Ellington,MIA,SF,13th,5.1,37.5,26.8,28.80,18.98,51
Luke Babbitt,MIA,PF,6th,1.7,25.5,15.5,19.60,11.90,25
Stanley Johnson,DET,SF,14th,0,19.5,15.8,8.32,5.21,31
Brandon Knight,PHX,PG,28th,4.5,35.1,21.6,19.40,17.62,53
Marquese Chriss,PHX,PF,14th,8.8,34.2,17.3,22.44,19.68,47
Tyler Ulis,PHX,PG,28th,0,16.4,8.8,5.88,3.29,0
Alex Len,PHX,C,15th,0,29.2,20.0,14.70,12.13,54
Willie Reed,MIA,C,7th,0.8,38.3,14.1,15.20,16.87,22
Leandro Barbosa,PHX,SG,27th,0,22.3,12.3,8.56,7.27,23
Joe Johnson,UTA,SF,7th,0,27.7,21.5,18.40,11.17,43
James Ennis,MEM,SF,1st,4.3,29.9,25.3,28.80,15.24,55
Boris Diaw,UTA,C,22nd,3.6,29.8,18.2,21.12,14.83,29
Trey Lyles,UTA,PF,22nd,5.7,30.8,18.8,20.46,16.45,54
Dante Exum,UTA,PG,2nd,0,15.4,19.0,6.24,3.41,47
Alec Burks,UTA,SG,26th,4,33.4,10.9,19.40,16.61,13
Andrew Harrison,MEM,PG,1st,0,30,23.4,18.00,12.44,44
Rodney McGruder,MIA,SG,13th,1.4,23.4,25.1,23.10,10.81,53
Okaro White,MIA,PF,6th,0,33.6,16.8,18.20,12.92,0
Vince Carter,MEM,SG,2nd,7.4,30.6,23.4,27.04,17.36,62
Jamal Murray,DEN,PG,9th,0,33.9,18.8,18.40,14.54,33
Jusuf Nurkic,DEN,C,18th,12.2,50.2,17.9,27.50,28.46,42
Darrell Arthur,DEN,C,20th,6.1,34.2,14.9,21.00,18.10,35
Troy Daniels,MEM,SG,2nd,0,29,18.6,8.56,6.36,17
Amir Johnson,BOS,PF,5th,7.5,38.9,19.4,22.05,20.97,45
Quincy Acy,BKN,SF,21st,0,24,10.2,9.00,8.59,18
Justin Hamilton,BKN,C,17th,1.2,29,19.5,13.30,13.10,49
Spencer Dinwiddie,BKN,PG,9th,4.8,32.2,20.2,24.96,16.55,43
Rondae Hollis-Jefferson,BKN,PF,5th,2.2,30.4,21.3,16.10,14.28,57
Caris LeVert,BKN,SF,5th,5.1,35.7,18.4,23.69,18.22,40
Isaiah Whitehead,BKN,PG,9th,0,21.8,21.8,13.50,9.33,58
Cole Aldrich,MIN,C,21st,0,21.8,9.9,8.50,8.64,24
Nemanja Bjelica,MIN,PF,19th,0,26.7,16.5,14.30,9.55,31
Shabazz Muhammad,MIN,SG,30th,10.2,34.6,18.3,26.00,20.70,44
Randy Foye,BKN,SG,5th,3.5,28.8,18.0,24.44,14.37,40
Luis Scola,BKN,C,21st,0,14.4,12.4,0.00,0.00,39
Thon Maker,MIL,PF,25th,10.9,23.4,4.7,16.92,16.24,28
Jonas Jerebko,BOS,PF,5th,6.3,27.7,16.6,22.08,15.48,46
Tyler Zeller,BOS,PF,20th,0,27,11.8,12.12,8.96,14
Terry Rozier,BOS,PG,6th,1,25.7,17.6,18.80,11.58,48
Jaylen Brown,BOS,SF,29th,1.7,28.4,13.4,17.48,13.14,21
Jason Terry,MIL,SG,22nd,0.8,18.8,16.4,15.70,8.53,37
Michael Beasley,MIL,SF,10th,0,26,15.7,6.44,6.47,36
John Henson,MIL,C,25th,0,17.2,19.6,0.00,0.00,51
Mirza Teletovic,MIL,PF,13th,0,25.5,16.5,17.20,10.25,36
Tony Snell,MIL,SF,10th,4.2,26.9,28.5,29.16,13.94,59
Gerald Green,BOS,SG,18th,4.3,28.4,10.4,14.28,14.64,28
Rashad Vaughn,MIL,SG,22nd,0,23.8,11.0,9.54,6.70,0
Brandon Bass,LAC,C,8th,2,24,11.8,14.10,11.41,34
Alan Anderson,LAC,SG,15th,0,9.1,10.9,0.00,0.00,13
Marreese Speights,LAC,PF,7th,0,29.2,16.0,11.90,12.47,55
Garrett Temple,SAC,SF,23rd,10.7,36.4,26.1,33.33,21.73,58
Willie Cauley-Stein,SAC,C,13th,4.5,28.6,11.5,17.28,14.83,25
Malachi Richardson,SAC,SG,23rd,2.4,23.3,7.3,13.13,11.33,12
Spencer Hawes,CHA,PF,15th,14.9,46.6,17.5,28.35,28.44,46
Marco Belinelli,CHA,SF,7th,4.7,30.3,24.0,19.10,15.68,60
Ramon Sessions,CHA,PG,13th,4.1,23.7,15.9,15.30,12.47,56
Roy Hibbert,CHA,C,12th,2.5,27.4,15.6,19.26,13.17,41
Ishmael Smith,DET,PG,23rd,0,26.8,23.7,11.80,8.79,54
Aron Baynes,DET,C,24th,0.1,21.1,14.7,12.80,9.09,40
Kosta Koufos,SAC,C,13th,1.8,27.1,19.0,15.20,12.65,52
Anthony Tolliver,SAC,PF,12th,1.7,31.1,21.3,25.07,14.34,36
Arron Afflalo,SAC,SG,23rd,6.7,29,24.1,30.60,16.25,49
Luc Mbah a Moute,LAC,SF,8th,1.6,24.6,23.0,22.31,11.42,49
Wesley Johnson,LAC,SF,28th,5.1,27.5,13.6,17.40,14.67,39
Diamond Stone,LAC,C,7th,0,9.1,3.3,0.00,0.00,0
Zaza Pachulia,GSW,C,5th,8.7,35.4,18.2,22.00,20.15,56
Shaun Livingston,GSW,PG,21st,5.3,19.4,17.0,17.60,11.30,62
Andre Iguodala,GSW,SF,17th,7.9,29.2,24.8,25.20,17.04,66
Anderson Varejao,GSW,PF,5th,0,7.8,6.3,0.00,0.00,24
JaVale McGee,GSW,C,5th,0,24.1,7.7,8.32,10.26,30
Ian Clark,GSW,SG,3rd,0,24.6,13.4,13.20,8.86,29
James McAdoo,GSW,PF,23rd,0,17.2,6.4,9.63,6.52,0
Kevon Looney,GSW,PF,23rd,0,19.3,7.9,9.81,7.94,24
Patrick McCaw,GSW,SG,3rd,0,15.2,11.0,9.70,4.45,15
Matt Barnes,SAC,SF,18th,1.8,31.7,23.9,18.30,14.60,51
Reggie Bullock,DET,SG,4th,0,22.1,19.7,8.64,5.82,36
