Monta Ellis,25.88,IND,SG,@ TOR,35.31,3,204.5,195,99.5,-1,26.5,100.83,17.14,33.89,37.27,14.49,2.59
Josh Richardson,25.46,MIA,SG,NYK,39.91,21,203.0,-650,106.75,-2,29.0,98.61,16.77,34.79,38.44,12.48,2.12
Brandan Wright,20.78,MEM,C,DAL,44.89,6,191.5,-160,97.5,-0.75,14.3,97.74,16.49,26.28,33.04,8.52,2.08
Jaylen Brown,20.53,BOS,SF,ORL,39.17,15,216.0,-600,113.25,-0.75,16.4,99.63,17.34,27.20,34.08,6.98,2.05
Matthew Dellavedova,20.42,MIL,SG,DET,35.57,4,196.0,-300,101.75,-3.25,25.6,99.06,17.09,27.03,32.47,8.37,2.04
Timothe Luwawu-Cabarrot,19.95,PHI,SG,@ CLE,42.30,30,216.5,775,102.25,-2,14.8,102.22,17.04,30.44,31.72,8.18,2
Nik Stauskas,19.95,PHI,SG,@ CLE,42.30,30,216.5,775,102.25,-2,26.8,102.22,16.15,30.49,32.32,7.58,2
Vince Carter,19.98,MEM,SF,DAL,35.39,3,191.5,-160,97.5,-0.75,24.1,97.74,14.50,29.65,30.77,9.19,2
Andre Iguodala,21.68,GSW,SG,HOU,40.09,24,231.5,-415,120.25,0.75,25.9,104.67,12.05,27.99,33.60,9.76,1.97
Skal Labissiere,20.8,SAC,PF,@ NOP,45.06,21,208.0,600,98.25,-0.25,14.8,99.24,21.02,27.31,34.53,7.07,1.89
Tim Frazier,18.69,NOP,PG,SAC,44.16,18,208.0,-800,109.75,0.75,23.0,101.62,18.20,25.09,29.34,8.04,1.87
Amir Johnson,18.68,BOS,PF,ORL,44.64,18,216.0,-600,113.25,-0.75,19.7,99.63,13.71,22.73,28.58,8.78,1.87
Ish Smith,29.78,DET,PG,@ MIL,42.23,6,196.0,250,94.25,-1.25,23.2,97.99,21.18,32.41,41.39,18.17,1.86
Cory Joseph,25.93,TOR,PG,IND,44.08,17,204.5,-225,105,-1.5,24.5,98.46,18.53,31.96,36.56,15.30,1.85
J.R. Smith,18.5,CLE,SG,PHI,38.99,18,216.5,-1100,114.25,-0.5,27.5,101.29,14.22,30.58,30.52,6.47,1.85
James Ennis,18.29,MEM,SF,DAL,35.39,3,191.5,-160,97.5,-0.75,23.2,97.74,12.31,25.51,29.45,7.13,1.83
Mindaugas Kuzminskas,18.23,NYK,SF,@ MIA,37.60,6,203.0,500,96.25,-3,14.0,101.39,18.84,28.87,30.08,6.38,1.82
Ron Baker,18.19,NYK,PG,@ MIA,41.87,5,203.0,500,96.25,-3,14.1,101.39,16.28,28.86,30.74,5.64,1.82
Joe Johnson,18.23,UTA,SF,WAS,38.45,9,207.0,-145,104.75,-0.25,22.9,94.33,16.96,25.12,28.26,8.20,1.82
Justin Anderson,18.13,PHI,PF,@ CLE,43.50,10,216.5,775,102.25,-2,14.7,102.22,20.21,26.19,31.36,4.90,1.81
Danny Green,17.91,SAS,SG,@ OKC,38.39,14,208.0,-155,105.5,0.75,26.4,97.88,12.98,27.99,28.30,7.52,1.79
Shawn Long,17.79,PHI,C,@ CLE,46.87,11,216.5,775,102.25,-2,12.4,102.22,23.74,19.13,28.29,7.29,1.78
Tony Parker,17.81,SAS,PG,@ OKC,44.05,16,208.0,-155,105.5,0.75,24.9,97.88,20.26,24.46,27.25,8.37,1.78
Marco Belinelli,17.82,CHA,SF,DEN,39.29,17,219.0,-145,110.75,-0.5,23.9,100.51,18.50,24.60,28.87,6.77,1.78
Jon Leuer,19.54,DET,PF,@ MIL,43.87,12,196.0,250,94.25,-1.25,26.3,97.99,16.84,26.33,29.11,9.97,1.78
Jason Terry,17.67,MIL,SG,DET,35.57,4,196.0,-300,101.75,-3.25,18.0,99.06,9.65,26.28,29.16,6.18,1.77
Joe Ingles,19.22,UTA,SG,WAS,38.42,16,207.0,-145,104.75,-0.25,22.8,94.33,13.57,28.17,29.41,9.03,1.75
C.J. Miles,17.34,IND,SG,@ TOR,35.31,3,204.5,195,99.5,-1,22.9,100.83,17.04,23.09,28.44,6.24,1.73
Georgios Papagiannis,17.14,SAC,C,@ NOP,48.50,19,208.0,600,98.25,-0.25,12.1,99.24,15.57,21.14,27.60,6.68,1.71
Cody Zeller,23.73,CHA,C,DEN,47.33,14,219.0,-145,110.75,-0.5,27.3,100.51,15.00,29.14,34.65,12.81,1.7
Dante Exum,17.04,UTA,PG,WAS,41.74,4,207.0,-145,104.75,-0.25,17.4,94.33,17.52,25.61,29.82,4.26,1.7
Tony Allen,18.69,MEM,SG,DAL,37.75,9,191.5,-160,97.5,-0.75,26.9,97.74,16.78,29.76,28.97,8.41,1.7
Tony Snell,16.75,MIL,SG,DET,35.57,4,196.0,-300,101.75,-3.25,28.6,99.06,11.40,31.17,28.14,5.36,1.68
Richaun Holmes,30.11,PHI,C,@ CLE,46.87,11,216.5,775,102.25,-2,19.1,102.22,18.16,31.17,45.77,14.45,1.67
Manu Ginobili,16.65,SAS,SG,@ OKC,38.39,14,208.0,-155,105.5,0.75,18.3,97.88,20.63,18.16,26.81,6.49,1.67
Yogi Ferrell,16.67,DAL,PG,@ MEM,42.88,9,191.5,140,94,0.25,25.1,94.37,18.78,22.79,26.67,6.67,1.67
Jason Smith,16.52,WAS,PF,@ UTA,40.02,1,207.0,125,102.25,0.75,13.9,100.39,16.34,21.08,27.26,5.78,1.65
Shelvin Mack,16.52,UTA,PG,WAS,41.74,4,207.0,-145,104.75,-0.25,20.6,94.33,18.92,18.13,27.26,5.78,1.65
Jameer Nelson,23.03,DEN,PG,@ CHA,43.94,15,219.0,125,108.25,-1,26.7,102.68,17.70,30.16,33.85,12.21,1.65
Jordan Crawford,21.29,NOP,SG,SAC,40.08,23,208.0,-800,109.75,0.75,22.2,101.62,24.20,25.69,33.85,8.73,1.64
Tristan Thompson,23,CLE,C,PHI,54.68,30,216.5,-1100,114.25,-0.5,29.4,101.29,10.87,29.83,35.65,10.35,1.64
Solomon Hill,17.94,NOP,SF,SAC,39.30,18,208.0,-800,109.75,0.75,28.8,101.62,11.26,33.19,28.52,7.36,1.63
Eric Gordon,26.07,HOU,SG,@ GSW,37.74,8,231.5,345,111.25,-0.75,30.4,103.47,22.32,34.47,36.76,15.38,1.63
Kelly Oubre,16.32,WAS,SF,@ UTA,32.73,1,207.0,125,102.25,0.75,19.0,100.39,13.76,23.88,25.46,7.18,1.63
Norman Powell,16.27,TOR,SG,IND,38.27,12,204.5,-225,105,-1.5,17.8,98.46,20.16,20.08,27.17,5.37,1.63
T.J. McConnell,29.16,PHI,PG,@ CLE,45.61,23,216.5,775,102.25,-2,25.4,102.22,16.53,35.69,40.53,17.79,1.62
Justin Holiday,16.2,NYK,SG,@ MIA,35.15,2,203.0,500,96.25,-3,18.8,101.39,16.48,24.58,27.70,4.70,1.62
Ian Mahinmi,16.04,WAS,C,@ UTA,43.40,3,207.0,125,102.25,0.75,16.9,100.39,13.90,19.64,25.34,6.74,1.6
Mirza Teletovic,16.03,MIL,PF,DET,43.00,7,196.0,-300,101.75,-3.25,15.4,99.06,18.29,18.49,27.09,4.97,1.6
Matt Barnes,16.03,GSW,SF,HOU,39.68,24,231.5,-415,120.25,0.75,23.7,104.67,16.02,23.15,26.13,5.93,1.6
J.J. Barea,15.88,DAL,SG,@ MEM,37.70,7,191.5,140,94,0.25,22.0,94.37,25.08,19.13,24.93,6.83,1.59
David West,15.78,GSW,PF,HOU,45.97,25,231.5,-415,120.25,0.75,11.8,104.67,19.18,17.13,25.41,6.15,1.58
Greg Monroe,28.42,MIL,C,DET,45.69,7,196.0,-300,101.75,-3.25,22.2,99.06,23.23,26.50,41.78,15.06,1.58
Buddy Hield,24.96,SAC,SG,@ NOP,39.39,19,208.0,600,98.25,-0.25,21.8,99.24,19.90,35.43,37.69,12.23,1.56
Thaddeus Young,23.43,IND,PF,@ TOR,43.53,11,204.5,195,99.5,-1,29.6,100.83,15.46,32.34,34.91,11.95,1.56
Garrett Temple,15.57,SAC,SF,@ NOP,38.50,10,208.0,600,98.25,-0.25,26.0,99.24,13.92,25.36,25.07,6.07,1.56
Willie Reed,15.57,MIA,C,NYK,50.73,26,203.0,-650,106.75,-2,14.2,98.61,14.59,16.55,24.60,6.54,1.56
Deron Williams,15.47,CLE,PG,PHI,43.89,14,216.5,-1100,114.25,-0.5,26.1,101.29,21.97,18.47,25.37,5.57,1.55
