Noah Vonleh,20.22,POR,PF,MIN,41.57,4,216.5,-205,110.75,-1.25,15.8,101.32,12.98,19.05,29.52,10.92,2.02
Allen Crabbe,20.16,POR,SG,MIN,38.59,16,216.5,-205,110.75,-1.25,27.8,101.32,14.24,27.60,27.01,13.31,2.02
Al-Farouq Aminu,28.11,POR,PF,MIN,41.57,4,216.5,-205,110.75,-1.25,28.2,101.32,15.09,29.39,39.92,16.30,2.01
Moe Harkless,21.58,POR,SF,MIN,37.89,6,216.5,-205,110.75,-1.25,28.5,101.32,14.75,29.13,29.35,13.81,1.96
Evan Turner,20.58,POR,SF,MIN,37.89,6,216.5,-205,110.75,-1.25,25.0,101.32,18.63,23.87,28.81,12.35,1.87
Kent Bazemore,18.29,ATL,SG,BOS,37.74,9,209.5,-108,104.25,1,26.6,101.70,20.24,21.24,26.70,9.88,1.83
Amir Johnson,17.04,BOS,PF,@ ATL,42.60,6,209.5,-112,105.25,1,19.7,99.63,13.65,19.68,23.86,10.22,1.7
Taurean Prince,24.37,ATL,SF,BOS,39.21,16,209.5,-108,104.25,1,15.1,101.70,16.98,27.17,33.63,15.11,1.62
Marcus Smart,24.04,BOS,SG,@ ATL,40.16,25,209.5,-112,105.25,1,29.9,99.63,19.44,29.10,31.01,17.07,1.5
Gorgui Dieng,30.86,MIN,PF,@ POR,46.73,28,216.5,175,105.75,-0.75,31.8,98.32,13.82,34.53,41.66,20.06,1.47
Shabazz Muhammad,13.92,MIN,SF,@ POR,38.70,10,216.5,175,105.75,-0.75,19.1,98.32,19.84,18.05,20.88,6.96,1.39
Jaylen Brown,13.54,BOS,SF,@ ATL,41.53,28,209.5,-112,105.25,1,16.6,99.63,17.32,19.01,19.50,7.58,1.35
Kelly Olynyk,14.45,BOS,PF,@ ATL,42.60,6,209.5,-112,105.25,1,20.0,99.63,18.69,16.09,22.54,6.36,1.31
Kris Dunn,12.09,MIN,PG,@ POR,42.93,8,216.5,175,105.75,-0.75,16.6,98.32,14.99,17.85,18.98,5.20,1.21
Brandon Rush,12.03,MIN,SG,@ POR,38.65,17,216.5,175,105.75,-0.75,20.7,98.32,9.90,22.21,16.84,7.22,1.2
Tim Hardaway Jr.,24.91,ATL,SG,BOS,37.74,9,209.5,-108,104.25,1,26.6,101.70,22.18,32.48,35.37,14.45,1.19
Mike Muscala,11.9,ATL,PF,BOS,45.13,20,209.5,-108,104.25,1,17.0,101.70,14.86,15.47,17.97,5.83,1.19
Avery Bradley,27.48,BOS,SG,@ ATL,40.16,25,209.5,-112,105.25,1,32.9,99.63,21.31,34.90,40.40,14.56,1.19
Jae Crowder,29.81,BOS,SF,@ ATL,41.53,28,209.5,-112,105.25,1,31.9,99.63,16.47,31.95,39.05,20.57,1.19
Meyers Leonard,11.84,POR,C,MIN,48.73,21,216.5,-205,110.75,-1.25,15.3,101.32,15.83,15.90,18.23,5.45,1.18
Dennis Schroder,36.68,ATL,PG,BOS,44.82,20,209.5,-108,104.25,1,31.0,101.70,28.92,35.35,50.25,23.11,1.15
Omri Casspi,11.42,MIN,PF,@ POR,46.73,28,216.5,175,105.75,-0.75,16.7,98.32,14.94,13.65,17.36,5.48,1.14
Al Horford,30.89,BOS,C,@ ATL,44.75,5,209.5,-112,105.25,1,32.0,99.63,20.11,31.79,42.94,18.84,1.14
