LeBron James,64.8,51.6,40.8,62.4,56.9,56.9
James Harden,51.4,55.6,43.2,67.9,52.8,52.8
Kawhi Leonard,47.6,42.6,32.0,53.2,52.1,52.1
Kyle Lowry,32.6,40.3,30.3,50.3,46.7,46.7
DeMar DeRozan,34.8,39.5,28.7,50.3,44.1,44.1
Kevin Love,31.9,37.4,27.6,47.2,41.4,41.4
Kyrie Irving,40.6,39.6,29.1,50.0,41.3,41.3
LaMarcus Aldridge,26.1,31.3,23.1,39.6,40.6,40.6
Serge Ibaka,27.8,28.6,19.0,38.2,28.0,28.0
Tony Parker,23.5,19.5,10.9,28.1,25.4,25.4
Lou Williams,27.9,26.7,16.0,37.4,25.3,25.3
Tristan Thompson,19.9,23.1,15.0,31.3,24.9,24.9
Trevor Ariza,15.6,25.7,17.3,34.0,24.9,24.9
Pau Gasol,16.3,26.6,17.3,35.9,21.8,21.8
Eric Gordon,24.4,25.6,17.7,33.5,21.5,21.5
Norman Powell,20.9,14.2,3.7,24.7,21.2,21.2
Nene Hilario,23.6,18.1,11.1,25.2,21.0,21.0
Clint Capela,22.3,26.1,18.9,33.3,21.0,21.0
Patty Mills,16.4,18.0,9.8,26.3,19.8,19.8
Patrick Beverley,25.6,26.3,17.7,34.8,19.7,19.7
Jonas Valanciunas,17.4,25.6,17.1,34.1,19.3,19.3
David Lee,13.9,16.9,9.0,24.9,19.1,19.1
Danny Green,12.1,17.3,11.1,23.6,18.1,18.1
Ryan Anderson,15.3,22.6,12.8,32.4,17.7,17.7
P.J. Tucker,9.3,18.6,10.1,27.1,17.4,17.4
J.R. Smith,11.5,16.9,9.4,24.4,17.3,17.3
Manu Ginobili,11.0,16.4,8.9,23.9,15.5,15.5
Patrick Patterson,12.5,16.3,9.4,23.1,12.2,12.2
Kyle Korver,14.5,17.5,8.9,26.1,12.1,12.1
Cory Joseph,9.9,18.5,10.0,27.0,11.3,11.3
Channing Frye,14.8,17.0,8.8,25.3,11.2,11.2
Deron Williams,14.0,21.4,10.2,32.5,11.1,11.1
Dewayne Dedmon,9.8,15.4,7.0,23.8,10.9,10.9
DeMarre Carroll,14.7,17.7,9.2,26.3,10.6,10.6
Iman Shumpert,11.4,14.9,8.2,21.6,9.5,9.5
Jonathon Simmons,6.5,12.2,5.2,19.3,6.0,6.0
Delon Wright,8.6,12.0,3.5,20.5,3.9,3.9
Davis Bertans,5.8,8.6,0.6,16.6,3.8,3.8
Bryn Forbes,12.9,4.4,-2.8,11.6,0.0,0.0
Jakob Poeltl,7.1,7.7,1.3,14.0,0.0,0.0
Dahntay Jones,6.0,6.0,-2.5,14.4,0.0,0.0
Joel Anthony,5.6,4.1,-1.3,9.6,0.0,0.0
Sam Dekker,11.1,14.4,7.0,21.9,0.0,0.0
Kay Felder,8.1,7.8,0.8,14.7,0.0,0.0
Chinanu Onuaku,6.9,6.9,2.1,11.7,0.0,0.0
Walter Tavares,16.4,16.4,-2.2,34.9,0.0,0.0
Isaiah Taylor,3.8,3.8,-0.1,7.6,0.0,0.0
Pascal Siakam,7.0,10.7,4.3,17.0,0.0,0.0
James Jones,7.2,4.9,-1.0,10.9,0.0,0.0
Derrick Williams,4.9,10.6,3.7,17.6,0.0,0.0
Bobby Brown,11.2,3.8,-3.5,11.1,0.0,0.0
Montrezl Harrell,14.5,16.4,6.4,26.4,0.0,0.0
Dejounte Murray,5.2,6.2,-1.0,13.5,0.0,0.0
Richard Jefferson,9.5,10.8,5.0,16.7,0.0,0.0
Kyle Anderson,6.7,10.3,1.1,19.4,0.0,0.0
Fred VanVleet,5.4,6.1,-0.8,13.0,0.0,0.0
Troy Williams,11.8,11.1,1.1,21.1,0.0,0.0
Bruno Caboclo,4.4,4.1,-2.2,10.4,0.0,0.0
Lucas Nogueira,3.5,14.2,5.1,23.3,0.0,0.0
Kyle Wiltjer,2.8,2.4,-1.4,6.1,0.0,0.0
