Alexis Ajinca,28.01,NOP,C,@ GSW,47.25,13,217.5,0,100,-3,13.6,101.62,15.35,32.95,40.05,15.97,2.8
Cheick Diallo,26.41,NOP,PF,@ GSW,45.34,23,217.5,0,100,-3,8.5,101.62,21.67,28.71,34.86,17.96,2.64
Solomon Hill,25.17,NOP,SF,@ GSW,38.70,11,217.5,0,100,-3,29.2,101.62,11.20,52.22,31.21,19.13,2.52
Robin Lopez,27.64,CHI,C,@ BKN,50.75,27,215.0,-170,109.5,-0.5,27.6,98.73,16.70,30.14,40.63,14.65,2.51
Jordan Crawford,28.94,NOP,SG,@ GSW,37.92,11,217.5,0,100,-3,22.6,101.62,24.39,31.19,45.15,12.73,2.41
Quinn Cook,23.15,NOP,PG,@ GSW,42.95,9,217.5,0,100,-3,10.8,101.62,19.93,25.80,30.56,15.74,2.32
J.J. Redick,24.89,LAC,SG,@ SAS,38.04,12,208.0,105,103.25,1,27.7,99.86,20.68,32.69,34.10,15.68,2.07
Shawn Long,20.4,PHI,PF,MIL,43.76,13,209.0,220,101.25,0,13.6,102.22,24.19,15.81,26.72,14.08,2.04
Kelly Olynyk,22.21,BOS,PF,@ CHA,44.64,16,215.0,0,107,-0.5,19.9,99.63,18.73,22.81,29.98,14.44,2.02
Al-Farouq Aminu,27.95,POR,PF,UTA,39.96,1,201.0,-145,101.75,-0.25,28.4,101.32,15.13,30.75,38.57,17.33,2
Donatas Motiejunas,19.89,NOP,PF,@ GSW,45.34,23,217.5,0,100,-3,13.0,101.62,16.74,25.92,26.06,13.72,1.99
Tony Parker,19.78,SAS,PG,LAC,42.61,6,208.0,-125,104.75,-0.5,24.9,97.88,20.78,24.64,26.70,12.86,1.98
Noah Vonleh,19.81,POR,PF,UTA,39.96,1,201.0,-145,101.75,-0.25,15.8,101.32,12.96,22.45,27.14,12.48,1.98
Cody Zeller,27.57,CHA,C,BOS,49.17,24,215.0,0,108,1.5,27.4,100.51,14.95,28.77,35.84,19.30,1.97
David Lee,19.33,SAS,PF,LAC,44.58,14,208.0,-125,104.75,-0.5,18.2,97.88,16.44,19.77,23.97,14.69,1.93
Alex Poythress,18.99,PHI,SF,MIL,40.20,25,209.0,220,101.25,0,25.3,102.22,15.18,31.66,24.12,13.86,1.9
Lance Stephenson,18.81,IND,SF,@ ORL,39.34,19,210.0,-190,107.25,0,19.3,100.83,19.26,21.04,26.15,11.47,1.88
Matthew Dellavedova,18.72,MIL,SG,@ PHI,39.33,18,209.0,-260,107.75,0.5,25.6,99.06,17.02,26.02,23.96,13.48,1.87
Thaddeus Young,27.89,IND,PF,@ ORL,45.05,19,210.0,-190,107.25,0,29.6,100.83,15.66,30.19,44.35,11.43,1.86
C.J. Miles,18.27,IND,SG,@ ORL,39.49,20,210.0,-190,107.25,0,23.0,100.83,17.11,23.80,23.39,13.15,1.83
Bobby Portis,18.17,CHI,PF,@ BKN,47.64,29,215.0,-170,109.5,-0.5,14.9,98.73,18.52,19.04,24.17,12.17,1.82
Moe Harkless,19.94,POR,SF,UTA,32.90,1,201.0,-145,101.75,-0.25,28.4,101.32,14.67,28.64,26.72,13.16,1.81
Shaun Livingston,17.87,GSW,PG,NOP,46.40,24,217.5,0,117.5,1.5,17.1,104.67,13.60,19.63,28.06,7.68,1.79
Allen Crabbe,17.78,POR,SG,UTA,34.35,1,201.0,-145,101.75,-0.25,27.8,101.32,14.30,27.45,23.47,12.09,1.78
Evan Turner,19.27,POR,SF,UTA,32.90,1,201.0,-145,101.75,-0.25,25.1,101.32,18.56,25.52,25.82,12.72,1.75
Sean Kilpatrick,17.51,BKN,SG,CHI,37.54,7,215.0,150,105.5,-1.5,24.6,105.05,23.92,21.17,26.09,8.93,1.75
Rondae Hollis-Jefferson,26.17,BKN,PF,CHI,44.62,15,215.0,150,105.5,-1.5,21.7,105.05,18.99,23.19,34.28,18.06,1.74
Jodie Meeks,17.2,ORL,SG,IND,38.32,13,210.0,165,102.75,-0.5,20.4,99.83,18.59,20.94,23.39,11.01,1.72
Caris LeVert,17.02,BKN,SF,CHI,39.43,20,215.0,150,105.5,-1.5,21.0,105.05,16.60,20.84,24.00,10.04,1.7
Tony Snell,16.98,MIL,SG,@ PHI,39.33,18,209.0,-260,107.75,0.5,28.7,99.06,11.36,29.54,21.56,12.40,1.7
