James Harden,58.4,56.0,44.1,67.8,58.6,58.6
Russell Westbrook,57.2,60.0,49.3,70.7,57.8,57.8
Kevin Durant,45.7,48.4,39.5,57.3,54.3,54.3
Anthony Davis,42.8,52.5,36.7,68.2,51.3,51.3
LeBron James,52.3,49.0,39.2,58.9,50.2,50.2
John Wall,44.9,45.5,36.4,54.6,47.9,47.9
Jimmy Butler,33.4,42.4,27.8,57.1,44.6,44.6
Kyle Lowry,39.2,42.1,33.1,51.1,43.0,43.0
Damian Lillard,39.1,42.5,32.2,52.7,42.5,42.5
Kevin Love,39.5,39.0,29.4,48.6,40.9,40.9
DeMar DeRozan,38.2,40.7,31.6,49.8,40.1,40.1
Paul George,39.0,37.4,30.3,44.5,40.1,40.1
Draymond Green,29.8,36.8,28.5,45.0,39.9,39.9
Jeff Teague,34.4,34.9,24.2,45.5,39.7,39.7
Paul Millsap,32.6,36.5,26.0,47.0,39.4,39.4
Kyrie Irving,46.9,38.5,27.4,49.6,38.9,38.9
Kawhi Leonard,48.9,41.6,32.9,50.2,38.2,38.2
Carmelo Anthony,41.4,37.7,27.4,48.0,37.5,37.5
Dwight Howard,32.0,34.2,24.0,44.3,36.6,36.6
Bradley Beal,29.2,33.2,23.9,42.4,35.8,35.8
C.J. McCollum,32.9,36.5,25.5,47.5,35.5,35.5
Myles Turner,30.9,31.2,21.6,40.7,35.3,35.3
Jrue Holiday,42.5,32.1,22.6,41.7,35.3,35.3
Dwyane Wade,40.1,33.1,23.4,42.9,34.6,34.6
Kristaps Porzingis,21.0,33.8,22.4,45.2,34.2,34.2
Dennis Schroder,32.4,30.4,21.3,39.6,33.8,33.8
LaMarcus Aldridge,34.7,31.9,22.0,41.8,32.8,32.8
Mason Plumlee,34.5,30.3,21.7,38.9,32.1,32.1
Klay Thompson,26.8,30.5,21.0,40.0,32.1,32.1
Elfrid Payton,29.8,27.6,15.3,39.9,31.7,31.7
Nikola Vucevic,26.3,32.1,22.3,42.0,31.5,31.5
Otto Porter,32.0,29.6,18.0,41.2,30.2,30.2
Nerlens Noel,26.2,18.3,7.4,29.2,29.9,29.9
Trevor Ariza,21.7,26.4,18.8,34.1,29.7,29.7
Markieff Morris,34.1,27.2,17.8,36.6,29.5,29.5
Serge Ibaka,23.4,29.2,19.7,38.6,29.3,29.3
Steven Adams,22.9,26.0,18.0,33.9,29.2,29.2
Victor Oladipo,28.7,28.3,19.7,36.9,28.6,28.6
Patrick Beverley,22.4,26.6,19.2,33.9,28.4,28.4
Aaron Gordon,26.1,22.0,12.9,31.1,28.2,28.2
C.J. Miles,17.8,18.0,10.1,26.0,28.2,28.2
Harrison Barnes,30.3,30.7,22.6,38.8,27.8,27.8
Robert Covington,29.9,24.6,15.3,34.0,26.5,26.5
Jonas Valanciunas,27.9,26.2,17.2,35.2,26.3,26.3
Marcin Gortat,28.5,29.0,21.4,36.6,25.8,25.8
Tyreke Evans,25.2,21.4,11.1,31.8,25.4,25.4
Brandon Jennings,13.7,19.0,9.6,28.4,25.4,25.4
Eric Gordon,21.7,27.1,18.5,35.6,25.3,25.3
Tim Hardaway Jr.,20.9,19.0,9.8,28.1,25.1,25.1
Thaddeus Young,27.1,25.4,17.1,33.7,24.9,24.9
Ryan Anderson,19.4,23.6,14.4,32.7,24.3,24.3
Kent Bazemore,25.3,21.5,11.7,31.3,24.2,24.2
T.J. McConnell,27.6,19.3,10.5,28.2,24.0,24.0
Evan Turner,21.4,20.5,13.9,27.2,23.7,23.7
David Lee,28.5,16.9,9.4,24.3,23.5,23.5
Al-Farouq Aminu,21.8,22.0,14.8,29.2,23.3,23.3
Terrence Jones,32.9,23.3,11.9,34.7,23.2,23.2
Ersan Ilyasova,26.5,25.9,16.8,35.1,23.1,23.1
Tristan Thompson,21.7,22.8,15.2,30.4,23.0,23.0
Robin Lopez,17.0,21.3,14.2,28.3,22.4,22.4
Dirk Nowitzki,25.6,24.6,16.0,33.2,22.4,22.4
Andre Iguodala,22.6,18.0,11.8,24.2,22.1,22.1
Wesley Matthews,27.8,25.4,17.2,33.5,21.9,21.9
Clint Capela,25.4,25.4,17.9,32.8,21.3,21.3
Seth Curry,22.9,20.5,12.9,28.0,21.3,21.3
Courtney Lee,26.2,19.3,12.0,26.5,21.2,21.2
Lucas Nogueira,20.2,17.2,8.8,25.5,19.9,19.9
DeMarre Carroll,16.5,18.9,10.0,27.8,19.6,19.6
Nikola Mirotic,13.2,19.4,10.1,28.7,19.6,19.6
Cory Joseph,14.5,17.9,9.9,25.8,19.6,19.6
Tony Parker,21.0,20.7,12.9,28.5,18.8,18.8
Jahlil Okafor,21.4,21.2,13.9,28.6,18.6,18.6
Zaza Pachulia,20.2,17.5,9.9,25.0,18.3,18.3
Kelly Oubre Jr.,18.2,14.2,6.1,22.3,18.2,18.2
Patrick Patterson,15.9,19.1,12.5,25.8,18.1,18.1
Joakim Noah,18.0,20.9,10.9,31.0,17.8,17.8
Patty Mills,19.8,18.8,10.7,26.9,17.8,17.8
Iman Shumpert,22.2,16.1,9.3,23.0,17.7,17.7
Domantas Sabonis,12.8,13.5,7.1,19.9,17.7,17.7
Shaun Livingston,12.6,11.2,7.3,15.0,17.6,17.6
Cristiano Felicio,14.4,12.8,5.9,19.6,17.6,17.6
Danny Green,18.5,17.7,11.2,24.2,17.5,17.5
Andre Roberson,16.2,18.4,10.9,26.0,17.5,17.5
Terrence Ross,16.6,17.7,9.8,25.5,17.2,17.2
Dario Saric,20.5,19.9,11.4,28.4,16.9,16.9
Ian Clark,5.9,11.0,3.0,18.9,16.9,16.9
Sergio Rodriguez,15.0,21.0,11.5,30.6,16.7,16.7
Dante Cunningham,19.6,15.2,7.9,22.5,16.7,16.7
Jeff Green,19.9,15.8,8.0,23.5,16.7,16.7
E'Twaun Moore,19.8,17.9,11.5,24.3,16.5,16.5
Joffrey Lauvergne,8.0,11.1,3.2,18.9,16.4,16.4
Solomon Hill,20.5,15.8,8.2,23.3,16.4,16.4
Kyle Korver,15.2,17.9,9.8,25.9,16.3,16.3
Kyle O'Quinn,15.9,16.8,5.2,28.3,16.1,16.1
Justin Anderson,15.8,13.6,4.8,22.3,16.0,16.0
Justin Holiday,18.8,15.1,6.7,23.4,16.0,16.0
Bismack Biyombo,22.5,19.2,10.6,27.7,16.0,16.0
Rajon Rondo,17.3,25.4,14.5,36.3,16.0,16.0
Allen Crabbe,15.0,17.5,9.7,25.2,16.0,16.0
Doug McDermott,12.1,16.2,7.3,25.0,15.7,15.7
Al Jefferson,17.9,16.1,9.0,23.2,15.6,15.6
Nik Stauskas,15.6,15.7,9.1,22.2,15.5,15.5
Channing Frye,16.5,16.3,8.5,24.0,15.2,15.2
Gerald Henderson,19.7,17.0,10.1,24.0,15.2,15.2
Jerami Grant,14.4,13.0,8.3,17.7,15.1,15.1
Mike Muscala,16.8,16.5,9.8,23.1,15.0,15.0
C.J. Watson,16.5,8.0,1.9,14.1,15.0,15.0
Manu Ginobili,17.7,17.3,10.1,24.5,15.0,15.0
Moe Harkless,17.5,21.9,14.1,29.8,14.6,14.6
Montrezl Harrell,16.0,17.6,6.9,28.3,14.3,14.3
Mindaugas Kuzminskas,8.3,10.5,2.5,18.6,13.9,13.9
Norman Powell,20.5,11.9,1.4,22.3,13.7,13.7
Andrew Bogut,11.3,17.7,11.2,24.1,13.6,13.6
Malcolm Delaney,12.8,12.5,6.4,18.7,13.6,13.6
Sam Dekker,23.8,15.6,7.7,23.5,13.5,13.5
Bobby Portis,9.5,9.3,2.6,16.0,13.4,13.4
Donatas Motiejunas,16.4,14.6,5.3,23.9,13.1,13.1
Dewayne Dedmon,13.7,14.7,6.9,22.5,13.1,13.1
Paul Zipser,13.4,6.7,0.3,13.1,12.9,12.9
D.J. Augustin,15.0,15.7,9.7,21.8,12.9,12.9
Devin Harris,13.1,11.9,4.9,18.9,12.9,12.9
Mike Dunleavy,9.8,10.1,3.7,16.4,12.8,12.8
Jerian Grant,7.9,10.5,2.2,18.7,12.8,12.8
Guillermo Hernangomez,26.0,13.6,3.0,24.3,12.7,12.7
Ron Baker,8.1,7.9,1.1,14.8,12.6,12.6
