Russell Westbrook,OKC,PG,34.73,7.92,2.20,9.51,9.51,1.52,0.29,5.36,29.54
James Harden,HOU,PG,38.14,4.73,3.86,7.90,10.45,1.41,0.64,5.79,28.86
Isaiah Thomas,BOS,PG,33.48,5.01,3.28,2.94,5.89,0.87,0.14,2.71,27.99
Damian Lillard,POR,PG,36.08,5.55,3.27,4.73,6.16,0.62,0.38,3.22,26.83
Kemba Walker,CHA,PG,33.26,5.34,3.27,4.25,5.87,1.16,0.28,2.62,25.03
LeBron James,CLE,SF,37.11,7.58,1.06,7.64,7.99,1.49,0.54,4.06,23.90
Nikola Vucevic,ORL,C,31.75,10.39,0.08,10.46,3.04,1.25,1.10,2.26,23.25
CJ McCollum,POR,SG,28.98,5.98,2.13,2.98,3.16,0.83,0.41,2.27,21.44
Kyrie Irving,CLE,PG,29.74,5.83,1.46,2.68,4.30,1.13,0.22,2.16,20.03
Gordon Hayward,UTA,SF,35.50,4.21,1.99,5.51,3.31,0.85,0.24,2.52,18.91
Harrison Barnes,DAL,SF,31.18,6.15,0.71,4.46,1.31,0.78,0.14,1.03,16.67
Kevin Love,CLE,PF,32.57,2.69,2.45,10.22,2.12,0.94,0.42,2.06,16.54
Serge Ibaka,ORL,PF,34.37,5.41,1.32,8.04,1.18,0.97,1.69,1.65,16.48
Victor Oladipo,OKC,SG,31.12,4.55,1.77,4.17,2.80,1.19,0.49,1.89,16.38
Al Horford,BOS,C,33.43,5.41,1.19,7.12,4.41,0.90,1.59,1.63,16.33
Ryan Anderson,HOU,PF,31.90,2.34,2.98,5.72,1.08,0.57,0.30,1.13,15.54
Jahlil Okafor,PHI,PF,20.74,5.94,0.00,4.59,0.85,0.35,0.78,1.63,14.69
Jae Crowder,BOS,SF,34.16,2.43,2.50,5.84,2.10,1.37,0.44,1.15,14.66
Dirk Nowitzki,DAL,PF,25.70,4.44,1.18,4.66,1.28,0.68,0.49,0.93,14.65
Wesley Matthews,DAL,SF,36.58,1.81,3.03,3.43,2.47,1.19,0.19,1.29,14.27
Evan Fournier,ORL,SG,29.83,3.00,1.72,2.96,3.30,1.14,0.06,2.09,13.79
Nicolas Batum,CHA,SG,32.72,2.81,1.87,6.47,6.57,0.97,0.48,3.33,13.56
Ersan Ilyasova,PHI,PF,26.60,2.85,1.73,6.05,1.35,0.69,0.27,1.35,12.94
Robert Covington,PHI,SF,32.50,1.47,2.77,6.58,1.64,1.52,0.78,2.24,12.90
Seth Curry,DAL,SG,30.78,2.70,2.03,2.70,3.08,1.34,0.10,1.42,12.84
Elfrid Payton,ORL,PG,32.05,4.77,0.45,4.37,7.66,1.31,0.49,3.01,12.84
Marvin Williams,CHA,PF,28.87,2.13,2.36,6.15,1.49,0.86,0.68,0.98,12.60
Clint Capela,HOU,C,23.88,5.56,0.00,7.74,0.84,0.55,1.51,1.25,12.59
Derrick Favors,UTA,PF,24.15,4.93,0.01,5.81,0.97,0.62,0.69,1.50,12.35
Montrezl Harrell,HOU,PF,21.66,5.01,0.00,3.95,1.32,0.41,0.89,1.05,12.02
Trevor Ariza,HOU,SF,36.99,1.10,2.93,5.68,2.59,1.63,0.34,1.17,11.89
Mason Plumlee,POR,C,29.73,4.24,0.00,9.12,3.84,0.90,1.19,2.18,11.49
Steven Adams,OKC,C,30.51,4.52,0.00,7.62,1.25,1.01,1.01,1.91,10.93
Cody Zeller,CHA,C,26.17,4.21,0.00,6.62,1.33,0.75,0.99,1.39,10.92
Michael Kidd-Gilchrist,CHA,SF,28.90,4.07,0.01,7.28,1.57,0.63,0.93,1.01,10.45
Jeff Green,ORL,SF,24.35,2.66,0.90,3.74,1.62,0.62,0.44,1.37,10.27
Kelly Olynyk,BOS,PF,21.19,2.54,1.12,4.51,1.78,0.60,0.41,1.23,10.05
Yogi Ferrell,DAL,PG,24.75,1.50,1.62,1.99,2.93,0.90,0.25,1.81,9.42
Marco Belinelli,CHA,SG,19.37,1.71,1.41,1.97,1.67,0.45,0.10,0.95,9.26
Dario Saric,PHI,SF,22.20,2.00,1.20,5.60,1.63,0.54,0.21,2.08,9.20
Frank Kaminsky,CHA,PF,21.20,2.12,1.12,4.19,1.67,0.63,0.41,0.90,9.15
Maurice Harkless,POR,SF,25.67,2.96,0.66,4.48,0.99,0.74,0.78,1.18,9.00
Alec Burks,UTA,PG,20.98,2.15,0.72,2.86,1.31,0.32,0.10,1.39,8.89
Patrick Beverley,HOU,SG,31.03,1.60,1.62,5.07,4.49,1.13,0.54,1.45,8.79
Jeremy Lamb,CHA,SG,17.17,2.56,0.62,3.63,1.16,0.46,0.42,0.76,8.76
Nerlens Noel,PHI,C,18.85,3.52,0.00,5.08,1.14,1.08,0.82,1.58,8.66
Nik Stauskas,PHI,SG,28.78,1.25,1.59,3.13,2.39,0.59,0.39,1.64,8.65
Jaylen Brown,BOS,SF,20.93,2.36,0.46,3.86,0.97,0.63,0.37,1.17,8.58
D.J. Augustin,ORL,PG,20.48,0.92,1.61,1.68,3.86,0.58,0.05,1.57,8.51
Al-Farouq Aminu,POR,PF,32.43,1.46,1.37,7.50,2.30,1.02,0.67,1.91,8.45
Kyle Korver,CLE,SG,25.39,0.87,2.01,2.68,1.68,0.57,0.39,1.06,8.30
TJ McConnell,PHI,PG,29.74,3.59,0.10,3.92,7.03,1.51,0.14,2.59,8.07
Sam Dekker,HOU,SF,20.90,2.10,1.03,4.24,1.33,0.49,0.40,0.80,7.99
Joe Johnson,UTA,SG,21.50,1.80,1.21,2.67,1.88,0.32,0.09,1.24,7.94
Rudy Gobert,UTA,C,30.56,2.64,0.00,10.29,1.04,0.52,1.40,1.97,7.84
Allen Crabbe,POR,SG,20.08,1.59,1.07,2.23,1.02,0.44,0.16,0.71,7.80
Amir Johnson,BOS,PF,21.34,3.16,0.10,5.52,1.78,0.62,0.85,1.15,7.78
Anthony Morrow,OKC,SG,15.94,1.08,1.59,1.06,0.50,0.41,0.07,0.29,7.45
Gerald Henderson,PHI,SG,20.35,2.18,0.52,2.55,1.36,0.52,0.22,0.91,7.39
Meyers Leonard,POR,PF,17.69,1.61,1.25,4.10,1.13,0.09,0.35,0.99,7.39
Shelvin Mack,UTA,PG,21.48,2.17,0.69,2.40,2.92,0.51,0.03,2.15,7.28
Domantas Sabonis,OKC,PF,22.54,2.28,0.70,4.08,1.13,0.59,0.39,1.61,7.17
Jordan McRae,CLE,PG,13.88,1.67,0.67,1.62,1.23,0.36,0.18,0.87,7.10
Joe Ingles,UTA,SG,25.73,0.54,1.85,3.64,2.53,0.96,0.09,1.59,7.02
Cameron Payne,OKC,PG,16.98,1.96,0.85,1.90,2.41,0.57,0.20,1.03,6.99
Trey Lyles,UTA,PF,15.99,1.46,1.10,3.28,0.82,0.27,0.18,0.96,6.97
Marcus Smart,BOS,PG,22.72,1.21,0.91,3.22,3.23,1.00,0.29,1.43,6.96
Alex Abrines,OKC,SG,13.44,0.63,1.70,1.32,0.54,0.39,0.13,0.62,6.94
Channing Frye,CLE,C,15.85,0.94,1.43,3.24,0.69,0.33,0.37,0.58,6.91
Tristan Thompson,CLE,C,31.15,2.66,0.00,9.20,0.95,0.71,1.04,0.91,6.89
Chasson Randle,PHI,PG,9.91,1.01,1.05,0.97,1.26,0.38,0.16,0.56,6.77
Dwight Powell,DAL,PF,15.88,2.52,0.04,3.73,0.67,0.71,0.44,0.44,6.71
Derrick Williams,CLE,SF,16.43,1.78,0.31,3.19,0.88,0.35,0.10,0.66,6.67
Chinanu Onuaku,HOU,PF,13.01,2.45,0.07,4.17,1.27,0.52,0.21,0.27,6.61
Sergio Rodriguez,PHI,PG,18.12,1.40,1.15,2.14,3.92,0.65,0.05,1.84,6.52
Dante Exum,UTA,PG,17.55,1.64,0.76,1.89,1.57,0.31,0.15,1.19,6.49
Tyler Zeller,BOS,C,11.52,2.35,0.00,2.61,0.63,0.13,0.44,0.57,6.37
Joffrey Lauvergne,OKC,PF,14.68,2.30,0.26,3.82,0.84,0.22,0.17,0.91,6.32
Ray McCallum,CHA,PG,16.54,1.90,0.55,1.99,2.47,0.38,0.33,1.10,6.13
Kay Felder,CLE,PG,11.44,2.08,0.12,1.36,1.73,0.46,0.23,0.87,6.03
Devin Harris,DAL,PG,20.48,1.21,0.81,2.01,2.09,0.74,0.15,1.02,5.94
Bismack Biyombo,ORL,PF,21.22,2.08,0.00,7.06,0.87,0.36,1.38,1.34,5.65
Jerami Grant,OKC,SF,19.73,1.54,0.33,3.17,1.01,0.34,0.98,0.95,5.64
Timothe Luwawu-Cabarrot,PHI,SG,16.12,1.42,0.40,2.34,1.24,0.26,0.24,1.34,5.63
Boris Diaw,UTA,PF,17.72,2.07,0.23,2.40,1.90,0.21,0.11,1.63,5.51
CJ Watson,ORL,PG,21.29,1.20,0.55,2.32,3.17,0.91,0.10,1.07,5.42
Andre Roberson,OKC,SF,29.56,1.71,0.53,5.26,1.03,0.85,0.92,0.76,5.40
Noah Vonleh,POR,PF,18.09,1.98,0.11,5.55,0.39,0.37,0.44,1.16,5.25
Ed Davis,POR,PF,16.68,1.94,0.00,5.34,0.77,0.38,0.58,0.85,5.17
Richard Jefferson,CLE,SG,20.49,1.01,0.67,2.65,1.05,0.37,0.17,0.71,5.11
James Jones,CLE,SF,10.15,0.43,1.18,1.29,0.38,0.20,0.29,0.31,5.04
Gerald Green,BOS,SG,11.47,1.04,0.71,1.52,0.57,0.34,0.16,0.38,4.94
Justin Anderson,DAL,SG,11.40,1.01,0.57,2.27,0.59,0.42,0.31,0.57,4.81
Terry Rozier,BOS,PG,15.30,1.13,0.59,2.91,1.62,0.53,0.12,0.65,4.81
Shabazz Napier,POR,PG,10.91,0.57,0.95,1.20,1.65,0.44,0.02,1.16,4.75
Jonas Jerebko,BOS,PF,18.25,1.16,0.62,4.23,1.02,0.38,0.35,0.82,4.72
Mario Hezonja,ORL,SG,11.97,1.01,0.66,1.89,1.01,0.41,0.19,1.08,4.68
Salah Mejri,DAL,C,15.28,1.98,0.00,4.51,0.32,0.47,1.10,0.87,4.63
Damjan Rudez,ORL,PF,10.06,0.38,1.17,1.33,0.74,0.34,0.08,0.61,4.61
Corey Brewer,HOU,SG,15.49,1.23,0.41,2.03,1.02,0.49,0.26,0.72,4.50
Stephen Zimmerman,ORL,C,6.54,1.87,0.00,2.97,0.36,0.22,0.29,0.10,4.25
Brian Roberts,CHA,PG,9.03,1.16,0.25,1.01,1.58,0.20,0.04,0.68,4.20
Bobby Brown,HOU,PG,4.84,0.72,0.80,0.86,0.31,0.08,0.02,0.20,4.19
Dorian Finney-Smith,DAL,SF,20.97,0.72,0.73,2.61,0.93,0.60,0.32,0.70,4.17
Miles Plumlee,CHA,C,10.67,1.72,0.00,2.60,0.36,0.22,0.52,0.71,4.03
Semaj Christon,OKC,PG,14.96,1.37,0.23,1.71,2.75,0.34,0.08,0.91,3.94
Raul Neto,UTA,PG,12.60,0.90,0.46,1.13,1.28,0.32,0.01,1.06,3.68
Pat Connaughton,POR,SG,7.44,0.75,0.35,1.56,0.77,0.15,0.07,0.52,3.03
Nicolas Brussino,DAL,PG,10.74,0.45,0.56,2.14,1.20,0.44,0.21,0.62,2.84
Tyler Ennis,HOU,PG,6.06,0.89,0.11,0.70,1.04,0.17,0.01,0.55,2.38
