Kent Bazemore,21.45,ATL,SG,@ WAS,37.66,10,211.5,220,102.75,-0.75,26.3,101.70,20.37,25.38,30.03,12.87,1.95
Gerald Green,16.25,BOS,SG,CHI,37.53,9,202.5,-375,105.25,0.25,11.2,99.63,22.33,20.67,23.07,9.43,1.63
Paul Zipser,14.9,CHI,SG,@ BOS,38.63,15,202.5,315,97.25,-0.25,19.0,98.73,14.21,23.85,21.90,7.90,1.49
Marcin Gortat,28.06,WAS,C,ATL,44.01,4,211.5,-260,108.75,-0.25,30.7,100.39,14.18,31.98,37.88,18.24,1.48
Marcus Smart,26.27,BOS,PG,CHI,44.70,19,202.5,-375,105.25,0.25,29.9,99.63,19.12,30.62,33.89,18.65,1.46
Bojan Bogdanovic,14.19,WAS,SG,ATL,39.63,20,211.5,-260,108.75,-0.25,25.0,100.39,21.84,19.45,20.58,7.80,1.42
Kelly Olynyk,15.44,BOS,PF,CHI,44.28,15,202.5,-375,105.25,0.25,19.9,99.63,18.89,18.03,23.31,7.57,1.4
Al Horford,37.76,BOS,C,CHI,45.11,5,202.5,-375,105.25,0.25,31.9,99.63,19.95,36.38,51.35,24.17,1.4
Jason Smith,13.86,WAS,PF,ATL,42.41,6,211.5,-260,108.75,-0.25,14.1,100.39,16.14,17.51,19.40,8.32,1.39
Isaiah Canaan,13.59,CHI,PG,@ BOS,44.59,18,202.5,315,97.25,-0.25,15.6,98.73,15.30,24.53,16.99,10.19,1.36
Bobby Portis,16.24,CHI,PF,@ BOS,44.84,19,202.5,315,97.25,-0.25,15.4,98.73,18.16,17.34,24.36,8.12,1.35
Avery Bradley,30.69,BOS,SG,CHI,37.53,9,202.5,-375,105.25,0.25,33.1,99.63,20.70,34.97,45.11,16.27,1.33
Otto Porter,27.62,WAS,SF,ATL,41.63,28,211.5,-260,108.75,-0.25,31.9,100.39,14.53,34.24,39.77,15.47,1.32
Dwyane Wade,34.47,CHI,SG,@ BOS,38.63,15,202.5,315,97.25,-0.25,29.7,98.73,28.78,36.83,47.57,21.37,1.28
Mike Muscala,12.78,ATL,C,@ WAS,47.99,16,211.5,220,102.75,-0.75,17.0,101.70,14.96,15.28,19.17,6.39,1.28
Cristiano Da Silva Felicio,12.76,CHI,C,@ BOS,49.06,22,202.5,315,97.25,-0.25,15.3,98.73,12.14,15.55,16.46,9.06,1.28
Ersan Ilyasova,15.17,ATL,PF,@ WAS,45.44,24,211.5,220,102.75,-0.75,25.3,101.70,21.44,18.07,21.39,8.95,1.26
Robin Lopez,21.26,CHI,C,@ BOS,49.06,22,202.5,315,97.25,-0.25,27.5,98.73,16.73,24.26,26.79,15.73,1.25
Tim Hardaway Jr.,23.47,ATL,SG,@ WAS,37.66,10,211.5,220,102.75,-0.75,26.9,101.70,22.15,30.57,34.03,12.91,1.24
Markieff Morris,25.65,WAS,PF,ATL,42.41,6,211.5,-260,108.75,-0.25,30.6,100.39,19.75,30.30,38.73,12.57,1.22
Nikola Mirotic,26.38,CHI,PF,@ BOS,44.84,19,202.5,315,97.25,-0.25,23.7,98.73,19.05,27.13,35.61,17.15,1.2
Jae Crowder,26.35,BOS,SF,CHI,38.90,13,202.5,-375,105.25,0.25,32.0,99.63,16.48,35.58,33.99,18.71,1.15
Dennis Schroder,38.75,ATL,PG,@ WAS,42.96,9,211.5,220,102.75,-0.75,31.0,101.70,28.72,33.36,51.15,26.35,1.14
Bradley Beal,38.86,WAS,SG,ATL,39.63,20,211.5,-260,108.75,-0.25,34.5,100.39,26.11,39.88,47.80,29.92,1.14
Michael Carter-Williams,11.33,CHI,PG,@ BOS,44.59,18,202.5,315,97.25,-0.25,17.9,98.73,21.28,13.85,18.35,4.31,1.13
Taurean Prince,19.04,ATL,SF,@ WAS,38.46,8,211.5,220,102.75,-0.75,17.0,101.70,16.73,27.88,26.66,11.42,1.12
