Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3404,Mike,Miller,SG,DEN,ATL,DEN@ATL,7:30PM EST,10,3.5, 
nba.p.3837,Jameer,Nelson,PG,DEN,ATL,DEN@ATL,7:30PM EST,13,18.4, 
nba.p.4301,Wilson,Chandler,SF,DEN,ATL,DEN@ATL,7:30PM EST,24,28.3, 
nba.p.4468,Danilo,Gallinari,SF,DEN,ATL,DEN@ATL,7:30PM EST,25,27.8,INJ
nba.p.4489,Darrell,Arthur,C,DEN,ATL,DEN@ATL,7:30PM EST,10,13.5, 
nba.p.4904,Kenneth,Faried,PF,DEN,ATL,DEN@ATL,7:30PM EST,20,23.1, 
nba.p.5074,Will,Barton,SG,DEN,ATL,DEN@ATL,7:30PM EST,16,24.8, 
nba.p.5327,Jusuf,Nurkic,C,DEN,ATL,DEN@ATL,7:30PM EST,10,17.9, 
nba.p.5330,Gary,Harris,SG,DEN,ATL,DEN@ATL,7:30PM EST,17,22.8, 
nba.p.5347,Johnny,O'Bryant III,PF,DEN,ATL,DEN@ATL,7:30PM EST,10,4.5, 
nba.p.5352,Nikola,Jokic,C,DEN,ATL,DEN@ATL,7:30PM EST,38,32.8, 
nba.p.5467,Emmanuel,Mudiay,PG,DEN,ATL,DEN@ATL,7:30PM EST,12,22.7,O
nba.p.5638,Jamal,Murray,PG,DEN,ATL,DEN@ATL,7:30PM EST,10,15.5, 
nba.p.5646,Juancho,Hernangomez,SF,DEN,ATL,DEN@ATL,7:30PM EST,10,8.6, 
nba.p.5650,Malik,Beasley,PG,DEN,ATL,DEN@ATL,7:30PM EST,10,5, 
nba.p.3601,Mike,Dunleavy,SF,ATL,DEN,DEN@ATL,7:30PM EST,10,10.3, 
nba.p.3818,Dwight,Howard,C,ATL,DEN,DEN@ATL,7:30PM EST,27,33.1, 
nba.p.3831,Kris,Humphries,PF,ATL,DEN,DEN@ATL,7:30PM EST,10,10.4, 
nba.p.4141,Thabo,Sefolosha,SF,ATL,DEN,DEN@ATL,7:30PM EST,10,18.8,INJ
nba.p.4175,Paul,Millsap,PF,ATL,DEN,DEN@ATL,7:30PM EST,35,36.3, 
nba.p.4306,Tiago,Splitter,C,ATL,DEN,DEN@ATL,7:30PM EST,10,12,INJ
nba.p.5077,Mike,Scott,PF,ATL,DEN,DEN@ATL,7:30PM EST,10,7.1, 
nba.p.5102,Kent,Bazemore,SG,ATL,DEN,DEN@ATL,7:30PM EST,13,21.4, 
