Kosta Koufos,SAC,C,29th,2.6,27.8,18.9,15.20,13.42,52
Anthony Tolliver,SAC,PF,11th,5.9,37.5,21.5,28.34,19.44,34
Arron Afflalo,SAC,SG,8th,6.2,29.2,24.3,29.14,16.09,49
Troy Daniels,MEM,SG,12th,0,28,18.6,6.51,5.59,17
Matt Barnes,SAC,SF,9th,2.2,32.2,23.6,18.30,15.02,50
Alex Len,PHX,C,3rd,0,29.4,19.7,14.60,12.06,53
Ishmael Smith,DET,PG,25th,0,27.2,23.5,11.90,9.27,54
Jeff Green,ORL,SF,5th,6.7,33.9,23.2,24.10,18.34,51
C.J. Watson,ORL,PG,12th,3.7,25.1,15.0,21.62,12.84,28
D.J. Augustin,ORL,PG,12th,4.1,26.8,19.9,17.40,13.83,59
Bismack Biyombo,ORL,C,18th,1.2,30.9,23.8,16.70,13.94,55
Cole Aldrich,MIN,C,26th,0,22,9.6,8.40,8.63,20
Nemanja Bjelica,MIN,PF,14th,0,25.9,16.4,14.30,8.78,30
Jaylen Brown,BOS,SG,8th,6,33.6,13.7,23.92,17.80,20
Aron Baynes,DET,C,25th,0.5,21.3,14.6,12.80,9.40,40
Reggie Bullock,DET,SG,23rd,0,20.6,18.3,6.72,4.56,32
Stanley Johnson,DET,SF,11th,0,20.3,15.8,9.80,6.22,32
Gerald Green,BOS,SF,13th,3.5,27.2,10.5,14.60,13.61,29
Amir Johnson,BOS,PF,8th,0,28.1,19.5,11.80,10.24,45
Jonas Jerebko,BOS,PF,8th,7,28.2,16.6,22.54,16.12,46
Terry Rozier,BOS,PG,9th,0,22.9,17.5,13.80,8.60,46
Shabazz Muhammad,MIN,SF,26th,11.3,37.3,18.6,27.82,22.45,43
Rodney McGruder,MIA,SG,15th,3.5,25.3,25.2,24.00,12.82,54
Okaro White,MIA,PF,30th,0,22.8,17.0,5.46,3.86,7
Richard Jefferson,CLE,SF,10th,5.7,25.3,19.2,28.42,14.12,43
James Jones,CLE,SG,10th,0,19.3,8.1,12.12,8.02,0
Kyle Korver,CLE,SG,5th,6.5,35.1,26.5,26.00,18.80,53
Channing Frye,CLE,PF,1st,10.1,36.8,18.0,27.30,21.51,52
Iman Shumpert,CLE,SG,5th,7.3,31,24.6,26.97,17.48,58
DeAndre Liggins,CLE,SG,5th,0,16,15.6,8.10,4.28,30
Jordan McRae,CLE,SG,5th,0,14.8,11.0,0.00,0.00,10
Kay Felder,CLE,PG,5th,0,24.9,10.3,10.60,10.14,18
Devin Harris,DAL,SG,14th,4.6,29.3,15.4,19.00,15.20,37
Luke Babbitt,MIA,PF,30th,1.3,24.9,15.4,16.16,11.39,26
Kris Dunn,MIN,PG,17th,0,28.3,16.6,15.30,11.67,31
Randy Foye,BKN,SG,3rd,0.5,25.6,17.9,18.24,11.25,40
Quincy Acy,BKN,SF,9th,0,21.9,10.6,9.10,7.05,21
Justin Hamilton,BKN,C,20th,6.3,33.8,19.4,18.36,18.07,50
Spencer Dinwiddie,BKN,PG,24th,6.4,34.6,20.3,26.40,18.51,44
Rondae Hollis-Jefferson,BKN,PF,3rd,6.5,35.4,21.0,22.05,18.92,55
Caris LeVert,BKN,SF,3rd,8.2,38.7,18.8,28.35,21.26,42
Isaiah Whitehead,BKN,PG,24th,6.4,29,21.9,22.31,16.06,57
