Russell Westbrook,68.9,60.9,50.1,71.7,59.5,59.5
LeBron James,57.5,50.4,40.6,60.2,51.4,51.4
Kawhi Leonard,52.4,43.1,33.6,52.6,47.2,47.2
Kyrie Irving,50.0,39.6,28.7,50.5,42.7,42.7
Damian Lillard,47.7,42.5,32.8,52.1,42.3,42.3
Mike Conley,45.3,36.3,26.0,46.5,40.5,40.5
Marc Gasol,36.9,38.4,28.4,48.4,39.5,39.5
C.J. McCollum,31.4,35.9,25.5,46.4,38.1,38.1
Chris Paul,33.0,41.3,31.4,51.1,37.1,37.1
Blake Griffin,30.9,40.5,30.3,50.7,37.0,37.0
Dario Saric,33.7,22.9,12.8,33.1,37.0,37.0
Eric Bledsoe,38.7,38.4,27.0,49.9,36.9,36.9
Andre Drummond,37.0,37.0,26.4,47.6,36.3,36.3
LaMarcus Aldridge,30.5,31.6,22.6,40.5,36.1,36.1
Jusuf Nurkic,32.5,19.7,7.8,31.7,35.0,35.0
D'Angelo Russell,33.8,28.9,17.6,40.2,34.2,34.2
Alan Williams,30.2,13.6,-1.2,28.5,33.6,33.6
DeAndre Jordan,31.1,33.3,24.3,42.3,32.7,32.7
Devin Booker,26.7,29.9,21.2,38.5,32.4,32.4
Julius Randle,37.6,29.4,18.4,40.3,31.8,31.8
Robert Covington,27.8,27.6,16.9,38.2,29.2,29.2
Kentavious Caldwell-Pope,19.9,25.7,14.1,37.3,27.4,27.4
Reggie Jackson,23.0,26.0,16.9,35.1,27.4,27.4
Marcus Morris,31.7,25.7,15.6,35.8,27.1,27.1
Zach Randolph,30.1,27.4,20.2,34.6,26.6,26.6
Tobias Harris,28.1,27.4,19.1,35.8,25.2,25.2
T.J. Warren,29.0,23.6,12.5,34.6,24.9,24.9
Victor Oladipo,30.2,28.7,20.1,37.3,24.5,24.5
Moe Harkless,26.8,22.1,14.2,30.0,24.5,24.5
Al-Farouq Aminu,25.2,23.5,16.1,30.9,24.1,24.1
Tristan Thompson,21.0,23.9,15.2,32.6,23.8,23.8
Jordan Clarkson,24.8,22.4,14.7,30.1,23.7,23.7
Jon Leuer,19.7,21.8,13.9,29.7,23.3,23.3
Marquese Chriss,20.8,15.8,7.6,24.0,22.7,22.7
Steven Adams,16.8,25.6,17.1,34.2,22.5,22.5
Taj Gibson,16.1,22.5,14.8,30.2,22.4,22.4
Brandon Ingram,19.7,17.2,9.8,24.7,21.7,21.7
Ish Smith,26.3,20.5,11.4,29.6,21.1,21.1
Enes Kanter,24.7,25.3,15.7,34.9,21.1,21.1
T.J. McConnell,21.2,21.0,12.4,29.7,20.7,20.7
Tony Allen,17.3,20.7,12.3,29.0,20.6,20.6
Tyler Ulis,26.0,8.8,-0.5,18.2,20.2,20.2
Richaun Holmes,22.3,16.5,7.5,25.4,20.1,20.1
J.J. Redick,20.4,21.4,13.2,29.5,19.7,19.7
Danny Green,18.1,18.1,12.3,24.0,19.6,19.6
JaMychal Green,18.9,21.2,13.1,29.3,19.3,19.3
Patty Mills,18.5,18.2,10.1,26.3,18.8,18.8
Justin Anderson,20.2,12.7,3.7,21.7,18.8,18.8
Jahlil Okafor,18.9,20.8,12.5,29.1,18.4,18.4
Austin Rivers,16.6,20.0,10.6,29.4,18.1,18.1
Pau Gasol,24.2,27.6,18.2,37.0,17.9,17.9
Nick Young,15.8,20.9,12.2,29.5,17.7,17.7
Sergio Rodriguez,17.8,18.9,9.7,28.1,17.6,17.6
Toney Douglas,16.7,14.4,5.8,22.9,17.6,17.6
Vince Carter,14.8,17.2,10.0,24.4,17.3,17.3
Nik Stauskas,17.8,17.0,9.9,24.1,16.8,16.8
Larry Nance,12.4,18.8,10.2,27.3,16.8,16.8
Andre Roberson,14.4,18.8,11.3,26.4,16.7,16.7
Alex Len,16.8,17.9,9.5,26.2,16.5,16.5
Derrick Williams,16.5,13.1,7.0,19.2,16.3,16.3
David Lee,18.9,17.5,10.0,25.0,16.3,16.3
Ivica Zubac,14.2,12.9,1.9,23.8,16.2,16.2
Allen Crabbe,19.1,16.9,8.9,25.0,16.0,16.0
Jamal Crawford,16.5,19.5,9.8,29.2,15.9,15.9
Leandro Barbosa,14.2,10.4,2.9,17.9,15.8,15.8
Dejounte Murray,8.3,6.4,-1.1,13.9,15.7,15.7
Iman Shumpert,11.2,15.6,8.8,22.4,15.5,15.5
Brandan Wright,14.2,12.7,6.9,18.5,14.9,14.9
Channing Frye,14.5,16.9,8.5,25.4,14.7,14.7
Dewayne Dedmon,8.2,15.9,7.0,24.7,14.3,14.3
Marreese Speights,11.6,17.5,9.2,25.7,14.2,14.2
Tarik Black,11.8,14.3,7.8,20.8,13.9,13.9
Meyers Leonard,15.2,12.0,4.2,19.9,13.5,13.5
Gerald Henderson,18.2,16.8,9.7,23.9,13.4,13.4
Noah Vonleh,12.5,9.5,3.6,15.4,13.3,13.3
Richard Jefferson,13.6,10.5,5.0,16.0,12.5,12.5
Jonathon Simmons,10.7,12.9,6.1,19.7,12.3,12.3
Stanley Johnson,15.7,11.0,3.7,18.3,12.3,12.3
Jared Dudley,13.0,14.8,7.0,22.6,11.4,11.4
Davis Bertans,7.8,8.4,0.5,16.2,11.1,11.1
Deron Williams,16.4,26.2,17.8,34.5,11.0,11.0
Raymond Felton,12.9,16.5,6.9,26.1,10.8,10.8
Aron Baynes,15.0,10.7,4.2,17.2,10.1,10.1
Shabazz Napier,8.1,7.3,0.6,14.1,10.0,10.0
J.R. Smith,17.8,17.6,10.4,24.7,9.6,9.6
Doug McDermott,13.3,15.6,7.4,23.9,9.6,9.6
Luc Mbah a Moute,13.4,12.3,5.7,19.0,9.3,9.3
James Ennis,10.4,15.7,8.5,22.9,9.0,9.0
Domantas Sabonis,10.7,13.3,6.7,19.9,8.9,8.9
Troy Daniels,4.3,11.7,1.2,22.3,7.9,7.9
Jerami Grant,8.2,13.2,7.2,19.2,7.9,7.9
Timothe Luwawu-Cabarrot,12.9,7.2,2.0,12.5,7.6,7.6
Corey Brewer,11.3,9.5,4.0,15.0,7.5,7.5
Tyler Ennis,9.5,4.7,0.0,9.4,7.3,7.3
Wesley Johnson,3.7,9.0,2.4,15.6,5.5,5.5
Alex Abrines,9.5,9.3,2.9,15.6,4.5,4.5
Kevin Love,41.5,39.2,29.3,49.0,0.0,0.0
Tyson Chandler,23.5,24.6,15.5,33.7,0.0,0.0
Tim Quarterman,2.0,3.2,0.9,5.5,0.0,0.0
