LeBron James,62.7,51.6,40.9,62.4,53.7,53.7
James Harden,48.2,55.5,43.3,67.7,52.8,52.8
Kawhi Leonard,46.9,42.7,32.1,53.2,52.8,52.8
Kyle Lowry,32.5,40.3,30.4,50.2,45.5,45.5
DeMar DeRozan,33.7,39.4,28.6,50.2,41.9,41.9
Kevin Love,31.5,37.4,27.7,47.1,41.4,41.4
LaMarcus Aldridge,24.8,31.1,22.6,39.6,40.6,40.6
Kyrie Irving,36.6,39.6,29.2,50.0,40.2,40.2
Serge Ibaka,25.6,28.6,19.0,38.1,28.9,28.9
Tristan Thompson,25.0,23.3,15.1,31.5,28.0,28.0
Trevor Ariza,20.7,25.8,17.4,34.2,24.9,24.9
Tony Parker,22.9,19.5,11.0,28.0,23.0,23.0
Clint Capela,24.1,26.3,19.0,33.6,22.9,22.9
Pau Gasol,15.6,26.4,17.2,35.7,22.9,22.9
Lou Williams,28.3,26.6,16.0,37.3,22.8,22.8
David Lee,14.1,16.9,8.9,24.8,21.8,21.8
Ryan Anderson,17.7,22.7,12.9,32.5,21.7,21.7
Jonas Valanciunas,16.2,25.4,16.9,34.0,20.3,20.3
Patrick Beverley,22.6,26.3,17.7,34.8,19.7,19.7
Eric Gordon,26.2,25.5,17.6,33.4,19.6,19.6
Nene Hilario,21.8,18.1,11.1,25.1,19.3,19.3
Patty Mills,16.2,17.9,9.7,26.2,18.9,18.9
Norman Powell,23.6,14.2,3.8,24.7,18.2,18.2
Danny Green,11.0,17.3,11.0,23.5,18.1,18.1
P.J. Tucker,12.2,18.8,10.2,27.3,17.4,17.4
J.R. Smith,11.1,16.8,9.3,24.2,15.9,15.9
Manu Ginobili,9.9,16.2,8.7,23.8,15.5,15.5
Patrick Patterson,14.0,16.2,9.4,23.1,15.3,15.3
Kyle Korver,9.8,17.4,8.7,26.0,12.1,12.1
Deron Williams,13.8,21.3,10.2,32.4,11.8,11.8
Jonathon Simmons,6.6,12.3,5.2,19.3,11.2,11.2
Channing Frye,15.0,16.9,8.6,25.2,11.2,11.2
DeMarre Carroll,13.8,17.6,9.1,26.2,10.6,10.6
Iman Shumpert,10.3,14.9,8.2,21.5,10.1,10.1
Cory Joseph,9.9,18.5,10.0,27.0,9.0,9.0
Delon Wright,7.6,11.7,3.1,20.2,6.3,6.3
Dewayne Dedmon,9.4,15.4,7.0,23.7,4.6,4.6
Davis Bertans,6.2,8.5,0.6,16.5,3.8,3.8
Dahntay Jones,4.3,4.3,-2.3,10.9,0.0,0.0
Walter Tavares,16.4,16.4,-2.2,34.9,0.0,0.0
Kyle Wiltjer,3.5,2.4,-1.2,6.1,0.0,0.0
Lucas Nogueira,3.5,14.2,5.1,23.3,0.0,0.0
Fred VanVleet,6.7,6.2,-0.7,13.0,0.0,0.0
Jakob Poeltl,4.6,7.6,1.3,13.9,0.0,0.0
Joel Anthony,5.6,4.1,-1.3,9.6,0.0,0.0
Dejounte Murray,4.4,6.3,-0.9,13.5,0.0,0.0
Richard Jefferson,9.5,10.8,5.0,16.7,0.0,0.0
Derrick Williams,5.1,10.5,3.4,17.5,0.0,0.0
Montrezl Harrell,12.7,16.1,6.1,26.2,0.0,0.0
Kyle Anderson,8.0,10.3,1.2,19.4,0.0,0.0
Kay Felder,8.1,7.8,0.8,14.7,0.0,0.0
Bryn Forbes,12.9,4.4,-2.8,11.6,0.0,0.0
Bruno Caboclo,4.4,4.1,-2.2,10.4,0.0,0.0
Pascal Siakam,7.5,10.5,4.1,16.9,0.0,0.0
Troy Williams,10.6,10.8,0.8,20.8,0.0,0.0
James Jones,5.0,4.8,-1.1,10.7,0.0,0.0
Sam Dekker,10.1,14.2,6.8,21.7,0.0,0.0
Bobby Brown,12.6,3.9,-3.3,11.1,0.0,0.0
Isaiah Taylor,3.8,3.8,-0.1,7.6,0.0,0.0
Chinanu Onuaku,6.9,6.9,2.1,11.7,0.0,0.0
