James Harden,HOU,PG,36.62,4.69,3.52,7.75,10.55,1.87,0.57,6.52,28.86
Kawhi Leonard,SA,SF,35.79,6.39,2.09,6.99,3.24,2.23,0.92,2.25,26.57
Stephen Curry,GSW,PG,36.66,3.79,5.10,5.33,6.71,1.73,0.16,3.28,26.11
Blake Griffin,LAC,PF,32.15,8.96,0.04,8.51,4.52,1.08,0.37,2.58,23.98
John Wall,WAS,PG,36.93,8.13,1.05,5.46,11.26,1.94,0.74,4.24,23.76
Bradley Beal,WAS,SG,35.65,5.31,3.18,3.61,3.96,1.08,0.28,2.28,23.10
Kevin Durant,GSW,SF,34.67,6.64,1.64,8.42,5.02,0.84,1.07,2.68,22.81
Dennis Schroder,ATL,PG,34.84,6.67,1.50,3.57,7.13,1.07,0.17,4.56,20.81
Klay Thompson,GSW,SG,33.17,4.31,2.94,4.01,1.83,0.78,0.36,1.59,19.38
JJ Redick,LAC,SG,32.21,2.64,3.82,2.44,1.57,0.78,0.09,1.53,19.11
Paul Millsap,ATL,PF,35.53,5.61,1.07,8.64,3.72,1.91,1.35,2.94,18.39
Jahlil Okafor,PHI,PF,23.20,6.60,0.00,4.59,1.01,0.39,0.78,2.00,15.51
Ryan Anderson,HOU,PF,28.91,2.28,2.84,5.46,1.05,0.75,0.35,1.25,15.25
Austin Rivers,LAC,PG,33.53,3.33,1.90,2.94,3.57,0.97,0.13,1.94,14.72
Nick Young,LAL,SG,28.03,1.47,3.55,2.55,1.20,0.70,0.22,0.99,14.49
Eric Gordon,HOU,SG,23.77,1.62,3.11,2.01,2.26,0.66,0.39,1.65,14.33
Tony Parker,SA,PG,29.24,5.39,0.21,2.74,5.45,0.83,0.17,2.04,14.11
Markieff Morris,WAS,PF,31.94,4.30,0.75,7.43,2.31,1.27,0.72,2.25,13.32
David Lee,SA,PF,26.16,5.29,0.00,7.53,2.42,0.56,0.67,1.75,13.10
Kent Bazemore,ATL,SG,31.50,3.05,1.80,4.40,2.79,1.47,0.61,2.55,12.94
Marcin Gortat,WAS,C,31.26,5.34,0.00,10.29,1.50,0.59,1.23,1.48,12.49
Julius Randle,LAL,PF,29.12,5.23,0.03,8.87,3.22,0.83,0.31,2.83,12.47
D'Angelo Russell,LAL,PG,25.62,2.96,1.77,3.23,4.11,1.10,0.16,3.02,12.42
Ersan Ilyasova,PHI,PF,28.69,2.80,1.73,6.05,1.33,0.65,0.33,1.55,12.40
