Russell Westbrook,65.6,61.3,48.8,73.8,72.9,72.9
James Harden,60.1,55.9,43.7,68.0,55.2,55.2
LeBron James,62.2,51.5,40.7,62.3,54.0,54.0
Paul George,53.2,40.0,29.5,50.6,53.2,53.2
Jimmy Butler,41.1,43.3,30.7,55.9,50.1,50.1
Isaiah Thomas,36.2,42.3,33.5,51.0,44.4,44.4
Chris Paul,49.4,41.6,31.3,51.9,43.4,43.4
Gordon Hayward,41.1,36.0,26.4,45.7,42.1,42.1
Kevin Love,33.4,37.5,27.8,47.3,41.7,41.7
Kyrie Irving,38.8,39.6,29.1,50.1,38.3,38.3
DeAndre Jordan,36.5,34.2,25.0,43.3,37.8,37.8
Dwyane Wade,25.2,31.9,22.1,41.8,37.2,37.2
Al Horford,37.7,33.1,23.9,42.3,35.1,35.1
Jeff Teague,29.1,33.3,23.9,42.7,34.6,34.6
Derrick Favors,18.4,21.2,12.6,29.9,32.3,32.3
George Hill,28.2,29.5,19.8,39.2,31.9,31.9
Victor Oladipo,25.0,27.8,19.5,36.0,31.0,31.0
Avery Bradley,25.8,29.7,20.8,38.6,30.1,30.1
Trevor Ariza,17.6,25.8,17.6,34.0,28.1,28.1
Thaddeus Young,29.0,24.5,16.1,32.8,27.8,27.8
Jae Crowder,28.0,27.1,19.6,34.6,27.7,27.7
Myles Turner,31.4,30.3,21.4,39.3,26.0,26.0
Nikola Mirotic,26.1,21.7,11.2,32.2,25.3,25.3
Andre Roberson,31.3,19.7,11.8,27.6,24.5,24.5
Clint Capela,28.7,26.3,19.4,33.3,24.0,24.0
Joe Ingles,20.9,17.6,8.9,26.3,24.0,24.0
Tristan Thompson,20.1,23.2,15.0,31.3,23.2,23.2
Robin Lopez,26.7,22.1,14.3,29.8,23.1,23.1
Lou Williams,24.0,26.6,15.8,37.4,22.8,22.8
Joe Johnson,24.5,17.3,8.8,25.7,22.7,22.7
Marcus Smart,27.0,24.9,16.9,32.9,22.4,22.4
Patrick Beverley,27.7,26.3,17.7,35.0,22.4,22.4
Steven Adams,20.9,24.4,16.1,32.7,21.9,21.9
Ryan Anderson,21.5,23.0,13.3,32.6,21.9,21.9
Eric Gordon,23.3,25.5,17.5,33.4,21.4,21.4
Taj Gibson,14.9,21.3,13.6,28.9,21.1,21.1
J.R. Smith,12.1,17.0,9.5,24.6,20.2,20.2
Kelly Olynyk,21.4,19.2,10.3,28.0,20.2,20.2
Marreese Speights,13.5,16.6,8.7,24.4,19.5,19.5
J.J. Redick,16.0,21.1,12.9,29.4,19.2,19.2
Michael Carter-Williams,10.2,15.5,6.6,24.4,17.7,17.7
Nene Hilario,17.4,17.7,11.3,24.2,17.1,17.1
Lance Stephenson,23.5,17.1,8.0,26.1,17.0,17.0
Bobby Portis,21.5,13.9,4.3,23.5,16.8,16.8
Monta Ellis,11.5,17.8,9.5,26.1,16.5,16.5
Rodney Hood,13.9,21.2,11.7,30.7,16.3,16.3
C.J. Miles,12.1,17.7,9.8,25.6,16.0,16.0
Jamal Crawford,16.2,19.0,9.8,28.2,16.0,16.0
Paul Zipser,20.4,11.3,2.8,19.7,15.8,15.8
Cristiano Felicio,12.1,12.6,6.7,18.6,15.7,15.7
Jerian Grant,15.7,12.1,2.8,21.4,14.9,14.9
Jerami Grant,17.7,12.5,6.3,18.6,14.8,14.8
