DeMarcus Cousins,SAC,PF,16th,35.1,77.1,34.1,37.40,53.07,76
Giannis Antetokounmpo,MIL,PG,20th,27.9,68.7,34.7,37.37,45.40,75
Anthony Davis,NOP,C,19th,34.4,90.3,35.7,39.24,58.35,69
Kevin Durant,GSW,SF,6th,32.8,64.5,33.9,35.70,46.37,81
John Wall,WAS,PG,19th,30.9,61.9,36.2,35.15,44.22,81
Karl-Anthony Towns,MIN,C,20th,38.6,75.9,35.9,40.66,54.57,76
Jimmy Butler,CHI,SF,12th,23.1,72.7,36.1,35.34,44.39,66
Kawhi Leonard,SAS,SF,9th,27.2,58,33.1,32.64,40.41,79
Stephen Curry,GSW,PG,1st,31.9,65.9,33.1,34.24,46.43,77
Eric Bledsoe,PHX,PG,12th,27,69.7,32.6,38.50,45.31,67
Carmelo Anthony,NYK,SF,23rd,19.5,59.8,33.3,31.85,36.79,68
Paul George,IND,SF,5th,27,54.9,35.1,37.37,38.94,79
Nikola Jokic,DEN,C,25th,30.6,81.4,25.7,34.98,52.37,56
Hassan Whiteside,MIA,C,26th,20.7,65.2,32.5,32.67,39.79,67
Andre Drummond,DET,C,10th,19.9,60.5,30.1,29.44,37.27,68
Jeff Teague,IND,PG,10th,25.3,62.6,32.2,38.15,41.32,69
Goran Dragic,MIA,PG,30th,26,61,33.8,35.70,40.98,71
Draymond Green,GSW,PF,20th,18.5,47.1,32.8,31.04,30.76,78
Marc Gasol,MEM,C,5th,19.2,57.8,33.8,35.02,35.72,71
Paul Millsap,ATL,PF,11th,28.5,67.7,32.4,34.56,45.31,69
Jrue Holiday,NOP,PG,15th,25.2,61,31.4,34.68,40.51,70
Dwyane Wade,CHI,SG,12th,21.4,56,30.0,29.40,36.22,70
Andrew Wiggins,MIN,SF,21st,19.2,57.3,36.7,38.11,35.52,66
Mike Conley,MEM,PG,23rd,18.5,53.9,32.0,30.60,33.69,71
Devin Booker,PHX,SG,7th,19,51.1,34.3,37.00,32.71,69
Bradley Beal,WAS,SG,22nd,17.1,53,34.1,32.40,32.50,69
LaMarcus Aldridge,SAS,PF,13th,15.8,48.3,31.8,28.80,29.72,71
Kristaps Porzingis,NYK,PF,9th,15.2,52.8,32.4,28.20,31.27,68
Markieff Morris,WAS,PF,27th,21.4,54.6,31.6,36.38,35.65,65
Klay Thompson,GSW,SG,25th,17.7,51.2,33.7,33.99,32.05,70
D'Angelo Russell,LAL,PG,6th,5.8,47.9,26.0,24.10,23.86,56
Dwight Howard,ATL,C,8th,16.2,53.6,28.9,30.30,32.24,68
Brook Lopez,BKN,C,13th,19.6,53,28.9,28.52,33.91,71
Wilson Chandler,DEN,SF,14th,13.4,55,30.3,33.12,31.23,58
Zach Randolph,MEM,PF,8th,13.6,39.9,23.9,23.75,24.89,72
Otto Porter,WAS,SF,1st,13.5,52.4,33.5,35.70,30.13,62
Dennis Schroder,ATL,PG,13th,17.4,54,30.1,32.96,33.12,65
Ricky Rubio,MIN,PG,28th,23.6,58.4,31.3,35.64,38.49,63
Julius Randle,LAL,PF,16th,11.6,49,28.0,27.55,27.66,62
Reggie Jackson,DET,PG,5th,7.4,39.1,28.1,25.20,20.99,66
James Johnson,MIA,PF,15th,19.7,52.9,25.6,32.70,33.94,62
Myles Turner,IND,C,12th,18.6,50.8,30.1,37.80,32.39,70
Marcus Morris,DET,SF,4th,8.8,41.9,32.5,32.20,22.99,62
Derrick Rose,NYK,PG,29th,15.6,50,31.7,32.96,30.36,66
Tobias Harris,DET,PF,4th,7.1,36.9,31.5,26.46,19.85,68
Louis Williams,LAL,SG,5th,13.2,50.3,23.8,23.20,29.07,61
Kentavious Caldwell-Pope,DET,SG,21st,10.2,51.3,33.1,39.60,27.84,54
Marcin Gortat,WAS,C,23rd,22.6,48.6,34.2,34.24,33.73,75
Tyson Chandler,PHX,C,6th,11.7,43.8,27.7,26.26,25.45,63
Gorgui Dieng,MIN,PF,20th,11.7,40.3,31.4,27.90,23.94,68
Tyler Johnson,MIA,PG,26th,13.2,43.6,30.0,26.39,26.21,68
Trevor Booker,BKN,PF,4th,9.2,38.2,25.7,24.00,21.65,68
Greg Monroe,MIL,C,29th,9,44.5,20.8,21.20,24.19,57
Khris Middleton,MIL,SF,10th,16.7,16.7,14.0,16.90,16.70,0
David Lee,SAS,PF,13th,4.5,30,18.0,15.47,15.42,57
Gary Harris,DEN,SG,16th,14,45.3,27.5,33.33,27.40,61
Brandon Jennings,NYK,PG,29th,7.7,46.2,24.4,30.07,24.21,45
Will Barton,DEN,SG,16th,20.1,58.7,28.1,37.00,36.63,57
Taj Gibson,CHI,PF,23rd,12.8,37.9,27.0,26.04,23.57,70
Jon Leuer,DET,PF,5th,11.3,37.4,26.3,29.43,22.48,66
P.J. Tucker,PHX,SF,18th,13,45.9,28.2,35.97,27.09,50
Guillermo Hernangomez,NYK,C,15th,12.8,54.6,14.7,27.25,30.71,22
Malcolm Brogdon,MIL,SG,10th,8.1,40.1,25.1,25.00,21.80,55
Tim Hardaway Jr.,ATL,SG,4th,17.6,53.1,24.0,34.88,32.79,50
Darren Collison,SAC,PG,17th,22,50.2,29.7,42.80,34.07,65
Jameer Nelson,DEN,PG,3rd,10.8,44,25.0,34.32,25.02,48
Robin Lopez,CHI,C,21st,10.4,36.7,27.8,26.60,21.71,66
Kent Bazemore,ATL,SG,11th,10.9,44.1,26.9,28.28,25.11,56
T.J. Warren,PHX,SF,18th,1.4,43.8,28.7,28.80,19.53,44
Matt Barnes,SAC,SF,26th,16.6,48.6,24.5,34.10,30.28,51
Sean Kilpatrick,BKN,SG,19th,0,35.4,25.9,19.50,14.27,52
Bojan Bogdanovic,BKN,SF,10th,9.5,38.9,26.4,26.88,22.10,60
Nikola Mirotic,CHI,PF,23rd,2,33.4,22.2,19.30,15.44,53
Nick Young,LAL,SG,29th,6,36.9,25.9,22.88,19.24,58
Luol Deng,LAL,SF,29th,0,30.5,26.7,19.19,12.91,53
Rondae Hollis-Jefferson,BKN,PF,19th,10.1,38.4,21.3,25.07,22.21,56
JaMychal Green,MEM,PF,8th,7.2,36.3,28.4,27.25,19.67,61
Lavoy Allen,IND,PF,18th,9.4,32.3,13.2,29.68,19.20,16
C.J. Miles,IND,SG,5th,8.2,36.4,22.5,27.25,20.27,55
Courtney Lee,NYK,SG,27th,11.7,37.3,30.6,31.32,22.68,62
Rajon Rondo,CHI,PG,27th,0.6,40.2,26.1,17.17,17.55,52
Spencer Hawes,MIL,PF,28th,0,25.2,18.0,8.00,7.79,48
Andre Iguodala,GSW,SF,6th,7.9,29.9,25.1,25.30,17.33,65
Matthew Dellavedova,MIL,SG,26th,11.3,37.8,25.9,28.34,22.64,59
Tony Parker,SAS,PG,7th,8.4,34.3,25.3,23.04,19.51,64
Omer Asik,NOP,PF,22nd,0,18.7,15.4,7.76,5.46,37
Dante Cunningham,NOP,PF,7th,1.8,27.9,24.1,21.00,13.02,47
JaVale McGee,GSW,C,4th,5.8,31.4,8.4,12.96,16.81,33
Donatas Motiejunas,NOP,C,19th,7.6,38,14.3,25.92,20.63,27
Kelly Oubre Jr.,WAS,SF,1st,0,28.4,20.5,21.39,11.79,38
Shaun Livingston,GSW,PG,1st,5.7,19.6,17.0,17.60,11.67,63
Thon Maker,MIL,PF,29th,7.8,28.7,5.6,15.84,16.76,2
Wayne Ellington,MIA,SG,26th,10.7,42.3,26.0,32.96,24.26,50
Rodney McGruder,MIA,SF,26th,10.3,34.6,25.6,35.64,20.74,50
Willie Reed,MIA,C,15th,0,32.8,14.2,12.60,12.55,24
Luke Babbitt,MIA,PF,30th,0,22,15.5,14.30,8.81,26
Patrick McCaw,GSW,SG,25th,0,19.4,11.8,14.00,8.16,18
Vince Carter,MEM,SG,14th,12.1,36.6,23.7,30.45,22.62,60
Cole Aldrich,MIN,C,20th,0,17.2,9.0,5.00,4.25,16
Tony Allen,MEM,SG,14th,9.4,38.4,27.6,28.34,21.79,61
Nemanja Bjelica,MIN,PF,26th,0,25.9,16.6,14.50,9.27,32
Shabazz Muhammad,MIN,SG,21st,8.1,35,19.3,23.52,19.66,45
Briante Weber,GSW,PG,1st,0,0,6.0,0.00,0.00,0
Kevon Looney,GSW,PF,20th,0.9,20.5,8.4,11.77,9.30,28
James McAdoo,GSW,PF,20th,0,21.7,8.6,12.60,8.49,0
Ian Clark,GSW,PG,25th,0,22.6,13.6,10.92,7.34,32
Solomon Hill,NOP,SF,7th,6.1,31.9,27.4,27.44,17.12,52
Langston Galloway,NOP,SG,15th,3.6,36.2,19.8,25.44,17.53,39
Tim Frazier,NOP,SG,15th,0.4,49.2,25.1,21.84,21.29,37
Buddy Hield,NOP,SG,3rd,4.7,33.8,20.0,26.60,17.18,44
Trey Burke,WAS,PG,19th,0,20.6,11.9,10.50,8.14,26
Joe Harris,BKN,SF,19th,0,24.6,21.8,16.50,10.13,51
Kevin Seraphin,IND,PF,18th,0,24.6,10.7,14.00,10.09,23
Glenn Robinson III,IND,SG,5th,0,26.5,21.7,15.98,9.75,36
Jordan Clarkson,LAL,PG,5th,7.2,36.1,26.9,24.75,19.60,62
Tarik Black,LAL,C,14th,5,28.3,15.8,17.48,15.00,54
Larry Nance Jr.,LAL,PF,29th,9.9,40.7,21.6,25.00,23.08,52
Justin Hamilton,BKN,C,13th,5.8,32.6,19.3,18.53,17.27,52
Spencer Dinwiddie,BKN,PG,25th,0,26.5,20.5,17.60,11.07,46
Caris LeVert,BKN,SF,19th,9.2,37.9,19.9,28.62,21.49,46
Isaiah Whitehead,BKN,PG,25th,7.6,31.6,21.6,24.38,17.89,54
Al Jefferson,IND,C,12th,7.1,31.6,14.1,13.60,17.61,55
Monta Ellis,IND,SG,11th,0,30.2,26.3,20.50,11.73,46
Rodney Stuckey,IND,PG,10th,0,29.6,18.7,15.00,11.72,36
Tomas Satoransky,WAS,SG,22nd,0,19.9,13.8,8.60,5.97,20
Michael Beasley,MIL,PF,20th,5.1,38,15.5,18.54,19.21,38
Okaro White,MIA,PF,30th,0,25.2,14.8,13.60,9.30,13
John Henson,MIL,C,29th,8.5,38.8,19.8,22.00,21.47,51
Mirza Teletovic,MIL,PF,28th,3.7,30.9,16.2,21.00,15.35,35
Brandon Rush,MIN,SG,18th,0,27.2,15.3,21.84,10.33,0
Randy Foye,BKN,SG,19th,2.5,25.9,18.5,20.60,12.52,43
Jason Terry,MIL,SG,26th,0,14.7,16.6,5.94,4.11,41
Ian Mahinmi,WAS,C,23rd,6.1,16.2,13.0,11.70,10.44,0
Brandon Ingram,LAL,SF,29th,12.9,39.1,27.3,31.02,24.16,56
Ivica Zubac,LAL,C,14th,3.9,42.8,13.3,19.62,20.60,14
Jason Smith,WAS,C,23rd,3.5,27.3,12.7,14.60,13.74,36
Tony Snell,MIL,SF,20th,0.6,23.1,28.2,19.60,10.25,58
Kyle O'Quinn,NYK,PF,9th,1.1,40.9,14.6,12.00,18.16,34
Mike Dunleavy,ATL,SF,11th,0,20,15.8,10.00,7.07,36
Jusuf Nurkic,DEN,C,25th,0,30.2,17.6,8.70,8.67,40
Aron Baynes,DET,C,10th,1.2,22.8,14.9,12.90,10.47,42
Darrell Arthur,DEN,C,25th,11.3,39.4,15.5,22.47,23.35,41
Stanley Johnson,DET,SF,4th,0,23.9,16.1,17.60,10.05,35
Ishmael Smith,DET,PG,5th,4.9,34.8,23.3,20.20,17.70,57
Lance Thomas,NYK,SF,23rd,0,15.3,17.1,11.00,5.71,46
Juan Hernangomez,DEN,SF,14th,2.3,28.2,11.4,16.35,13.41,20
Jamal Murray,DEN,PG,16th,7.5,40.4,19.5,23.00,21.62,39
Malachi Richardson,SAC,SG,23rd,0,14.8,8.0,5.82,4.46,9
Malcolm Delaney,ATL,PG,13th,4.7,25.9,17.4,17.40,13.80,51
Mike Muscala,ATL,PF,8th,7.4,29.7,20.2,21.63,16.94,61
Arron Afflalo,SAC,SG,23rd,6.4,28.6,24.8,29.76,15.92,50
Anthony Tolliver,SAC,PF,6th,4.3,34.2,22.6,27.30,17.12,41
Willie Cauley-Stein,SAC,C,16th,2.5,30.2,12.3,15.00,14.40,27
Ben McLemore,SAC,SG,23rd,7.9,31.4,16.2,30.30,18.00,28
Kris Humphries,ATL,PF,11th,0,28.3,11.6,11.50,11.67,23
