Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3520,Joe,Johnson,SF,UTA,OKC,UTA@OKC,8:00PM EST,10,15.3, 
nba.p.3724,Boris,Diaw,C,UTA,OKC,UTA@OKC,8:00PM EST,10,9.6, 
nba.p.4488,George,Hill,PG,UTA,OKC,UTA@OKC,8:00PM EST,23,29.8, 
nba.p.4718,Derrick,Favors,PF,UTA,OKC,UTA@OKC,8:00PM EST,15,20.7, 
nba.p.4724,Gordon,Hayward,SF,UTA,OKC,UTA@OKC,8:00PM EST,35,36, 
nba.p.4893,Alec,Burks,PG,UTA,OKC,UTA@OKC,8:00PM EST,10,10.5, 
nba.p.4916,Shelvin,Mack,PG,UTA,OKC,UTA@OKC,8:00PM EST,10,14.4, 
nba.p.5197,Rudy,Gobert,C,UTA,OKC,UTA@OKC,8:00PM EST,30,34.5, 
nba.p.5209,Jeff,Withey,C,UTA,OKC,UTA@OKC,8:00PM EST,10,6.8, 
nba.p.5217,Raul,Neto,PG,UTA,OKC,UTA@OKC,8:00PM EST,10,4.7, 
nba.p.5316,Dante,Exum,PG,UTA,OKC,UTA@OKC,8:00PM EST,10,11.1, 
nba.p.5334,Rodney,Hood,SG,UTA,OKC,UTA@OKC,8:00PM EST,13,21.8, 
nba.p.5393,Joe,Ingles,SG,UTA,OKC,UTA@OKC,8:00PM EST,10,15.7, 
nba.p.5472,Trey,Lyles,PF,UTA,OKC,UTA@OKC,8:00PM EST,10,14.4, 
nba.p.5683,Joel,Bolomboy,PF,UTA,OKC,UTA@OKC,8:00PM EST,10,2.9, 
nba.p.3715,Nick,Collison,PF,OKC,UTA,UTA@OKC,8:00PM EST,10,3.3, 
nba.p.4390,Russell,Westbrook,PG,OKC,UTA,UTA@OKC,8:00PM EST,63,58.8, 
nba.p.4631,Taj,Gibson,PF,OKC,UTA,UTA@OKC,8:00PM EST,16,23, 
nba.p.4899,Enes,Kanter,C,OKC,UTA,UTA@OKC,8:00PM EST,19,24.6, 
nba.p.4915,Kyle,Singler,SG,OKC,UTA,UTA@OKC,8:00PM EST,10,4.1, 
nba.p.5153,Victor,Oladipo,SG,OKC,UTA,UTA@OKC,8:00PM EST,24,27.7,INJ
nba.p.5163,Steven,Adams,C,OKC,UTA,UTA@OKC,8:00PM EST,21,26.1, 
nba.p.5196,Andre,Roberson,SF,OKC,UTA,UTA@OKC,8:00PM EST,10,18.4, 
nba.p.5202,Alex,Abrines,SG,OKC,UTA,UTA@OKC,8:00PM EST,10,9.2, 
nba.p.5322,Doug,McDermott,SG,OKC,UTA,UTA@OKC,8:00PM EST,10,15.6, 
nba.p.5340,Josh,Huestis,SF,OKC,UTA,UTA@OKC,8:00PM EST,10,15.8, 
nba.p.5350,Jerami,Grant,SF,OKC,UTA,UTA@OKC,8:00PM EST,10,13.3, 
nba.p.5366,Semaj,Christon,PG,OKC,UTA,UTA@OKC,8:00PM EST,10,8.3, 
nba.p.5642,Domantas,Sabonis,PF,OKC,UTA,UTA@OKC,8:00PM EST,10,13.2, 
nba.p.3404,Mike,Miller,SG,DEN,CHI,DEN@CHI,8:00PM EST,10,3.9, 
nba.p.3837,Jameer,Nelson,PG,DEN,CHI,DEN@CHI,8:00PM EST,20,20.2, 
nba.p.4301,Wilson,Chandler,SF,DEN,CHI,DEN@CHI,8:00PM EST,27,28.6, 
nba.p.4468,Danilo,Gallinari,SF,DEN,CHI,DEN@CHI,8:00PM EST,25,28, 
nba.p.4479,Roy,Hibbert,C,DEN,CHI,DEN@CHI,8:00PM EST,10,12.1, 
nba.p.4489,Darrell,Arthur,PF,DEN,CHI,DEN@CHI,8:00PM EST,10,13.3, 
nba.p.4904,Kenneth,Faried,PF,DEN,CHI,DEN@CHI,8:00PM EST,18,22.2,INJ
nba.p.5074,Will,Barton,SG,DEN,CHI,DEN@CHI,8:00PM EST,26,25.9, 
nba.p.5192,Mason,Plumlee,C,DEN,CHI,DEN@CHI,8:00PM EST,21,28.7, 
nba.p.5330,Gary,Harris,SG,DEN,CHI,DEN@CHI,8:00PM EST,19,24, 
nba.p.5352,Nikola,Jokic,C,DEN,CHI,DEN@CHI,8:00PM EST,48,34.1, 
nba.p.5467,Emmanuel,Mudiay,PG,DEN,CHI,DEN@CHI,8:00PM EST,10,22.3, 
nba.p.5638,Jamal,Murray,PG,DEN,CHI,DEN@CHI,8:00PM EST,10,15.4, 
nba.p.5646,Juancho,Hernangomez,SF,DEN,CHI,DEN@CHI,8:00PM EST,11,9.9, 
nba.p.5650,Malik,Beasley,PG,DEN,CHI,DEN@CHI,8:00PM EST,10,4, 
nba.p.3708,Dwyane,Wade,SG,CHI,DEN,DEN@CHI,8:00PM EST,31,33.4, 
nba.p.4149,Rajon,Rondo,PG,CHI,DEN,DEN@CHI,8:00PM EST,11,23.5, 
nba.p.4477,Robin,Lopez,C,CHI,DEN,DEN@CHI,8:00PM EST,11,21.9, 
nba.p.4527,Anthony,Morrow,SG,CHI,DEN,DEN@CHI,8:00PM EST,10,8.7, 
nba.p.4905,Nikola,Mirotic,PF,CHI,DEN,DEN@CHI,8:00PM EST,10,19.7, 
nba.p.4912,Jimmy,Butler,SF,CHI,DEN,DEN@CHI,8:00PM EST,46,42.3, 
nba.p.5162,Michael,Carter-Williams,PG,CHI,DEN,DEN@CHI,8:00PM EST,13,18.3,O
nba.p.5204,Isaiah,Canaan,PG,CHI,DEN,DEN@CHI,8:00PM EST,10,9.6, 
nba.p.5225,Joffrey,Lauvergne,PF,CHI,DEN,DEN@CHI,8:00PM EST,10,11.9, 
nba.p.5474,Cameron,Payne,PG,CHI,DEN,DEN@CHI,8:00PM EST,10,11, 
nba.p.5479,Jerian,Grant,PG,CHI,DEN,DEN@CHI,8:00PM EST,10,11.3, 
nba.p.5482,Bobby,Portis,PF,CHI,DEN,DEN@CHI,8:00PM EST,13,10, 
nba.p.5522,Cristiano,Felicio,C,CHI,DEN,DEN@CHI,8:00PM EST,10,12.4, 
nba.p.5645,Denzel,Valentine,SF,CHI,DEN,DEN@CHI,8:00PM EST,10,8.5, 
nba.p.5679,Paul,Zipser,SG,CHI,DEN,DEN@CHI,8:00PM EST,10,8.1,INJ
nba.p.4717,Evan,Turner,SG,POR,DET,POR@DET,7:30PM EST,15,20.4,INJ
nba.p.4723,Al-Farouq,Aminu,PF,POR,DET,POR@DET,7:30PM EST,16,22.8, 
nba.p.4728,Ed,Davis,C,POR,DET,POR@DET,7:30PM EST,10,12.4, 
nba.p.5012,Damian,Lillard,PG,POR,DET,POR@DET,7:30PM EST,41,41.1, 
nba.p.5017,Meyers,Leonard,PF,POR,DET,POR@DET,7:30PM EST,10,11.8, 
nba.p.5021,Maurice,Harkless,SF,POR,DET,POR@DET,7:30PM EST,12,21.4, 
nba.p.5064,Festus,Ezeli,C,POR,DET,POR@DET,7:30PM EST,10,13.9,INJ
nba.p.5161,C.J.,McCollum,SG,POR,DET,POR@DET,7:30PM EST,33,35.4, 
nba.p.5201,Allen,Crabbe,SG,POR,DET,POR@DET,7:30PM EST,10,16.7, 
nba.p.5320,Noah,Vonleh,PF,POR,DET,POR@DET,7:30PM EST,10,9.2, 
nba.p.5327,Jusuf,Nurkic,C,POR,DET,POR@DET,7:30PM EST,11,18.3, 
nba.p.5335,Shabazz,Napier,PG,POR,DET,POR@DET,7:30PM EST,10,7.2, 
nba.p.5501,Pat,Connaughton,SG,POR,DET,POR@DET,7:30PM EST,10,4.5, 
nba.p.5678,Jake,Layman,PF,POR,DET,POR@DET,7:30PM EST,10,4, 
nba.p.5703,Tim,Quarterman,PG,POR,DET,POR@DET,7:30PM EST,10,3.2, 
nba.p.3845,Beno,Udrih,PG,DET,POR,POR@DET,7:30PM EST,10,11.6, 
