Derrick Favors,UTA,PF,18th,11.4,43.4,23.0,28.89,25.08,55
Raymond Felton,LAC,SF,2nd,7.6,39.7,22.3,27.04,21.36,46
J.J. Redick,LAC,SG,1st,11.6,41.1,27.9,35.31,24.22,61
Frank Kaminsky,CHA,PF,30th,15.1,47.2,24.1,30.03,28.86,56
Malcolm Brogdon,MIL,SG,12th,12.2,43.9,25.3,33.79,25.82,56
Jamal Crawford,LAC,SG,1st,2.8,35.3,26.4,25.30,16.72,53
Bojan Bogdanovic,BKN,SF,6th,8,37.3,26.4,27.44,20.53,61
Kent Bazemore,ATL,SG,3rd,7.6,40.8,27.0,27.44,21.81,56
Nerlens Noel,PHI,C,13th,15.6,51.1,18.3,30.40,30.80,47
Jameer Nelson,DEN,PG,23rd,12.3,47.6,25.4,35.70,27.45,47
T.J. Warren,PHX,SF,22nd,4.5,46,28.8,31.68,22.30,46
JaMychal Green,MEM,PF,8th,5.8,35.2,28.3,23.00,18.40,60
Rondae Hollis-Jefferson,BKN,PF,25th,7.3,35.4,21.3,21.16,19.36,57
Jeremy Lamb,CHA,SG,4th,1.1,36,16.9,15.47,16.03,43
P.J. Tucker,PHX,SF,22nd,9,41.4,28.1,29.76,22.92,51
Maurice Harkless,POR,SF,23rd,8.7,37.1,28.5,29.29,20.83,61
C.J. Miles,IND,SG,4th,3.9,32.5,22.6,27.00,16.15,55
Tony Parker,SAS,PG,20th,9.6,35.8,25.6,25.50,20.81,63
Sean Kilpatrick,BKN,SG,25th,0,35.3,25.7,19.50,14.24,52
Marco Belinelli,CHA,SG,4th,12.5,38,24.1,28.34,23.41,60
Dario Saric,PHI,SF,13th,7.7,39.4,23.7,22.30,21.32,56
Toney Douglas,MEM,PG,30th,0,27.9,16.2,11.20,10.39,32
Justin Hamilton,BKN,C,3rd,5.6,32.2,19.2,18.36,16.98,52
Joe Harris,BKN,SF,25th,0,23.6,21.8,14.40,9.17,51
Spencer Dinwiddie,BKN,PG,1st,0,24.4,20.4,14.88,9.18,47
Semaj Christon,OKC,PG,9th,0,9.8,14.4,0.00,0.00,43
Caris LeVert,BKN,SF,25th,8.5,36.8,19.8,28.08,20.61,46
Isaiah Whitehead,BKN,PG,1st,0.7,25,21.5,15.70,11.13,53
Randy Foye,BKN,SG,25th,2.8,26,18.6,21.34,12.74,44
Luis Scola,BKN,C,22nd,0,14.3,12.2,0.00,0.00,38
Chandler Parsons,MEM,SF,30th,10.2,31.1,18.6,23.28,19.16,55
James Ennis,MEM,SF,30th,7.1,31.3,25.1,27.16,17.46,57
Troy Daniels,MEM,SG,24th,0,30.3,17.4,12.60,8.57,15
Brandan Wright,MEM,C,8th,3.7,19.5,12.5,11.10,10.48,59
Andrew Harrison,MEM,PG,30th,0,28.1,21.5,14.55,10.02,37
Vince Carter,MEM,SG,24th,5,30.5,23.6,22.08,15.92,58
Anthony Morrow,OKC,SG,9th,0,19.9,15.8,14.60,7.78,33
Kyle Singler,OKC,SG,5th,0,5.9,10.2,0.00,0.00,24
Kelly Oubre Jr.,WAS,SF,27th,0.6,29.5,20.5,22.54,12.96,37
Marquese Chriss,PHX,PF,25th,9,37.3,18.2,26.40,21.15,45
Alex Len,PHX,C,21st,0,29.5,19.1,14.50,12.37,52
Trey Burke,WAS,PG,8th,0,21.4,11.9,10.40,8.85,27
Tomas Satoransky,WAS,SG,28th,0,19.7,13.7,8.70,5.92,22
Andre Roberson,OKC,SF,9th,10.6,38.4,30.3,35.64,22.52,57
Alex Abrines,OKC,SG,9th,0,18.6,13.6,11.00,6.66,32
Joffrey Lauvergne,OKC,PF,10th,2.3,29,13.9,18.20,13.76,35
Jerami Grant,OKC,SF,5th,2.9,22.6,20.6,19.00,11.38,56
Cameron Payne,OKC,PG,9th,4.2,24.4,15.4,17.34,12.85,47
Domantas Sabonis,OKC,PF,9th,2.9,26.6,21.1,24.15,13.04,48
Ian Mahinmi,WAS,C,4th,5.8,14.5,13.0,11.70,9.52,63
Jason Smith,WAS,PF,4th,2.8,26.4,12.8,14.60,12.92,36
Brandon Knight,PHX,PG,27th,0,27.1,20.7,12.50,8.86,47
Ishmael Smith,DET,PG,3rd,3.5,33.5,23.3,18.40,16.36,57
Tony Snell,MIL,SF,8th,1.1,23.9,27.9,21.12,10.88,58
Matthew Dellavedova,MIL,SG,7th,3.8,30.3,25.8,23.40,15.16,59
Thon Maker,MIL,PF,14th,12,35.8,6.7,22.44,22.24,4
Andre Iguodala,GSW,SF,19th,11.8,35.2,25.3,25.30,21.83,64
JaVale McGee,GSW,C,19th,13.2,38.7,8.8,19.44,24.13,35
Mirza Teletovic,MIL,PF,19th,0.8,28.3,16.2,17.00,12.61,36
Aron Baynes,DET,C,17th,1.5,23.1,14.9,12.90,10.76,43
Stanley Johnson,DET,SF,29th,2.4,26.6,16.2,17.60,12.78,35
Boban Marjanovic,DET,C,17th,0,18,6.8,0.00,0.00,1
Jason Terry,MIL,SG,7th,0,16.2,16.6,9.81,5.79,41
Michael Beasley,MIL,PF,8th,9.3,41.8,15.9,24.96,23.19,39
Ian Clark,GSW,PG,26th,4.1,30.8,13.4,20.46,15.55,30
James McAdoo,GSW,PF,9th,2,25.4,8.7,13.16,12.02,0
Kevon Looney,GSW,PF,9th,0.7,19.9,8.5,11.88,8.93,28
Nik Stauskas,PHI,SG,22nd,8.8,33.2,26.6,28.00,19.26,58
Richaun Holmes,PHI,PF,13th,1.6,30.4,15.4,15.84,13.94,45
Timothe Luwawu-Cabarrot,PHI,SG,22nd,0,16.1,12.4,10.80,6.61,37
Miles Plumlee,CHA,C,30th,1.5,22.7,9.6,14.00,10.56,5
Brian Roberts,CHA,PG,10th,2.9,18.5,6.8,12.74,9.61,11
Gerald Henderson,PHI,SG,22nd,6.2,31.6,23.4,21.85,17.09,56
Sergio Rodriguez,PHI,PG,19th,0,29.5,22.4,12.30,10.58,51
Briante Weber,GSW,PG,29th,4.4,13.5,3.3,11.28,8.29,28
Damian Jones,GSW,C,19th,0,5.8,4.2,0.00,0.00,0
Patrick McCaw,GSW,SG,26th,7.5,27.2,11.5,24.00,15.94,15
Mike Miller,DEN,SG,18th,4,18.2,5.7,12.60,10.09,8
Johnny O'Bryant III,DEN,PF,14th,0,4.8,6.8,0.00,0.00,56
Jamal Murray,DEN,PG,13th,12.3,45.1,19.3,27.82,26.37,39
Juan Hernangomez,DEN,SF,18th,21.1,46.6,11.6,34.92,32.02,23
Jeff Green,ORL,SF,9th,3.5,30.1,22.5,18.70,14.87,51
Dante Exum,UTA,SG,15th,0,20.9,17.9,14.50,8.09,40
Wesley Johnson,LAC,SF,1st,0,17.7,12.8,8.19,5.00,34
James Young,BOS,SG,8th,0,11.6,6.3,0.00,0.00,0
Luc Mbah a Moute,LAC,SF,2nd,0.1,23,21.9,18.90,9.88,47
Terry Rozier,BOS,PG,4th,7.8,32.5,17.4,25.30,18.37,47
Marreese Speights,LAC,C,9th,1,29,16.1,12.10,12.96,57
Jaylen Brown,BOS,SG,14th,8.6,36.5,15.0,27.50,20.54,25
Devin Harris,DAL,SG,22nd,4.3,30.3,16.1,18.90,15.42,39
Kelly Olynyk,BOS,C,2nd,5.6,36.8,20.5,18.70,18.98,53
Jeff Withey,UTA,C,22nd,0,10.1,8.4,0.00,0.00,35
Gerald Green,BOS,SF,8th,0.3,22.8,10.9,13.16,9.96,32
Alec Burks,UTA,PG,16th,3.2,30.8,14.2,20.60,15.06,28
Amir Johnson,BOS,PF,1st,1.3,31.7,19.3,18.18,14.31,46
Jonas Jerebko,BOS,PF,1st,2.8,24.1,16.5,21.60,11.94,44
Boris Diaw,UTA,C,18th,0,22.9,17.6,12.12,8.44,27
Joe Johnson,UTA,SF,26th,1.5,32,21.9,19.30,14.57,44
Al Jefferson,IND,C,7th,15.4,39.4,14.1,20.71,25.68,56
Jonathon Simmons,SAS,SF,21st,4.9,29.8,17.6,19.19,15.56,45
Kyle Anderson,SAS,SG,2nd,0,22.1,13.9,9.00,6.29,20
Dewayne Dedmon,SAS,C,26th,11.4,41.7,16.3,23.75,24.39,46
Davis Bertans,SAS,SF,2nd,0.4,28,11.8,15.90,12.23,12
Patrick Mills,SAS,PG,20th,2.5,29.9,21.0,17.90,14.21,57
Danny Green,SAS,SG,21st,12.1,34.2,26.2,30.52,21.55,64
Dorian Finney-Smith,DAL,SF,17th,0,23,21.6,14.20,8.07,34
Monta Ellis,IND,SG,20th,3.7,35.7,26.4,29.96,17.41,47
Glenn Robinson III,IND,SG,4th,1.9,30.8,21.3,26.00,14.30,36
Dwight Powell,DAL,PF,4th,0,26.1,18.2,10.70,9.94,51
Kevin Seraphin,IND,PF,5th,9.8,37.3,11.1,28.60,21.56,22
Justin Anderson,DAL,SF,17th,0,27.2,14.1,9.10,10.42,35
Salah Mejri,DAL,C,23rd,2.4,33.3,13.1,16.35,15.65,21
Rodney Stuckey,IND,PG,6th,0,30.1,18.5,18.00,12.92,38
Manu Ginobili,SAS,SG,21st,5.9,31.1,18.2,19.10,16.73,57
Jared Dudley,PHX,SF,25th,0.4,29.4,20.4,17.60,12.83,45
Alexis Ajinca,NOP,PF,20th,0,22.1,13.8,9.20,7.65,36
Pat Connaughton,POR,SG,23rd,5.4,17,6.7,15.45,10.38,25
Shabazz Napier,POR,PG,16th,0,10.8,8.3,0.00,0.00,27
Noah Vonleh,POR,PF,7th,5.3,26.6,12.4,18.19,14.46,34
Allen Crabbe,POR,SG,23rd,7.3,34.9,27.9,28.71,19.15,54
Donatas Motiejunas,NOP,C,23rd,3.9,33.6,14.9,22.66,16.59,29
C.J. Watson,ORL,PG,26th,5.3,32.7,16.8,25.92,17.03,26
Leandro Barbosa,PHX,SG,27th,0,23.1,12.8,12.40,8.15,26
D.J. Augustin,ORL,PG,26th,2.6,24.7,20.3,17.70,12.05,59
Buddy Hield,NOP,SG,7th,2.7,31.6,19.9,21.78,15.09,44
Tim Frazier,NOP,SG,28th,0,33.8,24.6,6.37,5.60,33
Langston Galloway,NOP,SG,28th,0,30.7,20.0,17.60,12.37,40
Solomon Hill,NOP,SF,24th,11.5,37.5,27.7,34.96,22.65,52
Bismack Biyombo,ORL,C,6th,0.9,30.7,23.1,16.70,13.66,54
E'Twaun Moore,NOP,PG,7th,9,33.4,24.4,24.70,19.46,61
Mario Hezonja,ORL,SF,17th,0,17,10.8,6.18,3.99,11
Rodney McGruder,MIA,SF,19th,6.4,31.6,25.8,29.76,17.20,49
Kris Humphries,ATL,C,24th,0,27.1,11.6,11.28,10.65,23
Okaro White,MIA,PF,25th,0,23.3,16.2,13.02,7.73,14
Mike Dunleavy,ATL,SF,3rd,0,19,15.7,10.00,6.26,36
Trey Lyles,UTA,PF,18th,0,24.9,18.1,14.50,10.45,51
Joe Ingles,UTA,SG,26th,7.9,39.9,21.2,31.90,21.60,40
Willie Reed,MIA,C,21st,0,26.5,14.1,8.10,6.59,24
Luke Babbitt,MIA,PF,25th,0,19.2,15.2,9.81,6.30,27
Meyers Leonard,POR,C,16th,2.5,31.6,15.5,22.22,14.95,28
Ed Davis,POR,C,7th,9.8,34,16.5,26.40,20.20,42
Wayne Ellington,MIA,SG,19th,0.7,31.7,26.2,19.26,14.02,52
Malcolm Delaney,ATL,PG,11th,3.2,24.3,17.3,17.30,12.21,51
Taurean Prince,ATL,SF,3rd,0,12.3,9.5,0.00,0.00,17
Mike Muscala,ATL,PF,27th,6.6,29.9,20.0,20.80,16.60,58
