Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3333,Jason,Terry,SG,MIL,TOR,MIL@TOR,7:00PM EDT,10,9.4, 
nba.p.4288,Spencer,Hawes,C,MIL,TOR,MIL@TOR,7:00PM EDT,10,13.2, 
nba.p.4388,Michael,Beasley,PF,MIL,TOR,MIL@TOR,7:00PM EDT,11,15.8, 
nba.p.4722,Greg,Monroe,C,MIL,TOR,MIL@TOR,7:00PM EDT,20,24.8, 
nba.p.5020,John,Henson,PF,MIL,TOR,MIL@TOR,7:00PM EDT,10,17.2, 
nba.p.5073,Khris,Middleton,SF,MIL,TOR,MIL@TOR,7:00PM EDT,30,27.1, 
nba.p.5095,Mirza,Teletovic,PF,MIL,TOR,MIL@TOR,7:00PM EDT,10,10.9, 
nba.p.5185,Giannis,Antetokounmpo,PF,MIL,TOR,MIL@TOR,7:00PM EDT,52,45.8, 
nba.p.5190,Tony,Snell,SG,MIL,TOR,MIL@TOR,7:00PM EDT,13,16.1, 
nba.p.5249,Matthew,Dellavedova,SG,MIL,TOR,MIL@TOR,7:00PM EDT,10,16.8, 
nba.p.5293,Jabari,Parker,SF,MIL,TOR,MIL@TOR,7:00PM EDT,10,33.3,INJ
nba.p.5477,Rashad,Vaughn,SG,MIL,TOR,MIL@TOR,7:00PM EDT,10,7.1, 
nba.p.5641,Thon,Maker,C,MIL,TOR,MIL@TOR,7:00PM EDT,10,8.7, 
nba.p.5667,Malcolm,Brogdon,PG,MIL,TOR,MIL@TOR,7:00PM EDT,19,21.5, 
nba.p.5739,Gary,Payton II,SG,MIL,TOR,MIL@TOR,7:00PM EDT,10,9.7, 
nba.p.4152,Kyle,Lowry,PG,TOR,MIL,MIL@TOR,7:00PM EDT,36,40.2, 
nba.p.4163,P.J.,Tucker,SF,TOR,MIL,MIL@TOR,7:00PM EDT,10,18, 
nba.p.4486,Serge,Ibaka,PF,TOR,MIL,MIL@TOR,7:00PM EDT,26,28.1, 
nba.p.4614,DeMar,DeRozan,SG,TOR,MIL,MIL@TOR,7:00PM EDT,39,39.3, 
nba.p.4632,DeMarre,Carroll,SF,TOR,MIL,MIL@TOR,7:00PM EDT,10,17.8, 
nba.p.4729,Patrick,Patterson,PF,TOR,MIL,MIL@TOR,7:00PM EDT,10,15.8, 
nba.p.4886,Jonas,Valanciunas,C,TOR,MIL,MIL@TOR,7:00PM EDT,18,25.4, 
nba.p.4911,Cory,Joseph,SG,TOR,MIL,MIL@TOR,7:00PM EDT,10,18.1, 
nba.p.5186,Lucas,Nogueira,PF,TOR,MIL,MIL@TOR,7:00PM EDT,10,14.4, 
nba.p.5331,Bruno,Caboclo,SF,TOR,MIL,MIL@TOR,7:00PM EDT,10,4.1, 
nba.p.5480,Delon,Wright,PG,TOR,MIL,MIL@TOR,7:00PM EDT,10,12.6, 
nba.p.5506,Norman,Powell,SF,TOR,MIL,MIL@TOR,7:00PM EDT,10,13.9, 
nba.p.5640,Jakob,Poeltl,C,TOR,MIL,MIL@TOR,7:00PM EDT,10,7.8, 
