Russell Westbrook,66.0,61.1,49.0,73.3,67.3,67.3
James Harden,59.6,55.8,43.5,68.1,58.1,58.1
John Wall,44.0,46.3,37.1,55.6,49.3,49.3
Kevin Durant,45.4,47.1,38.2,56.0,48.6,48.6
Jimmy Butler,42.2,43.4,30.8,56.0,46.1,46.1
Stephen Curry,52.2,44.0,34.0,53.9,44.5,44.5
Damian Lillard,47.8,43.5,33.2,53.9,42.7,42.7
Isaiah Thomas,43.1,42.6,34.0,51.2,42.1,42.1
Bradley Beal,34.9,34.8,25.3,44.2,39.0,39.0
Paul Millsap,27.6,35.5,24.1,46.8,37.8,37.8
Dwight Howard,26.8,33.5,23.8,43.3,36.9,36.9
Rajon Rondo,36.3,26.0,15.1,36.9,35.8,35.8
Draymond Green,25.1,35.5,25.6,45.5,35.0,35.0
Al Horford,28.4,32.9,23.6,42.1,34.2,34.2
Klay Thompson,35.5,32.7,22.6,42.9,34.0,34.0
Dwyane Wade,22.0,32.0,21.9,42.1,33.9,33.9
Dennis Schroder,33.3,30.8,21.0,40.7,33.8,33.8
C.J. McCollum,32.4,35.4,24.9,45.9,33.4,33.4
Victor Oladipo,22.4,27.9,19.6,36.3,29.4,29.4
Avery Bradley,23.0,29.8,20.7,38.8,28.5,28.5
Jae Crowder,30.5,27.2,19.6,34.8,28.5,28.5
Clint Capela,30.3,26.4,19.5,33.4,27.9,27.9
Trevor Ariza,24.1,26.3,18.3,34.3,27.0,27.0
Markieff Morris,23.4,27.0,17.9,36.2,25.5,25.5
Tim Hardaway Jr.,29.6,23.0,12.6,33.4,25.3,25.3
Marcin Gortat,23.4,26.8,18.7,34.9,25.3,25.3
Marcus Smart,29.0,24.8,16.7,32.9,24.6,24.6
Jusuf Nurkic,38.1,23.2,8.5,37.8,24.3,24.3
Nene Hilario,21.6,17.7,11.2,24.3,23.9,23.9
Patrick Beverley,33.4,26.3,17.9,34.7,23.6,23.6
Enes Kanter,19.7,24.6,15.3,33.9,23.4,23.4
Al-Farouq Aminu,26.0,22.9,14.9,30.8,23.2,23.2
Steven Adams,22.9,24.7,16.4,33.0,22.9,22.9
Nikola Mirotic,30.3,21.7,11.1,32.3,22.7,22.7
Otto Porter,18.6,28.3,17.7,39.0,22.5,22.5
Robin Lopez,24.5,21.9,14.1,29.6,22.4,22.4
Ryan Anderson,22.1,23.1,13.4,32.8,22.1,22.1
Andre Roberson,24.2,19.1,11.7,26.5,22.1,22.1
Lou Williams,21.6,26.6,15.7,37.6,22.0,22.0
Eric Gordon,25.9,25.6,17.6,33.5,21.2,21.2
Andre Iguodala,23.0,20.3,12.5,28.0,20.7,20.7
Kent Bazemore,21.0,21.3,12.2,30.3,20.5,20.5
Moe Harkless,17.5,20.8,12.2,29.4,19.8,19.8
Taj Gibson,18.0,21.6,14.0,29.2,19.7,19.7
Evan Turner,21.2,19.6,12.1,27.0,19.7,19.7
Allen Crabbe,24.6,18.0,9.6,26.3,17.4,17.4
Thabo Sefolosha,15.9,18.6,10.7,26.5,17.1,17.1
Amir Johnson,15.6,17.0,8.7,25.3,16.7,16.7
Ersan Ilyasova,21.1,24.3,15.2,33.4,16.6,16.6
Bobby Portis,21.7,13.7,4.4,22.9,16.3,16.3
Bojan Bogdanovic,16.6,20.7,12.3,29.1,16.3,16.3
Kelly Olynyk,22.0,19.1,10.3,27.9,16.3,16.3
Kelly Oubre Jr.,21.7,13.2,5.1,21.3,16.0,16.0
Jason Smith,14.7,12.1,4.0,20.2,15.4,15.4
David West,13.2,13.6,7.8,19.4,15.0,15.0
Brandon Jennings,13.7,18.1,7.4,28.8,13.4,13.4
Zaza Pachulia,15.0,17.4,9.8,24.9,12.7,12.7
Jaylen Brown,11.4,12.0,4.1,20.0,11.8,11.8
Noah Vonleh,22.0,12.1,4.2,20.1,10.9,10.9
Paul Zipser,14.5,11.0,2.4,19.7,10.9,10.9
Shaun Livingston,14.2,11.0,6.1,16.0,10.9,10.9
JaVale McGee,19.0,12.0,4.4,19.5,9.9,9.9
Cristiano Felicio,9.5,12.7,6.6,18.7,9.9,9.9
Ian Clark,13.8,11.5,3.4,19.7,9.6,9.6
Jonas Jerebko,13.1,10.5,4.7,16.3,9.5,9.5
Doug McDermott,11.7,14.7,6.3,23.1,8.9,8.9
Michael Carter-Williams,10.1,15.9,7.0,24.8,8.5,8.5
Taurean Prince,17.3,11.8,2.5,21.1,8.4,8.4
Semaj Christon,8.8,8.3,3.3,13.3,8.4,8.4
Meyers Leonard,17.3,11.8,4.1,19.6,8.2,8.2
Jerami Grant,12.8,12.3,6.1,18.5,7.5,7.5
Mike Dunleavy,13.7,10.4,4.1,16.6,7.2,7.2
Domantas Sabonis,12.6,12.8,5.9,19.6,6.3,6.3
Alex Abrines,10.8,9.9,3.1,16.7,6.2,6.2
Denzel Valentine,8.2,15.4,6.9,24.0,6.1,6.1
Jerian Grant,25.5,12.3,3.0,21.7,5.5,5.5
Jose Calderon,13.8,8.0,0.9,15.2,5.1,5.1
Patrick McCaw,13.6,8.4,1.6,15.3,4.4,4.4
James Michael McAdoo,11.3,6.9,0.1,13.6,0.0,0.0
Gerald Green,8.1,9.4,2.5,16.2,0.0,0.0
Matt Barnes,18.4,18.7,9.9,27.6,0.0,0.0
Bobby Brown,12.6,3.8,-3.7,11.3,0.0,0.0
Kyle Wiltjer,2.8,2.4,-1.4,6.1,0.0,0.0
Kris Humphries,14.1,10.7,2.7,18.7,0.0,0.0
Malcolm Delaney,13.6,11.9,5.6,18.1,0.0,0.0
Isaiah Canaan,2.4,8.5,1.1,15.9,0.0,0.0
Terry Rozier,14.5,13.5,6.5,20.5,0.0,0.0
Jordan Mickey,1.7,3.9,0.3,7.5,0.0,0.0
Ian Mahinmi,19.3,15.8,6.7,24.9,0.0,0.0
DeAndre Bembry,8.0,5.9,-0.5,12.4,0.0,0.0
Tyler Zeller,6.8,8.4,0.8,16.0,0.0,0.0
Tim Quarterman,6.5,4.1,-0.2,8.4,0.0,0.0
James Young,3.7,4.5,-1.2,10.3,0.0,0.0
Anthony Morrow,8.4,8.4,2.2,14.6,0.0,0.0
Damian Jones,7.5,5.1,0.1,10.0,0.0,0.0
Jake Layman,6.9,4.0,-1.5,9.6,0.0,0.0
Nick Collison,5.6,4.6,-0.5,9.7,0.0,0.0
Sam Dekker,11.1,14.4,7.0,21.9,0.0,0.0
Shabazz Napier,17.4,8.2,-0.7,17.1,0.0,0.0
Demetrius Jackson,4.0,4.0,-2.4,10.3,0.0,0.0
Norris Cole,9.6,6.7,0.1,13.3,0.0,0.0
Festus Ezeli,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Ochefu,4.4,2.9,-0.9,6.8,0.0,0.0
Isaiah Taylor,3.8,3.8,-0.1,7.6,0.0,0.0
Sheldon McClellan,4.3,5.7,-0.8,12.2,0.0,0.0
Troy Williams,13.3,11.4,1.4,21.4,0.0,0.0
Trey Burke,7.6,8.6,1.3,16.0,0.0,0.0
Chinanu Onuaku,6.9,6.9,2.1,11.7,0.0,0.0
Mike Muscala,19.5,14.5,7.1,21.9,0.0,0.0
Montrezl Harrell,17.8,16.6,6.7,26.5,0.0,0.0
Cameron Payne,12.8,11.0,4.7,17.3,0.0,0.0
Josh Huestis,19.1,19.1,14.4,23.9,0.0,0.0
Kevon Looney,4.1,7.0,1.5,12.6,0.0,0.0
Pat Connaughton,15.1,5.2,-2.1,12.6,0.0,0.0
Kyle Singler,13.1,5.5,-0.7,11.8,0.0,0.0
Ed Davis,15.2,12.6,5.4,19.8,0.0,0.0
Chris McCullough,3.0,4.3,-1.4,10.0,0.0,0.0
Joffrey Lauvergne,9.8,11.5,3.5,19.5,0.0,0.0
Ryan Kelly,6.4,4.7,-0.3,9.6,0.0,0.0
Tomas Satoransky,9.0,7.4,0.9,13.9,0.0,0.0
