Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3333,Jason,Terry,SG,MIL,BOS,MIL@BOS,8:00PM EDT,10,9.7, 
nba.p.4288,Spencer,Hawes,PF,MIL,BOS,MIL@BOS,8:00PM EDT,10,13.6, 
nba.p.4388,Michael,Beasley,PF,MIL,BOS,MIL@BOS,8:00PM EDT,14,15.8, 
nba.p.4722,Greg,Monroe,C,MIL,BOS,MIL@BOS,8:00PM EDT,16,24.5, 
nba.p.5020,John,Henson,C,MIL,BOS,MIL@BOS,8:00PM EDT,10,17.3, 
nba.p.5073,Khris,Middleton,SF,MIL,BOS,MIL@BOS,8:00PM EDT,28,26.7,O
nba.p.5095,Mirza,Teletovic,PF,MIL,BOS,MIL@BOS,8:00PM EDT,10,11.2, 
nba.p.5185,Giannis,Antetokounmpo,PF,MIL,BOS,MIL@BOS,8:00PM EDT,52,46,O
nba.p.5190,Tony,Snell,SG,MIL,BOS,MIL@BOS,8:00PM EDT,10,16,O
nba.p.5249,Matthew,Dellavedova,PG,MIL,BOS,MIL@BOS,8:00PM EDT,10,17.2,O
nba.p.5293,Jabari,Parker,SF,MIL,BOS,MIL@BOS,8:00PM EDT,10,33.3,INJ
nba.p.5477,Rashad,Vaughn,SG,MIL,BOS,MIL@BOS,8:00PM EDT,10,6.8, 
nba.p.5641,Thon,Maker,C,MIL,BOS,MIL@BOS,8:00PM EDT,10,7.9, 
nba.p.5667,Malcolm,Brogdon,PG,MIL,BOS,MIL@BOS,8:00PM EDT,17,21.5, 
nba.p.5739,Gary,Payton II,SG,MIL,BOS,MIL@BOS,8:00PM EDT,10,7.7, 
nba.p.3944,Gerald,Green,SF,BOS,MIL,MIL@BOS,8:00PM EDT,10,9, 
nba.p.3982,Amir,Johnson,PF,BOS,MIL,MIL@BOS,8:00PM EDT,10,16.5, 
nba.p.4245,Al,Horford,C,BOS,MIL,MIL@BOS,8:00PM EDT,27,32.8, 
nba.p.4644,Jonas,Jerebko,SF,BOS,MIL,MIL@BOS,8:00PM EDT,10,10.4, 
nba.p.4750,Avery,Bradley,SG,BOS,MIL,MIL@BOS,8:00PM EDT,23,29.4, 
nba.p.4942,Isaiah,Thomas,PG,BOS,MIL,MIL@BOS,8:00PM EDT,45,42.2, 
nba.p.5023,Tyler,Zeller,C,BOS,MIL,MIL@BOS,8:00PM EDT,10,8.4, 
nba.p.5068,Jae,Crowder,SF,BOS,MIL,MIL@BOS,8:00PM EDT,23,26.6, 
nba.p.5164,Kelly,Olynyk,PF,BOS,MIL,MIL@BOS,8:00PM EDT,10,18.8, 
nba.p.5317,Marcus,Smart,PG,BOS,MIL,MIL@BOS,8:00PM EDT,16,24.7, 
nba.p.5328,James,Young,SG,BOS,MIL,MIL@BOS,8:00PM EDT,10,4.6, 
nba.p.5476,Terry,Rozier,PG,BOS,MIL,MIL@BOS,8:00PM EDT,10,13.1, 
nba.p.5493,Jordan,Mickey,PF,BOS,MIL,MIL@BOS,8:00PM EDT,10,3.9, 
nba.p.5602,Jaylen,Brown,SF,BOS,MIL,MIL@BOS,8:00PM EDT,10,12, 
nba.p.5676,Demetrius,Jackson,PG,BOS,MIL,MIL@BOS,8:00PM EDT,10,4, 
nba.p.3404,Mike,Miller,SG,DEN,OKC,DEN@OKC,8:00PM EDT,10,4.6, 
nba.p.3837,Jameer,Nelson,PG,DEN,OKC,DEN@OKC,8:00PM EDT,14,20.5,INJ
nba.p.4301,Wilson,Chandler,PF,DEN,OKC,DEN@OKC,8:00PM EDT,27,28.1, 
nba.p.4468,Danilo,Gallinari,SF,DEN,OKC,DEN@OKC,8:00PM EDT,27,29.1,O
nba.p.4479,Roy,Hibbert,C,DEN,OKC,DEN@OKC,8:00PM EDT,10,10.8, 
nba.p.4489,Darrell,Arthur,PF,DEN,OKC,DEN@OKC,8:00PM EDT,10,12.6, 
nba.p.4904,Kenneth,Faried,PF,DEN,OKC,DEN@OKC,8:00PM EDT,16,21.8,O
nba.p.5074,Will,Barton,SG,DEN,OKC,DEN@OKC,8:00PM EDT,22,25.6,INJ
nba.p.5192,Mason,Plumlee,C,DEN,OKC,DEN@OKC,8:00PM EDT,14,27.1, 
nba.p.5330,Gary,Harris,SG,DEN,OKC,DEN@OKC,8:00PM EDT,23,25.4,GTD
nba.p.5352,Nikola,Jokic,C,DEN,OKC,DEN@OKC,8:00PM EDT,46,36.5, 
nba.p.5467,Emmanuel,Mudiay,PG,DEN,OKC,DEN@OKC,8:00PM EDT,11,21.1,GTD
nba.p.5638,Jamal,Murray,PG,DEN,OKC,DEN@OKC,8:00PM EDT,13,17.1, 
nba.p.5646,Juancho,Hernangomez,SF,DEN,OKC,DEN@OKC,8:00PM EDT,10,10.3, 
nba.p.5650,Malik,Beasley,PG,DEN,OKC,DEN@OKC,8:00PM EDT,10,5, 
