Jaylen Brown,BOS,SG,13th,4.5,31.9,14.5,22.50,16.20,25
Jonathon Simmons,SAS,SF,13th,5.6,30,17.8,18.62,16.07,47
Kyle Anderson,SAS,SG,12th,0,23.6,14.3,9.10,7.48,20
Dewayne Dedmon,SAS,C,30th,5.9,33.3,15.6,16.64,17.67,48
Davis Bertans,SAS,SF,12th,6.6,35.1,11.7,19.26,18.82,9
Patrick Mills,SAS,PG,9th,3.6,31.2,21.2,18.00,15.43,57
Danny Green,SAS,SG,13th,10.8,33.5,26.1,28.56,20.53,63
Arron Afflalo,SAC,SG,19th,7.5,29.9,24.6,34.24,17.05,50
Joel Anthony,SAS,PF,30th,0,8.2,7.3,0.00,0.00,18
Manu Ginobili,SAS,SG,13th,7.9,33.2,18.3,19.10,18.76,58
Anthony Tolliver,SAC,PF,2nd,8.2,38.4,22.2,33.28,21.17,39
Kosta Koufos,SAC,C,26th,13,37.6,18.6,27.00,23.52,53
Terry Rozier,BOS,PG,13th,3.1,27.5,17.3,18.53,13.58,47
Andrew Harrison,MEM,PG,27th,0,26.5,22.2,11.83,8.78,40
Gerald Green,BOS,SF,6th,0,18,10.3,6.00,4.83,28
Amir Johnson,BOS,PF,12th,0,28.5,19.4,11.90,10.96,46
Nik Stauskas,PHI,SG,20th,4.8,27.2,26.4,27.16,14.39,60
Jonas Jerebko,BOS,PF,12th,6,26.8,16.7,21.21,14.93,47
Tyler Zeller,BOS,PF,6th,0,17.3,11.8,0.00,0.00,17
Gerald Henderson,PHI,SG,20th,7.3,32.8,23.4,25.25,18.21,56
Sergio Rodriguez,PHI,PG,4th,0,28.3,22.8,11.70,9.13,51
Kelly Olynyk,BOS,C,6th,4.6,34.6,20.5,18.70,17.45,53
Joseph Young,IND,SG,14th,0,12.8,4.7,0.00,0.00,0
Kyle O'Quinn,NYK,C,20th,11.1,50.1,14.4,20.80,27.83,34
Rodney Stuckey,IND,PG,14th,0.9,32,19.1,18.10,14.24,38
Monta Ellis,IND,SG,28th,0,30,26.3,20.30,11.35,45
Al Jefferson,IND,C,1st,5.4,29.8,14.3,13.70,15.85,56
Mindaugas Kuzminskas,NYK,SF,20th,0.7,29.5,14.0,18.54,13.05,26
Richard Jefferson,CLE,SF,1st,1,20.3,19.5,21.60,9.27,45
Kay Felder,CLE,PG,18th,0,19.6,10.4,7.10,5.37,22
James Jones,CLE,SG,1st,0,10.9,8.0,0.00,0.00,3
Jordan McRae,CLE,SG,21st,0,14.3,11.4,0.00,0.00,15
Kyle Korver,CLE,SG,21st,4.9,33.2,26.6,26.73,17.03,53
DeAndre Liggins,CLE,SG,21st,5.8,25.8,15.0,22.32,14.35,31
Aaron Brooks,IND,PG,14th,0,23.8,14.1,14.90,10.22,35
Ben McLemore,SAC,SG,19th,0,20.5,15.8,14.85,7.47,28
Willie Cauley-Stein,SAC,C,26th,16.1,42.5,12.1,25.74,27.39,27
Glenn Robinson III,IND,SG,17th,3.6,33,21.8,25.07,16.22,37
Lavoy Allen,IND,PF,30th,9.3,32.3,12.9,31.20,19.13,15
Malachi Richardson,SAC,SG,19th,0,16.6,8.3,8.48,5.93,8
Skal Labissiere,SAC,PF,2nd,3.6,18.5,6.5,12.48,10.00,26
Brandon Bass,LAC,C,25th,0,17.2,11.6,5.50,4.82,35
Kevin Seraphin,IND,PF,30th,0,24.3,10.7,13.26,9.85,26
Marreese Speights,LAC,C,24th,6.7,34.9,16.2,16.38,18.79,57
Luc Mbah a Moute,LAC,SF,25th,0,22,21.8,15.12,8.71,46
Wesley Johnson,LAC,SF,14th,0,18.8,13.0,9.00,5.77,34
Ian Mahinmi,WAS,C,25th,5.3,5.3,14.0,5.82,5.34,0
Langston Galloway,NOP,SG,2nd,0,24.9,19.9,9.40,6.27,40
Jason Smith,WAS,C,25th,0,22.1,12.5,9.63,9.21,37
Solomon Hill,NOP,SF,2nd,5.7,31.4,27.5,30.38,16.71,53
E'Twaun Moore,NOP,PG,2nd,6.3,30.7,24.5,26.60,16.78,61
Donatas Motiejunas,NOP,C,3rd,0,26.3,14.0,10.70,8.43,23
Tomas Satoransky,WAS,SG,25th,1.7,26.3,13.7,18.00,12.24,18
Trey Burke,WAS,PG,30th,0.6,22.7,11.8,11.99,10.08,25
Kelly Oubre Jr.,WAS,SF,30th,10.3,39.3,20.2,33.12,22.75,39
Dante Cunningham,NOP,PF,2nd,0.1,26.5,24.1,22.44,11.44,47
Sheldon McClellan,WAS,SG,25th,0,20,10.2,13.26,8.30,10
Tim Frazier,NOP,SG,2nd,0,40.6,25.1,13.80,12.35,36
Tarik Black,LAL,PF,9th,7,30,15.7,19.80,16.89,54
Larry Nance Jr.,LAL,SF,9th,4.6,35.6,21.7,24.00,17.90,52
Marcelo Huertas,LAL,PG,7th,0,13.1,10.4,0.00,0.00,18
Brandon Ingram,LAL,SF,9th,8.5,34.5,27.3,29.70,19.63,56
Ivica Zubac,LAL,C,9th,0,39.7,12.8,15.30,16.81,12
Ishmael Smith,DET,PG,25th,7.3,37.5,23.3,21.20,20.25,56
Aron Baynes,DET,C,29th,2.3,23.8,14.9,12.90,11.51,42
Reggie Bullock,DET,SG,8th,0,16,15.7,0.00,0.00,22
Stanley Johnson,DET,SF,21st,0.9,25.3,16.1,17.60,11.37,34
Boban Marjanovic,DET,C,29th,0,18.4,7.0,0.00,0.00,0
Buddy Hield,NOP,SG,2nd,3.6,32.9,20.0,27.82,16.14,43
Randy Foye,BKN,SG,11th,0,21.5,18.3,13.20,7.95,43
Jeff Withey,UTA,C,17th,0,10.1,8.6,0.00,0.00,36
Shelvin Mack,UTA,PG,28th,0,16.7,21.5,0.00,0.00,43
Marquese Chriss,PHX,PF,21st,7.7,36.7,17.8,22.88,20.09,43
Alec Burks,UTA,PG,15th,5.2,31.9,13.1,21.00,16.63,26
Boris Diaw,UTA,C,26th,0.6,26.4,18.0,19.00,11.65,26
Tony Allen,MEM,SG,10th,8.6,37.8,27.5,28.08,21.12,60
Joe Johnson,UTA,SF,19th,4.6,34.4,21.8,24.44,17.35,44
Brandan Wright,MEM,C,24th,1.8,20.8,11.0,11.00,9.92,52
Toney Douglas,MEM,PG,27th,8.1,40.3,15.1,22.00,21.93,24
Chandler Parsons,MEM,SF,16th,9.5,28.9,18.4,23.00,17.80,56
James Ennis,MEM,SF,16th,3.3,28.1,25.1,21.84,13.93,57
Justin Hamilton,BKN,C,12th,2.9,29.9,19.4,16.32,14.51,52
Joe Harris,BKN,SF,11th,0,23.3,21.9,15.15,8.77,51
Spencer Dinwiddie,BKN,PG,12th,2.1,28.7,20.7,19.32,13.50,48
Trey Lyles,UTA,PF,26th,0.9,26,18.4,14.50,11.66,53
Caris LeVert,BKN,SF,11th,8.7,37.7,19.6,28.35,21.09,45
Isaiah Whitehead,BKN,PG,12th,0.9,25.1,21.7,15.00,11.24,54
Leandro Barbosa,PHX,SG,26th,0,23.8,12.6,12.30,8.59,23
Jared Dudley,PHX,SF,21st,0,24,20.6,10.92,7.25,43
Brandon Knight,PHX,PG,1st,0,29.6,20.7,16.56,11.48,48
Joe Ingles,UTA,SG,19th,5,36.8,20.7,25.75,18.64,39
Alex Len,PHX,C,4th,0,29,18.9,14.50,11.67,51
Timothe Luwawu-Cabarrot,PHI,SG,20th,1.7,18.2,13.0,16.32,8.73,40
