Yogi Ferrell,29.86
Marvin Williams,29.75
Marco Belinelli,18.48
Frank Kaminsky,23.67
Sean Kilpatrick,23.52
Nene Hilario,17.81
Spencer Dinwiddie,17.51
D.J. Augustin,17.02
Clint Capela,28.22
Al-Farouq Aminu,25.88
Allen Crabbe,16.11
Justin Hamilton,15.95
Joe Harris,15.88
Bismack Biyombo,15.66
Miles Plumlee,15.59
Rondae Hollis-Jefferson,18.73
Montrezl Harrell,15.46
Dwight Powell,15.5
Sam Dekker,15.4
Salah Mejri,15.35
Moe Harkless,16.95
Wesley Matthews,27.7
C.J. Watson,15.28
Bojan Bogdanovic,19.8
Michael Kidd-Gilchrist,25.12
Seth Curry,29.48
Randy Foye,14.74
Isaiah Whitehead,14.57
Jeremy Lamb,17.33
Devin Harris,13.95
Ryan Anderson,26.39
Eric Gordon,24.69
Ed Davis,13.54
Evan Fournier,24.26
Meyers Leonard,13.41
Dirk Nowitzki,23.67
Patrick Beverley,25.07
Brook Lopez,33.08
Evan Turner,19.6
Aaron Gordon,24.4
Nikola Vucevic,32.15
Brian Roberts,12.34
Mason Plumlee,30.4
Trevor Ariza,24.02
Nicolas Batum,37.22
Elfrid Payton,28.08
Harrison Barnes,32.32
Serge Ibaka,30.98
Trevor Booker,20.72
Dorian Finney-Smith,11.16
Kemba Walker,41.65
C.J. McCollum,32.86
Corey Brewer,9.77
James Harden,58.18
Damian Lillard,38.79
Noah Vonleh,8.84
Justin Anderson,8.2
Luis Scola,7.77
Mario Hezonja,4.78
Treveon Graham,4.02
Pat Connaughton,3.1
K.J. McDaniels,2.56
Damjan Rudez,2.49
