Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3248,Vince,Carter,SF,MEM,SAC,MEM@SAC,10:30PM EDT,10,17.1, 
nba.p.3531,Zach,Randolph,PF,MEM,SAC,MEM@SAC,10:30PM EDT,18,26.2, 
nba.p.3842,Tony,Allen,SG,MEM,SAC,MEM@SAC,10:30PM EDT,10,20.7, 
nba.p.4246,Mike,Conley,PG,MEM,SAC,MEM@SAC,10:30PM EDT,36,36, 
nba.p.4286,Brandan,Wright,C,MEM,SAC,MEM@SAC,10:30PM EDT,10,11.7, 
nba.p.4325,Marc,Gasol,C,MEM,SAC,MEM@SAC,10:30PM EDT,30,37.1,GTD
nba.p.4920,Chandler,Parsons,SF,MEM,SAC,MEM@SAC,10:30PM EDT,10,12.8,INJ
nba.p.5220,James,Ennis III,SF,MEM,SAC,MEM@SAC,10:30PM EDT,10,14.4, 
nba.p.5262,JaMychal,Green,PF,MEM,SAC,MEM@SAC,10:30PM EDT,10,20.9, 
nba.p.5282,Troy,Daniels,SG,MEM,SAC,MEM@SAC,10:30PM EDT,10,11.7, 
nba.p.5485,Jarell,Martin,PF,MEM,SAC,MEM@SAC,10:30PM EDT,10,9.4, 
nba.p.5504,Andrew,Harrison,PG,MEM,SAC,MEM@SAC,10:30PM EDT,10,13.4, 
nba.p.5648,Wade,Baldwin IV,PG,MEM,SAC,MEM@SAC,10:30PM EDT,10,8.2, 
nba.p.5662,Deyonta,Davis,PF,MEM,SAC,MEM@SAC,10:30PM EDT,10,4.7, 
nba.p.5708,Wayne,Selden Jr.,SG,MEM,SAC,MEM@SAC,10:30PM EDT,10,6.1, 
nba.p.4136,Rudy,Gay,SF,SAC,MEM,MEM@SAC,10:30PM EDT,10,33.4,INJ
nba.p.4305,Arron,Afflalo,SF,SAC,MEM,MEM@SAC,10:30PM EDT,10,13.4, 
nba.p.4371,Anthony,Tolliver,PF,SAC,MEM,MEM@SAC,10:30PM EDT,10,14.5, 
nba.p.4485,Kosta,Koufos,C,SAC,MEM,MEM@SAC,10:30PM EDT,10,15.7, 
nba.p.4564,Tyreke,Evans,SG,SAC,MEM,MEM@SAC,10:30PM EDT,18,20.7, 
nba.p.4623,Ty,Lawson,PG,SAC,MEM,MEM@SAC,10:30PM EDT,10,20.2,GTD
nba.p.4626,Darren,Collison,PG,SAC,MEM,MEM@SAC,10:30PM EDT,17,24, 
nba.p.4682,Garrett,Temple,SF,SAC,MEM,MEM@SAC,10:30PM EDT,10,17.6, 
nba.p.5158,Ben,McLemore,SG,SAC,MEM,MEM@SAC,10:30PM EDT,10,11.1, 
nba.p.5388,Langston,Galloway,SG,SAC,MEM,MEM@SAC,10:30PM EDT,10,14, 
nba.p.5466,Willie,Cauley-Stein,PF,SAC,MEM,MEM@SAC,10:30PM EDT,20,14.9, 
nba.p.5637,Buddy,Hield,SG,SAC,MEM,MEM@SAC,10:30PM EDT,13,16.7, 
nba.p.5644,Georgios,Papagiannis,C,SAC,MEM,MEM@SAC,10:30PM EDT,10,10.1, 
nba.p.5653,Malachi,Richardson,SG,SAC,MEM,MEM@SAC,10:30PM EDT,10,6,INJ
nba.p.5659,Skal,Labissiere,PF,SAC,MEM,MEM@SAC,10:30PM EDT,11,14.9, 
nba.p.3845,Beno,Udrih,PG,DET,NY,DET@NY,7:30PM EDT,10,11, 
nba.p.4800,Ish,Smith,PG,DET,NY,DET@NY,7:30PM EDT,13,20.5, 
nba.p.4895,Marcus,Morris,SF,DET,NY,DET@NY,7:30PM EDT,20,24.6, 
nba.p.4901,Tobias,Harris,PF,DET,NY,DET@NY,7:30PM EDT,21,26.7, 
nba.p.4906,Reggie,Jackson,PG,DET,NY,DET@NY,7:30PM EDT,18,24.9, 
nba.p.4922,Jon,Leuer,PF,DET,NY,DET@NY,7:30PM EDT,11,21, 
nba.p.5015,Andre,Drummond,C,DET,NY,DET@NY,7:30PM EDT,30,36.2, 
nba.p.5150,Aron,Baynes,C,DET,NY,DET@NY,7:30PM EDT,10,11.4, 
nba.p.5159,Kentavious,Caldwell-Pope,SG,DET,NY,DET@NY,7:30PM EDT,19,24.5, 
nba.p.5195,Reggie,Bullock,SG,DET,NY,DET@NY,7:30PM EDT,10,7.8,O
nba.p.5468,Stanley,Johnson,SG,DET,NY,DET@NY,7:30PM EDT,10,10.8, 
nba.p.5498,Darrun,Hilliard,SG,DET,NY,DET@NY,7:30PM EDT,10,5.2, 
nba.p.5524,Boban,Marjanovic,C,DET,NY,DET@NY,7:30PM EDT,10,9, 
nba.p.5649,Henry,Ellenson,PF,DET,NY,DET@NY,7:30PM EDT,10,2.7, 
nba.p.5680,Michael,Gbinije,SF,DET,NY,DET@NY,7:30PM EDT,10,1.2,GTD
nba.p.3706,Carmelo,Anthony,SF,NY,DET,DET@NY,7:30PM EDT,35,35.8,GTD
nba.p.3844,Sasha,Vujacic,SG,NY,DET,DET@NY,7:30PM EDT,10,5.4, 
nba.p.4287,Joakim,Noah,PF,NY,DET,DET@NY,7:30PM EDT,10,20.5,INJ
nba.p.4387,Derrick,Rose,PG,NY,DET,DET@NY,7:30PM EDT,24,28.7, 
nba.p.4484,Courtney,Lee,SG,NY,DET,DET@NY,7:30PM EDT,13,20.4, 
nba.p.4966,Lance,Thomas,PF,NY,DET,DET@NY,7:30PM EDT,10,11.9,GTD
