Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3954,Ian,Mahinmi,C,WAS,MIN,WAS@MIN,8:00PM EDT,10,13.2, 
nba.p.3983,Marcin,Gortat,C,WAS,MIN,WAS@MIN,8:00PM EDT,19,28.4, 
nba.p.4298,Jason,Smith,PF,WAS,MIN,WAS@MIN,8:00PM EDT,10,11, 
nba.p.4615,Brandon,Jennings,PG,WAS,MIN,WAS@MIN,8:00PM EDT,10,18.8, 
nba.p.4716,John,Wall,PG,WAS,MIN,WAS@MIN,8:00PM EDT,52,46.3, 
nba.p.4894,Markieff,Morris,PF,WAS,MIN,WAS@MIN,8:00PM EDT,27,27.4, 
nba.p.4913,Bojan,Bogdanovic,SG,WAS,MIN,WAS@MIN,8:00PM EDT,15,21.3, 
nba.p.5009,Bradley,Beal,SG,WAS,MIN,WAS@MIN,8:00PM EDT,36,34.5, 
nba.p.5066,Tomas,Satoransky,PG,WAS,MIN,WAS@MIN,8:00PM EDT,10,7.7, 
nba.p.5154,Otto,Porter,SF,WAS,MIN,WAS@MIN,8:00PM EDT,25,29.2, 
nba.p.5160,Trey,Burke,PG,WAS,MIN,WAS@MIN,8:00PM EDT,10,8.4, 
nba.p.5475,Kelly,Oubre Jr.,SF,WAS,MIN,WAS@MIN,8:00PM EDT,10,11.7, 
nba.p.5489,Chris,McCullough,PF,WAS,MIN,WAS@MIN,8:00PM EDT,10,4.3, 
nba.p.5729,Sheldon,McClellan,SG,WAS,MIN,WAS@MIN,8:00PM EDT,10,5.6, 
nba.p.5730,Daniel,Ochefu,C,WAS,MIN,WAS@MIN,8:00PM EDT,10,2.3, 
nba.p.4475,Brandon,Rush,SG,MIN,WAS,WAS@MIN,8:00PM EDT,10,9.5, 
nba.p.4493,Nikola,Pekovic,C,MIN,WAS,WAS@MIN,8:00PM EDT,10,7.4,INJ
nba.p.4610,Ricky,Rubio,PG,MIN,WAS,WAS@MIN,8:00PM EDT,32,29.2, 
nba.p.4613,Jordan,Hill,PF,MIN,WAS,WAS@MIN,8:00PM EDT,10,4.9, 
nba.p.4726,Cole,Aldrich,C,MIN,WAS,WAS@MIN,8:00PM EDT,10,7, 
nba.p.4766,Nemanja,Bjelica,PF,MIN,WAS,WAS@MIN,8:00PM EDT,10,13.7, 
nba.p.4771,Lance,Stephenson,SF,MIN,WAS,WAS@MIN,8:00PM EDT,10,14.3, 
nba.p.5165,Shabazz,Muhammad,SF,MIN,WAS,WAS@MIN,8:00PM EDT,10,14, 
nba.p.5191,Gorgui,Dieng,PF,MIN,WAS,WAS@MIN,8:00PM EDT,19,25.2, 
nba.p.5292,Andrew,Wiggins,SF,MIN,WAS,WAS@MIN,8:00PM EDT,36,32.5, 
