Moe Harkless,22
Sam Dekker,21.43
Mario Hezonja,20.5
Jahlil Okafor,23.79
Andre Roberson,19.81
Kyle Korver,19.5
Dario Saric,21.19
Devin Harris,19.23
Jeff Green,18.75
Channing Frye,20.56
Joe Johnson,18.66
C.J. Watson,18.42
Al-Farouq Aminu,29.2
Tristan Thompson,25.28
Marvin Williams,27.13
Marco Belinelli,18.08
Amir Johnson,17.75
Jaylen Brown,17.84
Clint Capela,30.2
Joffrey Lauvergne,17.65
Allen Crabbe,17.4
Alec Burks,17.18
Nik Stauskas,16.85
Frank Kaminsky,21.89
D.J. Augustin,16.69
Dirk Nowitzki,26.49
Jeremy Lamb,19.46
Bismack Biyombo,16.1
Jerami Grant,16.04
Kelly Olynyk,15.94
Gerald Henderson,15.42
Salah Mejri,15.08
Montrezl Harrell,15.02
Joe Ingles,15.04
Yogi Ferrell,26.81
Evan Fournier,26.83
Cody Zeller,23.8
Michael Kidd-Gilchrist,25.05
Derrick Favors,21.54
Patrick Beverley,26.91
Marcus Smart,25.29
Dwight Powell,14.14
Steven Adams,29.14
Sergio Rodriguez,13.8
Nikola Vucevic,35.41
T.J. McConnell,24.33
Anthony Morrow,13.43
Victor Oladipo,29.37
Trevor Ariza,26.59
Meyers Leonard,13.05
Boris Diaw,13.05
Ed Davis,13
Mason Plumlee,29.94
Ryan Anderson,24.45
Nerlens Noel,19.05
Richard Jefferson,12.74
Wesley Matthews,24.99
Robert Covington,28.35
Serge Ibaka,33.14
Al Horford,33.04
Miles Plumlee,12.05
Cameron Payne,12.05
Nicolas Batum,36.42
Domantas Sabonis,11.63
Terry Rozier,11.15
Kevin Love,41.87
Seth Curry,24.1
Rudy Gobert,33.24
Jonas Jerebko,10.7
Noah Vonleh,10.68
Kyrie Irving,41.35
Brian Roberts,10.59
Ersan Ilyasova,27.31
Trey Lyles,10.39
C.J. McCollum,34.45
Harrison Barnes,29.09
Jae Crowder,28.15
George Hill,25.67
James Jones,10.12
Gordon Hayward,33.1
LeBron James,51.83
Kemba Walker,38.23
Russell Westbrook,59.31
Elfrid Payton,22.53
DeAndre Liggins,9.33
Isaiah Thomas,46.43
Dorian Finney-Smith,9.2
James Harden,56.96
Dante Exum,9.14
Gerald Green,9.03
Damian Lillard,37.31
Corey Brewer,8.65
Timothe Luwawu-Cabarrot,8.01
Tyler Zeller,5.77
Chasson Randle,5.32
Jordan McRae,4.7
Alex Abrines,4.46
Kay Felder,4.16
Justin Anderson,4.04
Treveon Graham,3.05
Pat Connaughton,2.38
Damjan Rudez,2.21
