Boban Marjanovic,27.25,DET,C,@ MEM,40.42,1,194.5,190,94.5,0,7.0,97.99,25.35,25.01,36.79,17.71,2.73
Nicolas Brussino,25.4,DAL,SG,@ PHO,40.51,27,210.5,110,104.25,-1.75,8.9,94.37,15.62,30.35,33.78,17.02,2.54
Skal Labissiere,27.41,SAC,PF,HOU,46.16,25,223.5,405,107,-0.25,16.9,99.24,20.59,28.04,35.63,19.19,2.49
Montrezl Harrell,24.59,HOU,C,@ SAC,47.75,16,223.5,-500,116.5,-0.25,17.6,103.47,18.19,25.44,36.39,12.79,2.46
JaMychal Green,22.91,MEM,PF,DET,43.16,9,194.5,-220,100,-1.5,26.9,97.74,13.47,27.40,31.16,14.66,2.29
Tyler Ennis,21.71,LAL,PG,MIN,43.72,15,220.0,185,107.25,0,9.5,101.60,21.23,25.47,27.57,15.85,2.17
Tony Allen,21.42,MEM,SG,DET,36.07,4,194.5,-220,100,-1.5,26.8,97.74,16.72,26.01,30.63,12.21,2.14
Tarik Black,21.2,LAL,C,MIN,48.70,21,220.0,185,107.25,0,15.7,101.60,15.73,22.22,29.89,12.51,2.12
Henry Ellenson,21.1,DET,PF,@ MEM,40.62,2,194.5,190,94.5,0,4.8,97.99,25.27,25.01,26.16,16.04,2.11
Yogi Ferrell,25.01,DAL,PG,@ PHO,47.06,26,210.5,110,104.25,-1.75,25.0,94.37,18.93,29.88,34.26,15.76,2.08
Larry Nance,26.78,LAL,PF,MIN,41.63,4,220.0,185,107.25,0,22.0,101.60,13.73,30.19,38.30,15.26,2.06
Garrett Temple,20.54,SAC,SF,HOU,39.57,22,223.5,405,107,-0.25,26.0,99.24,14.09,24.68,28.14,12.94,2.05
Ty Lawson,19.91,SAC,PG,HOU,44.62,18,223.5,405,107,-0.25,24.5,99.24,19.86,22.42,25.88,13.94,1.99
Patrick Beverley,29.49,HOU,SG,@ SAC,40.13,24,223.5,-500,116.5,-0.25,30.3,103.47,15.36,33.17,43.06,15.92,1.97
Georgios Papagiannis,19.52,SAC,C,HOU,51.72,28,223.5,405,107,-0.25,14.7,99.24,15.58,24.00,27.13,11.91,1.95
Langston Galloway,18.76,SAC,PG,HOU,44.62,18,223.5,405,107,-0.25,19.2,99.24,18.11,31.12,24.20,13.32,1.88
Alan Williams,26.24,PHO,C,DAL,45.09,6,210.5,-130,106.25,-1.25,14.7,103.77,21.09,21.69,34.64,17.84,1.87
Vince Carter,20.27,MEM,SF,DET,38.65,10,194.5,-220,100,-1.5,24.2,97.74,14.44,27.62,25.95,14.59,1.84
Clint Capela,31.2,HOU,C,@ SAC,47.75,16,223.5,-500,116.5,-0.25,23.3,103.47,19.69,26.15,41.81,20.59,1.84
Omri Casspi,18.03,MIN,PF,@ LAL,48.41,30,220.0,-215,112.75,0.5,17.3,98.32,14.30,23.82,27.59,8.47,1.8
Dwight Powell,17.85,DAL,C,@ PHO,49.46,25,210.5,110,104.25,-1.75,16.6,94.37,14.73,19.47,23.03,12.67,1.79
Ben McLemore,17.75,SAC,SG,HOU,40.41,26,223.5,405,107,-0.25,18.4,99.24,18.61,28.35,25.03,10.47,1.78
Stanley Johnson,17.69,DET,SF,@ MEM,37.21,4,194.5,190,94.5,0,16.9,97.99,14.99,27.56,21.94,13.44,1.77
Alex Len,18.81,PHO,C,DAL,45.09,6,210.5,-130,106.25,-1.25,19.7,103.77,17.59,21.25,25.96,11.66,1.71
Brandan Wright,16.97,MEM,C,DET,45.48,7,194.5,-220,100,-1.5,15.8,97.74,15.18,16.09,22.91,11.03,1.7
Beno Udrih,16.97,DET,PG,@ MEM,43.14,11,194.5,190,94.5,0,14.9,97.99,21.64,17.28,23.42,10.52,1.7
Devin Harris,16.49,DAL,SG,@ PHO,40.51,27,210.5,110,104.25,-1.75,16.3,94.37,18.24,18.86,22.43,10.55,1.65
Andrew Harrison,16.05,MEM,PG,DET,45.17,21,194.5,-220,100,-1.5,20.4,97.74,16.56,22.36,20.22,11.88,1.61
