Damian Lillard,48.3,42.9,33.3,52.6,42.0,42.0
Kawhi Leonard,40.0,42.2,31.8,52.6,41.3,41.3
DeMar DeRozan,37.7,39.4,29.0,49.9,39.6,39.6
Tyler Ulis,31.2,11.4,-0.2,22.9,39.4,39.4
Hassan Whiteside,44.8,39.0,27.7,50.2,38.4,38.4
Brook Lopez,35.8,34.6,25.5,43.7,37.8,37.8
Goran Dragic,38.5,35.6,27.3,44.0,37.4,37.4
Jusuf Nurkic,32.1,22.0,7.7,36.2,36.6,36.6
Marc Gasol,37.3,38.0,28.0,48.0,36.2,36.2
Chris Paul,33.2,40.7,30.3,51.1,34.2,34.2
C.J. McCollum,30.3,35.9,25.8,46.1,34.2,34.2
Mike Conley,40.7,36.8,26.9,46.8,34.1,34.1
Devin Booker,29.4,29.9,21.2,38.6,33.0,33.0
Alan Williams,28.4,16.3,1.3,31.2,32.9,32.9
Blake Griffin,33.3,39.7,29.8,49.7,32.5,32.5
Jeremy Lin,31.2,27.0,18.7,35.3,32.5,32.5
Kristaps Porzingis,37.4,33.7,23.4,44.1,32.3,32.3
DeAndre Jordan,34.1,33.5,24.1,42.9,31.8,31.8
Harrison Barnes,26.4,29.8,22.1,37.5,30.4,30.4
Carmelo Anthony,32.2,36.7,26.3,47.0,30.0,30.0
LaMarcus Aldridge,33.0,31.8,22.9,40.6,29.9,29.9
Marquese Chriss,28.7,17.0,8.1,25.9,29.2,29.2
Dirk Nowitzki,27.9,27.6,19.0,36.2,29.2,29.2
Jonas Valanciunas,22.3,26.1,17.7,34.6,28.2,28.2
Tyler Johnson,26.7,27.9,20.0,35.8,26.3,26.3
James Johnson,26.8,26.2,16.5,35.8,26.0,26.0
Wesley Matthews,19.3,25.1,17.0,33.3,24.9,24.9
Derrick Rose,26.7,29.0,20.5,37.5,24.6,24.6
Seth Curry,15.2,22.5,13.4,31.7,23.8,23.8
Pau Gasol,27.5,27.5,18.3,36.7,23.0,23.0
