Russell Westbrook,59.8,59.8,49.2,70.3,58.7,58.7
James Harden,52.0,55.6,42.8,68.4,58.5,58.5
Isaiah Thomas,48.6,43.9,34.8,53.1,48.3,48.3
Damian Lillard,40.8,42.3,32.3,52.2,44.8,44.8
LeBron James,54.6,49.7,39.9,59.6,44.0,44.0
Kemba Walker,37.8,38.4,29.2,47.6,40.5,40.5
C.J. McCollum,37.6,36.6,26.0,47.2,38.3,38.3
Nicolas Batum,34.6,34.7,26.2,43.2,37.4,37.4
Kevin Love,44.4,39.5,29.5,49.5,37.4,37.4
Al Horford,31.3,34.9,25.8,43.9,35.5,35.5
Nikola Vucevic,35.4,32.9,22.7,43.2,35.2,35.2
Serge Ibaka,33.6,29.5,19.6,39.3,34.7,34.7
Kyrie Irving,37.9,38.4,27.7,49.1,34.7,34.7
Gordon Hayward,40.5,36.6,27.4,45.8,33.1,33.1
Rudy Gobert,37.1,34.8,26.2,43.4,32.8,32.8
Steven Adams,28.2,26.3,18.6,34.1,31.0,31.0
Mason Plumlee,27.2,30.0,21.6,38.4,30.7,30.7
Victor Oladipo,28.9,28.4,19.6,37.2,29.2,29.2
Patrick Beverley,24.5,26.7,19.8,33.5,28.9,28.9
Clint Capela,27.9,25.7,18.4,33.0,28.9,28.9
Evan Fournier,22.8,26.1,16.8,35.4,28.6,28.6
Robert Covington,34.8,25.9,15.5,36.3,28.5,28.5
Jae Crowder,26.8,26.8,19.2,34.5,28.4,28.4
Trevor Ariza,26.4,26.7,19.0,34.4,28.3,28.3
Elfrid Payton,24.6,27.4,15.6,39.3,28.2,28.2
George Hill,28.9,31.0,21.9,40.1,28.2,28.2
Harrison Barnes,30.1,30.5,22.6,38.5,28.2,28.2
Ryan Anderson,24.9,23.7,13.6,33.7,27.4,27.4
Ersan Ilyasova,25.9,26.1,16.2,36.1,26.9,26.9
Cody Zeller,24.6,23.3,16.4,30.2,26.0,26.0
Dirk Nowitzki,23.9,24.8,16.1,33.5,25.2,25.2
T.J. McConnell,20.2,20.0,11.3,28.6,25.1,25.1
Marcus Smart,25.1,23.9,16.3,31.4,24.8,24.8
Al-Farouq Aminu,26.1,22.6,15.7,29.5,24.8,24.8
Marvin Williams,26.2,22.7,15.3,30.1,24.0,24.0
Wesley Matthews,30.1,26.0,17.9,34.2,24.0,24.0
Tristan Thompson,26.2,23.7,14.6,32.7,23.9,23.9
Moe Harkless,15.5,21.2,13.4,29.1,23.9,23.9
Jahlil Okafor,23.6,21.6,14.5,28.7,22.2,22.2
Yogi Ferrell,30.7,17.0,4.2,29.7,21.9,21.9
Nerlens Noel,16.5,19.0,8.9,29.1,21.9,21.9
Sam Dekker,11.8,15.3,7.5,23.1,21.6,21.6
Andre Roberson,22.3,18.7,10.9,26.5,21.4,21.4
