K. Porzingis,PF,Knicks,false,31,6,12,0,2,6,6,0,7,1,1,0,0,5,16,18,false
L. Thomas,SF,Knicks,false,42,8,16,3,5,2,2,2,5,0,2,0,1,1,-4,21,false
C. Anthony,SF,Knicks,false,36,5,18,2,5,6,6,1,5,2,3,1,2,3,5,18,false
D. Rose,PG,Knicks,false,38,5,13,0,0,10,13,1,3,5,2,0,3,0,6,20,false
C. Lee,SG,Knicks,false,37,6,13,2,6,2,2,1,4,3,2,0,1,3,12,16,false
M. Kuzminskas,SF,Knicks,false,5,0,2,0,1,0,0,0,1,0,0,0,1,1,-4,0,true
K. O'Quinn,C,Knicks,false,17,2,4,0,0,3,4,2,2,0,0,1,1,4,-11,7,true
M. Plumlee,C,Knicks,false,3,0,2,0,0,0,0,1,0,0,0,0,0,0,-9,0,true
J. Holiday,SG,Knicks,false,18,0,1,0,1,0,0,0,2,1,0,0,0,2,-15,0,true
R. Baker,SG,Knicks,false,14,1,3,0,1,0,0,1,2,2,1,0,1,1,-11,2,true
D. Saric,PF,76ers,true,27,7,14,1,5,6,10,1,9,4,0,0,1,5,-6,21,false
R. Covington,SF,76ers,true,36,3,9,2,5,8,9,1,3,3,1,5,4,4,3,16,false
J. Okafor,C,76ers,true,20,5,10,0,0,2,2,4,4,1,0,1,2,5,10,12,false
T. McConnell,PG,76ers,true,32,5,11,0,1,1,2,0,4,4,1,1,1,2,-11,11,false
N. Stauskas,SG,76ers,true,30,1,5,1,4,2,2,0,5,1,0,0,1,0,9,5,false
R. Holmes,PF,76ers,true,25,3,4,0,0,4,4,1,3,1,0,1,0,0,-7,10,true
S. Rodriguez,PG,76ers,true,16,0,5,0,2,1,2,0,0,3,2,0,3,0,14,1,true
T. Luwawu-Cabarrot,SG,76ers,true,25,4,11,2,4,0,0,2,7,1,1,0,2,3,9,10,true
J. Anderson,SG,76ers,true,24,8,12,3,6,0,0,3,2,2,0,1,1,2,0,19,true
S. Ibaka,PF,Raptors,false,33,6,15,2,7,0,0,1,7,1,0,2,3,4,-7,14,false
D. Carroll,SF,Raptors,false,26,3,7,1,5,0,0,1,4,3,2,0,0,3,-13,7,false
J. Valanciunas,C,Raptors,false,13,1,2,0,0,0,0,1,2,0,0,1,2,3,-19,2,false
C. Joseph,PG,Raptors,false,32,7,13,0,0,1,2,2,3,3,0,0,2,1,-1,15,false
D. DeRozan,SG,Raptors,false,38,10,17,3,3,9,12,2,11,5,0,0,4,2,-5,32,false
P. Patterson,PF,Raptors,false,28,2,8,2,5,2,2,2,5,2,0,1,3,1,24,8,true
P.J. Tucker,SF,Raptors,false,24,3,5,0,0,0,0,1,2,0,1,1,1,4,19,6,true
D. Wright,PG,Raptors,false,22,2,2,1,1,4,6,0,1,1,1,4,2,1,23,9,true
N. Powell,SG,Raptors,false,25,7,12,2,4,5,5,1,5,1,1,0,0,4,19,21,true
M. Morris,PF,Wizards,true,37,4,13,1,3,2,2,2,6,5,1,1,2,3,6,11,false
O. Porter Jr.,SF,Wizards,true,36,4,10,2,5,8,9,3,5,3,3,1,1,0,10,18,false
M. Gortat,C,Wizards,true,31,2,7,0,1,2,2,0,6,1,0,0,2,1,2,6,false
J. Wall,PG,Wizards,true,38,9,24,4,8,8,10,2,6,7,1,3,1,3,6,30,false
B. Beal,SG,Wizards,true,36,10,21,3,8,4,5,4,3,4,1,0,2,4,7,27,false
