Russell Westbrook,69.2,61.0,50.3,71.8,65.3,65.3
LeBron James,57.9,50.6,40.9,60.3,53.9,53.9
Anthony Davis,53.8,52.4,38.3,66.6,53.0,53.0
DeMarcus Cousins,40.8,50.5,38.3,62.7,46.0,46.0
Kyrie Irving,47.9,39.6,28.9,50.3,44.9,44.9
Damian Lillard,42.0,42.5,33.0,52.0,43.0,43.0
Stephen Curry,43.9,42.8,33.3,52.4,43.0,43.0
C.J. McCollum,37.8,36.1,25.9,46.3,38.4,38.4
Paul George,44.0,37.2,29.1,45.3,38.0,38.0
Klay Thompson,30.7,32.0,21.9,42.1,37.0,37.0
Andre Drummond,39.8,37.3,26.8,47.8,36.6,36.6
Kristaps Porzingis,38.1,33.8,23.2,44.3,36.1,36.1
Jusuf Nurkic,38.4,21.0,7.0,35.1,35.8,35.8
Dario Saric,36.9,23.6,13.0,34.2,35.8,35.8
Draymond Green,34.1,36.3,27.2,45.4,34.4,34.4
Jrue Holiday,34.5,33.6,22.8,44.4,34.3,34.3
Carmelo Anthony,29.7,37.1,26.7,47.5,32.6,32.6
Jeremy Lin,28.3,26.1,17.7,34.5,31.7,31.7
Victor Oladipo,30.2,28.9,20.4,37.4,31.6,31.6
Jeff Teague,27.3,33.6,23.4,43.7,31.6,31.6
Brook Lopez,31.4,34.5,25.0,44.0,31.1,31.1
Robert Covington,30.1,27.9,17.1,38.7,31.0,31.0
Derrick Rose,27.8,29.3,20.5,38.0,30.0,30.0
Myles Turner,23.0,30.6,22.0,39.2,28.1,28.1
Reggie Jackson,30.3,26.4,17.3,35.5,28.0,28.0
Tobias Harris,35.9,27.9,19.2,36.6,27.6,27.6
Steven Adams,20.5,25.5,17.0,34.0,25.8,25.8
Enes Kanter,23.0,25.3,15.9,34.8,25.2,25.2
Kentavious Caldwell-Pope,19.5,25.5,14.1,37.0,25.1,25.1
Trevor Booker,23.6,25.5,17.7,33.2,25.0,25.0
Marcus Morris,25.3,25.6,15.6,35.5,24.9,24.9
T.J. McConnell,23.0,21.2,12.7,29.8,24.3,24.3
Courtney Lee,24.1,20.7,12.6,28.8,24.3,24.3
Al-Farouq Aminu,25.0,23.4,16.0,30.8,24.2,24.2
Tristan Thompson,24.0,23.9,15.3,32.6,23.2,23.2
Moe Harkless,22.4,21.9,13.9,29.9,22.3,22.3
Richaun Holmes,23.2,17.2,8.0,26.3,22.1,22.1
Andre Iguodala,23.4,19.3,12.1,26.6,21.9,21.9
C.J. Miles,19.8,18.4,10.5,26.3,21.5,21.5
Guillermo Hernangomez,22.7,17.2,5.5,28.8,20.9,20.9
Sean Kilpatrick,28.9,22.0,11.3,32.8,20.9,20.9
Thaddeus Young,18.2,24.2,15.6,32.8,20.7,20.7
Jordan Crawford,26.7,26.7,19.2,34.1,20.2,20.2
Zaza Pachulia,20.6,18.5,11.0,26.0,19.8,19.8
Jahlil Okafor,24.2,21.3,13.0,29.5,19.6,19.6
Jon Leuer,21.5,21.7,13.8,29.6,19.5,19.5
Rondae Hollis-Jefferson,22.2,19.3,11.3,27.3,19.5,19.5
Andre Roberson,16.2,18.8,11.4,26.3,19.4,19.4
Caris LeVert,18.6,15.6,7.4,23.7,18.2,18.2
Spencer Dinwiddie,16.4,16.6,8.5,24.8,18.0,18.0
Isaiah Whitehead,17.3,15.4,8.9,21.9,17.0,17.0
Allen Crabbe,22.8,17.2,9.2,25.2,17.0,17.0
Ish Smith,23.2,20.5,11.5,29.5,16.9,16.9
Gerald Henderson,17.4,16.9,9.9,23.8,16.7,16.7
Deron Williams,17.3,25.1,16.1,34.1,16.0,16.0
Patrick McCaw,12.7,8.0,1.3,14.6,16.0,16.0
Nik Stauskas,15.2,16.7,9.5,23.9,15.9,15.9
Quincy Acy,16.1,10.9,2.8,19.1,15.6,15.6
Dante Cunningham,14.9,15.2,8.3,22.0,15.5,15.5
E'Twaun Moore,16.4,17.6,10.9,24.4,15.4,15.4
Monta Ellis,13.4,17.5,8.9,26.0,15.2,15.2
Richard Jefferson,14.2,10.8,5.1,16.5,14.7,14.7
Sergio Rodriguez,17.8,18.7,9.6,27.7,14.5,14.5
Al Jefferson,11.3,15.7,9.0,22.5,14.4,14.4
Lance Thomas,16.4,11.3,3.6,19.1,14.3,14.3
Taj Gibson,16.9,22.3,14.6,30.0,14.1,14.1
Channing Frye,20.5,17.2,8.8,25.6,14.1,14.1
Rodney Stuckey,9.6,14.5,5.6,23.3,13.8,13.8
David West,11.2,12.7,7.3,18.1,13.7,13.7
Noah Vonleh,14.5,9.7,3.8,15.6,13.7,13.7
Kyle O'Quinn,14.4,17.7,6.7,28.6,13.6,13.6
Iman Shumpert,15.9,15.7,8.9,22.4,13.6,13.6
J.R. Smith,10.7,16.4,9.0,23.9,12.8,12.8
Stanley Johnson,17.5,11.2,3.9,18.5,12.7,12.7
Meyers Leonard,14.9,12.6,5.0,20.2,12.1,12.1
Solomon Hill,12.9,15.7,8.2,23.2,11.5,11.5
Timothe Luwawu-Cabarrot,14.4,7.8,1.9,13.7,11.3,11.3
Matt Barnes,17.2,19.1,9.9,28.3,11.0,11.0
JaVale McGee,8.7,10.9,3.8,18.0,10.8,10.8
Alex Abrines,9.2,9.2,3.0,15.5,10.8,10.8
Semaj Christon,5.2,7.9,3.0,12.7,10.7,10.7
Domantas Sabonis,12.2,13.2,6.7,19.7,10.4,10.4
Ian Clark,16.6,11.3,2.6,19.9,10.2,10.2
Shaun Livingston,7.6,10.7,6.4,15.1,10.0,10.0
Glenn Robinson III,15.2,13.6,5.6,21.6,9.9,9.9
Derrick Williams,9.1,12.4,6.1,18.6,9.9,9.9
Randy Foye,9.2,11.6,5.1,18.1,9.7,9.7
Ron Baker,8.7,7.9,1.6,14.1,9.3,9.3
Justin Holiday,11.3,14.7,6.5,23.0,9.3,9.3
Shabazz Napier,10.0,7.4,0.8,13.9,9.2,9.2
Lavoy Allen,12.0,9.0,1.9,16.2,9.0,9.0
Justin Anderson,13.6,12.5,3.6,21.4,8.5,8.5
Aron Baynes,12.2,10.6,4.1,17.1,8.4,8.4
Jerami Grant,5.4,12.9,6.7,19.0,7.9,7.9
Tim Frazier,7.5,18.8,4.6,32.9,6.8,6.8
Hollis Thompson,9.9,11.2,3.7,18.8,5.9,5.9
Reggie Bullock,4.8,8.3,0.7,15.8,5.1,5.1
Doug McDermott,10.8,15.6,7.4,23.8,2.5,2.5
Kevon Looney,2.4,7.3,1.6,13.0,0.9,0.9
James Michael McAdoo,7.8,6.8,0.1,13.5,0.7,0.7
Norris Cole,6.5,6.5,0.3,12.7,0.0,0.0
