James Harden,56.4,55.2,43.0,67.4,56.0,56.0
Karl-Anthony Towns,49.8,46.0,35.9,56.2,50.5,50.5
Anthony Davis,52.1,52.3,38.3,66.3,47.2,47.2
Kawhi Leonard,49.5,42.4,32.3,52.4,44.0,44.0
John Wall,48.9,46.3,37.5,55.0,43.4,43.4
Giannis Antetokounmpo,46.2,47.3,36.6,58.0,43.4,43.4
Isaiah Thomas,41.3,42.8,33.8,51.7,42.3,42.3
Jimmy Butler,37.4,41.8,28.5,55.2,41.8,41.8
Kemba Walker,45.7,39.2,29.8,48.7,40.8,40.8
DeMarcus Cousins,42.5,50.5,38.4,62.6,40.8,40.8
Hassan Whiteside,39.1,38.7,27.2,50.2,40.6,40.6
Chris Paul,39.3,41.5,31.7,51.3,40.1,40.1
Ricky Rubio,43.9,30.2,19.7,40.7,39.4,39.4
Marc Gasol,33.0,38.0,27.9,48.1,39.2,39.2
Paul George,41.3,37.1,29.1,45.2,38.9,38.9
Mike Conley,37.3,36.0,25.8,46.2,38.4,38.4
Blake Griffin,32.7,40.2,30.1,50.2,37.6,37.6
Damian Lillard,40.3,42.3,32.9,51.8,36.8,36.8
Eric Bledsoe,33.7,38.0,26.5,49.4,36.4,36.4
Gordon Hayward,34.7,35.9,26.5,45.4,35.4,35.4
Goran Dragic,33.5,35.3,27.0,43.7,34.6,34.6
Andre Drummond,35.5,37.1,26.5,47.7,34.1,34.1
Marvin Williams,37.9,24.2,15.2,33.2,33.8,33.8
Bradley Beal,41.7,35.2,25.4,45.1,33.8,33.8
DeAndre Jordan,34.7,33.3,23.8,42.8,33.6,33.6
Rudy Gobert,37.8,35.2,26.3,44.0,33.3,33.3
C.J. McCollum,31.0,35.8,25.2,46.3,33.2,33.2
Andrew Wiggins,24.1,33.0,22.1,43.9,33.0,33.0
LaMarcus Aldridge,29.8,31.4,22.5,40.4,32.5,32.5
Jeff Teague,25.1,33.4,23.2,43.6,32.4,32.4
Devin Booker,34.6,30.3,21.6,39.0,32.3,32.3
George Hill,32.1,30.7,20.8,40.6,32.0,32.0
Dwyane Wade,25.0,33.1,23.5,42.7,31.8,31.8
Alan Williams,29.2,15.0,0.1,29.8,30.5,30.5
Khris Middleton,27.1,25.9,15.9,35.9,30.1,30.1
Greg Monroe,23.3,25.8,15.8,35.8,29.7,29.7
Lou Williams,17.4,27.3,16.4,38.1,29.6,29.6
Harrison Barnes,26.5,30.0,22.3,37.6,29.5,29.5
D'Angelo Russell,32.5,29.0,17.7,40.3,29.4,29.4
Jusuf Nurkic,33.8,20.8,6.8,34.8,29.3,29.3
Jrue Holiday,30.1,33.3,22.4,44.2,29.0,29.0
Myles Turner,27.8,30.7,22.1,39.4,28.8,28.8
Dirk Nowitzki,34.1,27.7,19.1,36.3,28.7,28.7
James Johnson,28.2,26.0,16.6,35.3,28.7,28.7
Patrick Beverley,25.2,27.0,19.6,34.3,28.6,28.6
Clint Capela,30.4,25.9,18.8,33.1,28.2,28.2
Julius Randle,33.9,29.4,18.6,40.3,28.2,28.2
Otto Porter,29.5,29.7,18.9,40.5,27.7,27.7
Jeremy Lamb,25.0,17.9,8.2,27.5,27.4,27.4
Michael Kidd-Gilchrist,23.8,23.3,15.5,31.0,27.3,27.3
Avery Bradley,25.3,31.1,22.4,39.7,27.1,27.1
Dion Waiters,32.8,29.2,18.2,40.3,26.4,26.4
Jordan Clarkson,30.0,23.0,14.6,31.3,26.3,26.3
Gorgui Dieng,25.6,25.9,18.1,33.6,26.3,26.3
Rajon Rondo,24.5,24.6,14.4,34.8,26.3,26.3
Jae Crowder,24.7,26.5,18.9,34.1,26.2,26.2
Al Horford,29.4,32.9,23.7,42.0,26.1,26.1
Zach Randolph,20.7,27.1,19.7,34.5,26.0,26.0
Markieff Morris,22.4,28.2,18.8,37.5,25.9,25.9
Trevor Ariza,24.5,26.1,18.7,33.6,25.9,25.9
Tyreke Evans,27.3,21.7,12.4,31.1,25.9,25.9
Patty Mills,25.8,18.6,10.0,27.1,25.6,25.6
T.J. Warren,30.7,24.0,13.0,35.0,25.3,25.3
Tobias Harris,33.2,27.6,18.7,36.4,25.2,25.2
Seth Curry,21.5,23.0,13.9,32.1,25.1,25.1
Nerlens Noel,25.1,21.3,10.9,31.7,24.5,24.5
Tyler Johnson,26.1,27.4,19.2,35.6,24.2,24.2
Reggie Jackson,27.9,26.2,17.1,35.2,23.7,23.7
Willie Cauley-Stein,24.4,13.6,3.5,23.6,23.6,23.6
Robin Lopez,20.2,21.8,14.4,29.2,23.4,23.4
Ivica Zubac,23.1,14.5,2.7,26.3,23.4,23.4
Cody Zeller,25.5,23.6,17.3,29.9,23.3,23.3
