Jusuf Nurkic,36.29
Moe Harkless,28.56
Richaun Holmes,23.23
Justin Anderson,22.45
Ish Smith,20.89
Robin Lopez,22.85
Jeremy Lamb,19.93
Rondae Hollis-Jefferson,19.79
Rajon Rondo,21.68
Bobby Portis,21.01
Tony Parker,20.9
Sean Kilpatrick,18.77
Tony Allen,20.39
Marvin Williams,27.63
Derrick Williams,18.4
Dewayne Dedmon,18.38
Matthew Dellavedova,18.26
Allen Crabbe,18.17
Nikola Mirotic,21.74
Caris LeVert,18.14
Sergio Rodriguez,17.94
Danny Green,17.44
Chandler Parsons,17.33
Cody Zeller,24.22
Nene Hilario,17.23
DeMarre Carroll,20.68
Manu Ginobili,17.19
Jahlil Okafor,20.64
Jon Leuer,22.28
Patty Mills,17.04
Tony Snell,16.89
David Lee,18.26
Greg Monroe,29.24
Jamal Murray,17.81
Marco Belinelli,16.12
Al-Farouq Aminu,25.73
Spencer Dinwiddie,16
T.J. McConnell,28.71
Gary Harris,30.32
Toney Douglas,15.88
JaMychal Green,19
P.J. Tucker,18.7
Cristiano Da Silva Felicio,15.45
Pau Gasol,29.48
Khris Middleton,26.19
Tristan Thompson,24.7
J.J. Redick,21.47
Malcolm Brogdon,24.51
Brandon Rush,15.28
Nik Stauskas,15.27
Vince Carter,15.21
Deron Williams,19.7
Cory Joseph,21.01
Michael Kidd-Gilchrist,28.28
Justin Hamilton,14.69
Wayne Ellington,14.55
Reggie Jackson,26.17
Nemanja Bjelica,14.37
Stanley Johnson,14.32
Marreese Speights,14.15
Meyers Leonard,14.12
Iman Shumpert,14.1
Kyle Korver,15.5
Willie Reed,13.97
Zach Randolph,30.75
Dario Saric,36.37
Isaiah Whitehead,13.73
Tyler Johnson,25.89
Jonas Valanciunas,24.19
Jameer Nelson,26.56
Tyus Jones,13.21
Tobias Harris,24.84
Raymond Felton,13
C.J. McCollum,40.13
Trevor Ariza,23.06
Troy Daniels,12.76
Patrick Patterson,12.7
Clint Capela,21.37
Eric Gordon,20.11
Channing Frye,17.68
Delon Wright,12.54
Rodney McGruder,12.52
Gorgui Dieng,23.55
Kentavious Caldwell-Pope,25.96
Jamal Crawford,14.79
Christian Wood,12.17
Noah Vonleh,12.22
Marcus Morris,24.33
DeAndre Jordan,32.88
James Ennis,12.22
Norman Powell,12.08
Terrence Jones,19.17
Danilo Gallinari,29.45
Shabazz Muhammad,11.69
Cameron Payne,11.74
Patrick Beverley,22.23
Louis Williams,26.97
Andre Drummond,37.22
Mason Plumlee,22.07
Damian Lillard,46.98
Robert Covington,34.45
Trevor Booker,20.59
Dion Waiters,28.61
Josh Richardson,15.91
Marc Gasol,38.85
Paul Zipser,11.34
Jason Terry,11.19
Richard Jefferson,11.11
Brook Lopez,32.17
Jeremy Lin,20.9
Ryan Anderson,20.83
Denzel Valentine,11.01
James Johnson,26.49
Goran Dragic,36.23
Serge Ibaka,29.53
Wilson Chandler,29.41
Nicolas Batum,35.55
Randy Foye,10.67
Will Barton,25.51
Kris Dunn,10.64
LaMarcus Aldridge,30.52
Timothe Luwawu-Cabarrot,10.41
Mirza Teletovic,10.36
Austin Rivers,17.7
Ricky Rubio,29.22
Kemba Walker,40.54
Juan Hernangomez,10.09
Luke Babbitt,9.99
Chris Paul,45.78
Nikola Jokic,47.82
Mike Conley,32.62
Kawhi Leonard,43.16
Jerian Grant,9.82
Dwyane Wade,31.21
Andrew Wiggins,36.18
Jimmy Butler,45.72
Kyrie Irving,40.5
Blake Griffin,41.88
Hassan Whiteside,36.44
Jonathon Simmons,9.17
Sam Dekker,9.06
DeMar DeRozan,41.13
Aron Baynes,9.03
Giannis Antetokounmpo,46.66
James Harden,54.4
Karl-Anthony Towns,43.32
Luc Richard Mbah a Moute,8.56
Thon Maker,8.63
Brian Roberts,8.64
LeBron James,44.45
Brandon Bass,8.01
Shabazz Napier,7.5
Montrezl Harrell,6.41
Okaro White,6.25
Wesley Johnson,5.48
Cole Aldrich,5.12
