James Harden,57.5,55.5,43.2,67.7,57.2,57.2
Russell Westbrook,59.8,59.7,49.0,70.4,53.0,53.0
DeMarcus Cousins,58.7,51.1,39.0,63.1,50.0,50.0
John Wall,43.2,45.6,36.6,54.7,49.7,49.7
Kyle Lowry,43.1,42.3,33.3,51.3,49.0,49.0
Anthony Davis,43.7,52.8,37.1,68.4,48.3,48.3
Kawhi Leonard,46.8,41.4,32.9,50.0,42.7,42.7
Damian Lillard,37.7,42.2,32.0,52.5,42.1,42.1
Carmelo Anthony,42.9,38.2,27.5,48.8,41.9,41.9
Kemba Walker,40.1,38.9,29.7,48.1,41.3,41.3
C.J. McCollum,35.4,36.6,25.7,47.5,38.1,38.1
Nicolas Batum,34.1,34.9,26.5,43.2,37.7,37.7
LaMarcus Aldridge,35.7,31.8,22.0,41.6,37.6,37.6
Bradley Beal,33.6,33.3,24.1,42.4,37.0,37.0
Jrue Holiday,45.0,32.7,22.8,42.5,34.8,34.8
Mason Plumlee,35.9,30.4,21.9,38.9,32.8,32.8
Markieff Morris,35.0,27.4,18.0,36.7,31.5,31.5
Kenneth Faried,23.7,23.2,12.6,33.9,31.2,31.2
Otto Porter,29.9,29.7,18.1,41.3,30.5,30.5
Danilo Gallinari,30.9,28.5,21.6,35.4,30.3,30.3
Patrick Beverley,22.2,26.5,19.2,33.8,28.6,28.6
D'Angelo Russell,22.2,27.7,17.1,38.2,28.5,28.5
Lou Williams,35.2,27.2,16.2,38.2,28.0,28.0
Trevor Ariza,21.7,26.6,18.9,34.3,27.8,27.8
Jonas Valanciunas,28.8,26.2,17.3,35.1,27.0,27.0
Wilson Chandler,20.4,27.8,16.6,39.0,26.9,26.9
Norman Powell,20.4,11.8,1.4,22.1,26.8,26.8
Evan Turner,23.6,20.8,14.0,27.6,26.6,26.6
Victor Oladipo,31.4,28.3,19.9,36.8,26.5,26.5
Ryan Anderson,25.5,23.9,14.5,33.3,26.3,26.3
Eric Gordon,23.9,26.9,18.4,35.4,26.2,26.2
Marcin Gortat,29.5,29.1,21.6,36.7,26.1,26.1
Brandon Jennings,20.1,19.4,9.6,29.3,25.9,25.9
Steven Adams,23.9,25.8,17.9,33.7,25.7,25.7
Al-Farouq Aminu,22.1,22.1,15.0,29.3,25.2,25.2
David Lee,25.9,17.0,9.6,24.5,25.1,25.1
Gary Harris,26.4,23.4,14.7,32.0,24.9,24.9
Michael Kidd-Gilchrist,27.4,23.0,15.0,31.1,24.8,24.8
Marvin Williams,24.9,22.2,15.0,29.4,24.7,24.7
Jordan Clarkson,24.5,22.6,14.5,30.7,24.5,24.5
Darren Collison,27.2,22.9,14.9,30.8,23.5,23.5
