Alan Williams,30.81
Thabo Sefolosha,23.21
Jordan Clarkson,25.61
Nerlens Noel,33.74
Brandon Ingram,23.11
Marquese Chriss,21.04
Joe Ingles,20.25
Ivica Zubac,20.29
E'Twaun Moore,20.2
Solomon Hill,19.76
Derrick Favors,28.02
C.J. Miles,18.72
Courtney Lee,20.42
Zaza Pachulia,18.58
Tyler Ulis,18.58
Kent Bazemore,23.88
Andre Iguodala,19.97
Alex Len,18.24
Alex Abrines,18.12
Hollis Thompson,17.97
Monta Ellis,19.75
Larry Nance,17.6
Patrick McCaw,17.52
Terrence Ross,27.87
Doug McDermott,16.86
Amir Johnson,16.89
Lance Thomas,16.76
Alec Burks,16.57
Andre Roberson,17.93
Kelly Olynyk,17.54
Rodney Stuckey,15.88
Jared Dudley,15.64
David West,15.58
Jaylen Brown,15.53
Kosta Koufos,16.95
Buddy Hield,15.17
Aaron Gordon,28.74
Tarik Black,15.02
Rodney Hood,19.55
Joe Johnson,14.79
Shaun Livingston,14.84
Yogi Ferrell,23.44
Nick Young,17.47
Ian Mahinmi,14.54
T.J. Warren,24.62
Enes Kanter,24.43
Bismack Biyombo,14.43
Al Jefferson,14.14
Arron Afflalo,13.85
D.J. Augustin,13.89
Willie Cauley-Stein,23.6
D'Angelo Russell,35.98
Marcus Smart,24.8
Al Horford,31.01
Dirk Nowitzki,27.04
Derrick Rose,31.85
Jeff Green,13.31
Guillermo Hernangomez,25.15
Dante Cunningham,13.16
Seth Curry,27.68
Glenn Robinson,13.14
Ty Lawson,17.03
Marcin Gortat,27.2
Evan Fournier,25.84
Julius Randle,30.83
Elfrid Payton,23.04
Nikola Vucevic,35.84
Skal Labissiere,12.59
Anthony Tolliver,12.64
Kevin Seraphin,12.61
Jonas Jerebko,12.51
Kyle O'Quinn,18.72
Justin Holiday,12.26
Bojan Bogdanovic,15.93
Leandro Barbosa,12.24
Wesley Matthews,26.89
Tim Frazier,12.21
Jeff Teague,36.17
Dwight Howard,30.33
Dennis Schroder,32.1
Jae Crowder,27.44
Draymond Green,42.36
Paul George,38.83
Steven Adams,22.22
Paul Millsap,38.3
Tyreke Evans,18.35
George Hill,26.21
Ersan Ilyasova,20.54
Klay Thompson,36.37
Tim Hardaway Jr.,21.42
Carmelo Anthony,40.27
Harrison Barnes,29.01
Myles Turner,26.45
Eric Bledsoe,40.66
Taj Gibson,15.15
Darren Collison,22.45
Mario Hezonja,10.59
Kristaps Porzingis,32.76
Thaddeus Young,22.14
Malcolm Delaney,10.38
Markieff Morris,30.13
Jrue Holiday,36.98
JaVale McGee,10.19
Trey Lyles,10.17
Brandon Jennings,11.19
Dante Exum,10.09
Ben McLemore,11.12
Otto Porter,27.25
Taurean Prince,10.13
Kelly Oubre,9.99
Devin Harris,9.96
Anthony Davis,52.16
Bradley Beal,31.32
DeMarcus Cousins,54.53
Ron Baker,9.71
John Wall,49.05
Jerami Grant,9.53
Avery Bradley,20.97
Boris Diaw,9.25
Rudy Gobert,27.76
Stephen Curry,48.53
Russell Westbrook,57.06
Devin Booker,25.14
Isaiah Thomas,43.1
Mindaugas Kuzminskas,8.85
Quinn Cook,8.57
Gordon Hayward,30.22
Domantas Sabonis,8.58
Terry Rozier,8.46
Derrick Jones,8.37
Rakeem Christmas,8.33
Corey Brewer,7.64
Dorian Finney-Smith,7.28
Matt Barnes,11.28
C.J. Watson,6.9
Norris Cole,6.86
Dwight Powell,4.58
