Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3523,Richard,Jefferson,SF,CLE,MIN,CLE@MIN,8:00PM EST,10,9.9, 
nba.p.3598,Chris,Andersen,PF,CLE,MIN,CLE@MIN,8:00PM EST,10,7.6,INJ
nba.p.3704,LeBron,James,SF,CLE,MIN,CLE@MIN,8:00PM EST,54,48.9, 
nba.p.3752,James,Jones,SG,CLE,MIN,CLE@MIN,8:00PM EST,10,4.7, 
nba.p.3754,Kyle,Korver,SG,CLE,MIN,CLE@MIN,8:00PM EST,11,17.8, 
nba.p.3835,J.R.,Smith,SG,CLE,MIN,CLE@MIN,8:00PM EST,15,16.8,INJ
nba.p.3934,Channing,Frye,PF,CLE,MIN,CLE@MIN,8:00PM EST,10,16.2, 
nba.p.4391,Kevin,Love,PF,CLE,MIN,CLE@MIN,8:00PM EST,39,38,INJ
nba.p.4840,Kyrie,Irving,PG,CLE,MIN,CLE@MIN,8:00PM EST,40,38.5, 
nba.p.4883,Derrick,Williams,SF,CLE,MIN,CLE@MIN,8:00PM EST,10,10.9, 
nba.p.4884,Tristan,Thompson,C,CLE,MIN,CLE@MIN,8:00PM EST,14,23.6, 
nba.p.4898,Iman,Shumpert,SG,CLE,MIN,CLE@MIN,8:00PM EST,10,16.2, 
nba.p.4935,DeAndre,Liggins,SG,CLE,MIN,CLE@MIN,8:00PM EST,10,8.4, 
nba.p.5370,Jordan,McRae,SG,CLE,MIN,CLE@MIN,8:00PM EST,10,7.3, 
nba.p.5685,Kay,Felder,PG,CLE,MIN,CLE@MIN,8:00PM EST,10,8.2, 
nba.p.4475,Brandon,Rush,SG,MIN,CLE,CLE@MIN,8:00PM EST,10,8, 
nba.p.4493,Nikola,Pekovic,C,MIN,CLE,CLE@MIN,8:00PM EST,10,7.4,INJ
nba.p.4610,Ricky,Rubio,PG,MIN,CLE,CLE@MIN,8:00PM EST,24,27.7, 
nba.p.4613,Jordan,Hill,PF,MIN,CLE,CLE@MIN,8:00PM EST,10,4.9, 
nba.p.4726,Cole,Aldrich,C,MIN,CLE,CLE@MIN,8:00PM EST,10,7.6, 
nba.p.4766,Nemanja,Bjelica,PF,MIN,CLE,CLE@MIN,8:00PM EST,10,12.6, 
nba.p.4771,Lance,Stephenson,SF,MIN,CLE,CLE@MIN,8:00PM EST,14,16.1, 
nba.p.5165,Shabazz,Muhammad,SG,MIN,CLE,CLE@MIN,8:00PM EST,10,13.8, 
nba.p.5191,Gorgui,Dieng,PF,MIN,CLE,CLE@MIN,8:00PM EST,19,25.5, 
nba.p.5292,Andrew,Wiggins,SF,MIN,CLE,CLE@MIN,8:00PM EST,33,32.1, 
nba.p.5324,Zach,LaVine,SG,MIN,CLE,CLE@MIN,8:00PM EST,10,29.1,INJ
nba.p.5326,Adreian,Payne,PF,MIN,CLE,CLE@MIN,8:00PM EST,10,7.5,INJ
nba.p.5432,Karl-Anthony,Towns,C,MIN,CLE,CLE@MIN,8:00PM EST,47,44.4, 
nba.p.5484,Tyus,Jones,PG,MIN,CLE,CLE@MIN,8:00PM EST,10,8.8, 
nba.p.5636,Kris,Dunn,PG,MIN,CLE,CLE@MIN,8:00PM EST,10,11.4, 
nba.p.4152,Kyle,Lowry,PG,TOR,CHI,TOR@CHI,8:00PM EST,42,41.4, 
