Russell Westbrook,58.4,59.9,49.1,70.8,54.3,54.3
Karl-Anthony Towns,47.1,44.0,33.5,54.4,48.3,48.3
Eric Bledsoe,47.6,38.1,26.7,49.6,42.5,42.5
Nikola Jokic,46.5,32.2,18.1,46.3,41.8,41.8
Gordon Hayward,29.7,36.1,26.8,45.3,37.0,37.0
Jeff Teague,33.1,34.4,23.8,45.1,36.9,36.9
Rudy Gobert,38.8,34.5,25.5,43.4,36.1,36.1
Paul George,35.1,37.0,29.9,44.2,36.1,36.1
George Hill,27.9,31.5,22.2,40.8,34.3,34.3
Devin Booker,31.4,29.5,20.3,38.8,33.8,33.8
Andrew Wiggins,34.5,32.0,20.7,43.4,33.4,33.4
Myles Turner,30.7,31.1,21.4,40.9,31.5,31.5
Ricky Rubio,32.1,26.4,16.3,36.4,29.7,29.7
Harrison Barnes,26.4,30.6,22.6,38.7,29.6,29.6
Zach LaVine,19.4,30.0,20.1,39.8,29.0,29.0
Danilo Gallinari,26.1,27.9,21.4,34.4,28.9,28.9
Tyson Chandler,35.5,25.7,16.3,35.1,28.4,28.4
Enes Kanter,30.5,25.5,15.8,35.3,27.7,27.7
Gorgui Dieng,27.9,26.5,18.6,34.5,26.8,26.8
Wilson Chandler,29.3,28.7,17.8,39.6,26.7,26.7
Victor Oladipo,29.5,28.2,19.5,36.9,25.8,25.8
Lou Williams,37.4,27.2,16.1,38.4,25.8,25.8
Steven Adams,24.3,26.1,18.0,34.1,24.9,24.9
Gary Harris,24.9,23.2,14.8,31.7,24.7,24.7
Kenneth Faried,19.1,22.6,12.5,32.8,24.7,24.7
Seth Curry,24.9,20.5,13.0,28.1,24.6,24.6
Thaddeus Young,29.7,25.5,17.0,33.9,24.4,24.4
T.J. Warren,15.8,22.9,10.7,35.1,23.5,23.5
Rodney Hood,23.5,24.1,15.7,32.5,23.3,23.3
Derrick Favors,21.1,20.5,11.8,29.3,23.1,23.1
Jordan Clarkson,23.0,22.5,14.4,30.7,21.8,21.8
C.J. Miles,12.5,18.2,10.6,25.8,21.7,21.7
Will Barton,26.7,24.8,14.5,35.1,21.7,21.7
P.J. Tucker,25.3,19.2,10.4,27.9,21.5,21.5
Jameer Nelson,18.9,18.1,8.7,27.6,21.5,21.5
Julius Randle,20.9,29.3,19.0,39.6,21.1,21.1
Justin Anderson,10.6,13.3,4.6,21.9,19.9,19.9
Brandon Knight,12.9,19.6,11.5,27.8,19.9,19.9
Dwight Powell,13.8,17.4,10.0,24.7,18.9,18.9
Nick Young,21.7,21.1,12.8,29.3,18.4,18.4
Alec Burks,14.3,9.2,0.2,18.3,18.2,18.2
Alex Len,13.4,19.2,10.8,27.6,17.0,17.0
Luol Deng,15.0,19.3,10.4,28.3,16.5,16.5
Al Jefferson,20.9,16.3,9.1,23.5,16.5,16.5
Shabazz Muhammad,16.6,12.7,5.6,19.9,16.4,16.4
Monta Ellis,14.7,18.1,8.7,27.6,16.2,16.2
Darrell Arthur,21.8,12.4,4.0,20.9,16.0,16.0
Dorian Finney-Smith,10.9,12.0,4.7,19.2,15.9,15.9
Andre Roberson,16.4,18.5,10.9,26.1,15.9,15.9
Andrew Bogut,12.0,18.1,11.9,24.3,15.4,15.4
Jamal Murray,17.1,15.0,5.3,24.7,14.5,14.5
Trey Lyles,11.3,16.1,9.0,23.2,14.0,14.0
Joe Ingles,20.4,15.3,5.9,24.7,13.9,13.9
Brandon Ingram,19.0,17.2,10.0,24.4,13.4,13.4
Domantas Sabonis,11.8,13.4,7.0,19.9,13.2,13.2
Devin Harris,13.3,11.7,4.7,18.7,12.9,12.9
Nemanja Bjelica,10.5,12.4,3.6,21.2,12.5,12.5
Marquese Chriss,14.6,14.0,6.9,21.2,12.3,12.3
Joe Johnson,15.0,14.8,6.3,23.2,11.6,11.6
Timofey Mozgov,12.9,15.1,7.6,22.5,11.3,11.3
Aaron Brooks,10.6,11.4,4.5,18.3,11.2,11.2
Salah Mejri,10.0,10.3,2.7,18.0,11.0,11.0
Larry Nance,15.6,18.4,10.6,26.1,10.8,10.8
Jerami Grant,12.8,12.9,8.2,17.7,10.7,10.7
Glenn Robinson III,10.0,13.0,4.4,21.6,10.4,10.4
Kris Dunn,12.7,12.0,3.5,20.4,10.3,10.3
Boris Diaw,17.6,11.2,3.7,18.6,9.2,9.2
Jose Calderon,7.6,8.8,0.7,16.9,9.2,9.2
Ivica Zubac,18.6,10.0,-1.2,21.1,9.0,9.0
Cameron Payne,11.5,10.3,6.4,14.2,8.2,8.2
Alex Abrines,10.4,8.9,2.6,15.3,8.0,8.0
Joffrey Lauvergne,8.6,11.3,3.5,19.1,7.7,7.7
Tarik Black,14.7,14.3,7.9,20.6,7.7,7.7
Cole Aldrich,4.7,8.7,2.0,15.4,5.1,5.1
Tyler Ulis,2.5,6.1,-0.6,12.7,4.5,4.5
Dragan Bender,7.8,7.4,-0.3,15.1,3.6,3.6
Pierre Jackson,7.1,8.4,-0.1,17.0,0.0,0.0
Kevin Seraphin,3.9,9.1,1.5,16.7,0.0,0.0
Metta World Peace,0.6,2.5,-1.0,6.0,0.0,0.0
A.J. Hammons,3.6,3.6,0.1,7.2,0.0,0.0
Joel Bolomboy,2.4,2.9,-0.2,6.1,0.0,0.0
Deron Williams,29.6,28.5,21.4,35.6,0.0,0.0
Nick Collison,5.1,3.6,-0.6,7.8,0.0,0.0
Shelvin Mack,8.1,15.2,7.0,23.3,0.0,0.0
Jordan Hill,4.9,4.9,0.1,9.7,0.0,0.0
Malik Beasley,4.5,4.3,-0.7,9.4,0.0,0.0
Nicolas Brussino,4.9,4.9,-0.1,9.9,0.0,0.0
Alan Williams,3.0,8.1,-4.1,20.3,0.0,0.0
Juan Hernangomez,7.9,7.9,0.2,15.6,0.0,0.0
Tyus Jones,7.9,8.8,-0.3,17.8,0.0,0.0
Brandon Rush,14.2,7.5,-1.7,16.8,0.0,0.0
Jeff Withey,3.5,7.1,1.7,12.4,0.0,0.0
Georges Niang,1.6,2.1,-0.6,4.9,0.0,0.0
Emmanuel Mudiay,24.9,22.9,11.4,34.5,0.0,0.0
Joseph Young,2.0,4.6,-2.0,11.2,0.0,0.0
Raul Neto,4.3,5.2,-0.1,10.5,0.0,0.0
Rakeem Christmas,3.4,3.4,-0.4,7.1,0.0,0.0
Thomas Robinson,4.3,11.0,2.7,19.2,0.0,0.0
Lavoy Allen,2.1,6.2,2.3,10.0,0.0,0.0
Nikola Pekovic,0.0,0.0,0.0,0.0,0.0,0.0
D'Angelo Russell,22.2,27.7,17.1,38.2,0.0,0.0
Anthony Morrow,3.7,8.3,1.8,14.8,0.0,0.0
Marcelo Huertas,4.4,7.6,0.6,14.5,0.0,0.0
Kyle Singler,3.8,4.0,0.9,7.1,0.0,0.0
Wesley Matthews,27.8,25.4,17.2,33.5,0.0,0.0
Jared Dudley,11.7,16.5,9.1,24.0,0.0,0.0
Leandro Barbosa,5.1,9.8,2.1,17.5,0.0,0.0
Semaj Christon,10.6,9.2,4.5,13.9,0.0,0.0
Jusuf Nurkic,9.4,18.7,7.7,29.7,0.0,0.0
Mike Miller,4.4,4.6,-0.1,9.3,0.0,0.0
Adreian Payne,6.4,8.6,2.1,15.0,0.0,0.0
Dante Exum,8.1,11.2,5.1,17.3,0.0,0.0
Josh Huestis,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Jones Jr.,1.5,1.5,-0.6,3.6,0.0,0.0
Dirk Nowitzki,25.6,24.6,16.0,33.2,0.0,0.0
Rodney Stuckey,19.7,16.5,7.6,25.4,0.0,0.0
J.J. Barea,18.3,23.2,14.6,31.7,0.0,0.0
