Ivica Zubac,LAL,C,16th,6.3,46.3,12.7,25.75,23.46,6
Willie Cauley-Stein,SAC,C,6th,0,24.8,11.8,11.30,10.55,27
Malachi Richardson,SAC,SG,30th,2.4,22.2,7.5,11.76,10.85,10
Mindaugas Kuzminskas,NYK,SF,4th,7.6,36.5,13.7,25.74,20.00,24
Nene Hilario,HOU,C,18th,5.7,29.6,16.7,13.70,15.91,56
Corey Brewer,HOU,SG,13th,0,16.2,15.0,8.64,5.11,39
Maurice N'dour,NYK,SF,15th,0,5,7.6,0.00,0.00,53
Guillermo Hernangomez,NYK,C,11th,15.6,52.8,13.1,31.32,31.51,20
Justin Holiday,NYK,SG,20th,3,33.6,19.1,21.62,16.11,41
Kyle O'Quinn,NYK,C,15th,5.6,45.3,14.6,18.19,22.61,33
Sam Dekker,HOU,SF,13th,5.9,33.1,19.3,21.39,17.58,50
Ben McLemore,SAC,SG,30th,0,11.9,14.9,0.00,0.00,28
Ron Baker,NYK,SG,20th,0.3,22.5,12.3,14.56,9.83,29
Jason Smith,WAS,C,22nd,2.6,25.7,12.3,14.60,12.50,34
Tomas Satoransky,WAS,PG,21st,0,20.1,14.2,8.40,5.22,15
Trey Burke,WAS,PG,4th,0,21.3,11.9,10.78,8.44,23
Kelly Oubre Jr.,WAS,SG,11th,4.7,33.4,19.8,27.04,16.98,38
Matt Barnes,SAC,SF,27th,1.5,31.5,23.6,18.30,14.38,51
Arron Afflalo,SAC,SG,30th,8.3,31,24.5,29.45,18.02,50
Anthony Tolliver,SAC,PF,27th,4.3,35.6,21.5,26.52,17.72,35
Kosta Koufos,SAC,C,6th,2.3,27.5,18.8,15.20,13.12,52
Garrett Temple,SAC,SF,30th,12.3,37.6,26.2,32.55,23.14,58
Pascal Siakam,TOR,PF,22nd,0,12.5,16.6,0.00,0.00,45
Marco Belinelli,CHA,SG,8th,3.8,29.3,24.0,19.10,14.71,60
Ramon Sessions,CHA,PG,14th,2.5,22.1,16.0,15.40,10.93,55
Roy Hibbert,CHA,C,28th,2.3,26.9,15.5,18.54,12.83,42
Skal Labissiere,SAC,PF,27th,0,8.9,6.2,0.00,0.00,15
Brian Roberts,CHA,PG,14th,0,6.5,4.9,0.00,0.00,0
Andrew Nicholson,WAS,C,26th,0,10.8,8.2,0.00,0.00,0
Christian Wood,CHA,PF,25th,0,0,3.0,0.00,0.00,0
Meyers Leonard,POR,PF,15th,0,26.7,15.2,13.30,10.03,26
Lucas Nogueira,TOR,C,13th,7.5,36.3,20.5,25.92,19.85,52
Terrence Ross,TOR,SG,21st,3.9,31.3,22.0,23.00,15.66,56
Brandon Jennings,NYK,PG,10th,13.2,48.2,23.6,37.06,28.17,48
Dante Cunningham,NOP,PF,12th,6,32.2,24.9,29.00,17.23,49
Donatas Motiejunas,NOP,C,2nd,3.5,32.9,14.9,18.24,16.07,42
E'Twaun Moore,NOP,SG,1st,7.3,30.4,24.2,25.07,17.17,62
Courtney Lee,NYK,SG,20th,9,35.4,30.9,31.96,20.33,61
Solomon Hill,NOP,SF,12th,9.9,36.3,27.4,33.79,21.19,52
Tim Frazier,NOP,PG,26th,0,39.9,25.9,12.72,12.02,39
Buddy Hield,NOP,SG,1st,0,27.9,19.5,15.20,10.84,41
Sasha Vujacic,NYK,SG,20th,0,10.9,8.0,0.00,0.00,3
Cory Joseph,TOR,PG,28th,9.1,36.6,22.4,27.81,20.86,55
