Nerlens Noel,24.95
Matthew Dellavedova,24.79
Jordan Clarkson,28.19
Dion Waiters,31.79
Wayne Ellington,21.94
James Ennis,21.53
Garrett Temple,21.25
Norman Powell,21.08
Terrence Ross,20.68
Vince Carter,20.53
Caris LeVert,20.17
Zaza Pachulia,20.21
Evan Turner,25.45
Andre Iguodala,19.37
Brandon Ingram,21.26
Seth Curry,20.38
Langston Galloway,18.37
Cory Joseph,18.41
Dario Saric,20.11
Dante Cunningham,17.95
Matt Barnes,17.92
Marco Belinelli,17.5
Gerald Henderson,17.5
Timofey Mozgov,17.44
Andrew Bogut,17.34
Spencer Dinwiddie,17.21
Randy Foye,17.13
Richaun Holmes,17.08
Allen Crabbe,17.02
Courtney Lee,16.96
Brandon Jennings,16.92
Nik Stauskas,16.84
E'Twaun Moore,16.78
Jerian Grant,16.76
Ty Lawson,18.48
Andre Roberson,18.36
Thabo Sefolosha,16.7
Iman Shumpert,16.65
Solomon Hill,16.38
Arron Afflalo,16.3
Nick Young,19.46
Isaiah Whitehead,16.07
Justin Holiday,16.05
Jerami Grant,15.99
Lucas Nogueira,15.89
Terry Rozier,15.83
Anthony Tolliver,15.73
John Henson,15.56
Jonas Jerebko,15.48
Jaylen Brown,15.54
Robin Lopez,20.08
T.J. McConnell,24.41
Darren Collison,21.4
Tristan Thompson,21.28
Steven Adams,28.95
Marvin Williams,22.51
Al-Farouq Aminu,26.93
Malcolm Delaney,14.97
Guillermo Hernangomez,14.85
Sam Dekker,14.83
Kyle Korver,16.28
Tony Snell,14.77
Rondae Hollis-Jefferson,14.68
Kosta Koufos,14.71
Deron Williams,30.58
Channing Frye,14.64
Jae Crowder,27.46
Joakim Noah,18.9
Dirk Nowitzki,25.91
Kelly Olynyk,18.61
Buddy Hield,14.17
Michael Kidd-Gilchrist,24.16
Willie Reed,14.09
Zach Randolph,31.05
Tim Hardaway Jr.,18.38
Enes Kanter,29.48
Jonas Valanciunas,25.24
Mason Plumlee,32.29
Robert Covington,29.42
Doug McDermott,14.02
Rodney McGruder,13.96
Jose Calderon,13.94
Marcus Smart,25
Devin Harris,13.75
Noah Vonleh,13.84
Louis Williams,28.76
Dwight Powell,13.7
Dwyane Wade,34.23
Tarik Black,13.67
Mirza Teletovic,13.59
Amir Johnson,14.83
Malcolm Brogdon,24.36
Kent Bazemore,20.04
Brook Lopez,33.41
Tony Allen,18.7
Meyers Leonard,13.41
Patrick Patterson,15.99
Michael Beasley,13.28
Justin Hamilton,13.17
Bojan Bogdanovic,16.98
Shaun Livingston,13.06
Al Horford,35.25
Montrezl Harrell,16.91
Terrence Jones,20.61
Domantas Sabonis,12.81
JaVale McGee,12.7
Dennis Schroder,34.03
Ryan Anderson,23.99
Frank Kaminsky,16.2
Miles Plumlee,12.39
Trevor Ariza,27.02
Goran Dragic,36.81
Nikola Mirotic,19.74
Ramon Sessions,12.29
Clint Capela,20.83
Kyle O'Quinn,14.67
Patrick Beverley,25.54
Greg Monroe,23.21
Taj Gibson,21.72
Marc Gasol,37.42
Cameron Payne,12.05
Ivica Zubac,12.03
Mindaugas Kuzminskas,12.04
Donatas Motiejunas,12
Victor Oladipo,28.71
Sean Kilpatrick,22.64
Luke Babbitt,11.87
Ersan Ilyasova,28.36
Jrue Holiday,32.77
Dwight Howard,31.36
Kris Humphries,11.5
Eric Gordon,25.3
Cristiano Da Silva Felicio,11.53
Sergio Rodriguez,14.63
James Johnson,26.83
Willie Cauley-Stein,11.18
Derrick Rose,26.5
Alex Abrines,10.9
Timothe Luwawu-Cabarrot,10.94
Klay Thompson,30.97
Moe Harkless,16.08
Luol Deng,19.29
Damian Lillard,43.37
Mike Conley,36.96
DeMarre Carroll,16.92
Ian Clark,10.56
Mike Dunleavy,10.63
Paul Millsap,38.92
Deyonta Davis,10.5
Corey Brewer,10.5
Larry Nance,10.37
Pierre Jackson,10.37
Nicolas Batum,34.16
Dorian Finney-Smith,10.34
Andrew Harrison,10.15
Salah Mejri,10.18
Jabari Parker,33.3
Kyrie Irving,39.41
Paul Zipser,10.01
C.J. McCollum,36.51
Stephen Curry,43.41
Hassan Whiteside,40.32
Trevor Booker,21.56
Rajon Rondo,14.74
Draymond Green,37.34
Kevin Love,37.03
Russell Westbrook,59.98
Joffrey Lauvergne,9.61
Isaiah Thomas,42.45
Tyreke Evans,17.35
Kristaps Porzingis,29.6
Jimmy Butler,43.09
Harrison Barnes,26.19
DeMarcus Cousins,49.1
Carmelo Anthony,36.47
Kemba Walker,38.21
Roy Hibbert,9.19
Giannis Antetokounmpo,48.02
Julius Randle,27.6
Kevin Durant,47.16
Anthony Davis,48.34
James Harden,56.58
LeBron James,49.03
Jared Sullinger,13.99
Mike Muscala,8.56
Quincy Acy,8.55
Richard Jefferson,8.51
Kyle Lowry,36.66
Patrick McCaw,8.22
Kevon Looney,7.81
DeAndre Liggins,7.52
Luis Scola,7.45
Justin Anderson,7.13
Mike Scott,6.86
Jason Terry,6.77
James McAdoo,6.52
Troy Williams,6.17
Tim Frazier,5.99
Rashad Vaughn,5.96
Spencer Hawes,5.82
Marcelo Huertas,5.48
Ron Baker,5.25
Ben McLemore,5.04
James Young,4.94
Michael Carter-Williams,5.66
Jordan Mickey,4.52
Derrick Williams,3.96
Jordan McRae,3.92
Shabazz Napier,3.67
James Jones,3.62
Pascal Siakam,3.42
Anthony Morrow,3.22
K.J. McDaniels,2.42
