John Wall,49.0,45.9,36.7,55.0,50.5,50.5
LeBron James,56.1,49.8,39.9,59.8,49.2,49.2
Anthony Davis,55.1,53.3,38.5,68.0,48.8,48.8
Karl-Anthony Towns,48.9,45.1,34.7,55.4,46.7,46.7
Blake Griffin,43.9,40.5,31.5,49.5,46.2,46.2
Kevin Durant,44.2,48.1,39.2,57.0,46.2,46.2
Isaiah Thomas,51.4,44.0,34.8,53.2,46.1,46.1
Giannis Antetokounmpo,40.7,47.4,37.1,57.8,42.3,42.3
Nikola Jokic,41.4,32.8,18.0,47.6,42.2,42.2
Kevin Love,47.5,39.7,29.6,49.8,42.0,42.0
Kyle Lowry,43.8,42.5,33.7,51.2,41.3,41.3
Kawhi Leonard,41.7,41.6,33.2,50.1,41.2,41.2
DeMar DeRozan,35.8,40.7,31.8,49.6,41.2,41.2
Paul Millsap,24.9,35.5,25.2,45.9,41.1,41.1
Marc Gasol,39.8,38.9,28.7,49.0,40.9,40.9
Andre Drummond,40.6,37.3,26.2,48.3,40.0,40.0
Stephen Curry,57.6,43.2,33.7,52.7,39.6,39.6
Mike Conley,37.6,35.2,24.8,45.6,39.4,39.4
Carmelo Anthony,35.0,37.4,26.8,48.1,39.1,39.1
Paul George,37.8,37.5,29.4,45.5,38.3,38.3
Jeff Teague,34.1,34.8,24.3,45.3,38.1,38.1
Bradley Beal,38.9,33.8,23.9,43.7,37.9,37.9
Andrew Wiggins,32.7,32.1,21.4,42.8,37.5,37.5
Rudy Gobert,37.1,34.7,26.0,43.4,37.4,37.4
Kyrie Irving,38.7,38.3,27.5,49.2,37.2,37.2
LaMarcus Aldridge,30.5,31.7,22.2,41.3,36.8,36.8
Hassan Whiteside,38.5,38.9,26.5,51.3,36.8,36.8
Draymond Green,32.0,36.5,28.2,44.8,36.6,36.6
Gordon Hayward,40.5,36.6,27.4,45.8,36.5,36.5
Goran Dragic,39.8,36.1,27.0,45.2,35.2,35.2
Dwight Howard,34.5,34.2,23.9,44.6,34.8,34.8
Al Horford,36.7,35.3,26.4,44.1,34.3,34.3
Myles Turner,29.5,31.8,22.7,40.9,34.2,34.2
Eric Bledsoe,33.0,38.2,26.4,50.0,34.0,34.0
Brook Lopez,29.6,33.7,24.4,43.0,33.5,33.5
Jrue Holiday,44.9,33.9,23.5,44.2,33.2,33.2
Dennis Schroder,26.0,29.5,19.2,39.9,33.0,33.0
