Russell Westbrook,65.7,60.6,50.0,71.1,62.9,62.9
John Wall,45.0,46.0,37.2,54.8,47.0,47.0
Damian Lillard,48.1,42.5,32.8,52.3,40.8,40.8
Eric Bledsoe,37.8,38.4,26.9,50.0,36.7,36.7
C.J. McCollum,33.6,36.2,25.8,46.5,35.9,35.9
Bradley Beal,39.1,34.7,25.0,44.3,35.3,35.3
Seth Curry,34.3,23.2,14.1,32.2,34.5,34.5
Alan Williams,33.9,13.2,-1.7,28.1,34.0,34.0
Harrison Barnes,30.3,30.2,22.5,38.0,32.7,32.7
Dirk Nowitzki,27.6,27.0,18.7,35.4,31.6,31.6
Jusuf Nurkic,34.5,19.5,7.5,31.5,30.4,30.4
D'Angelo Russell,35.8,28.7,17.4,40.0,30.0,30.0
Otto Porter,27.4,29.7,18.9,40.5,29.3,29.3
Markieff Morris,27.9,28.7,19.5,37.9,28.6,28.6
Wesley Matthews,18.4,25.4,17.4,33.5,27.8,27.8
Enes Kanter,28.4,25.5,15.9,35.1,27.7,27.7
Devin Booker,24.6,29.8,21.1,38.5,27.1,27.1
Nerlens Noel,22.9,20.9,10.5,31.4,27.0,27.0
Julius Randle,34.2,29.0,18.3,39.7,26.4,26.4
Victor Oladipo,35.3,28.8,20.1,37.5,25.1,25.1
Yogi Ferrell,22.1,19.7,9.3,30.0,25.0,25.0
Steven Adams,20.3,25.9,17.6,34.2,24.9,24.9
T.J. Warren,29.0,23.4,12.3,34.5,24.4,24.4
Moe Harkless,28.1,22.1,14.2,30.0,24.2,24.2
Marcin Gortat,20.7,29.0,21.3,36.6,23.5,23.5
Al-Farouq Aminu,27.0,23.4,15.9,30.9,23.1,23.1
Tyler Ulis,23.2,8.6,-0.8,18.0,22.2,22.2
Taj Gibson,17.7,22.7,15.0,30.3,20.9,20.9
Jordan Clarkson,26.5,22.3,14.6,30.1,20.2,20.2
Brandon Ingram,20.1,17.2,9.7,24.6,19.9,19.9
Bojan Bogdanovic,23.0,21.6,13.4,29.8,19.9,19.9
Marquese Chriss,19.3,15.8,7.5,24.0,19.6,19.6
Nick Young,15.2,20.9,12.3,29.6,18.5,18.5
Andre Roberson,15.0,18.9,11.3,26.5,17.2,17.2
Ian Mahinmi,15.9,11.5,6.3,16.7,14.8,14.8
Larry Nance,14.9,18.8,10.1,27.5,14.6,14.6
Ivica Zubac,14.2,12.9,1.9,23.8,14.1,14.1
Doug McDermott,14.5,15.9,7.7,24.1,14.0,14.0
Allen Crabbe,13.3,16.7,8.8,24.5,13.6,13.6
Jared Dudley,13.0,15.4,8.1,22.8,12.9,12.9
Devin Harris,14.8,13.0,6.0,19.9,12.8,12.8
Alex Len,15.1,17.7,9.4,26.0,12.3,12.3
Leandro Barbosa,12.2,10.3,2.8,17.7,12.2,12.2
Tarik Black,11.5,14.5,8.0,20.9,12.2,12.2
Brandon Jennings,9.9,19.8,8.9,30.8,11.9,11.9
Noah Vonleh,10.8,9.3,3.5,15.1,10.9,10.9
Meyers Leonard,13.8,12.0,4.0,19.9,10.8,10.8
Jerami Grant,10.3,13.4,7.5,19.2,9.6,9.6
Corey Brewer,10.4,9.4,3.9,14.9,8.0,8.0
Dorian Finney-Smith,13.7,11.2,4.0,18.4,7.8,7.8
Quinn Cook,7.4,7.4,5.7,9.1,7.0,7.0
Domantas Sabonis,12.6,13.3,6.7,20.0,6.8,6.8
Salah Mejri,7.0,10.7,2.1,19.4,6.2,6.2
Shabazz Napier,11.4,7.1,0.4,13.8,5.6,5.6
Alex Abrines,11.8,9.3,2.8,15.7,5.1,5.1
Kelly Oubre Jr.,7.0,12.8,4.7,20.8,4.9,4.9
Tyler Ennis,7.6,4.4,0.0,8.8,4.4,4.4
Pat Connaughton,6.2,4.1,0.2,8.0,3.9,3.9
Tomas Satoransky,5.4,8.1,1.3,14.9,3.0,3.0
David Nwaba,4.6,4.6,-1.3,10.5,0.0,0.0
Derrick Jones Jr.,8.4,5.4,0.5,10.4,0.0,0.0
Tyson Chandler,23.5,24.6,15.5,33.7,0.0,0.0
Evan Turner,21.8,20.6,13.7,27.6,0.0,0.0
Semaj Christon,3.7,8.0,3.0,12.9,0.0,0.0
Nicolas Brussino,2.4,4.8,-0.7,10.2,0.0,0.0
Ronnie Price,1.6,1.6,-0.5,3.8,0.0,0.0
Ben Bentil,0.7,0.7,-0.3,1.7,0.0,0.0
Josh Huestis,0.0,0.0,0.0,0.0,0.0,0.0
Dwight Powell,7.3,15.6,7.2,24.1,0.0,0.0
Kyle Singler,3.7,4.0,0.2,7.7,0.0,0.0
Thomas Robinson,6.0,11.0,2.4,19.5,0.0,0.0
Brandon Knight,15.1,17.8,8.9,26.6,0.0,0.0
Luol Deng,9.1,18.2,9.3,27.1,0.0,0.0
Norris Cole,8.2,8.2,1.8,14.5,0.0,0.0
Metta World Peace,1.0,2.5,-0.9,5.8,0.0,0.0
Nick Collison,2.4,3.3,-0.8,7.4,0.0,0.0
Sheldon McClellan,0.2,5.6,-0.3,11.5,0.0,0.0
Tim Quarterman,2.0,3.2,0.9,5.5,0.0,0.0
Jason Smith,11.8,10.6,3.8,17.5,0.0,0.0
J.J. Barea,18.3,23.2,14.6,31.7,0.0,0.0
Ed Davis,15.2,12.6,5.4,19.8,0.0,0.0
Festus Ezeli,0.0,0.0,0.0,0.0,0.0,0.0
Dragan Bender,7.6,7.5,-0.1,15.2,0.0,0.0
Jake Layman,2.3,4.0,-1.6,9.5,0.0,0.0
Timofey Mozgov,12.5,15.0,7.5,22.4,0.0,0.0
A.J. Hammons,2.9,3.4,-0.1,7.0,0.0,0.0
Daniel Ochefu,1.2,2.3,-0.3,4.8,0.0,0.0
Chris McCullough,2.9,4.3,-1.6,10.2,0.0,0.0
Trey Burke,10.2,8.5,2.2,14.9,0.0,0.0
