K. Porzingis,PF,Knicks,false,30,6,14,0,3,3,3,3,2,1,0,3,2,6,-1,15,false
C. Anthony,SF,Knicks,false,46,18,36,3,9,6,7,0,6,4,0,1,3,6,-3,45,false
J. Noah,C,Knicks,false,41,2,5,0,0,2,2,7,7,5,3,2,1,6,2,6,false
B. Jennings,PG,Knicks,false,53,5,15,4,8,4,6,0,3,11,1,0,1,5,-5,18,false
C. Lee,SG,Knicks,false,52,6,16,3,8,2,2,2,7,2,2,1,1,5,5,17,false
M. Kuzminskas,SF,Knicks,false,36,5,13,1,7,2,3,0,4,4,1,1,1,1,6,13,true
K. O'Quinn,C,Knicks,false,26,1,9,0,0,0,0,2,10,1,1,3,1,6,-2,2,true
W. Hernangomez,C,Knicks,false,3,0,1,0,0,0,0,0,0,0,0,0,0,2,-8,0,true
J. Holiday,SG,Knicks,false,36,5,15,5,13,0,0,1,8,2,1,0,1,2,-10,15,true
R. Baker,SG,Knicks,false,16,3,4,2,3,0,0,0,1,2,0,0,1,0,1,8,true
P. Millsap,PF,Hawks,true,60,13,29,3,8,8,10,8,11,7,1,1,3,4,-1,37,false
K. Bazemore,SF,Hawks,true,50,9,15,4,5,2,2,2,7,0,0,0,1,2,4,24,false
D. Howard,C,Hawks,true,38,8,11,0,0,3,7,4,9,1,0,0,2,6,1,19,false
D. Schroder,PG,Hawks,true,55,9,25,1,4,4,7,1,3,15,0,0,6,2,5,23,false
T. Hardaway Jr.,SG,Hawks,true,58,5,20,0,9,9,12,0,5,8,1,0,1,4,5,19,false
M. Muscala,PF,Hawks,true,22,1,3,0,1,0,0,1,7,2,0,0,0,1,-1,2,true
K. Humphries,PF,Hawks,true,10,0,2,0,0,0,0,1,0,0,0,0,0,2,-1,0,true
T. Prince,SF,Hawks,true,4,1,2,0,0,0,0,0,0,0,0,0,0,1,-9,2,true
M. Delaney,PG,Hawks,true,22,1,6,0,1,2,2,0,2,2,2,0,1,2,-9,4,true
M. Dunleavy,SG,Hawks,true,22,5,6,2,3,0,0,0,3,1,0,1,0,0,21,12,true
D. Sabonis,PF,Thunder,false,26,6,12,0,3,0,0,2,3,0,0,0,2,1,-13,12,false
A. Roberson,SF,Thunder,false,23,2,5,0,2,0,0,1,4,0,1,0,0,2,-10,4,false
S. Adams,C,Thunder,false,27,3,4,0,0,1,1,2,8,1,0,1,4,3,-17,7,false
