LeBron James ,48.5
Anthony Davis ,48.3
DeMarcus Cousins ,48.3
Kevin Durant ,47.2
Giannis Antetokounmpo ,45.7
Stephen Curry ,44.4
Kawhi Leonard ,44.4
John Wall ,42.5
Karl-Anthony Towns ,41.2
Eric Bledsoe ,38.8
Draymond Green ,37.8
Kyrie Irving ,37.6
Paul George ,37.5
Kevin Love ,37.5
Kemba Walker ,37.3
Andre Drummond ,37.0
Hassan Whiteside ,36.9
Jrue Holiday ,35.9
Paul Millsap ,35.8
Mike Conley ,35.5
Carmelo Anthony ,35.5
Gordon Hayward ,35.0
Zach Randolph ,34.8
Jabari Parker ,34.6
Jeff Teague ,33.9
Nikola Jokic ,33.8
Goran Dragic ,33.7
Wilson Chandler ,33.7
LaMarcus Aldridge ,33.4
Kristaps Porzingis ,33.4
Bradley Beal ,33.4
Rudy Gobert ,32.9
Dwight Howard ,32.6
Klay Thompson ,32.5
Nikola Vucevic ,32.2
George Hill ,32.0
Myles Turner ,31.4
Nicolas Batum ,31.4
Ersan Ilyasova ,31.1
Marcin Gortat ,30.3
Devin Booker ,30.3
Andrew Wiggins ,29.7
Brandon Jennings ,29.4
Serge Ibaka ,29.3
Otto Porter ,29.0
Derrick Rose ,28.9
Guillermo Hernangomez ,28.9
Ricky Rubio ,28.5
Elfrid Payton ,28.0
JaVale McGee ,27.9
Kenneth Faried ,27.9
Dion Waiters ,27.9
Tyler Johnson ,27.5
Evan Fournier ,27.3
Reggie Jackson ,27.2
Kent Bazemore ,27.0
Dennis Schroder ,26.9
Kentavious Caldwell-Pope ,26.9
Markieff Morris ,26.8
T.J. McConnell ,26.1
Frank Kaminsky ,25.7
Tristan Thompson ,25.4
Greg Monroe ,25.4
Jon Leuer ,25.3
Terrence Jones ,25.2
Gorgui Dieng ,25.1
Darren Collison ,25.0
James Johnson ,24.9
John Henson ,24.7
Nerlens Noel ,24.3
James Ennis ,24.3
Tim Hardaway Jr. ,24.2
Will Barton ,24.0
Tyson Chandler ,24.0
JaMychal Green ,23.8
Marcus Morris ,23.7
Marvin Williams ,22.8
T.J. Warren ,22.8
Tyreke Evans ,22.7
C.J. Miles ,22.5
Matt Barnes ,22.4
Tony Parker ,22.1
Tobias Harris ,22.0
Vince Carter ,22.0
Dewayne Dedmon ,22.0
Jahlil Okafor ,21.7
Gary Harris ,21.4
Derrick Favors ,21.3
Ty Lawson ,21.0
David Lee ,20.9
Matthew Dellavedova ,20.4
Shabazz Muhammad ,20.3
Jameer Nelson ,20.3
Aaron Gordon ,20.1
E'Twaun Moore ,19.8
Ishmael Smith ,19.8
Brandon Rush ,19.3
DeAndre Bembry ,19.3
Malcolm Brogdon ,19.3
James Michael McAdoo ,19.1
Justin Holiday ,19.1
Iman Shumpert ,19.0
Glenn Robinson III ,19.0
Danny Green ,19.0
P.J. Tucker ,18.9
Emmanuel Mudiay ,18.9
Dario Saric ,18.9
Courtney Lee ,18.8
Patrick Mills ,18.7
Michael Kidd-Gilchrist ,18.3
Marco Belinelli ,18.0
Kyle Korver ,17.7
Wayne Ellington ,17.7
Gerald Henderson ,17.6
Solomon Hill ,17.5
Channing Frye ,17.4
Jamal Murray ,17.2
Andrew Harrison ,16.9
Jarell Martin ,16.8
Joe Ingles ,16.7
Mike Dunleavy ,16.7
Monta Ellis ,16.6
Joe Johnson ,16.5
Manu Ginobili ,16.3
Kelly Oubre ,16.2
Tony Snell ,15.6
Andre Iguodala ,15.6
D.J. Augustin ,15.6
