N. Vonleh,PF,Trail Blazers,false,17,4,8,0,0,0,0,4,2,0,3,0,2,6,7,8,false
M. Plumlee,C,Trail Blazers,false,28,4,8,0,0,2,4,3,8,8,1,0,3,4,13,10,false
D. Lillard,PG,Trail Blazers,false,37,9,21,2,7,8,8,0,1,7,0,1,3,3,19,28,false
E. Turner,SG,Trail Blazers,false,40,4,9,0,1,4,4,0,4,4,1,2,2,5,12,12,false
C.J. McCollum,SG,Trail Blazers,false,46,11,21,3,6,10,13,0,2,3,3,0,0,2,3,35,false
M. Leonard,PF,Trail Blazers,false,25,6,7,4,4,1,1,1,3,0,1,0,3,2,-12,17,true
A. Aminu,SF,Trail Blazers,false,37,2,6,1,4,6,6,1,6,0,1,1,1,3,3,11,true
M. Harkless,SF,Trail Blazers,false,13,0,2,0,1,0,0,0,0,1,0,0,0,0,-5,0,true
S. Napier,PG,Trail Blazers,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,true
A. Crabbe,SG,Trail Blazers,false,24,3,10,0,2,0,0,0,2,3,2,0,0,1,-17,6,true
A. Johnson,PF,Celtics,true,29,1,2,0,1,1,2,5,2,2,1,2,3,3,-12,3,false
J. Crowder,SF,Celtics,true,40,5,12,3,7,3,3,0,4,2,1,0,1,3,-2,16,false
A. Horford,C,Celtics,true,38,6,13,2,2,3,5,2,7,5,0,0,1,6,-4,17,false
I. Thomas,PG,Celtics,true,44,14,28,4,11,9,11,1,2,6,0,0,6,1,-10,41,false
M. Smart,PG,Celtics,true,41,5,15,1,7,6,6,2,4,6,2,0,4,4,3,17,false
J. Mickey,PF,Celtics,true,13,1,3,0,0,0,0,2,1,1,0,0,0,1,-4,2,true
J. Brown,SF,Celtics,true,13,0,2,0,1,2,2,0,4,0,2,0,1,3,-2,2,true
K. Olynyk,C,Celtics,true,25,4,4,0,0,2,2,2,6,1,0,0,4,4,6,10,true
T. Rozier,PG,Celtics,true,22,6,13,3,6,0,0,0,3,3,0,0,1,4,5,15,true
M. Morris,PF,Wizards,false,38,7,17,2,5,3,4,4,5,2,2,1,3,5,8,19,false
O. Porter Jr.,SF,Wizards,false,34,4,13,2,6,1,2,1,6,3,2,0,1,2,-3,11,false
