Russell Westbrook,OKC,PG,36.35,7.46,2.21,10.64,9.94,1.64,0.34,5.52,31.04
DeMar DeRozan,TOR,SG,34.09,9.12,0.25,4.93,4.10,1.33,0.23,2.21,27.93
Isaiah Thomas,BOS,PG,33.52,5.39,3.21,2.93,6.29,0.75,0.09,2.90,26.92
Damian Lillard,POR,PG,35.61,5.41,2.86,4.56,6.09,0.82,0.29,3.01,25.44
CJ McCollum,POR,SG,31.78,6.55,2.22,3.42,3.42,1.13,0.49,2.41,23.10
Blake Griffin,LAC,PF,32.12,8.80,0.04,8.75,4.26,0.83,0.44,2.72,22.98
Brook Lopez,BKN,C,28.87,6.42,0.85,5.53,2.06,0.54,1.35,2.58,20.89
Kyle Lowry,TOR,PG,32.73,2.64,3.17,4.19,6.22,1.66,0.33,2.70,19.43
JJ Redick,LAC,SG,32.77,2.62,3.67,2.55,1.62,0.68,0.12,1.58,18.20
Victor Oladipo,OKC,SG,33.20,4.70,1.90,4.69,3.07,1.30,0.65,2.10,17.64
Avery Bradley,BOS,SG,34.09,4.52,1.82,5.07,2.34,1.28,0.14,1.70,15.75
Al Horford,BOS,C,31.65,5.13,0.98,6.73,4.30,0.79,1.02,1.54,14.60
Bojan Bogdanovic,BKN,SF,26.55,2.33,2.49,3.55,1.59,0.30,0.07,1.92,14.19
Austin Rivers,LAC,PG,33.50,3.41,1.71,2.96,3.51,0.80,0.18,1.99,14.08
Jonas Valanciunas,TOR,C,27.32,5.40,0.00,9.74,0.76,0.60,1.10,1.52,13.38
Jae Crowder,BOS,SF,32.50,2.47,2.17,5.56,2.19,1.02,0.29,1.05,13.31
Sean Kilpatrick,BKN,PG,24.96,2.50,1.66,3.44,2.10,0.54,0.12,2.11,12.18
Jamal Crawford,LAC,SG,24.57,2.93,1.28,1.87,2.65,0.51,0.21,1.82,11.92
Steven Adams,OKC,C,31.20,4.55,0.00,8.10,1.23,1.02,1.33,2.06,11.53
Terrence Ross,TOR,SF,20.99,1.75,2.10,2.71,0.77,0.86,0.40,0.53,11.00
Mason Plumlee,POR,C,28.03,3.99,0.00,8.47,3.47,1.21,1.16,1.87,10.64
Evan Turner,POR,SG,25.89,3.94,0.23,4.38,3.84,0.94,0.31,1.84,10.62
DeMarre Carroll,TOR,SF,26.88,1.42,1.86,4.20,1.02,1.38,0.41,0.91,9.68
Marreese Speights,LAC,C,14.30,2.37,0.97,4.16,0.85,0.23,0.43,0.83,9.60
Allen Crabbe,POR,SG,23.52,1.99,1.23,2.63,1.14,0.63,0.17,0.82,9.31
DeAndre Jordan,LAC,C,29.73,3.53,0.00,13.02,1.26,0.50,1.66,1.77,8.68
Maurice Harkless,POR,SF,23.62,2.74,0.61,4.02,0.88,0.88,0.68,0.98,8.36
Anthony Morrow,OKC,SG,17.23,1.20,1.66,1.08,0.54,0.45,0.09,0.34,8.21
Trevor Booker,BKN,PF,23.57,3.18,0.17,7.17,2.02,0.90,0.54,1.83,8.08
Raymond Felton,LAC,PG,23.90,2.61,0.53,3.20,3.19,0.71,0.29,1.49,8.03
Caris Levert,BKN,SG,21.56,1.46,1.36,3.14,1.98,0.92,0.16,1.38,7.93
Norman Powell,TOR,SG,18.07,1.90,0.77,2.52,1.16,0.77,0.30,0.89,7.92
Joe Harris,BKN,SG,18.76,1.18,1.70,2.53,1.09,0.46,0.08,1.07,7.86
Al-Farouq Aminu,POR,PF,29.39,1.31,1.23,6.79,2.09,1.20,0.65,1.60,7.66
Cameron Payne,OKC,PG,17.55,2.01,0.89,2.13,2.47,0.64,0.20,1.00,7.46
Domantas Sabonis,OKC,PF,22.27,2.23,0.75,4.35,1.11,0.63,0.45,1.57,7.45
Alex Abrines,OKC,SG,14.60,0.58,1.81,1.42,0.62,0.45,0.13,0.66,7.37
Isaiah Whitehead,BKN,PG,20.06,2.22,0.54,2.44,2.61,0.48,0.46,2.18,7.26
Kelly Olynyk,BOS,PF,16.12,1.89,0.79,3.48,1.54,0.34,0.21,0.88,7.25
Jared Sullinger,TOR,PF,15.24,2.84,0.14,4.84,1.35,0.46,0.33,0.73,7.13
Justin Hamilton,BKN,PF,16.76,1.88,0.97,3.98,0.72,0.33,0.58,0.80,7.06
Rondae Hollis-Jefferson,BKN,SG,21.86,2.02,0.09,4.79,1.92,0.79,0.55,1.64,6.56
Jaylen Brown,BOS,SF,15.82,1.88,0.32,3.04,0.73,0.39,0.21,0.79,6.33
Spencer Dinwiddie,BKN,PG,21.48,1.73,0.31,2.93,2.94,0.37,0.31,1.45,6.32
Amir Johnson,BOS,PF,16.92,2.65,0.07,4.57,1.60,0.43,0.52,0.95,6.21
Marcus Smart,BOS,PG,21.27,1.18,0.80,3.04,3.27,0.83,0.20,1.42,6.19
Randy Foye,BKN,PG,19.21,0.85,1.20,2.33,2.09,0.36,0.32,1.48,5.80
Patrick Patterson,TOR,PF,20.73,0.61,1.26,4.11,1.09,0.60,0.39,0.63,5.79
Cory Joseph,TOR,PG,14.37,2.02,0.16,1.66,2.03,0.52,0.08,0.77,5.72
Joffrey Lauvergne,OKC,PF,12.57,1.92,0.23,3.32,0.72,0.21,0.15,0.71,5.46
Meyers Leonard,POR,PF,12.87,1.22,0.85,2.98,0.78,0.07,0.19,0.64,5.33
Andre Roberson,OKC,SF,27.08,1.55,0.52,4.82,0.92,0.83,0.99,0.67,5.15
Brandon Bass,LAC,SF,11.49,1.69,0.00,2.66,0.65,0.22,0.39,0.60,4.93
Gerald Green,BOS,SG,11.09,1.07,0.69,1.46,0.55,0.27,0.10,0.40,4.88
Pascal Siakam,TOR,PF,13.45,2.24,0.00,3.15,0.32,0.49,0.94,0.59,4.85
Terry Rozier,BOS,PG,14.78,1.17,0.57,2.85,1.62,0.44,0.06,0.62,4.79
Lucas Nogueira,TOR,C,19.75,1.81,0.02,4.48,0.77,0.89,1.80,0.91,4.76
Jerami Grant,OKC,SF,16.78,1.13,0.28,2.85,0.88,0.33,1.00,0.84,4.66
Alan Anderson,LAC,SG,12.66,0.62,0.80,1.69,0.78,0.18,0.04,0.29,4.40
Jonas Jerebko,BOS,PF,15.74,0.97,0.52,3.76,0.95,0.28,0.24,0.69,3.99
Semaj Christon,OKC,PG,14.92,1.32,0.23,1.86,2.66,0.37,0.09,0.93,3.97
Noah Vonleh,POR,PF,13.46,1.43,0.06,3.86,0.32,0.33,0.31,0.71,3.80
Ed Davis,POR,PF,12.45,1.41,0.00,3.86,0.56,0.35,0.38,0.53,3.75
Wesley Johnson,LAC,SF,10.70,0.65,0.59,2.24,0.33,0.39,0.35,0.38,3.38
Luc Mbah a Moute,LAC,SF,17.75,0.90,0.24,2.35,0.40,0.60,0.42,0.76,3.12
Pat Connaughton,POR,SG,7.13,0.72,0.32,1.41,0.80,0.15,0.06,0.43,2.90
