Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.4717,Evan,Turner,SF,POR,OKC,POR@OKC,8:00PM EST,15,20.4,INJ
nba.p.4723,Al-Farouq,Aminu,PF,POR,OKC,POR@OKC,8:00PM EST,16,22.9, 
nba.p.4728,Ed,Davis,PF,POR,OKC,POR@OKC,8:00PM EST,10,12.4,INJ
nba.p.5012,Damian,Lillard,PG,POR,OKC,POR@OKC,8:00PM EST,44,41.6, 
nba.p.5017,Meyers,Leonard,C,POR,OKC,POR@OKC,8:00PM EST,10,11.9, 
nba.p.5021,Maurice,Harkless,SF,POR,OKC,POR@OKC,8:00PM EST,15,21.7, 
nba.p.5064,Festus,Ezeli,C,POR,OKC,POR@OKC,8:00PM EST,10,13.9,INJ
nba.p.5161,C.J.,McCollum,SG,POR,OKC,POR@OKC,8:00PM EST,33,35.5, 
nba.p.5201,Allen,Crabbe,SG,POR,OKC,POR@OKC,8:00PM EST,10,16.6,GTD
nba.p.5320,Noah,Vonleh,PF,POR,OKC,POR@OKC,8:00PM EST,10,9.3, 
nba.p.5327,Jusuf,Nurkic,C,POR,OKC,POR@OKC,8:00PM EST,18,19.5, 
nba.p.5335,Shabazz,Napier,PG,POR,OKC,POR@OKC,8:00PM EST,10,7.2, 
nba.p.5501,Pat,Connaughton,SG,POR,OKC,POR@OKC,8:00PM EST,10,4.2, 
nba.p.5678,Jake,Layman,PF,POR,OKC,POR@OKC,8:00PM EST,10,4, 
nba.p.5703,Tim,Quarterman,PG,POR,OKC,POR@OKC,8:00PM EST,10,3.2, 
nba.p.3715,Nick,Collison,PF,OKC,POR,POR@OKC,8:00PM EST,10,3.3, 
nba.p.4390,Russell,Westbrook,PG,OKC,POR,POR@OKC,8:00PM EST,64,59.2, 
nba.p.4631,Taj,Gibson,PF,OKC,POR,POR@OKC,8:00PM EST,14,22.6, 
nba.p.4899,Enes,Kanter,C,OKC,POR,POR@OKC,8:00PM EST,19,24.8, 
nba.p.4910,Norris,Cole,PG,OKC,POR,POR@OKC,8:00PM EST,10,8.2, 
nba.p.4915,Kyle,Singler,SG,OKC,POR,POR@OKC,8:00PM EST,10,4, 
nba.p.5153,Victor,Oladipo,SG,OKC,POR,POR@OKC,8:00PM EST,24,27.7,INJ
nba.p.5163,Steven,Adams,C,OKC,POR,POR@OKC,8:00PM EST,19,25.7, 
nba.p.5196,Andre,Roberson,SF,OKC,POR,POR@OKC,8:00PM EST,11,18.1, 
nba.p.5202,Alex,Abrines,SG,OKC,POR,POR@OKC,8:00PM EST,10,9.3, 
nba.p.5322,Doug,McDermott,SF,OKC,POR,POR@OKC,8:00PM EST,10,15.6, 
nba.p.5340,Josh,Huestis,SF,OKC,POR,POR@OKC,8:00PM EST,10,15.8, 
nba.p.5350,Jerami,Grant,SF,OKC,POR,POR@OKC,8:00PM EST,10,13.1, 
nba.p.5366,Semaj,Christon,PG,OKC,POR,POR@OKC,8:00PM EST,10,7.9, 
nba.p.5642,Domantas,Sabonis,PF,OKC,POR,POR@OKC,8:00PM EST,10,13, 
nba.p.3339,Metta,World Peace,SF,LAL,DAL,LAL@DAL,8:30PM EST,10,2.5, 
nba.p.3824,Luol,Deng,SF,LAL,DAL,LAL@DAL,8:30PM EST,10,17.9, 
nba.p.4285,Corey,Brewer,SF,LAL,DAL,LAL@DAL,8:30PM EST,10,9.3, 
nba.p.4294,Nick,Young,SG,LAL,DAL,LAL@DAL,8:30PM EST,12,20.4, 
nba.p.4794,Timofey,Mozgov,C,LAL,DAL,LAL@DAL,8:30PM EST,10,15, 
nba.p.5011,Thomas,Robinson,PF,LAL,DAL,LAL@DAL,8:30PM EST,10,11, 
nba.p.5318,Julius,Randle,PF,LAL,DAL,LAL@DAL,8:30PM EST,26,28.4, 
nba.p.5329,Tyler,Ennis,PG,LAL,DAL,LAL@DAL,8:30PM EST,10,4.4, 
nba.p.5357,Jordan,Clarkson,PG,LAL,DAL,LAL@DAL,8:30PM EST,14,22, 
nba.p.5383,Tarik,Black,C,LAL,DAL,LAL@DAL,8:30PM EST,10,14.1, 
nba.p.5433,D'Angelo,Russell,PG,LAL,DAL,LAL@DAL,8:30PM EST,29,28.1, 
nba.p.5487,Larry,Nance Jr.,PF,LAL,DAL,LAL@DAL,8:30PM EST,10,18.2, 
nba.p.5601,Brandon,Ingram,SF,LAL,DAL,LAL@DAL,8:30PM EST,11,16.9, 
nba.p.5663,Ivica,Zubac,C,LAL,DAL,LAL@DAL,8:30PM EST,10,12.9,GTD
nba.p.5762,David,Nwaba,SG,LAL,DAL,LAL@DAL,8:30PM EST,10,4.6, 
nba.p.3252,Dirk,Nowitzki,C,DAL,LAL,LAL@DAL,8:30PM EST,20,26.4, 
nba.p.3822,Devin,Harris,SG,DAL,LAL,LAL@DAL,8:30PM EST,10,12.4, 
nba.p.4203,J.J.,Barea,PG,DAL,LAL,LAL@DAL,8:30PM EST,15,23.2,INJ
nba.p.4694,Wesley,Matthews,SF,DAL,LAL,LAL@DAL,8:30PM EST,22,25.6, 
nba.p.5013,Harrison,Barnes,PF,DAL,LAL,LAL@DAL,8:30PM EST,26,30.1, 
nba.p.5157,Nerlens,Noel,C,DAL,LAL,LAL@DAL,8:30PM EST,16,20.6, 
nba.p.5245,Seth,Curry,SG,DAL,LAL,LAL@DAL,8:30PM EST,23,22.4, 
nba.p.5356,Dwight,Powell,PF,DAL,LAL,LAL@DAL,8:30PM EST,10,15.2, 
nba.p.5536,Salah,Mejri,C,DAL,LAL,LAL@DAL,8:30PM EST,10,10.7, 
nba.p.5588,Quinn,Cook,PG,DAL,LAL,LAL@DAL,8:30PM EST,10,7.4, 
nba.p.5677,A.J.,Hammons,C,DAL,LAL,LAL@DAL,8:30PM EST,10,3.6, 
nba.p.5682,Ben,Bentil,PF,DAL,LAL,LAL@DAL,8:30PM EST,10,0.7, 
nba.p.5693,Dorian,Finney-Smith,SF,DAL,LAL,LAL@DAL,8:30PM EST,10,10.7, 
