Id,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status
nba.p.3523,Richard,Jefferson,SF,CLE,TOR,CLE@TOR,7:00PM EDT,10,10.5, 
nba.p.3704,LeBron,James,SF,CLE,TOR,CLE@TOR,7:00PM EDT,58,51.2, 
nba.p.3723,Dahntay,Jones,SG,CLE,TOR,CLE@TOR,7:00PM EDT,10,3.2, 
nba.p.3752,James,Jones,SG,CLE,TOR,CLE@TOR,7:00PM EDT,10,4.8, 
nba.p.3754,Kyle,Korver,SG,CLE,TOR,CLE@TOR,7:00PM EDT,10,17.1, 
nba.p.3835,J.R.,Smith,SG,CLE,TOR,CLE@TOR,7:00PM EDT,11,16.5, 
nba.p.3929,Deron,Williams,PG,CLE,TOR,CLE@TOR,7:00PM EDT,10,21.2, 
nba.p.3934,Channing,Frye,PF,CLE,TOR,CLE@TOR,7:00PM EDT,10,16.9, 
nba.p.4391,Kevin,Love,PF,CLE,TOR,CLE@TOR,7:00PM EDT,36,36.3, 
nba.p.4840,Kyrie,Irving,PG,CLE,TOR,CLE@TOR,7:00PM EDT,40,39.3, 
nba.p.4883,Derrick,Williams,SF,CLE,TOR,CLE@TOR,7:00PM EDT,10,10.4, 
nba.p.4884,Tristan,Thompson,C,CLE,TOR,CLE@TOR,7:00PM EDT,16,23.1, 
nba.p.4898,Iman,Shumpert,PG,CLE,TOR,CLE@TOR,7:00PM EDT,10,14.8, 
nba.p.5354,Edy,Tavares,C,CLE,TOR,CLE@TOR,7:00PM EDT,10,16.4, 
nba.p.5685,Kay,Felder,PG,CLE,TOR,CLE@TOR,7:00PM EDT,10,7.7, 
nba.p.4152,Kyle,Lowry,PG,TOR,CLE,CLE@TOR,7:00PM EDT,38,39.8,GTD
nba.p.4163,P.J.,Tucker,SF,TOR,CLE,CLE@TOR,7:00PM EDT,11,17.8, 
nba.p.4486,Serge,Ibaka,C,TOR,CLE,CLE@TOR,7:00PM EDT,26,28.1, 
nba.p.4614,DeMar,DeRozan,SG,TOR,CLE,CLE@TOR,7:00PM EDT,39,38.8, 
nba.p.4632,DeMarre,Carroll,PF,TOR,CLE,CLE@TOR,7:00PM EDT,10,17.5, 
nba.p.4729,Patrick,Patterson,PF,TOR,CLE,CLE@TOR,7:00PM EDT,10,15.6, 
nba.p.4886,Jonas,Valanciunas,C,TOR,CLE,CLE@TOR,7:00PM EDT,14,25.1, 
nba.p.4911,Cory,Joseph,PG,TOR,CLE,CLE@TOR,7:00PM EDT,15,17.9, 
nba.p.5186,Lucas,Nogueira,PF,TOR,CLE,CLE@TOR,7:00PM EDT,10,14.2, 
nba.p.5331,Bruno,Caboclo,SF,TOR,CLE,CLE@TOR,7:00PM EDT,10,4.1, 
nba.p.5480,Delon,Wright,PG,TOR,CLE,CLE@TOR,7:00PM EDT,10,11.6, 
nba.p.5506,Norman,Powell,SF,TOR,CLE,CLE@TOR,7:00PM EDT,13,14.3, 
nba.p.5640,Jakob,Poeltl,C,TOR,CLE,CLE@TOR,7:00PM EDT,10,7.6, 
nba.p.5658,Pascal,Siakam,PF,TOR,CLE,CLE@TOR,7:00PM EDT,10,10.4, 
nba.p.5727,Fred,VanVleet,PG,TOR,CLE,CLE@TOR,7:00PM EDT,10,6, 
nba.p.3380,Manu,Ginobili,SG,SA,HOU,SA@HOU,9:30PM EDT,10,15.7, 
nba.p.3513,Pau,Gasol,C,SA,HOU,SA@HOU,9:30PM EDT,15,26.5, 
nba.p.3527,Tony,Parker,PG,SA,HOU,SA@HOU,9:30PM EDT,17,19.5,INJ
