Kevin Durant,GSW,SF,37.03,7.50,2.41,8.96,5.11,1.05,1.66,3.23,29.48
Russell Westbrook,OKC,PG,34.32,7.59,1.91,9.02,8.70,1.63,0.24,5.33,27.98
Carmelo Anthony,NY,SF,38.90,7.66,2.23,7.64,3.64,1.17,0.50,3.08,26.79
Anthony Davis,NO,PF,34.83,10.80,0.28,11.76,2.33,1.38,1.75,2.65,26.66
DeMar DeRozan,TOR,SG,32.11,8.41,0.27,4.73,3.71,1.09,0.23,2.25,25.96
LeBron James,CLE,SF,36.19,7.82,1.10,7.74,7.77,1.39,0.58,4.05,24.70
Kyrie Irving,CLE,PG,34.45,6.89,2.07,3.19,5.23,1.32,0.31,2.76,24.52
Paul George,IND,SF,38.66,5.13,3.34,7.10,4.30,1.80,0.39,3.68,24.38
Klay Thompson,GSW,SG,33.18,4.80,3.86,3.97,1.70,0.80,0.52,1.83,24.22
Damian Lillard,POR,PG,32.45,4.68,2.96,3.92,5.58,0.77,0.25,2.95,23.76
James Harden,HOU,PG,32.44,4.04,2.80,6.73,8.78,1.44,0.45,5.47,23.56
Kawhi Leonard,SA,SF,36.70,5.22,2.21,7.18,3.46,1.57,0.61,2.21,23.02
LaMarcus Aldridge,SA,PF,39.79,8.77,0.07,10.06,2.39,0.67,0.91,1.71,22.64
Jimmy Butler,CHI,SF,39.23,5.53,0.96,6.88,5.50,2.05,0.48,2.60,22.41
Bradley Beal,WAS,SG,34.46,4.71,3.25,3.67,3.37,0.95,0.20,2.34,22.11
John Wall,WAS,PG,35.60,7.13,1.05,5.47,9.66,1.63,0.54,4.23,21.36
CJ McCollum,POR,SG,29.05,5.76,2.13,2.81,3.24,0.99,0.39,2.22,20.81
Harrison Barnes,DAL,SF,38.43,7.47,0.87,5.42,1.49,0.75,0.16,1.46,20.28
Dennis Schroder,ATL,PG,30.62,5.98,1.39,3.39,6.20,0.96,0.15,3.42,19.67
Jahlil Okafor,PHI,PF,26.75,8.14,0.00,5.65,1.05,0.54,0.84,2.01,19.05
Dwyane Wade,CHI,SG,27.27,6.48,0.25,4.04,3.43,1.38,0.62,2.56,18.97
Myles Turner,IND,C,34.19,6.84,0.26,8.11,1.19,0.76,2.18,1.85,17.73
Victor Oladipo,OKC,SG,32.58,4.82,1.90,4.20,2.94,1.29,0.49,2.13,17.34
Kristaps Porzingis,NY,PF,32.25,4.83,1.56,6.75,1.28,0.95,1.92,2.19,17.32
Paul Millsap,ATL,PF,28.88,4.49,0.88,7.38,2.75,1.47,1.21,2.02,16.09
Nikola Vucevic,ORL,C,23.82,7.07,0.05,6.81,1.87,0.57,0.69,1.72,15.71
Kyle Lowry,TOR,PG,28.60,2.04,2.54,3.72,5.54,1.22,0.34,2.35,15.59
Jrue Holiday,NO,PG,29.94,4.58,1.54,3.52,7.80,1.48,0.39,3.10,15.15
Jeff Teague,IND,PG,32.45,3.78,1.33,4.04,8.92,1.31,0.38,3.53,14.88
Serge Ibaka,ORL,PF,32.09,4.82,1.22,6.55,0.87,0.62,1.43,1.51,14.76
Ryan Anderson,HOU,PF,31.04,2.39,2.55,5.61,1.08,0.67,0.30,1.37,14.71
Jonas Valanciunas,TOR,C,30.00,5.70,0.00,10.70,0.78,0.58,1.19,1.76,14.59
Evan Fournier,ORL,SG,31.72,3.06,1.95,2.81,2.79,0.90,0.03,2.23,14.33
Eric Gordon,HOU,SG,26.34,1.67,3.08,2.15,2.40,0.71,0.39,1.72,14.01
James Michael McAdoo,GSW,SF,25.73,3.18,1.63,4.76,2.02,0.89,0.43,1.42,13.97
Dirk Nowitzki,DAL,PF,24.64,4.40,1.06,4.41,1.16,0.52,0.40,0.94,13.96
Wesley Matthews,DAL,SG,36.87,1.59,3.01,3.35,2.12,1.22,0.19,1.53,13.46
Robert Covington,PHI,SF,35.66,1.46,2.97,6.67,1.77,1.63,0.68,2.30,13.23
Dwight Howard,ATL,C,33.76,4.82,0.00,13.52,1.47,1.13,1.28,2.53,13.21
Thaddeus Young,IND,PF,33.64,5.42,0.41,8.06,2.12,1.93,0.53,2.01,13.07
