T. Maker,PF,Bucks,false,15,2,7,1,4,2,2,1,2,0,0,1,0,4,17,7,false
G. Antetokounmpo,SF,Bucks,false,35,7,13,1,2,9,12,1,7,5,2,3,0,1,14,24,false
T. Snell,SG,Bucks,false,31,8,11,5,7,0,0,1,6,2,2,0,2,2,24,21,false
M. Brogdon,SG,Bucks,false,21,6,7,1,1,0,0,1,4,1,1,1,2,0,10,13,false
K. Middleton,SG,Bucks,false,32,5,10,2,5,1,2,1,4,8,0,1,4,2,24,13,false
S. Hawes,PF,Bucks,false,6,1,4,0,2,0,0,0,0,2,0,0,0,1,-9,2,true
M. Teletovic,PF,Bucks,false,21,2,8,2,6,0,0,0,5,0,0,0,0,0,-2,6,true
G. Monroe,C,Bucks,false,22,5,10,0,0,2,2,2,0,0,0,0,2,5,6,12,true
M. Dellavedova,PG,Bucks,false,27,3,6,2,2,2,2,1,2,7,0,0,2,0,4,10,true
R. Vaughn,SG,Bucks,false,4,0,0,0,0,0,0,0,1,0,0,0,0,0,-9,0,true
J. Terry,SG,Bucks,false,27,2,7,0,4,0,0,1,1,3,2,1,0,1,-9,4,true
R. Holmes,PF,76ers,true,22,3,9,0,1,2,2,5,4,0,0,0,1,4,-27,8,false
D. Saric,PF,76ers,true,33,5,15,1,5,3,4,2,6,6,2,0,3,1,-18,14,false
R. Covington,SF,76ers,true,33,5,12,3,7,2,2,0,3,0,1,2,2,3,-17,15,false
T. McConnell,PG,76ers,true,24,1,4,0,0,0,0,1,1,8,1,0,1,2,-19,2,false
G. Henderson,SG,76ers,true,17,2,4,1,1,0,0,1,2,0,0,0,1,1,-18,5,false
S. Long,PF,76ers,true,15,5,8,1,1,2,7,2,5,1,0,1,1,1,11,13,true
J. Harper,PF,76ers,true,4,1,1,1,1,0,0,0,0,1,0,0,0,0,7,3,true
S. Rodriguez,PG,76ers,true,24,2,7,1,4,0,0,0,3,8,0,0,0,3,5,5,true
T. Luwawu-Cabarrot,SG,76ers,true,18,3,7,0,2,2,2,0,1,1,1,0,2,2,8,8,true
J. Anderson,SG,76ers,true,23,9,16,0,6,1,2,3,3,3,0,0,1,2,3,19,true
N. Stauskas,SG,76ers,true,27,3,6,0,2,0,0,0,0,2,0,0,0,1,-5,6,true
K. Porzingis,PF,Knicks,false,30,6,12,0,0,2,2,2,5,1,0,1,1,4,-9,14,false
L. Thomas,SF,Knicks,false,27,5,13,3,5,4,4,1,3,1,2,0,1,3,-3,17,false
D. Rose,PG,Knicks,false,27,2,9,0,0,8,8,0,5,6,0,0,2,0,-23,12,false
C. Lee,SG,Knicks,false,41,6,16,0,3,8,8,0,3,2,1,0,1,4,6,20,false
R. Baker,SG,Knicks,false,17,0,2,0,1,0,0,0,0,3,0,0,1,0,-1,0,false
M. Kuzminskas,SF,Knicks,false,16,3,5,1,1,1,1,0,1,1,1,0,0,2,11,8,true
W. Hernangomez,C,Knicks,false,18,7,10,0,0,0,0,4,4,3,0,0,2,4,4,14,true
K. O'Quinn,C,Knicks,false,12,5,6,0,0,1,2,4,4,1,0,0,1,2,12,11,true
C. Randle,PG,Knicks,false,26,2,7,0,1,3,3,1,4,5,0,0,0,1,27,7,true
J. Holiday,SG,Knicks,false,25,4,6,2,3,0,0,0,4,3,2,0,0,3,16,10,true
A. Gordon,PF,Magic,true,30,8,15,1,6,0,1,1,4,4,0,1,1,4,8,17,false
T. Ross,SF,Magic,true,35,2,10,1,6,0,0,0,4,1,1,1,3,3,5,5,false
B. Biyombo,C,Magic,true,42,3,6,0,0,4,8,5,9,0,0,1,1,3,2,10,false
E. Payton,PG,Magic,true,35,7,13,0,1,2,2,3,8,10,1,0,2,4,7,16,false
E. Fournier,SG,Magic,true,34,9,17,4,9,3,4,0,2,3,0,0,2,2,7,25,false
D. Rudez,SF,Magic,true,4,0,1,0,1,0,0,0,0,1,0,0,0,0,-5,0,true
J. Green,SF,Magic,true,20,5,10,1,4,4,4,0,1,0,0,1,2,3,-21,15,true
C.J. Watson,PG,Magic,true,12,2,3,1,1,0,0,1,0,1,1,0,0,1,-16,5,true
D.J. Augustin,PG,Magic,true,13,1,4,1,3,1,2,1,0,3,0,0,1,3,-15,4,true
M. Hezonja,SG,Magic,true,15,3,6,0,1,2,3,0,3,0,1,1,1,0,-12,8,true
L. Babbitt,SF,Heat,false,9,1,4,1,2,0,0,0,2,0,0,1,0,0,0,3,false
H. Whiteside,C,Heat,false,36,4,10,0,0,5,6,2,9,1,1,2,2,3,-3,13,false
G. Dragic,PG,Heat,false,34,8,17,2,5,3,3,0,1,6,2,0,4,3,-2,21,false
D. Waiters,SG,Heat,false,35,12,24,5,9,0,0,0,2,5,0,1,0,2,4,29,false
R. McGruder,SG,Heat,false,28,4,9,3,5,0,0,1,3,0,1,0,0,2,4,11,false
O. White,PF,Heat,false,22,1,6,0,2,0,0,2,3,3,0,1,1,3,4,2,true
W. Reed,PF,Heat,false,12,2,5,0,0,0,0,2,5,0,0,1,0,2,11,4,true
W. Ellington,SG,Heat,false,32,6,12,5,10,1,1,1,3,4,0,0,0,1,11,18,true
J. Richardson,SG,Heat,false,32,1,4,0,2,3,4,0,2,4,3,0,0,3,11,5,true
R. Jefferson,SF,Cavaliers,true,29,1,3,0,1,0,0,1,0,1,1,1,1,2,0,2,false
L. James,SF,Cavaliers,true,39,11,22,2,5,6,10,3,14,6,1,1,3,2,14,30,false
T. Thompson,C,Cavaliers,true,36,3,3,0,0,2,4,4,9,1,0,2,2,3,1,8,false
K. Irving,PG,Cavaliers,true,40,11,25,4,9,6,7,2,5,3,0,1,3,1,-2,32,false
I. Shumpert,SG,Cavaliers,true,26,3,9,1,2,1,2,0,3,1,0,0,0,1,-5,8,false
D. Williams,PF,Cavaliers,true,19,1,3,1,2,0,0,1,3,1,1,0,1,1,-16,3,true
C. Frye,PF,Cavaliers,true,14,1,3,1,2,2,4,0,3,0,0,0,3,2,-15,5,true
A. Bogut,C,Cavaliers,true,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,true
D. Williams,PG,Cavaliers,true,17,2,3,0,1,2,2,0,1,2,0,1,3,1,3,6,true
D. Liggins,SG,Cavaliers,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
K. Korver,SG,Cavaliers,true,20,2,7,0,5,0,0,0,3,0,0,0,1,0,-18,4,true
D. Green,PF,Warriors,false,30,4,10,2,5,2,2,3,5,6,4,0,2,4,7,12,false
Z. Pachulia,C,Warriors,false,15,3,6,0,0,0,0,1,4,2,0,0,0,2,11,6,false
S. Curry,PG,Warriors,false,35,8,20,6,15,2,3,1,3,9,0,0,2,4,5,24,false
P. McCaw,PG,Warriors,false,27,3,6,3,4,0,0,2,5,1,1,0,1,1,11,9,false
K. Thompson,SG,Warriors,false,30,5,12,2,8,1,2,0,0,3,0,1,2,3,5,13,false
D. West,PF,Warriors,false,13,5,7,0,0,0,0,0,3,1,0,0,2,1,3,10,true
M. Barnes,SF,Warriors,false,18,1,5,1,4,2,2,2,5,3,0,1,3,0,-3,5,true
J. McAdoo,SF,Warriors,false,3,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,true
A. Iguodala,SF,Warriors,false,35,6,8,4,6,8,11,3,2,4,3,1,0,2,-2,24,true
J. McGee,C,Warriors,false,9,2,3,0,0,0,0,0,1,1,0,1,1,3,-8,4,true
S. Livingston,PG,Warriors,false,17,1,6,0,0,0,0,1,2,3,0,0,0,2,6,2,true
I. Clark,SG,Warriors,false,10,3,4,2,2,2,2,0,0,0,1,0,0,0,3,10,true
P. Millsap,PF,Hawks,true,39,6,16,2,4,6,6,4,6,4,0,1,2,3,-9,20,false
T. Sefolosha,SF,Hawks,true,30,2,5,1,1,0,0,1,3,4,0,1,2,2,-12,5,false
K. Bazemore,SF,Hawks,true,29,6,15,2,5,4,6,0,1,0,0,1,3,5,-15,18,false
D. Howard,C,Hawks,true,29,3,4,0,0,2,6,5,14,0,0,1,5,5,-8,8,false
D. Schroder,PG,Hawks,true,24,9,17,4,7,1,1,1,3,3,1,0,1,1,-3,23,false
E. Ilyasova,PF,Hawks,true,27,4,6,2,3,5,6,0,2,0,3,1,1,2,4,15,true
T. Prince,SF,Hawks,true,10,1,1,1,1,0,0,0,1,1,0,1,0,2,-3,3,true
M. Delaney,PG,Hawks,true,19,0,3,0,1,0,0,1,1,2,0,0,0,0,7,0,true
T. Hardaway Jr.,SG,Hawks,true,33,7,15,1,6,4,6,2,2,5,2,0,5,3,-1,19,true
B. Portis,PF,Bulls,false,26,4,9,0,1,2,2,2,4,0,0,0,1,1,-4,10,false
J. Butler,SF,Bulls,false,39,7,16,1,6,12,13,3,6,4,1,1,5,0,-5,27,false
P. Zipser,SF,Bulls,false,31,2,4,0,0,0,0,1,3,1,0,1,0,4,-2,4,false
R. Lopez,C,Bulls,false,34,8,17,0,0,2,2,0,4,1,1,1,0,3,-1,18,false
J. Grant,PG,Bulls,false,23,3,8,1,4,0,0,0,3,8,1,0,0,0,1,7,false
C. Felicio,PF,Bulls,false,14,2,4,0,0,0,0,1,2,0,0,1,0,2,-15,4,true
N. Mirotic,PF,Bulls,false,18,2,7,1,5,1,2,0,0,1,0,0,0,3,-7,6,true
M. Carter-Williams,PG,Bulls,false,10,0,0,0,0,2,2,0,3,1,0,1,2,1,-5,2,true
C. Payne,PG,Bulls,false,23,5,14,4,9,0,0,0,3,3,0,0,1,1,-11,14,true
I. Canaan,PG,Bulls,false,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,true
D. Valentine,SG,Bulls,false,15,0,3,0,2,0,0,0,2,2,0,0,1,4,-16,0,true
A. Morrow,SG,Bulls,false,5,1,1,1,1,0,0,0,0,0,0,0,0,1,-1,3,true
J. Leuer,PF,Pistons,true,32,7,13,0,2,2,2,1,5,1,0,0,0,2,9,16,false
M. Morris,PF,Pistons,true,31,5,13,1,5,2,4,1,5,3,0,1,2,3,-5,13,false
A. Drummond,C,Pistons,true,30,4,7,0,0,4,8,1,7,0,1,1,0,2,4,12,false
R. Jackson,PG,Pistons,true,31,11,16,2,3,2,2,0,2,6,0,0,1,1,10,26,false
K. Caldwell-Pope,SG,Pistons,true,36,2,9,2,6,0,0,2,3,1,1,0,0,2,3,6,false
S. Johnson,SF,Pistons,true,16,1,6,0,2,1,2,0,4,3,2,0,2,3,16,3,true
T. Harris,SF,Pistons,true,28,5,10,1,2,2,2,1,7,3,1,0,0,0,14,13,true
A. Baynes,C,Pistons,true,18,6,9,0,0,0,0,3,4,2,1,1,1,5,12,12,true
I. Smith,PG,Pistons,true,18,4,9,0,1,0,0,1,1,7,1,0,0,1,7,8,true
R. Hollis-Jefferson,SF,Nets,false,23,5,10,0,2,2,4,0,4,2,3,1,0,2,1,12,false
B. Lopez,C,Nets,false,32,3,6,0,1,2,2,0,4,2,1,0,3,2,15,8,false
J. Lin,PG,Nets,false,24,5,10,3,7,5,6,0,4,1,0,0,2,5,14,18,false
R. Foye,SG,Nets,false,16,5,7,4,4,0,0,0,3,1,2,0,0,1,-3,14,false
C. LeVert,SG,Nets,false,25,5,6,2,3,2,5,1,2,1,0,0,2,2,9,14,false
T. Booker,PF,Nets,false,26,4,6,0,0,0,1,3,6,1,1,1,3,2,13,8,true
Q. Acy,SF,Nets,false,15,2,5,1,4,0,0,0,2,0,0,1,1,6,-3,5,true
I. Whitehead,PG,Nets,false,23,5,8,2,4,3,3,1,1,1,2,1,2,1,-1,15,true
S. Dinwiddie,PG,Nets,false,24,1,6,1,3,0,0,0,3,3,2,1,3,3,1,3,true
S. Kilpatrick,SG,Nets,false,28,3,5,1,1,16,17,0,5,3,1,0,0,2,21,23,true
K.J. McDaniels,SG,Nets,false,5,1,4,0,1,0,0,2,0,1,0,0,0,1,-2,2,true
B. Wright,PF,Grizzlies,true,18,4,6,0,0,1,1,0,4,1,0,0,0,3,-7,9,false
C. Parsons,SF,Grizzlies,true,22,3,6,2,3,4,4,0,1,3,1,0,1,1,-1,12,false
M. Gasol,C,Grizzlies,true,34,4,11,2,4,8,10,1,5,4,0,2,2,3,-16,18,false
M. Conley,PG,Grizzlies,true,39,9,15,3,5,11,14,0,3,6,1,0,2,5,-7,32,false
A. Harrison,PG,Grizzlies,true,22,1,4,1,3,2,2,0,2,1,1,0,2,1,-2,5,false
Z. Randolph,PF,Grizzlies,true,16,4,12,0,0,2,4,2,5,3,0,0,2,1,1,10,true
J. Green,PF,Grizzlies,true,26,3,5,1,1,2,2,2,7,0,0,0,1,3,-4,9,true
T. Douglas,PG,Grizzlies,true,23,3,7,0,3,0,0,0,0,4,1,0,2,5,-20,6,true
V. Carter,SG,Grizzlies,true,21,1,5,1,3,0,0,1,1,0,1,0,1,5,3,3,true
T. Allen,SG,Grizzlies,true,17,2,4,0,1,1,2,2,1,1,2,0,2,2,-12,5,true
T. Daniels,SG,Grizzlies,true,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,true
T. Young,PF,Pacers,false,21,2,5,0,0,0,0,0,2,2,1,0,1,0,-1,4,false
C.J. Miles,SF,Pacers,false,33,6,11,4,7,0,0,1,3,4,0,0,0,1,4,16,false
P. George,SF,Pacers,false,36,15,25,6,14,0,0,0,10,5,0,0,6,4,0,36,false
M. Turner,C,Pacers,false,32,2,6,0,1,0,0,1,6,3,0,3,1,5,-6,4,false
J. Teague,PG,Pacers,false,29,4,11,1,2,1,2,1,4,8,0,2,2,1,-7,10,false
R. Christmas,PF,Pacers,false,9,1,1,0,0,0,0,1,1,0,0,0,0,0,3,2,true
A. Jefferson,C,Pacers,false,7,0,1,0,0,0,0,0,1,0,0,0,0,1,-9,0,true
A. Brooks,PG,Pacers,false,10,1,4,0,1,0,0,0,1,2,1,0,0,0,3,2,true
R. Stuckey,PG,Pacers,false,9,0,2,0,1,0,0,0,1,0,0,0,1,0,-8,0,true
G. Robinson III,SG,Pacers,false,28,1,5,0,2,0,0,2,4,2,1,0,1,3,-18,2,true
M. Ellis,SG,Pacers,false,26,5,10,1,2,1,1,0,2,3,0,0,3,2,-21,12,true
M. Williams,PF,Hornets,true,40,1,7,0,5,4,4,1,4,0,1,1,0,1,-4,6,false
M. Kidd-Gilchrist,SF,Hornets,true,31,4,8,0,0,3,3,3,10,1,2,0,1,1,7,11,false
C. Zeller,C,Hornets,true,34,5,10,0,1,3,4,5,6,2,2,0,0,1,3,13,false
K. Walker,PG,Hornets,true,35,10,22,4,9,4,4,2,4,7,1,0,1,1,10,28,false
N. Batum,SG,Hornets,true,34,7,19,3,9,4,4,0,4,4,3,1,3,1,6,21,false
J. O'Bryant III,PF,Hornets,true,14,0,4,0,1,1,2,1,1,2,0,0,2,2,9,1,true
B. Roberts,PG,Hornets,true,13,2,3,2,3,0,0,0,2,0,0,0,1,0,2,6,true
M. Belinelli,SG,Hornets,true,14,0,4,0,0,0,0,0,2,3,1,0,1,0,13,0,true
J. Lamb,SG,Hornets,true,25,6,9,2,3,0,0,1,4,2,0,0,1,1,14,14,true
R. Anderson,PF,Rockets,false,25,3,6,1,4,0,0,1,1,0,0,0,0,1,-3,7,false
T. Ariza,SF,Rockets,false,35,5,11,2,8,1,1,0,7,1,0,0,0,4,-5,13,false
C. Capela,C,Rockets,false,25,6,11,0,0,0,0,2,7,0,1,0,1,4,-5,12,false
P. Beverley,PG,Rockets,false,33,4,9,3,5,0,0,0,10,1,1,1,1,1,3,11,false
J. Harden,SG,Rockets,false,36,13,20,6,9,7,8,1,2,12,0,0,7,2,-3,39,false
S. Dekker,SF,Rockets,false,14,1,5,0,3,0,0,1,3,1,0,0,0,0,4,2,true
N. Hilario,C,Rockets,false,19,4,6,0,0,1,3,1,2,0,0,1,0,4,1,9,true
E. Gordon,SG,Rockets,false,34,4,10,2,7,2,2,1,3,3,1,1,1,4,-5,12,true
L. Williams,SG,Rockets,false,19,1,10,0,3,3,3,0,1,1,0,0,1,0,3,5,true
L. Aldridge,PF,Spurs,true,37,4,10,0,0,7,8,1,3,4,0,1,1,0,6,15,false
K. Leonard,SF,Spurs,true,39,12,18,4,5,11,11,0,6,5,1,2,1,1,4,39,false
D. Dedmon,C,Spurs,true,9,0,0,0,0,0,0,0,4,0,0,0,1,2,-12,0,false
T. Parker,PG,Spurs,true,28,7,14,3,6,2,2,0,6,3,0,0,3,2,11,19,false
D. Green,SG,Spurs,true,33,2,7,1,5,0,0,0,4,5,2,0,0,1,11,5,false
D. Lee,PF,Spurs,true,23,3,6,0,0,0,0,5,3,0,2,1,1,4,20,6,true
P. Gasol,C,Spurs,true,17,3,12,1,2,1,2,0,6,1,0,1,0,0,-13,8,true
P. Mills,PG,Spurs,true,19,2,7,1,4,0,0,0,2,4,0,0,0,1,-13,5,true
J. Simmons,SG,Spurs,true,14,3,4,0,1,0,0,1,1,0,0,1,1,1,5,6,true
M. Ginobili,SG,Spurs,true,20,4,9,1,4,0,0,2,1,2,1,0,1,1,-9,9,true
K. Koufos,C,Kings,false,24,7,12,0,0,0,0,3,7,1,1,1,2,3,-9,14,false
W. Cauley-Stein,C,Kings,false,28,5,11,0,0,0,0,2,3,1,1,0,1,6,-18,10,false
D. Collison,PG,Kings,false,26,6,11,1,1,4,4,0,2,5,0,0,1,1,-11,17,false
T. Lawson,PG,Kings,false,34,2,8,1,3,8,10,1,1,6,4,0,0,1,-14,13,false
A. Afflalo,SG,Kings,false,21,1,6,0,2,0,0,0,0,2,1,0,0,1,-12,2,false
S. Labissiere,PF,Kings,false,20,4,8,0,0,2,2,3,3,0,0,0,2,2,5,10,true
A. Tolliver,PF,Kings,false,23,1,6,0,3,0,0,1,2,3,0,0,1,1,-2,2,true
L. Galloway,SG,Kings,false,5,0,1,0,0,0,0,0,1,0,0,0,0,0,7,0,true
B. McLemore,SG,Kings,false,13,1,2,0,1,0,0,0,2,0,0,0,1,2,-1,2,true
B. Hield,SG,Kings,false,23,4,7,2,2,4,5,0,3,0,1,0,4,1,2,14,true
T. Evans,SG,Kings,false,21,5,11,2,4,0,0,1,5,2,1,0,3,0,-7,12,true
W. Chandler,SF,Nuggets,true,43,13,23,5,10,5,7,3,9,4,2,1,5,3,9,36,false
D. Gallinari,SF,Nuggets,true,31,5,7,3,4,5,5,0,6,2,0,0,0,1,18,18,false
M. Plumlee,C,Nuggets,true,31,3,10,0,0,4,6,2,10,5,1,1,6,3,11,10,false
J. Nelson,PG,Nuggets,true,30,3,5,0,1,0,0,1,0,6,1,0,0,3,14,6,false
G. Harris,SG,Nuggets,true,35,5,7,2,3,3,4,0,3,3,3,0,2,1,10,15,false
J. Hernangomez,PF,Nuggets,true,8,1,2,0,1,1,2,1,0,0,1,0,0,0,4,3,true
D. Arthur,PF,Nuggets,true,17,2,8,1,3,2,2,0,4,3,2,0,0,1,1,7,true
J. Murray,SG,Nuggets,true,18,2,4,0,2,0,0,0,0,3,0,0,3,2,-2,4,true
W. Barton,SG,Nuggets,true,27,3,9,2,6,1,2,1,1,2,1,0,1,4,-5,9,true
D. Cousins,PF,Pelicans,false,38,5,15,1,4,4,4,0,8,3,1,0,4,2,-7,15,false
A. Davis,PF,Pelicans,false,37,7,17,1,3,5,6,5,7,1,2,0,5,2,-10,20,false
H. Thompson,SF,Pelicans,false,8,1,4,1,4,0,0,0,2,1,1,0,0,2,-6,3,false
S. Hill,SF,Pelicans,false,20,0,4,0,3,0,0,1,4,0,2,0,1,1,-20,0,false
J. Holiday,PG,Pelicans,false,23,1,9,1,2,1,2,2,3,3,1,3,4,2,-13,4,false
D. Motiejunas,PF,Pelicans,false,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,true
D. Cunningham,PF,Pelicans,false,26,2,6,0,4,0,0,2,3,0,1,0,1,0,9,4,true
A. Ajinca,C,Pelicans,false,17,0,2,0,0,1,2,2,2,1,1,0,2,2,-1,1,true
T. Frazier,PG,Pelicans,false,29,2,4,1,2,2,4,1,3,3,0,0,1,2,6,7,true
E. Moore,SG,Pelicans,false,18,4,8,2,4,0,0,0,1,1,0,0,2,1,-9,10,true
J. Crawford,SG,Pelicans,false,20,8,15,3,7,0,0,0,1,3,2,0,0,1,4,19,true
D. Favors,PF,Jazz,true,32,3,10,0,0,1,2,1,4,1,1,0,1,0,7,7,false
G. Hayward,SF,Jazz,true,36,10,20,2,5,1,2,0,7,2,1,0,3,2,14,23,false
J. Ingles,SF,Jazz,true,32,4,6,4,5,0,0,1,4,4,2,0,2,0,10,12,false
R. Gobert,C,Jazz,true,36,6,10,0,0,3,3,8,7,3,2,2,2,4,14,15,false
D. Exum,PG,Jazz,true,25,3,11,1,5,1,2,1,3,2,0,0,3,1,5,8,false
T. Lyles,PF,Jazz,true,4,0,1,0,0,0,0,0,0,0,0,0,0,1,-4,0,true
B. Diaw,C,Jazz,true,24,1,4,0,2,0,0,0,1,4,0,0,4,2,1,2,true
R. Neto,PG,Jazz,true,14,1,3,0,1,0,0,0,0,0,2,0,2,4,2,2,true
A. Burks,SG,Jazz,true,16,3,9,2,5,2,2,1,7,0,0,0,0,1,-2,10,true
R. Hood,SG,Jazz,true,20,2,7,1,4,4,4,0,1,0,2,0,2,2,-2,9,true
A. Johnson,PF,Celtics,false,24,2,5,0,0,2,4,2,3,2,2,1,0,5,7,6,false
J. Crowder,SF,Celtics,false,35,3,13,1,7,2,2,0,8,2,0,0,0,3,-1,9,false
