Danny Green,20.53,SAS,SG,@ HOU,39.89,23,215.0,245,104.25,1,26.1,97.88,13.00,30.65,29.56,11.50,2.05
Patty Mills,26.46,SAS,PG,@ HOU,46.04,23,215.0,245,104.25,1,21.6,97.88,19.67,30.59,37.04,15.88,1.76
Louis Williams,24.65,HOU,PG,SAS,42.92,7,215.0,-290,110.75,0.5,24.1,103.47,28.87,27.04,36.98,12.32,1.76
Clint Capela,31.21,HOU,C,SAS,43.39,2,215.0,-290,110.75,0.5,23.5,103.47,19.30,24.29,41.20,21.22,1.64
Jonathon Simmons,17.17,SAS,SF,@ HOU,40.19,25,215.0,245,104.25,1,17.4,97.88,18.10,17.26,23.35,10.99,1.56
Patrick Beverley,28.47,HOU,PG,SAS,42.92,7,215.0,-290,110.75,0.5,29.9,103.47,15.80,28.70,41.57,15.37,1.5
Manu Ginobili,19.29,SAS,SG,@ HOU,39.89,23,215.0,245,104.25,1,17.8,97.88,20.23,19.30,30.09,8.49,1.48
Eric Gordon,26.6,HOU,SG,SAS,37.83,12,215.0,-290,110.75,0.5,30.5,103.47,21.84,33.64,35.38,17.82,1.48
Trevor Ariza,28.53,HOU,SF,SAS,33.47,1,215.0,-290,110.75,0.5,34.5,103.47,14.15,35.50,42.80,14.27,1.43
Pau Gasol,23.64,SAS,C,@ HOU,51.14,28,215.0,245,104.25,1,24.9,97.88,19.90,25.88,31.68,15.60,1.39
LaMarcus Aldridge,35.6,SAS,PF,@ HOU,45.78,25,215.0,245,104.25,1,32.0,97.88,22.49,37.99,45.57,25.63,1.23
David Lee,10.6,SAS,PF,@ HOU,45.78,25,215.0,245,104.25,1,18.2,97.88,15.85,15.38,15.37,5.83,1.06
Kawhi Leonard,51.96,SAS,SF,@ HOU,40.19,25,215.0,245,104.25,1,33.2,97.88,29.03,38.70,64.43,39.49,1.04
Ryan Anderson,19.98,HOU,PF,SAS,40.55,3,215.0,-290,110.75,0.5,29.2,103.47,17.16,32.04,27.37,12.59,1
James Harden,58,HOU,SG,SAS,37.83,12,215.0,-290,110.75,0.5,35.8,103.47,36.86,37.26,73.66,42.34,0.97
Kyle Anderson,5.32,SAS,SF,@ HOU,40.19,25,215.0,245,104.25,1,13.7,97.88,12.65,5.20,7.34,3.30,0.53
