Russell Westbrook,OKC,PG,36.32,7.10,2.03,9.98,8.69,1.67,0.26,6.34,28.79
Anthony Davis,NO,C,33.70,9.76,0.28,11.45,2.13,1.61,2.36,2.47,27.50
DeMarcus Cousins,SAC,PF,34.30,8.21,1.21,10.12,4.17,1.71,1.15,3.52,27.28
DeMar DeRozan,TOR,SG,36.25,8.67,0.24,5.25,4.29,1.19,0.14,2.48,26.21
Carmelo Anthony,NY,SF,36.09,7.43,2.14,7.46,4.01,0.90,0.50,2.21,25.48
Karl-Anthony Towns,MIN,C,36.48,8.75,0.69,11.58,2.74,0.82,1.40,2.79,24.21
John Wall,WAS,PG,37.39,7.63,1.25,5.27,10.74,1.98,0.69,4.32,22.88
Andrew Wiggins,MIN,SG,38.07,7.11,0.93,4.03,2.50,0.92,0.43,2.64,22.84
LaMarcus Aldridge,SA,PF,38.75,8.76,0.07,9.04,2.22,0.69,1.13,1.74,22.80
Bradley Beal,WAS,SG,35.83,5.15,3.32,3.48,3.90,1.13,0.27,2.29,22.78
Kyrie Irving,CLE,PG,34.63,6.83,2.16,3.21,5.21,1.24,0.26,3.17,22.41
Paul George,IND,SF,37.14,5.05,2.69,7.18,4.13,1.87,0.37,3.20,22.38
Blake Griffin,LAC,PF,32.74,8.01,0.05,8.06,4.16,0.94,0.48,2.76,21.81
LeBron James,CLE,SF,34.56,7.54,1.11,7.16,7.49,1.25,0.40,4.34,21.59
Eric Bledsoe,PHX,PG,35.88,5.51,1.85,5.37,6.77,1.39,0.43,3.81,21.28
Devin Booker,PHX,SG,36.82,5.56,2.23,3.31,3.64,0.81,0.25,3.49,21.06
Dwyane Wade,CHI,SG,31.34,7.05,0.35,4.42,3.90,1.41,0.66,2.81,20.19
Jrue Holiday,NO,PG,34.86,5.65,1.82,4.23,8.82,1.83,0.63,3.52,19.84
Goran Dragic,MIA,PG,36.47,6.00,1.22,4.00,6.45,1.25,0.17,3.40,18.73
Kyle Lowry,TOR,PG,35.07,2.38,3.20,4.54,6.71,1.28,0.23,2.83,18.46
Reggie Jackson,DET,PG,31.66,5.28,1.43,3.09,6.36,0.73,0.15,3.14,18.38
Derrick Rose,NY,PG,31.64,7.19,0.28,3.65,4.92,0.77,0.29,2.48,18.35
Dennis Schroder,ATL,PG,33.97,5.84,1.24,3.33,6.48,0.98,0.12,3.70,18.28
Jimmy Butler,CHI,SF,33.40,4.48,1.02,5.46,4.63,1.52,0.35,2.22,18.06
Gordon Hayward,UTA,SF,34.10,3.92,1.94,4.98,3.50,1.23,0.36,2.49,17.85
Myles Turner,IND,C,33.67,6.66,0.24,8.33,1.15,0.89,2.14,1.56,17.55
JJ Redick,LAC,SG,32.60,2.40,3.62,2.33,1.41,0.63,0.14,1.54,17.51
Hassan Whiteside,MIA,C,29.63,6.74,0.00,10.78,0.52,0.84,2.12,2.22,17.04
Marc Gasol,MEM,C,31.04,5.66,0.50,5.57,3.59,0.90,1.23,2.21,16.83
Harrison Barnes,DAL,SF,28.15,6.07,0.74,4.44,1.25,0.66,0.18,0.94,16.79
Kristaps Porzingis,NY,PF,30.85,4.67,1.53,6.99,1.52,0.78,1.99,1.69,16.77
Paul Millsap,ATL,PF,34.81,4.91,0.92,7.93,3.34,1.78,1.15,2.39,16.63
George Hill,UTA,PG,29.94,4.69,1.60,5.92,3.29,1.17,0.52,2.04,16.40
Victor Oladipo,OKC,SG,33.31,4.32,1.74,4.53,2.72,1.37,0.53,2.35,16.17
Nikola Jokic,DEN,C,30.84,6.16,0.39,9.84,4.16,0.75,0.57,2.41,16.13
Seth Curry,DAL,SG,32.77,3.35,2.50,3.34,3.66,1.40,0.16,1.68,15.66
Mike Conley,MEM,PG,32.03,3.20,1.85,3.37,5.87,1.08,0.27,2.18,15.42
Jeff Teague,IND,PG,34.86,3.83,1.11,4.60,9.28,1.66,0.38,3.43,15.34
Wilson Chandler,DEN,SF,30.23,4.33,1.55,6.86,2.17,0.63,0.31,2.05,15.26
Dirk Nowitzki,DAL,PF,23.66,4.50,1.20,4.86,1.23,0.52,0.52,0.81,15.02
Nick Young,LAL,SG,30.51,1.58,3.37,2.73,1.12,0.67,0.26,0.81,14.99
Wesley Matthews,DAL,SF,34.53,1.86,3.23,3.77,2.26,1.13,0.21,1.20,14.95
Kevin Love,CLE,PF,30.89,2.68,2.57,9.88,2.15,0.85,0.33,2.36,14.88
Kentavious Caldwell-Pope,DET,SG,35.96,2.61,2.22,3.98,2.69,1.72,0.28,1.64,14.20
Jahlil Okafor,PHI,PF,19.09,5.99,0.00,4.05,0.84,0.30,0.58,1.46,13.92
Lou Williams,LAL,PG,21.67,1.90,1.69,2.15,2.33,0.78,0.16,1.57,13.86
D'Angelo Russell,LAL,PG,29.21,3.08,1.76,3.74,4.28,1.24,0.26,2.86,13.86
Andre Drummond,DET,C,27.91,5.81,0.01,12.24,0.87,1.65,1.19,2.08,13.82
Ersan Ilyasova,PHI,PF,26.57,3.23,1.71,5.92,1.31,0.65,0.29,1.35,13.14
TJ Warren,PHX,SF,27.94,5.34,0.36,3.99,1.09,0.81,0.31,0.84,12.98
Darren Collison,SAC,PG,33.18,3.88,1.10,2.50,4.95,1.11,0.07,1.87,12.88
Zach Randolph,MEM,SF,21.17,5.25,0.08,5.96,1.46,0.48,0.14,1.27,12.67
Markieff Morris,WAS,PF,32.26,3.89,0.74,7.24,2.21,1.34,0.66,2.25,12.22
Austin Rivers,LAC,SF,30.98,2.71,1.58,2.61,3.02,0.68,0.17,1.85,12.15
Buddy Hield,NO,SG,23.86,1.88,2.47,3.98,1.83,0.36,0.21,1.30,12.07
Gary Harris,DEN,SG,33.41,2.88,1.59,3.35,2.68,0.96,0.17,1.63,11.97
Kent Bazemore,ATL,SG,31.99,2.81,1.59,4.20,2.79,1.48,0.54,2.11,11.89
Jonas Valanciunas,TOR,C,26.89,4.79,0.00,9.30,0.73,0.48,0.70,1.44,11.83
Dion Waiters,MIA,PG,26.49,3.07,1.26,2.43,2.72,1.05,0.27,2.05,11.81
Marcin Gortat,WAS,C,31.90,5.12,0.00,10.44,1.49,0.60,0.95,1.50,11.80
Robert Covington,PHI,SF,29.82,1.53,2.47,5.90,1.56,1.17,0.64,2.01,11.76
Julius Randle,LAL,PF,26.50,4.46,0.03,7.76,2.59,0.70,0.31,2.16,11.76
David Lee,SA,PF,26.99,4.79,0.00,7.42,2.16,0.53,0.58,1.95,11.76
Jamal Crawford,LAC,SG,24.27,2.63,1.38,1.77,2.52,0.52,0.19,1.75,11.58
Dwight Howard,ATL,C,32.58,4.46,0.00,11.55,1.35,0.99,1.13,2.39,11.49
Jordan Clarkson,LAL,PG,23.67,3.35,1.04,2.55,1.84,0.92,0.04,1.56,11.45
Al Jefferson,IND,C,16.08,4.76,0.00,4.81,0.99,0.34,0.42,0.48,11.45
Tyler Johnson,MIA,PG,25.27,3.12,0.93,3.12,2.75,1.11,0.52,1.32,11.33
CJ Miles,IND,SG,21.46,1.29,2.35,3.18,0.80,0.63,0.43,0.66,11.26
